,Date,time,Carbon monoxide,status,unit,PM<sub>10</sub> particulate matter (Hourly measured),status.1,unit.1,Nitric oxide,status.2,unit.2,Nitrogen dioxide,status.3,unit.3,Nitrogen oxides as nitrogen dioxide,status.4,unit.4,Non-volatile PM<sub>10</sub> (Hourly measured),status.5,unit.5,Non-volatile PM<sub>2.5</sub> (Hourly measured),status.6,unit.6,Ozone,status.7,unit.7,PM<sub>2.5</sub> particulate matter (Hourly measured),status.8,unit.8,Sulphur dioxide,status.9,unit.9,Volatile PM<sub>10</sub> (Hourly measured),status.10,unit.10,Volatile PM<sub>2.5</sub> (Hourly measured),status.11,unit.11
62,03-01-2012,15:00,0.23,R,mgm-3,12.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3,34.0,R,ugm-3,42.0,R,ugm-3,9.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3 (TEOM FDMS),44.0,R,ugm-3,7.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,3.0,R,ugm-3 (TEOM FDMS),-1.0,R,ugm-3 (TEOM FDMS)
63,03-01-2012,16:00,0.23,R,mgm-3,10.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3,33.0,R,ugm-3,40.0,R,ugm-3,11.0,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3 (TEOM FDMS),46.0,R,ugm-3,5.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,-1.0,R,ugm-3 (TEOM FDMS),-1.0,R,ugm-3 (TEOM FDMS)
64,03-01-2012,17:00,0.23,R,mgm-3,5.0,R,ugm-3 (TEOM FDMS),7.0,R,ugm-3,40.0,R,ugm-3,52.0,R,ugm-3,7.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3 (TEOM FDMS),38.0,R,ugm-3,7.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,-2.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
65,03-01-2012,18:00,0.23,R,mgm-3,11.0,R,ugm-3 (TEOM FDMS),7.0,R,ugm-3,44.0,R,ugm-3,55.0,R,ugm-3,9.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3 (TEOM FDMS),36.0,R,ugm-3,5.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3 (TEOM FDMS)
66,03-01-2012,19:00,0.23,R,mgm-3,9.0,R,ugm-3 (TEOM FDMS),7.0,R,ugm-3,46.0,R,ugm-3,57.0,R,ugm-3,8.0,R,ugm-3 (TEOM FDMS),7.0,R,ugm-3 (TEOM FDMS),32.0,R,ugm-3,7.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,1.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3 (TEOM FDMS)
67,03-01-2012,20:00,0.23,R,mgm-3,12.0,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3,48.0,R,ugm-3,57.0,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),7.0,R,ugm-3 (TEOM FDMS),28.0,R,ugm-3,7.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3 (TEOM FDMS)
68,03-01-2012,21:00,0.23,R,mgm-3,14.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3,46.0,R,ugm-3,54.0,R,ugm-3,13.0,R,ugm-3 (TEOM FDMS),9.0,R,ugm-3 (TEOM FDMS),32.0,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,1.0,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3 (TEOM FDMS)
69,03-01-2012,22:00,0.12,R,mgm-3,13.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3,38.0,R,ugm-3,42.0,R,ugm-3,13.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3 (TEOM FDMS),34.0,R,ugm-3,12.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,0.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS)
70,03-01-2012,23:00,0.12,R,mgm-3,15.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3,27.0,R,ugm-3,31.0,R,ugm-3,12.0,R,ugm-3 (TEOM FDMS),7.0,R,ugm-3 (TEOM FDMS),48.0,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,3.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS)
71,03-01-2012,24:00,0.12,R,mgm-3,16.0,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3,19.0,R,ugm-3,21.0,R,ugm-3,17.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3 (TEOM FDMS),52.0,R,ugm-3,8.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,-1.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3 (TEOM FDMS)
72,04-01-2012,01:00,0.12,R,mgm-3,13.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3,29.0,R,ugm-3,34.0,R,ugm-3,13.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3 (TEOM FDMS),44.0,R,ugm-3,9.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,0.0,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3 (TEOM FDMS)
73,04-01-2012,02:00,0.12,R,mgm-3,8.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3,23.0,R,ugm-3,29.0,R,ugm-3,9.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3 (TEOM FDMS),58.0,R,ugm-3,5.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,-1.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3 (TEOM FDMS)
74,04-01-2012,03:00,0.12,R,mgm-3,9.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3,21.0,R,ugm-3,27.0,R,ugm-3,9.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3 (TEOM FDMS),58.0,R,ugm-3,9.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,0.0,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3 (TEOM FDMS)
75,04-01-2012,04:00,0.12,R,mgm-3,9.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3,25.0,R,ugm-3,31.0,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),9.0,R,ugm-3 (TEOM FDMS),56.0,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,-1.0,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3 (TEOM FDMS)
76,04-01-2012,05:00,0.12,R,mgm-3,11.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3,27.0,R,ugm-3,33.0,R,ugm-3,11.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3 (TEOM FDMS),48.0,R,ugm-3,5.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3,0.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3 (TEOM FDMS)
77,04-01-2012,06:00,0.12,R,mgm-3,10.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3,34.0,R,ugm-3,40.0,R,ugm-3,11.0,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3 (TEOM FDMS),42.0,R,ugm-3,4.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3,-1.0,R,ugm-3 (TEOM FDMS),-2.0,R,ugm-3 (TEOM FDMS)
78,04-01-2012,07:00,0.12,R,mgm-3,11.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3,38.0,R,ugm-3,44.0,R,ugm-3,11.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3 (TEOM FDMS),38.0,R,ugm-3,9.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,0.0,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3 (TEOM FDMS)
79,04-01-2012,08:00,0.23,R,mgm-3,14.0,R,ugm-3 (TEOM FDMS),9.0,R,ugm-3,54.0,R,ugm-3,67.0,R,ugm-3,13.0,R,ugm-3 (TEOM FDMS),10.0,R,ugm-3 (TEOM FDMS),20.0,R,ugm-3,11.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,1.0,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3 (TEOM FDMS)
80,04-01-2012,09:00,0.23,R,mgm-3,17.0,R,ugm-3 (TEOM FDMS),17.0,R,ugm-3,69.0,R,ugm-3,96.0,R,ugm-3,17.0,R,ugm-3 (TEOM FDMS),10.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,0.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3 (TEOM FDMS)
81,04-01-2012,10:00,0.23,R,mgm-3,14.0,R,ugm-3 (TEOM FDMS),20.0,R,ugm-3,61.0,R,ugm-3,92.0,R,ugm-3,15.0,R,ugm-3 (TEOM FDMS),9.0,R,ugm-3 (TEOM FDMS),14.0,R,ugm-3,7.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,-1.0,R,ugm-3 (TEOM FDMS),-2.0,R,ugm-3 (TEOM FDMS)
82,04-01-2012,11:00,0.23,R,mgm-3,14.0,R,ugm-3 (TEOM FDMS),14.0,R,ugm-3,48.0,R,ugm-3,69.0,R,ugm-3,13.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3 (TEOM FDMS),24.0,R,ugm-3,8.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,1.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3 (TEOM FDMS)
83,04-01-2012,12:00,0.23,R,mgm-3,14.0,R,ugm-3 (TEOM FDMS),12.0,R,ugm-3,44.0,R,ugm-3,63.0,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3 (TEOM FDMS),28.0,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,4.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS)
84,04-01-2012,13:00,0.23,R,mgm-3,20.0,R,ugm-3 (TEOM FDMS),10.0,R,ugm-3,40.0,R,ugm-3,55.0,R,ugm-3,17.0,R,ugm-3 (TEOM FDMS),7.0,R,ugm-3 (TEOM FDMS),32.0,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,3.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS)
85,04-01-2012,14:00,0.23,R,mgm-3,18.0,R,ugm-3 (TEOM FDMS),9.0,R,ugm-3,38.0,R,ugm-3,52.0,R,ugm-3,13.0,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3 (TEOM FDMS),32.0,R,ugm-3,11.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,5.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3 (TEOM FDMS)
86,04-01-2012,15:00,0.23,R,mgm-3,15.0,R,ugm-3 (TEOM FDMS),7.0,R,ugm-3,38.0,R,ugm-3,50.0,R,ugm-3,13.0,R,ugm-3 (TEOM FDMS),10.0,R,ugm-3 (TEOM FDMS),34.0,R,ugm-3,14.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS)
87,04-01-2012,16:00,0.12,R,mgm-3,17.0,R,ugm-3 (TEOM FDMS),7.0,R,ugm-3,38.0,R,ugm-3,50.0,R,ugm-3,13.0,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3 (TEOM FDMS),32.0,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,4.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS)
88,04-01-2012,17:00,0.23,R,mgm-3,12.0,R,ugm-3 (TEOM FDMS),7.0,R,ugm-3,38.0,R,ugm-3,50.0,R,ugm-3,9.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS),32.0,R,ugm-3,7.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,3.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS)
89,04-01-2012,18:00,0.23,R,mgm-3,10.0,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3,42.0,R,ugm-3,52.0,R,ugm-3,5.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS),32.0,R,ugm-3,9.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,5.0,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3 (TEOM FDMS)
90,04-01-2012,19:00,0.23,R,mgm-3,8.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3,25.0,R,ugm-3,31.0,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS),44.0,R,ugm-3,8.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,6.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3 (TEOM FDMS)
91,04-01-2012,20:00,0.23,R,mgm-3,8.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3,33.0,R,ugm-3,38.0,R,ugm-3,4.0,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3 (TEOM FDMS),38.0,R,ugm-3,6.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,4.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3 (TEOM FDMS)
92,04-01-2012,21:00,0.23,R,mgm-3,8.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3,33.0,R,ugm-3,36.0,R,ugm-3,4.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS),40.0,R,ugm-3,9.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,4.0,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3 (TEOM FDMS)
93,04-01-2012,22:00,0.23,R,mgm-3,3.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3,27.0,R,ugm-3,31.0,R,ugm-3,0.0,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3 (TEOM FDMS),48.0,R,ugm-3,7.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,3.0,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3 (TEOM FDMS)
94,04-01-2012,23:00,0.23,R,mgm-3,8.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3,23.0,R,ugm-3,27.0,R,ugm-3,5.0,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3 (TEOM FDMS),52.0,R,ugm-3,3.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,3.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
95,04-01-2012,24:00,0.12,R,mgm-3,4.0,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3,17.0,R,ugm-3,19.0,R,ugm-3,1.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS),60.0,R,ugm-3,5.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,3.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS)
96,05-01-2012,01:00,0.12,R,mgm-3,12.0,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3,13.0,R,ugm-3,15.0,R,ugm-3,7.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS),62.0,R,ugm-3,5.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,5.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
97,05-01-2012,02:00,0.12,R,mgm-3,7.0,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3,10.0,R,ugm-3,11.0,R,ugm-3,7.0,R,ugm-3 (TEOM FDMS),9.0,R,ugm-3 (TEOM FDMS),66.0,R,ugm-3,13.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,0.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS)
98,05-01-2012,03:00,0.12,R,mgm-3,7.0,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3,11.0,R,ugm-3,13.0,R,ugm-3,6.0,R,ugm-3 (TEOM FDMS),7.0,R,ugm-3 (TEOM FDMS),66.0,R,ugm-3,13.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,1.0,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3 (TEOM FDMS)
99,05-01-2012,04:00,0.12,R,mgm-3,7.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3,13.0,R,ugm-3,17.0,R,ugm-3,4.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS),64.0,R,ugm-3,7.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,3.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS)
100,05-01-2012,05:00,0.12,R,mgm-3,9.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3,13.0,R,ugm-3,17.0,R,ugm-3,6.0,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3 (TEOM FDMS),62.0,R,ugm-3,7.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,3.0,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3 (TEOM FDMS)
101,05-01-2012,06:00,0.12,R,mgm-3,10.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3,19.0,R,ugm-3,25.0,R,ugm-3,5.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS),56.0,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,5.0,R,ugm-3 (TEOM FDMS),-1.0,R,ugm-3 (TEOM FDMS)
102,05-01-2012,07:00,0.23,R,mgm-3,12.0,R,ugm-3 (TEOM FDMS),9.0,R,ugm-3,34.0,R,ugm-3,48.0,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS),46.0,R,ugm-3,3.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3 (TEOM FDMS)
103,05-01-2012,08:00,0.23,R,mgm-3,9.0,R,ugm-3 (TEOM FDMS),9.0,R,ugm-3,42.0,R,ugm-3,55.0,R,ugm-3,6.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS),40.0,R,ugm-3,6.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3,3.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
104,05-01-2012,09:00,0.23,R,mgm-3,15.0,R,ugm-3 (TEOM FDMS),74.0,R,ugm-3,77.0,R,ugm-3,189.0,R,ugm-3,12.0,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3 (TEOM FDMS),22.0,R,ugm-3,8.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3,3.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
105,05-01-2012,10:00,0.23,R,mgm-3,24.0,R,ugm-3 (TEOM FDMS),84.0,R,ugm-3,75.0,R,ugm-3,203.0,R,ugm-3,19.0,R,ugm-3 (TEOM FDMS),11.0,R,ugm-3 (TEOM FDMS),18.0,R,ugm-3,13.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,5.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
106,05-01-2012,11:00,0.23,R,mgm-3,18.0,R,ugm-3 (TEOM FDMS),84.0,R,ugm-3,61.0,R,ugm-3,189.0,R,ugm-3,17.0,R,ugm-3 (TEOM FDMS),12.0,R,ugm-3 (TEOM FDMS),24.0,R,ugm-3,14.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3,1.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
107,05-01-2012,12:00,0.23,R,mgm-3,16.0,R,ugm-3 (TEOM FDMS),26.0,R,ugm-3,46.0,R,ugm-3,86.0,R,ugm-3,14.0,R,ugm-3 (TEOM FDMS),10.0,R,ugm-3 (TEOM FDMS),34.0,R,ugm-3,12.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
108,05-01-2012,13:00,0.23,R,mgm-3,17.0,R,ugm-3 (TEOM FDMS),51.0,R,ugm-3,50.0,R,ugm-3,128.0,R,ugm-3,16.0,R,ugm-3 (TEOM FDMS),9.0,R,ugm-3 (TEOM FDMS),28.0,R,ugm-3,6.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3,1.0,R,ugm-3 (TEOM FDMS),-3.0,R,ugm-3 (TEOM FDMS)
109,05-01-2012,14:00,0.23,R,mgm-3,16.0,R,ugm-3 (TEOM FDMS),76.0,R,ugm-3,69.0,R,ugm-3,186.0,R,ugm-3,15.0,R,ugm-3 (TEOM FDMS),7.0,R,ugm-3 (TEOM FDMS),22.0,R,ugm-3,3.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3,1.0,R,ugm-3 (TEOM FDMS),-4.0,R,ugm-3 (TEOM FDMS)
110,05-01-2012,15:00,0.12,R,mgm-3,14.0,R,ugm-3 (TEOM FDMS),59.0,R,ugm-3,57.0,R,ugm-3,147.0,R,ugm-3,12.0,R,ugm-3 (TEOM FDMS),10.0,R,ugm-3 (TEOM FDMS),26.0,R,ugm-3,11.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3 (TEOM FDMS)
111,05-01-2012,16:00,0.23,R,mgm-3,15.0,R,ugm-3 (TEOM FDMS),67.0,R,ugm-3,63.0,R,ugm-3,166.0,R,ugm-3,14.0,R,ugm-3 (TEOM FDMS),10.0,R,ugm-3 (TEOM FDMS),18.0,R,ugm-3,6.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3,1.0,R,ugm-3 (TEOM FDMS),-4.0,R,ugm-3 (TEOM FDMS)
112,05-01-2012,17:00,0.23,R,mgm-3,12.0,R,ugm-3 (TEOM FDMS),71.0,R,ugm-3,73.0,R,ugm-3,182.0,R,ugm-3,14.0,R,ugm-3 (TEOM FDMS),11.0,R,ugm-3 (TEOM FDMS),14.0,R,ugm-3,11.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3,-2.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3 (TEOM FDMS)
113,05-01-2012,18:00,0.35,R,mgm-3,17.0,R,ugm-3 (TEOM FDMS),111.0,R,ugm-3,78.0,R,ugm-3,249.0,R,ugm-3,17.0,R,ugm-3 (TEOM FDMS),10.0,R,ugm-3 (TEOM FDMS),10.0,R,ugm-3,8.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3,0.0,R,ugm-3 (TEOM FDMS),-2.0,R,ugm-3 (TEOM FDMS)
114,05-01-2012,19:00,0.23,R,mgm-3,13.0,R,ugm-3 (TEOM FDMS),92.0,R,ugm-3,73.0,R,ugm-3,214.0,R,ugm-3,14.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3 (TEOM FDMS),10.0,R,ugm-3,7.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3,-1.0,R,ugm-3 (TEOM FDMS),-1.0,R,ugm-3 (TEOM FDMS)
115,05-01-2012,20:00,0.23,R,mgm-3,13.0,R,ugm-3 (TEOM FDMS),110.0,R,ugm-3,82.0,R,ugm-3,251.0,R,ugm-3,13.0,R,ugm-3 (TEOM FDMS),9.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3,8.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3,0.0,R,ugm-3 (TEOM FDMS),-1.0,R,ugm-3 (TEOM FDMS)
116,05-01-2012,21:00,0.23,R,mgm-3,11.0,R,ugm-3 (TEOM FDMS),102.0,R,ugm-3,71.0,R,ugm-3,228.0,R,ugm-3,11.0,R,ugm-3 (TEOM FDMS),7.0,R,ugm-3 (TEOM FDMS),12.0,R,ugm-3,6.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3,0.0,R,ugm-3 (TEOM FDMS),-1.0,R,ugm-3 (TEOM FDMS)
117,05-01-2012,22:00,0.23,R,mgm-3,9.0,R,ugm-3 (TEOM FDMS),84.0,R,ugm-3,69.0,R,ugm-3,197.0,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3 (TEOM FDMS),14.0,R,ugm-3,5.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3,-1.0,R,ugm-3 (TEOM FDMS),-3.0,R,ugm-3 (TEOM FDMS)
118,05-01-2012,23:00,0.23,R,mgm-3,11.0,R,ugm-3 (TEOM FDMS),91.0,R,ugm-3,69.0,R,ugm-3,208.0,R,ugm-3,11.0,R,ugm-3 (TEOM FDMS),7.0,R,ugm-3 (TEOM FDMS),14.0,R,ugm-3,5.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3,0.0,R,ugm-3 (TEOM FDMS),-2.0,R,ugm-3 (TEOM FDMS)
119,05-01-2012,24:00,0.23,R,mgm-3,12.0,R,ugm-3 (TEOM FDMS),95.0,R,ugm-3,65.0,R,ugm-3,210.0,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3 (TEOM FDMS),12.0,R,ugm-3,5.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),-1.0,R,ugm-3 (TEOM FDMS)
120,06-01-2012,01:00,0.12,R,mgm-3,10.0,R,ugm-3 (TEOM FDMS),51.0,R,ugm-3,50.0,R,ugm-3,128.0,R,ugm-3,11.0,R,ugm-3 (TEOM FDMS),7.0,R,ugm-3 (TEOM FDMS),26.0,R,ugm-3,6.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,-1.0,R,ugm-3 (TEOM FDMS),-1.0,R,ugm-3 (TEOM FDMS)
121,06-01-2012,02:00,0.12,R,mgm-3,9.0,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3,25.0,R,ugm-3,34.0,R,ugm-3,8.0,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3 (TEOM FDMS),38.0,R,ugm-3,6.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,1.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3 (TEOM FDMS)
122,06-01-2012,03:00,0.12,R,mgm-3,10.0,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3,21.0,R,ugm-3,31.0,R,ugm-3,9.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3 (TEOM FDMS),40.0,R,ugm-3,8.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,1.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3 (TEOM FDMS)
123,06-01-2012,04:00,0.12,R,mgm-3,10.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3,23.0,R,ugm-3,31.0,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),9.0,R,ugm-3 (TEOM FDMS),40.0,R,ugm-3,9.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,0.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3 (TEOM FDMS)
