,Date,time,Carbon monoxide,status,unit,PM10 particulate matter (Hourly measured),status.1,unit.1,Nitric oxide,status.2,unit.2,Nitrogen dioxide,status.3,unit.3,Nitrogen oxides as nitrogen dioxide,status.4,unit.4,Ozone,status.5,unit.5,Sulphur dioxide,status.6,unit.6
6868,14-10-1995,05:00,0.6,R,mgm-3,56.0,R,ugm-3 (GRAV EQ),46.0,R,ugm-3,61.0,R,ugm-3,132.0,R,ugm-3,2.0,R,ugm-3,13.0,R,ugm-3
6869,14-10-1995,06:00,0.6,R,mgm-3,52.0,R,ugm-3 (GRAV EQ),73.0,R,ugm-3,61.0,R,ugm-3,172.0,R,ugm-3,2.0,R,ugm-3,16.0,R,ugm-3
6870,14-10-1995,07:00,0.7,R,mgm-3,52.0,R,ugm-3 (GRAV EQ),98.0,R,ugm-3,57.0,R,ugm-3,206.0,R,ugm-3,2.0,R,ugm-3,27.0,R,ugm-3
6871,14-10-1995,08:00,0.8,R,mgm-3,61.0,R,ugm-3 (GRAV EQ),113.0,R,ugm-3,65.0,R,ugm-3,237.0,R,ugm-3,2.0,R,ugm-3,32.0,R,ugm-3
6872,14-10-1995,09:00,1.0,R,mgm-3,72.0,R,ugm-3 (GRAV EQ),114.0,R,ugm-3,74.0,R,ugm-3,248.0,R,ugm-3,4.0,R,ugm-3,24.0,R,ugm-3
6873,14-10-1995,10:00,1.0,R,mgm-3,74.0,R,ugm-3 (GRAV EQ),118.0,R,ugm-3,73.0,R,ugm-3,252.0,R,ugm-3,4.0,R,ugm-3,24.0,R,ugm-3
6874,14-10-1995,11:00,0.9,R,mgm-3,64.0,R,ugm-3 (GRAV EQ),81.0,R,ugm-3,74.0,R,ugm-3,199.0,R,ugm-3,6.0,R,ugm-3,13.0,R,ugm-3
6875,14-10-1995,12:00,1.3,R,mgm-3,88.0,R,ugm-3 (GRAV EQ),105.0,R,ugm-3,88.0,R,ugm-3,248.0,R,ugm-3,6.0,R,ugm-3,19.0,R,ugm-3
6876,14-10-1995,13:00,1.5,R,mgm-3,86.0,R,ugm-3 (GRAV EQ),99.0,R,ugm-3,99.0,R,ugm-3,250.0,R,ugm-3,6.0,R,ugm-3,21.0,R,ugm-3
6877,14-10-1995,14:00,1.7,R,mgm-3,87.0,R,ugm-3 (GRAV EQ),108.0,R,ugm-3,105.0,R,ugm-3,269.0,R,ugm-3,6.0,R,ugm-3,27.0,R,ugm-3
6878,14-10-1995,15:00,1.7,R,mgm-3,88.0,R,ugm-3 (GRAV EQ),94.0,R,ugm-3,118.0,R,ugm-3,262.0,R,ugm-3,6.0,R,ugm-3,27.0,R,ugm-3
6879,14-10-1995,16:00,2.0,R,mgm-3,87.0,R,ugm-3 (GRAV EQ),101.0,R,ugm-3,122.0,R,ugm-3,277.0,R,ugm-3,4.0,R,ugm-3,35.0,R,ugm-3
6880,14-10-1995,17:00,2.1,R,mgm-3,87.0,R,ugm-3 (GRAV EQ),125.0,R,ugm-3,136.0,R,ugm-3,327.0,R,ugm-3,4.0,R,ugm-3,43.0,R,ugm-3
6881,14-10-1995,18:00,2.1,R,mgm-3,62.0,R,ugm-3 (GRAV EQ),109.0,R,ugm-3,126.0,R,ugm-3,292.0,R,ugm-3,4.0,R,ugm-3,21.0,R,ugm-3
6882,14-10-1995,19:00,2.1,R,mgm-3,68.0,R,ugm-3 (GRAV EQ),110.0,R,ugm-3,122.0,R,ugm-3,290.0,R,ugm-3,4.0,R,ugm-3,13.0,R,ugm-3
6883,14-10-1995,20:00,1.6,R,mgm-3,78.0,R,ugm-3 (GRAV EQ),95.0,R,ugm-3,105.0,R,ugm-3,250.0,R,ugm-3,2.0,R,ugm-3,13.0,R,ugm-3
6884,14-10-1995,21:00,1.4,R,mgm-3,75.0,R,ugm-3 (GRAV EQ),78.0,R,ugm-3,97.0,R,ugm-3,216.0,R,ugm-3,2.0,R,ugm-3,11.0,R,ugm-3
6885,14-10-1995,22:00,1.6,R,mgm-3,78.0,R,ugm-3 (GRAV EQ),85.0,R,ugm-3,111.0,R,ugm-3,241.0,R,ugm-3,4.0,R,ugm-3,13.0,R,ugm-3
6886,14-10-1995,23:00,1.6,R,mgm-3,72.0,R,ugm-3 (GRAV EQ),84.0,R,ugm-3,105.0,R,ugm-3,233.0,R,ugm-3,2.0,R,ugm-3,13.0,R,ugm-3
6887,14-10-1995,24:00,2.2,R,mgm-3,69.0,R,ugm-3 (GRAV EQ),70.0,R,ugm-3,96.0,R,ugm-3,202.0,R,ugm-3,2.0,R,ugm-3,16.0,R,ugm-3
6888,15-10-1995,01:00,1.0,R,mgm-3,64.0,R,ugm-3 (GRAV EQ),48.0,R,ugm-3,80.0,R,ugm-3,153.0,R,ugm-3,2.0,R,ugm-3,11.0,R,ugm-3
6889,15-10-1995,02:00,1.2,R,mgm-3,69.0,R,ugm-3 (GRAV EQ),83.0,R,ugm-3,94.0,R,ugm-3,220.0,R,ugm-3,4.0,R,ugm-3,11.0,R,ugm-3
6890,15-10-1995,03:00,0.8,R,mgm-3,65.0,R,ugm-3 (GRAV EQ),41.0,R,ugm-3,76.0,R,ugm-3,139.0,R,ugm-3,2.0,R,ugm-3,21.0,R,ugm-3
6891,15-10-1995,04:00,0.7,R,mgm-3,68.0,R,ugm-3 (GRAV EQ),35.0,R,ugm-3,61.0,R,ugm-3,115.0,R,ugm-3,2.0,R,ugm-3,13.0,R,ugm-3
6892,15-10-1995,05:00,0.3,R,mgm-3,46.0,R,ugm-3 (GRAV EQ),14.0,R,ugm-3,46.0,R,ugm-3,67.0,R,ugm-3,18.0,R,ugm-3,8.0,R,ugm-3
6893,15-10-1995,06:00,0.2,R,mgm-3,48.0,R,ugm-3 (GRAV EQ),10.0,R,ugm-3,29.0,R,ugm-3,44.0,R,ugm-3,30.0,R,ugm-3,8.0,R,ugm-3
6894,15-10-1995,07:00,0.1,R,mgm-3,38.0,R,ugm-3 (GRAV EQ),14.0,R,ugm-3,38.0,R,ugm-3,59.0,R,ugm-3,20.0,R,ugm-3,5.0,R,ugm-3
6895,15-10-1995,08:00,0.1,R,mgm-3,31.0,R,ugm-3 (GRAV EQ),14.0,R,ugm-3,46.0,R,ugm-3,67.0,R,ugm-3,16.0,R,ugm-3,5.0,R,ugm-3
6896,15-10-1995,09:00,0.1,R,mgm-3,22.0,R,ugm-3 (GRAV EQ),20.0,R,ugm-3,44.0,R,ugm-3,74.0,R,ugm-3,20.0,R,ugm-3,5.0,R,ugm-3
6897,15-10-1995,10:00,0.1,R,mgm-3,21.0,R,ugm-3 (GRAV EQ),16.0,R,ugm-3,31.0,R,ugm-3,55.0,R,ugm-3,30.0,R,ugm-3,5.0,R,ugm-3
6898,15-10-1995,11:00,0.1,R,mgm-3,20.0,R,ugm-3 (GRAV EQ),15.0,R,ugm-3,25.0,R,ugm-3,48.0,R,ugm-3,36.0,R,ugm-3,5.0,R,ugm-3
6899,15-10-1995,12:00,0.1,R,mgm-3,18.0,R,ugm-3 (GRAV EQ),13.0,R,ugm-3,34.0,R,ugm-3,53.0,R,ugm-3,30.0,R,ugm-3,3.0,R,ugm-3
6900,15-10-1995,13:00,0.2,R,mgm-3,10.0,R,ugm-3 (GRAV EQ),20.0,R,ugm-3,40.0,R,ugm-3,71.0,R,ugm-3,26.0,R,ugm-3,5.0,R,ugm-3
6901,15-10-1995,14:00,0.1,R,mgm-3,10.0,R,ugm-3 (GRAV EQ),15.0,R,ugm-3,32.0,R,ugm-3,55.0,R,ugm-3,34.0,R,ugm-3,5.0,R,ugm-3
6902,15-10-1995,15:00,0.5,R,mgm-3,22.0,R,ugm-3 (GRAV EQ),26.0,R,ugm-3,48.0,R,ugm-3,88.0,R,ugm-3,18.0,R,ugm-3,5.0,R,ugm-3
6903,15-10-1995,16:00,0.3,R,mgm-3,20.0,R,ugm-3 (GRAV EQ),24.0,R,ugm-3,53.0,R,ugm-3,90.0,R,ugm-3,18.0,R,ugm-3,3.0,R,ugm-3
6904,15-10-1995,17:00,0.3,R,mgm-3,26.0,R,ugm-3 (GRAV EQ),23.0,R,ugm-3,55.0,R,ugm-3,90.0,R,ugm-3,12.0,R,ugm-3,8.0,R,ugm-3
6905,15-10-1995,18:00,0.6,R,mgm-3,25.0,R,ugm-3 (GRAV EQ),38.0,R,ugm-3,63.0,R,ugm-3,120.0,R,ugm-3,4.0,R,ugm-3,3.0,R,ugm-3
6906,15-10-1995,19:00,0.5,R,mgm-3,27.0,R,ugm-3 (GRAV EQ),24.0,R,ugm-3,61.0,R,ugm-3,97.0,R,ugm-3,6.0,R,ugm-3,5.0,R,ugm-3
6907,15-10-1995,20:00,0.6,R,mgm-3,21.0,R,ugm-3 (GRAV EQ),33.0,R,ugm-3,63.0,R,ugm-3,113.0,R,ugm-3,4.0,R,ugm-3,5.0,R,ugm-3
6908,15-10-1995,21:00,0.3,R,mgm-3,27.0,R,ugm-3 (GRAV EQ),31.0,R,ugm-3,65.0,R,ugm-3,113.0,R,ugm-3,2.0,R,ugm-3,11.0,R,ugm-3
6909,15-10-1995,22:00,0.5,R,mgm-3,30.0,R,ugm-3 (GRAV EQ),45.0,R,ugm-3,65.0,R,ugm-3,134.0,R,ugm-3,2.0,R,ugm-3,11.0,R,ugm-3
6910,15-10-1995,23:00,0.5,R,mgm-3,27.0,R,ugm-3 (GRAV EQ),41.0,R,ugm-3,65.0,R,ugm-3,128.0,R,ugm-3,4.0,R,ugm-3,13.0,R,ugm-3
6911,15-10-1995,24:00,0.2,R,mgm-3,27.0,R,ugm-3 (GRAV EQ),15.0,R,ugm-3,44.0,R,ugm-3,67.0,R,ugm-3,10.0,R,ugm-3,13.0,R,ugm-3
6912,16-10-1995,01:00,0.1,R,mgm-3,26.0,R,ugm-3 (GRAV EQ),18.0,R,ugm-3,46.0,R,ugm-3,73.0,R,ugm-3,4.0,R,ugm-3,13.0,R,ugm-3
6913,16-10-1995,02:00,0.1,R,mgm-3,25.0,R,ugm-3 (GRAV EQ),8.0,R,ugm-3,32.0,R,ugm-3,44.0,R,ugm-3,18.0,R,ugm-3,13.0,R,ugm-3
6914,16-10-1995,03:00,0.1,R,mgm-3,20.0,R,ugm-3 (GRAV EQ),10.0,R,ugm-3,36.0,R,ugm-3,52.0,R,ugm-3,14.0,R,ugm-3,11.0,R,ugm-3
6915,16-10-1995,04:00,0.1,R,mgm-3,18.0,R,ugm-3 (GRAV EQ),8.0,R,ugm-3,34.0,R,ugm-3,46.0,R,ugm-3,14.0,R,ugm-3,5.0,R,ugm-3
6916,16-10-1995,05:00,0.1,R,mgm-3,17.0,R,ugm-3 (GRAV EQ),15.0,R,ugm-3,36.0,R,ugm-3,59.0,R,ugm-3,12.0,R,ugm-3,8.0,R,ugm-3
6917,16-10-1995,06:00,0.1,R,mgm-3,21.0,R,ugm-3 (GRAV EQ),23.0,R,ugm-3,42.0,R,ugm-3,76.0,R,ugm-3,10.0,R,ugm-3,11.0,R,ugm-3
6918,16-10-1995,07:00,0.7,R,mgm-3,31.0,R,ugm-3 (GRAV EQ),69.0,R,ugm-3,57.0,R,ugm-3,162.0,R,ugm-3,2.0,R,ugm-3,11.0,R,ugm-3
6919,16-10-1995,08:00,1.3,R,mgm-3,42.0,R,ugm-3 (GRAV EQ),121.0,R,ugm-3,74.0,R,ugm-3,260.0,R,ugm-3,2.0,R,ugm-3,13.0,R,ugm-3
6920,16-10-1995,09:00,2.0,R,mgm-3,60.0,R,ugm-3 (GRAV EQ),170.0,R,ugm-3,92.0,R,ugm-3,351.0,R,ugm-3,4.0,R,ugm-3,21.0,R,ugm-3
6921,16-10-1995,10:00,0.9,R,mgm-3,42.0,R,ugm-3 (GRAV EQ),81.0,R,ugm-3,73.0,R,ugm-3,197.0,R,ugm-3,6.0,R,ugm-3,13.0,R,ugm-3
6922,16-10-1995,11:00,0.6,R,mgm-3,34.0,R,ugm-3 (GRAV EQ),51.0,R,ugm-3,63.0,R,ugm-3,141.0,R,ugm-3,14.0,R,ugm-3,16.0,R,ugm-3
6923,16-10-1995,12:00,0.5,R,mgm-3,38.0,R,ugm-3 (GRAV EQ),44.0,R,ugm-3,48.0,R,ugm-3,115.0,R,ugm-3,18.0,R,ugm-3,16.0,R,ugm-3
6924,16-10-1995,13:00,0.3,R,mgm-3,38.0,R,ugm-3 (GRAV EQ),28.0,R,ugm-3,44.0,R,ugm-3,86.0,R,ugm-3,28.0,R,ugm-3,11.0,R,ugm-3
6925,16-10-1995,14:00,0.3,R,mgm-3,39.0,R,ugm-3 (GRAV EQ),29.0,R,ugm-3,50.0,R,ugm-3,94.0,R,ugm-3,26.0,R,ugm-3,11.0,R,ugm-3
6926,16-10-1995,15:00,0.3,R,mgm-3,34.0,R,ugm-3 (GRAV EQ),30.0,R,ugm-3,50.0,R,ugm-3,96.0,R,ugm-3,26.0,R,ugm-3,8.0,R,ugm-3
6927,16-10-1995,16:00,0.5,R,mgm-3,31.0,R,ugm-3 (GRAV EQ),34.0,R,ugm-3,55.0,R,ugm-3,107.0,R,ugm-3,16.0,R,ugm-3,11.0,R,ugm-3
6928,16-10-1995,17:00,0.8,R,mgm-3,36.0,R,ugm-3 (GRAV EQ),41.0,R,ugm-3,73.0,R,ugm-3,136.0,R,ugm-3,8.0,R,ugm-3,8.0,R,ugm-3
6929,16-10-1995,18:00,1.0,R,mgm-3,43.0,R,ugm-3 (GRAV EQ),50.0,R,ugm-3,80.0,R,ugm-3,157.0,R,ugm-3,6.0,R,ugm-3,11.0,R,ugm-3
6930,16-10-1995,19:00,0.9,R,mgm-3,44.0,R,ugm-3 (GRAV EQ),56.0,R,ugm-3,76.0,R,ugm-3,162.0,R,ugm-3,4.0,R,ugm-3,13.0,R,ugm-3
6931,16-10-1995,20:00,0.9,R,mgm-3,42.0,R,ugm-3 (GRAV EQ),64.0,R,ugm-3,71.0,R,ugm-3,168.0,R,ugm-3,2.0,R,ugm-3,13.0,R,ugm-3
6932,16-10-1995,21:00,0.9,R,mgm-3,39.0,R,ugm-3 (GRAV EQ),66.0,R,ugm-3,71.0,R,ugm-3,172.0,R,ugm-3,2.0,R,ugm-3,11.0,R,ugm-3
6933,16-10-1995,22:00,0.9,R,mgm-3,42.0,R,ugm-3 (GRAV EQ),68.0,R,ugm-3,63.0,R,ugm-3,166.0,R,ugm-3,2.0,R,ugm-3,11.0,R,ugm-3
6934,16-10-1995,23:00,0.7,R,mgm-3,35.0,R,ugm-3 (GRAV EQ),55.0,R,ugm-3,61.0,R,ugm-3,145.0,R,ugm-3,2.0,R,ugm-3,8.0,R,ugm-3
6935,16-10-1995,24:00,0.6,R,mgm-3,40.0,R,ugm-3 (GRAV EQ),43.0,R,ugm-3,53.0,R,ugm-3,118.0,R,ugm-3,4.0,R,ugm-3,11.0,R,ugm-3
6936,17-10-1995,01:00,0.3,R,mgm-3,51.0,R,ugm-3 (GRAV EQ),15.0,R,ugm-3,40.0,R,ugm-3,63.0,R,ugm-3,10.0,R,ugm-3,5.0,R,ugm-3
6937,17-10-1995,02:00,0.3,R,mgm-3,55.0,R,ugm-3 (GRAV EQ),13.0,R,ugm-3,40.0,R,ugm-3,59.0,R,ugm-3,14.0,R,ugm-3,8.0,R,ugm-3
6938,17-10-1995,03:00,0.2,R,mgm-3,53.0,R,ugm-3 (GRAV EQ),10.0,R,ugm-3,40.0,R,ugm-3,55.0,R,ugm-3,12.0,R,ugm-3,5.0,R,ugm-3
6939,17-10-1995,04:00,0.1,R,mgm-3,40.0,R,ugm-3 (GRAV EQ),9.0,R,ugm-3,25.0,R,ugm-3,38.0,R,ugm-3,20.0,R,ugm-3,11.0,R,ugm-3
6940,17-10-1995,05:00,0.1,R,mgm-3,35.0,R,ugm-3 (GRAV EQ),10.0,R,ugm-3,29.0,R,ugm-3,44.0,R,ugm-3,20.0,R,ugm-3,8.0,R,ugm-3
6941,17-10-1995,06:00,0.1,R,mgm-3,35.0,R,ugm-3 (GRAV EQ),18.0,R,ugm-3,40.0,R,ugm-3,67.0,R,ugm-3,12.0,R,ugm-3,8.0,R,ugm-3
6942,17-10-1995,07:00,0.5,R,mgm-3,40.0,R,ugm-3 (GRAV EQ),48.0,R,ugm-3,57.0,R,ugm-3,130.0,R,ugm-3,4.0,R,ugm-3,8.0,R,ugm-3
6943,17-10-1995,08:00,0.8,R,mgm-3,52.0,R,ugm-3 (GRAV EQ),73.0,R,ugm-3,59.0,R,ugm-3,170.0,R,ugm-3,4.0,R,ugm-3,11.0,R,ugm-3
6944,17-10-1995,09:00,0.7,R,mgm-3,52.0,R,ugm-3 (GRAV EQ),54.0,R,ugm-3,59.0,R,ugm-3,141.0,R,ugm-3,8.0,R,ugm-3,11.0,R,ugm-3
6945,17-10-1995,10:00,0.5,R,mgm-3,49.0,R,ugm-3 (GRAV EQ),51.0,R,ugm-3,65.0,R,ugm-3,143.0,R,ugm-3,10.0,R,ugm-3,11.0,R,ugm-3
6946,17-10-1995,11:00,0.5,R,mgm-3,48.0,R,ugm-3 (GRAV EQ),41.0,R,ugm-3,59.0,R,ugm-3,122.0,R,ugm-3,12.0,R,ugm-3,8.0,R,ugm-3
6947,17-10-1995,12:00,0.5,R,mgm-3,49.0,R,ugm-3 (GRAV EQ),45.0,R,ugm-3,61.0,R,ugm-3,130.0,R,ugm-3,12.0,R,ugm-3,11.0,R,ugm-3
6948,17-10-1995,13:00,0.5,R,mgm-3,42.0,R,ugm-3 (GRAV EQ),34.0,R,ugm-3,59.0,R,ugm-3,111.0,R,ugm-3,12.0,R,ugm-3,8.0,R,ugm-3
6949,17-10-1995,14:00,0.3,R,mgm-3,44.0,R,ugm-3 (GRAV EQ),35.0,R,ugm-3,52.0,R,ugm-3,105.0,R,ugm-3,12.0,R,ugm-3,8.0,R,ugm-3
6950,17-10-1995,15:00,0.3,R,mgm-3,44.0,R,ugm-3 (GRAV EQ),31.0,R,ugm-3,55.0,R,ugm-3,103.0,R,ugm-3,10.0,R,ugm-3,8.0,R,ugm-3
6951,17-10-1995,16:00,0.5,R,mgm-3,46.0,R,ugm-3 (GRAV EQ),46.0,R,ugm-3,52.0,R,ugm-3,122.0,R,ugm-3,4.0,R,ugm-3,8.0,R,ugm-3
6952,17-10-1995,17:00,0.6,R,mgm-3,46.0,R,ugm-3 (GRAV EQ),44.0,R,ugm-3,61.0,R,ugm-3,128.0,R,ugm-3,4.0,R,ugm-3,11.0,R,ugm-3
6953,17-10-1995,18:00,0.7,R,mgm-3,36.0,R,ugm-3 (GRAV EQ),46.0,R,ugm-3,59.0,R,ugm-3,130.0,R,ugm-3,2.0,R,ugm-3,11.0,R,ugm-3
6954,17-10-1995,19:00,0.7,R,mgm-3,31.0,R,ugm-3 (GRAV EQ),49.0,R,ugm-3,53.0,R,ugm-3,128.0,R,ugm-3,2.0,R,ugm-3,11.0,R,ugm-3
6955,17-10-1995,20:00,0.6,R,mgm-3,25.0,R,ugm-3 (GRAV EQ),44.0,R,ugm-3,52.0,R,ugm-3,118.0,R,ugm-3,2.0,R,ugm-3,11.0,R,ugm-3
6956,17-10-1995,21:00,0.6,R,mgm-3,23.0,R,ugm-3 (GRAV EQ),49.0,R,ugm-3,53.0,R,ugm-3,128.0,R,ugm-3,2.0,R,ugm-3,11.0,R,ugm-3
6957,17-10-1995,22:00,0.2,R,mgm-3,7.0,R,ugm-3 (GRAV EQ),25.0,R,ugm-3,53.0,R,ugm-3,92.0,R,ugm-3,6.0,R,ugm-3,8.0,R,ugm-3
6958,17-10-1995,23:00,0.3,R,mgm-3,17.0,R,ugm-3 (GRAV EQ),35.0,R,ugm-3,57.0,R,ugm-3,111.0,R,ugm-3,4.0,R,ugm-3,11.0,R,ugm-3
6959,17-10-1995,24:00,0.2,R,mgm-3,22.0,R,ugm-3 (GRAV EQ),20.0,R,ugm-3,53.0,R,ugm-3,84.0,R,ugm-3,6.0,R,ugm-3,11.0,R,ugm-3
6960,18-10-1995,01:00,0.1,R,mgm-3,21.0,R,ugm-3 (GRAV EQ),14.0,R,ugm-3,46.0,R,ugm-3,67.0,R,ugm-3,6.0,R,ugm-3,13.0,R,ugm-3
6961,18-10-1995,02:00,0.1,R,mgm-3,20.0,R,ugm-3 (GRAV EQ),16.0,R,ugm-3,50.0,R,ugm-3,74.0,R,ugm-3,4.0,R,ugm-3,13.0,R,ugm-3
6962,18-10-1995,03:00,0.1,R,mgm-3,20.0,R,ugm-3 (GRAV EQ),11.0,R,ugm-3,44.0,R,ugm-3,61.0,R,ugm-3,6.0,R,ugm-3,8.0,R,ugm-3
6963,18-10-1995,04:00,0.1,R,mgm-3,25.0,R,ugm-3 (GRAV EQ),14.0,R,ugm-3,44.0,R,ugm-3,65.0,R,ugm-3,4.0,R,ugm-3,8.0,R,ugm-3
6964,18-10-1995,05:00,0.1,R,mgm-3,21.0,R,ugm-3 (GRAV EQ),18.0,R,ugm-3,38.0,R,ugm-3,65.0,R,ugm-3,2.0,R,ugm-3,16.0,R,ugm-3
6965,18-10-1995,06:00,0.2,R,mgm-3,31.0,R,ugm-3 (GRAV EQ),41.0,R,ugm-3,42.0,R,ugm-3,105.0,R,ugm-3,2.0,R,ugm-3,90.0,R,ugm-3
6966,18-10-1995,07:00,0.5,R,mgm-3,17.0,R,ugm-3 (GRAV EQ),84.0,R,ugm-3,55.0,R,ugm-3,183.0,R,ugm-3,2.0,R,ugm-3,27.0,R,ugm-3
6967,18-10-1995,08:00,0.8,R,mgm-3,34.0,R,ugm-3 (GRAV EQ),126.0,R,ugm-3,69.0,R,ugm-3,262.0,R,ugm-3,2.0,R,ugm-3,24.0,R,ugm-3
6968,18-10-1995,09:00,0.8,R,mgm-3,30.0,R,ugm-3 (GRAV EQ),141.0,R,ugm-3,69.0,R,ugm-3,285.0,R,ugm-3,2.0,R,ugm-3,27.0,R,ugm-3
6969,18-10-1995,10:00,0.3,R,mgm-3,22.0,R,ugm-3 (GRAV EQ),91.0,R,ugm-3,67.0,R,ugm-3,206.0,R,ugm-3,4.0,R,ugm-3,29.0,R,ugm-3
6970,18-10-1995,11:00,0.1,R,mgm-3,21.0,R,ugm-3 (GRAV EQ),55.0,R,ugm-3,52.0,R,ugm-3,136.0,R,ugm-3,10.0,R,ugm-3,27.0,R,ugm-3
6971,18-10-1995,12:00,0.2,R,mgm-3,27.0,R,ugm-3 (GRAV EQ),35.0,R,ugm-3,52.0,R,ugm-3,105.0,R,ugm-3,14.0,R,ugm-3,19.0,R,ugm-3
6972,18-10-1995,13:00,0.2,R,mgm-3,25.0,R,ugm-3 (GRAV EQ),29.0,R,ugm-3,44.0,R,ugm-3,88.0,R,ugm-3,14.0,R,ugm-3,35.0,R,ugm-3
6973,18-10-1995,14:00,0.1,R,mgm-3,25.0,R,ugm-3 (GRAV EQ),26.0,R,ugm-3,48.0,R,ugm-3,88.0,R,ugm-3,16.0,R,ugm-3,48.0,R,ugm-3
6974,18-10-1995,15:00,0.2,R,mgm-3,26.0,R,ugm-3 (GRAV EQ),35.0,R,ugm-3,48.0,R,ugm-3,101.0,R,ugm-3,12.0,R,ugm-3,27.0,R,ugm-3
6975,18-10-1995,16:00,0.3,R,mgm-3,26.0,R,ugm-3 (GRAV EQ),39.0,R,ugm-3,57.0,R,ugm-3,117.0,R,ugm-3,8.0,R,ugm-3,43.0,R,ugm-3
6976,18-10-1995,17:00,0.3,R,mgm-3,21.0,R,ugm-3 (GRAV EQ),29.0,R,ugm-3,52.0,R,ugm-3,96.0,R,ugm-3,8.0,R,ugm-3,35.0,R,ugm-3
6977,18-10-1995,18:00,0.5,R,mgm-3,21.0,R,ugm-3 (GRAV EQ),29.0,R,ugm-3,55.0,R,ugm-3,99.0,R,ugm-3,6.0,R,ugm-3,27.0,R,ugm-3
6978,18-10-1995,19:00,0.3,R,mgm-3,22.0,R,ugm-3 (GRAV EQ),34.0,R,ugm-3,52.0,R,ugm-3,103.0,R,ugm-3,6.0,R,ugm-3,11.0,R,ugm-3
6979,18-10-1995,20:00,0.2,R,mgm-3,31.0,R,ugm-3 (GRAV EQ),26.0,R,ugm-3,48.0,R,ugm-3,88.0,R,ugm-3,4.0,R,ugm-3,5.0,R,ugm-3
6980,18-10-1995,21:00,0.2,R,mgm-3,27.0,R,ugm-3 (GRAV EQ),28.0,R,ugm-3,46.0,R,ugm-3,88.0,R,ugm-3,6.0,R,ugm-3,8.0,R,ugm-3
6981,18-10-1995,22:00,0.2,R,mgm-3,26.0,R,ugm-3 (GRAV EQ),41.0,R,ugm-3,53.0,R,ugm-3,117.0,R,ugm-3,2.0,R,ugm-3,27.0,R,ugm-3
6982,18-10-1995,23:00,0.5,R,mgm-3,30.0,R,ugm-3 (GRAV EQ),54.0,R,ugm-3,50.0,R,ugm-3,132.0,R,ugm-3,2.0,R,ugm-3,13.0,R,ugm-3
6983,18-10-1995,24:00,0.2,R,mgm-3,26.0,R,ugm-3 (GRAV EQ),33.0,R,ugm-3,48.0,R,ugm-3,97.0,R,ugm-3,4.0,R,ugm-3,13.0,R,ugm-3
6984,19-10-1995,01:00,0.5,R,mgm-3,21.0,R,ugm-3 (GRAV EQ),19.0,R,ugm-3,53.0,R,ugm-3,82.0,R,ugm-3,4.0,R,ugm-3,5.0,R,ugm-3
6985,19-10-1995,02:00,0.3,R,mgm-3,18.0,R,ugm-3 (GRAV EQ),9.0,R,ugm-3,44.0,R,ugm-3,57.0,R,ugm-3,16.0,R,ugm-3,3.0,R,ugm-3
6986,19-10-1995,03:00,0.3,R,mgm-3,16.0,R,ugm-3 (GRAV EQ),11.0,R,ugm-3,38.0,R,ugm-3,55.0,R,ugm-3,16.0,R,ugm-3,3.0,R,ugm-3
6987,19-10-1995,04:00,0.2,R,mgm-3,12.0,R,ugm-3 (GRAV EQ),11.0,R,ugm-3,40.0,R,ugm-3,57.0,R,ugm-3,12.0,R,ugm-3,5.0,R,ugm-3
6988,19-10-1995,05:00,0.2,R,mgm-3,12.0,R,ugm-3 (GRAV EQ),15.0,R,ugm-3,42.0,R,ugm-3,65.0,R,ugm-3,14.0,R,ugm-3,5.0,R,ugm-3
6989,19-10-1995,06:00,0.3,R,mgm-3,13.0,R,ugm-3 (GRAV EQ),24.0,R,ugm-3,48.0,R,ugm-3,84.0,R,ugm-3,12.0,R,ugm-3,5.0,R,ugm-3
6990,19-10-1995,07:00,0.6,R,mgm-3,17.0,R,ugm-3 (GRAV EQ),45.0,R,ugm-3,59.0,R,ugm-3,128.0,R,ugm-3,2.0,R,ugm-3,3.0,R,ugm-3
6991,19-10-1995,08:00,1.0,R,mgm-3,26.0,R,ugm-3 (GRAV EQ),93.0,R,ugm-3,69.0,R,ugm-3,210.0,R,ugm-3,2.0,R,ugm-3,8.0,R,ugm-3
6992,19-10-1995,09:00,1.2,R,mgm-3,42.0,R,ugm-3 (GRAV EQ),110.0,R,ugm-3,73.0,R,ugm-3,241.0,R,ugm-3,2.0,R,ugm-3,8.0,R,ugm-3
6993,19-10-1995,10:00,1.0,R,mgm-3,46.0,R,ugm-3 (GRAV EQ),79.0,R,ugm-3,73.0,R,ugm-3,193.0,R,ugm-3,4.0,R,ugm-3,11.0,R,ugm-3
6994,19-10-1995,11:00,0.7,R,mgm-3,38.0,R,ugm-3 (GRAV EQ),40.0,R,ugm-3,63.0,R,ugm-3,124.0,R,ugm-3,12.0,R,ugm-3,13.0,R,ugm-3
6995,19-10-1995,12:00,0.5,R,mgm-3,30.0,R,ugm-3 (GRAV EQ),30.0,R,ugm-3,55.0,R,ugm-3,101.0,R,ugm-3,16.0,R,ugm-3,11.0,R,ugm-3
6996,19-10-1995,13:00,,,,30.0,R,ugm-3 (GRAV EQ),,,,,,,,,,,,,,,
