,Unnamed: 0,Date,time,Nitric oxide,status,unit,Nitrogen dioxide,status.1,unit.1,Nitrogen oxides as nitrogen dioxide,status.2,unit.2,PM<sub>2.5</sub> particulate matter (Hourly measured),status.3,unit.3
193,193,09-01-2020,02:00,0.4781,R,ugm-3,8.85971,R,ugm-3,9.59278,R,ugm-3,3.0,R,ugm-3 (BAM)
194,194,09-01-2020,03:00,0.251,R,ugm-3,8.47001,R,ugm-3,8.85488,R,ugm-3,2.0,R,ugm-3 (BAM)
195,195,09-01-2020,04:00,0.39443,R,ugm-3,7.19858,R,ugm-3,7.80336,R,ugm-3,0.0,R,ugm-3 (BAM)
196,196,09-01-2020,05:00,0.39443,R,ugm-3,6.81118,R,ugm-3,7.41596,R,ugm-3,2.0,R,ugm-3 (BAM)
197,197,09-01-2020,06:00,0.39443,R,ugm-3,8.80352,R,ugm-3,9.40831,R,ugm-3,3.0,R,ugm-3 (BAM)
198,198,09-01-2020,07:00,0.93229,R,ugm-3,15.83752,R,ugm-3,17.26701,R,ugm-3,4.0,R,ugm-3 (BAM)
199,199,09-01-2020,08:00,1.29086,R,ugm-3,21.04339,R,ugm-3,23.02268,R,ugm-3,7.0,R,ugm-3 (BAM)
200,200,09-01-2020,09:00,1.54186,R,ugm-3,21.87607,R,ugm-3,24.24022,R,ugm-3,7.0,R,ugm-3 (BAM)
201,201,09-01-2020,10:00,3.58572,R,ugm-3,26.15816,R,ugm-3,31.65618,R,ugm-3,8.0,R,ugm-3 (BAM)
202,202,09-01-2020,11:00,5.12757,R,ugm-3,24.90087,R,ugm-3,32.76304,R,ugm-3,13.0,R,ugm-3 (BAM)
203,203,09-01-2020,12:00,4.769,R,ugm-3,23.79038,R,ugm-3,31.10275,R,ugm-3,16.0,R,ugm-3 (BAM)
204,204,09-01-2020,13:00,4.66143,R,ugm-3,22.18435,R,ugm-3,29.33177,R,ugm-3,9.0,R,ugm-3 (BAM)
205,205,09-01-2020,14:00,4.94829,R,ugm-3,22.51931,R,ugm-3,30.10658,R,ugm-3,6.0,R,ugm-3 (BAM)
206,206,09-01-2020,15:00,2.33072,R,ugm-3,29.7981,R,ugm-3,33.37181,R,ugm-3,10.0,R,ugm-3 (BAM)
207,207,09-01-2020,16:00,5.16343,R,ugm-3,45.65484,R,ugm-3,53.57199,R,ugm-3,,,
208,208,09-01-2020,17:00,,,,,,,,,,,,
209,209,09-01-2020,18:00,2.11557,R,ugm-3,31.62224,R,ugm-3,34.86607,R,ugm-3,5.0,R,ugm-3 (BAM)
210,210,09-01-2020,19:00,2.22314,R,ugm-3,25.5356,R,ugm-3,28.94437,R,ugm-3,9.0,R,ugm-3 (BAM)
211,211,09-01-2020,20:00,1.39843,R,ugm-3,34.38213,R,ugm-3,36.52636,R,ugm-3,13.0,R,ugm-3 (BAM)
212,212,09-01-2020,21:00,1.57772,R,ugm-3,34.82669,R,ugm-3,37.24582,R,ugm-3,15.0,R,ugm-3 (BAM)
213,213,09-01-2020,22:00,1.03986,R,ugm-3,21.81565,R,ugm-3,23.41008,R,ugm-3,13.0,R,ugm-3 (BAM)
214,214,09-01-2020,23:00,1.57772,R,ugm-3,21.54438,R,ugm-3,23.96351,R,ugm-3,8.0,R,ugm-3 (BAM)
215,215,09-01-2020,24:00,2.29486,R,ugm-3,28.96759,R,ugm-3,32.48632,R,ugm-3,7.0,R,ugm-3 (BAM)
216,216,10-01-2020,01:00,1.28281,R,ugm-3,22.13512,R,ugm-3,24.10207,R,ugm-3,10.0,R,ugm-3 (BAM)
217,217,10-01-2020,02:00,0.94757,R,ugm-3,20.57903,R,ugm-3,22.03195,R,ugm-3,12.0,R,ugm-3 (BAM)
218,218,10-01-2020,03:00,1.03138,R,ugm-3,22.76092,R,ugm-3,24.34235,R,ugm-3,11.0,R,ugm-3 (BAM)
219,219,10-01-2020,04:00,0.63627,R,ugm-3,14.55026,R,ugm-3,15.52587,R,ugm-3,6.0,R,ugm-3 (BAM)
220,220,10-01-2020,05:00,0.67219,R,ugm-3,12.38811,R,ugm-3,13.41879,R,ugm-3,5.0,R,ugm-3 (BAM)
221,221,10-01-2020,06:00,1.10322,R,ugm-3,18.15936,R,ugm-3,19.85093,R,ugm-3,8.0,R,ugm-3 (BAM)
222,222,10-01-2020,07:00,3.83303,R,ugm-3,30.71946,R,ugm-3,36.59669,R,ugm-3,9.0,R,ugm-3 (BAM)
223,223,10-01-2020,08:00,6.31142,R,ugm-3,47.43565,R,ugm-3,57.11302,R,ugm-3,7.0,R,ugm-3 (BAM)
224,224,10-01-2020,09:00,5.98815,R,ugm-3,46.54508,R,ugm-3,55.72678,R,ugm-3,6.0,R,ugm-3 (BAM)
225,225,10-01-2020,10:00,11.59146,R,ugm-3,50.09691,R,ugm-3,67.87023,R,ugm-3,7.0,R,ugm-3 (BAM)
226,226,10-01-2020,11:00,10.5139,R,ugm-3,43.04356,R,ugm-3,59.16465,R,ugm-3,4.0,R,ugm-3 (BAM)
227,227,10-01-2020,12:00,11.91473,R,ugm-3,41.2838,R,ugm-3,59.5528,R,ugm-3,6.0,R,ugm-3 (BAM)
228,228,10-01-2020,13:00,9.61594,R,ugm-3,37.26743,R,ugm-3,52.01166,R,ugm-3,8.0,R,ugm-3 (BAM)
229,229,10-01-2020,14:00,9.75961,R,ugm-3,39.59782,R,ugm-3,54.56234,R,ugm-3,8.0,R,ugm-3 (BAM)
230,230,10-01-2020,15:00,9.04124,R,ugm-3,39.81211,R,ugm-3,53.67515,R,ugm-3,9.0,R,ugm-3 (BAM)
231,231,10-01-2020,16:00,7.53265,R,ugm-3,40.29541,R,ugm-3,51.84531,R,ugm-3,7.0,R,ugm-3 (BAM)
232,232,10-01-2020,17:00,3.86895,R,ugm-3,44.47132,R,ugm-3,50.40363,R,ugm-3,5.0,R,ugm-3 (BAM)
233,233,10-01-2020,18:00,7.35306,R,ugm-3,63.74868,R,ugm-3,75.02322,R,ugm-3,12.0,R,ugm-3 (BAM)
234,234,10-01-2020,19:00,8.50246,R,ugm-3,73.6307,R,ugm-3,86.66762,R,ugm-3,11.0,R,ugm-3 (BAM)
235,235,10-01-2020,20:00,7.96368,R,ugm-3,68.35737,R,ugm-3,80.56817,R,ugm-3,11.0,R,ugm-3 (BAM)
236,236,10-01-2020,21:00,3.65344,R,ugm-3,57.11156,R,ugm-3,62.71342,R,ugm-3,12.0,R,ugm-3 (BAM)
237,237,10-01-2020,22:00,2.71955,R,ugm-3,43.68302,R,ugm-3,47.85295,R,ugm-3,12.0,R,ugm-3 (BAM)
238,238,10-01-2020,23:00,1.42648,R,ugm-3,32.96776,R,ugm-3,35.15501,R,ugm-3,7.0,R,ugm-3 (BAM)
239,239,10-01-2020,24:00,0.92362,R,ugm-3,26.19767,R,ugm-3,27.61387,R,ugm-3,5.0,R,ugm-3 (BAM)
240,240,11-01-2020,01:00,0.74702,R,ugm-3,22.6326,R,ugm-3,23.77801,R,ugm-3,3.0,R,ugm-3 (BAM)
241,241,11-01-2020,02:00,0.45918,R,ugm-3,19.22206,R,ugm-3,19.92612,R,ugm-3,3.0,R,ugm-3 (BAM)
242,242,11-01-2020,03:00,0.44718,R,ugm-3,14.9256,R,ugm-3,15.61126,R,ugm-3,5.0,R,ugm-3 (BAM)
243,243,11-01-2020,04:00,0.4112,R,ugm-3,11.20295,R,ugm-3,11.83345,R,ugm-3,7.0,R,ugm-3 (BAM)
244,244,11-01-2020,05:00,0.44718,R,ugm-3,10.98111,R,ugm-3,11.66678,R,ugm-3,6.0,R,ugm-3 (BAM)
245,245,11-01-2020,06:00,0.37522,R,ugm-3,13.20258,R,ugm-3,13.77791,R,ugm-3,5.0,R,ugm-3 (BAM)
246,246,11-01-2020,07:00,0.55512,R,ugm-3,15.53788,R,ugm-3,16.38905,R,ugm-3,6.0,R,ugm-3 (BAM)
247,247,11-01-2020,08:00,0.84296,R,ugm-3,17.98544,R,ugm-3,19.27797,R,ugm-3,6.0,R,ugm-3 (BAM)
248,248,11-01-2020,09:00,1.09483,R,ugm-3,21.26596,R,ugm-3,22.94467,R,ugm-3,12.0,R,ugm-3 (BAM)
249,249,11-01-2020,10:00,1.41865,R,ugm-3,21.10278,R,ugm-3,23.27801,R,ugm-3,8.0,R,ugm-3 (BAM)
250,250,11-01-2020,11:00,1.49061,R,ugm-3,19.60354,R,ugm-3,21.8891,R,ugm-3,10.0,R,ugm-3 (BAM)
251,251,11-01-2020,12:00,1.77845,R,ugm-3,20.55109,R,ugm-3,23.27801,R,ugm-3,7.0,R,ugm-3 (BAM)
252,252,11-01-2020,13:00,2.28217,R,ugm-3,18.05649,R,ugm-3,21.55577,R,ugm-3,5.0,R,ugm-3 (BAM)
253,253,11-01-2020,14:00,2.49805,R,ugm-3,18.28104,R,ugm-3,22.11133,R,ugm-3,6.0,R,ugm-3 (BAM)
254,254,11-01-2020,15:00,1.74247,R,ugm-3,19.82848,R,ugm-3,22.50022,R,ugm-3,8.0,R,ugm-3 (BAM)
255,255,11-01-2020,16:00,1.31071,R,ugm-3,17.10158,R,ugm-3,19.1113,R,ugm-3,9.0,R,ugm-3 (BAM)
256,256,11-01-2020,17:00,1.31071,R,ugm-3,20.65717,R,ugm-3,22.66689,R,ugm-3,9.0,R,ugm-3 (BAM)
257,257,11-01-2020,18:00,0.84296,R,ugm-3,17.92988,R,ugm-3,19.22241,R,ugm-3,8.0,R,ugm-3 (BAM)
258,258,11-01-2020,19:00,0.98688,R,ugm-3,17.09809,R,ugm-3,18.61129,R,ugm-3,7.0,R,ugm-3 (BAM)
259,259,11-01-2020,20:00,0.87894,R,ugm-3,15.31914,R,ugm-3,16.66683,R,ugm-3,8.0,R,ugm-3 (BAM)
260,260,11-01-2020,21:00,0.66306,R,ugm-3,13.37235,R,ugm-3,14.38903,R,ugm-3,10.0,R,ugm-3 (BAM)
261,261,11-01-2020,22:00,0.91492,R,ugm-3,16.59731,R,ugm-3,18.00018,R,ugm-3,10.0,R,ugm-3 (BAM)
262,262,11-01-2020,23:00,1.05884,R,ugm-3,18.70999,R,ugm-3,20.33353,R,ugm-3,8.0,R,ugm-3 (BAM)
263,263,11-01-2020,24:00,0.98688,R,ugm-3,16.48698,R,ugm-3,18.00018,R,ugm-3,5.0,R,ugm-3 (BAM)
264,264,12-01-2020,01:00,0.93022,R,ugm-3,16.16309,R,ugm-3,17.5894,R,ugm-3,5.0,R,ugm-3 (BAM)
265,265,12-01-2020,02:00,0.93022,R,ugm-3,17.79586,R,ugm-3,19.22217,R,ugm-3,7.0,R,ugm-3 (BAM)
266,266,12-01-2020,03:00,0.6539,R,ugm-3,12.24508,R,ugm-3,13.24771,R,ugm-3,5.0,R,ugm-3 (BAM)
267,267,12-01-2020,04:00,0.72598,R,ugm-3,12.13456,R,ugm-3,13.24771,R,ugm-3,5.0,R,ugm-3 (BAM)
268,268,12-01-2020,05:00,0.54577,R,ugm-3,10.46268,R,ugm-3,11.29952,R,ugm-3,3.0,R,ugm-3 (BAM)
269,269,12-01-2020,06:00,0.58182,R,ugm-3,11.85465,R,ugm-3,12.74675,R,ugm-3,1.0,R,ugm-3 (BAM)
270,270,12-01-2020,07:00,1.0864,R,ugm-3,18.76241,R,ugm-3,20.4282,R,ugm-3,4.0,R,ugm-3 (BAM)
271,271,12-01-2020,08:00,0.58182,R,ugm-3,14.63778,R,ugm-3,15.52988,R,ugm-3,3.0,R,ugm-3 (BAM)
272,272,12-01-2020,09:00,0.68994,R,ugm-3,15.1956,R,ugm-3,16.2535,R,ugm-3,2.0,R,ugm-3 (BAM)
273,273,12-01-2020,10:00,0.83411,R,ugm-3,11.0225,R,ugm-3,12.30145,R,ugm-3,4.0,R,ugm-3 (BAM)
274,274,12-01-2020,11:00,1.33869,R,ugm-3,11.41774,R,ugm-3,13.47037,R,ugm-3,5.0,R,ugm-3 (BAM)
275,275,12-01-2020,12:00,2.16765,R,ugm-3,11.92789,R,ugm-3,15.25157,R,ugm-3,6.0,R,ugm-3 (BAM)
276,276,12-01-2020,13:00,3.06869,R,ugm-3,15.61162,R,ugm-3,20.31687,R,ugm-3,5.0,R,ugm-3 (BAM)
277,277,12-01-2020,14:00,2.74431,R,ugm-3,18.66947,R,ugm-3,22.87736,R,ugm-3,4.0,R,ugm-3 (BAM)
278,278,12-01-2020,15:00,2.52806,R,ugm-3,18.94538,R,ugm-3,22.82169,R,ugm-3,4.0,R,ugm-3 (BAM)
279,279,12-01-2020,16:00,1.9514,R,ugm-3,19.05032,R,ugm-3,22.04242,R,ugm-3,3.0,R,ugm-3 (BAM)
280,280,12-01-2020,17:00,2.88848,R,ugm-3,30.97252,R,ugm-3,35.40146,R,ugm-3,4.0,R,ugm-3 (BAM)
281,281,12-01-2020,18:00,1.84327,R,ugm-3,22.83418,R,ugm-3,25.66049,R,ugm-3,5.0,R,ugm-3 (BAM)
282,282,12-01-2020,19:00,1.0864,R,ugm-3,24.27302,R,ugm-3,25.9388,R,ugm-3,7.0,R,ugm-3 (BAM)
283,283,12-01-2020,20:00,1.9514,R,ugm-3,32.632,R,ugm-3,35.62411,R,ugm-3,6.0,R,ugm-3 (BAM)
284,284,12-01-2020,21:00,2.34786,R,ugm-3,43.04532,R,ugm-3,46.64531,R,ugm-3,5.0,R,ugm-3 (BAM)
285,285,12-01-2020,22:00,4.7266,R,ugm-3,51.75507,R,ugm-3,59.00243,R,ugm-3,6.0,R,ugm-3 (BAM)
286,286,12-01-2020,23:00,3.78952,R,ugm-3,47.34733,R,ugm-3,53.15785,R,ugm-3,4.0,R,ugm-3 (BAM)
287,287,12-01-2020,24:00,1.98744,R,ugm-3,38.36566,R,ugm-3,41.41302,R,ugm-3,6.0,R,ugm-3 (BAM)
288,288,13-01-2020,01:00,1.01776,R,ugm-3,30.63688,R,ugm-3,32.19744,R,ugm-3,6.0,R,ugm-3 (BAM)
289,289,13-01-2020,02:00,0.24756,R,ugm-3,19.84605,R,ugm-3,20.22564,R,ugm-3,8.0,R,ugm-3 (BAM)
290,290,13-01-2020,03:00,0.28367,R,ugm-3,13.56313,R,ugm-3,13.99808,R,ugm-3,8.0,R,ugm-3 (BAM)
291,291,13-01-2020,04:00,0.31977,R,ugm-3,11.22123,R,ugm-3,11.71154,R,ugm-3,9.0,R,ugm-3 (BAM)
292,292,13-01-2020,05:00,0.71691,R,ugm-3,19.75845,R,ugm-3,20.85769,R,ugm-3,6.0,R,ugm-3 (BAM)
293,293,13-01-2020,06:00,0.31977,R,ugm-3,14.62315,R,ugm-3,15.11346,R,ugm-3,4.0,R,ugm-3 (BAM)
294,294,13-01-2020,07:00,1.47507,R,ugm-3,26.40364,R,ugm-3,28.66538,R,ugm-3,7.0,R,ugm-3 (BAM)
295,295,13-01-2020,08:00,2.52206,R,ugm-3,39.63289,R,ugm-3,43.5,R,ugm-3,7.0,R,ugm-3 (BAM)
296,296,13-01-2020,09:00,3.67736,R,ugm-3,35.74223,R,ugm-3,41.38077,R,ugm-3,7.0,R,ugm-3 (BAM)
297,297,13-01-2020,10:00,3.31633,R,ugm-3,28.82272,R,ugm-3,33.90769,R,ugm-3,6.0,R,ugm-3 (BAM)
298,298,13-01-2020,11:00,4.39943,R,ugm-3,25.09854,R,ugm-3,31.84423,R,ugm-3,7.0,R,ugm-3 (BAM)
299,299,13-01-2020,12:00,3.93008,R,ugm-3,20.96626,R,ugm-3,26.99231,R,ugm-3,5.0,R,ugm-3 (BAM)
300,300,13-01-2020,13:00,3.74957,R,ugm-3,21.18728,R,ugm-3,26.93654,R,ugm-3,5.0,R,ugm-3 (BAM)
301,301,13-01-2020,14:00,2.66647,R,ugm-3,21.398,R,ugm-3,25.48654,R,ugm-3,4.0,R,ugm-3 (BAM)
302,302,13-01-2020,15:00,2.81089,R,ugm-3,19.11311,R,ugm-3,23.42308,R,ugm-3,5.0,R,ugm-3 (BAM)
303,303,13-01-2020,16:00,1.7639,R,ugm-3,17.53963,R,ugm-3,20.24423,R,ugm-3,6.0,R,ugm-3 (BAM)
304,304,13-01-2020,17:00,1.43897,R,ugm-3,18.76284,R,ugm-3,20.96923,R,ugm-3,6.0,R,ugm-3 (BAM)
305,305,13-01-2020,18:00,1.43897,R,ugm-3,16.19746,R,ugm-3,18.40385,R,ugm-3,4.0,R,ugm-3 (BAM)
306,306,13-01-2020,19:00,1.47507,R,ugm-3,14.85941,R,ugm-3,17.12115,R,ugm-3,1.0,R,ugm-3 (BAM)
307,307,13-01-2020,20:00,1.33066,R,ugm-3,12.0693,R,ugm-3,14.10962,R,ugm-3,4.0,R,ugm-3 (BAM)
308,308,13-01-2020,21:00,0.6086,R,ugm-3,10.33222,R,ugm-3,11.26538,R,ugm-3,5.0,R,ugm-3 (BAM)
309,309,13-01-2020,22:00,1.11404,R,ugm-3,11.95529,R,ugm-3,13.66346,R,ugm-3,1.0,R,ugm-3 (BAM)
310,310,13-01-2020,23:00,1.94441,R,ugm-3,14.86477,R,ugm-3,17.84615,R,ugm-3,4.0,R,ugm-3 (BAM)
311,311,13-01-2020,24:00,0.46418,R,ugm-3,8.15557,R,ugm-3,8.86731,R,ugm-3,7.0,R,ugm-3 (BAM)
312,312,14-01-2020,01:00,0.23765,R,ugm-3,9.61875,R,ugm-3,9.98314,R,ugm-3,5.0,R,ugm-3 (BAM)
313,313,14-01-2020,02:00,0.33409,R,ugm-3,7.98085,R,ugm-3,8.49312,R,ugm-3,3.0,R,ugm-3 (BAM)
314,314,14-01-2020,03:00,0.23765,R,ugm-3,8.74336,R,ugm-3,9.10776,R,ugm-3,7.0,R,ugm-3 (BAM)
315,315,14-01-2020,04:00,0.27382,R,ugm-3,7.62627,R,ugm-3,8.04612,R,ugm-3,9.0,R,ugm-3 (BAM)
316,316,14-01-2020,05:00,0.16533,R,ugm-3,9.97178,R,ugm-3,10.22527,R,ugm-3,8.0,R,ugm-3 (BAM)
317,317,14-01-2020,06:00,0.34615,R,ugm-3,15.39385,R,ugm-3,15.9246,R,ugm-3,9.0,R,ugm-3 (BAM)
318,318,14-01-2020,07:00,0.99711,R,ugm-3,23.61523,R,ugm-3,25.14411,R,ugm-3,12.0,R,ugm-3 (BAM)
319,319,14-01-2020,08:00,1.46725,R,ugm-3,35.35466,R,ugm-3,37.60441,R,ugm-3,10.0,R,ugm-3 (BAM)
320,320,14-01-2020,09:00,3.42014,R,ugm-3,48.8995,R,ugm-3,54.14365,R,ugm-3,11.0,R,ugm-3 (BAM)
321,321,14-01-2020,10:00,2.84151,R,ugm-3,41.51711,R,ugm-3,45.87403,R,ugm-3,9.0,R,ugm-3 (BAM)
322,322,14-01-2020,11:00,3.60096,R,ugm-3,32.08301,R,ugm-3,37.60441,R,ugm-3,11.0,R,ugm-3 (BAM)
323,323,14-01-2020,12:00,2.84151,R,ugm-3,21.17832,R,ugm-3,25.53524,R,ugm-3,6.0,R,ugm-3 (BAM)
324,324,14-01-2020,13:00,2.3352,R,ugm-3,18.99323,R,ugm-3,22.57382,R,ugm-3,3.0,R,ugm-3 (BAM)
325,325,14-01-2020,14:00,2.04589,R,ugm-3,18.1517,R,ugm-3,21.28868,R,ugm-3,3.0,R,ugm-3 (BAM)
326,326,14-01-2020,15:00,1.39492,R,ugm-3,14.40039,R,ugm-3,16.53924,R,ugm-3,3.0,R,ugm-3 (BAM)
327,327,14-01-2020,16:00,1.79273,R,ugm-3,14.74031,R,ugm-3,17.48912,R,ugm-3,2.0,R,ugm-3 (BAM)
328,328,14-01-2020,17:00,0.85245,R,ugm-3,14.00289,R,ugm-3,15.30997,R,ugm-3,2.0,R,ugm-3 (BAM)
329,329,14-01-2020,18:00,1.06944,R,ugm-3,12.32917,R,ugm-3,13.96895,R,ugm-3,5.0,R,ugm-3 (BAM)
330,330,14-01-2020,19:00,1.1056,R,ugm-3,12.88835,R,ugm-3,14.58358,R,ugm-3,3.0,R,ugm-3 (BAM)
331,331,14-01-2020,20:00,0.85245,R,ugm-3,10.9856,R,ugm-3,12.29268,R,ugm-3,4.0,R,ugm-3 (BAM)
332,332,14-01-2020,21:00,1.03328,R,ugm-3,9.59083,R,ugm-3,11.17516,R,ugm-3,4.0,R,ugm-3 (BAM)
333,333,14-01-2020,22:00,0.99711,R,ugm-3,9.31102,R,ugm-3,10.83991,R,ugm-3,5.0,R,ugm-3 (BAM)
334,334,14-01-2020,23:00,0.67163,R,ugm-3,8.69257,R,ugm-3,9.72239,R,ugm-3,5.0,R,ugm-3 (BAM)
335,335,14-01-2020,24:00,0.63546,R,ugm-3,7.79814,R,ugm-3,8.7725,R,ugm-3,2.0,R,ugm-3 (BAM)
336,336,15-01-2020,01:00,0.27601,R,ugm-3,5.4736,R,ugm-3,5.89681,R,ugm-3,5.0,R,ugm-3 (BAM)
337,337,15-01-2020,02:00,0.27601,R,ugm-3,6.36932,R,ugm-3,6.79253,R,ugm-3,3.0,R,ugm-3 (BAM)
338,338,15-01-2020,03:00,0.69865,R,ugm-3,9.62139,R,ugm-3,10.69263,R,ugm-3,3.0,R,ugm-3 (BAM)
339,339,15-01-2020,04:00,0.7711,R,ugm-3,12.08549,R,ugm-3,13.26782,R,ugm-3,7.0,R,ugm-3 (BAM)
340,340,15-01-2020,05:00,0.44506,R,ugm-3,11.57772,R,ugm-3,12.26014,R,ugm-3,6.0,R,ugm-3 (BAM)
341,341,15-01-2020,06:00,0.40884,R,ugm-3,14.76827,R,ugm-3,15.39515,R,ugm-3,4.0,R,ugm-3 (BAM)
342,342,15-01-2020,07:00,1.24204,R,ugm-3,24.23933,R,ugm-3,26.14376,R,ugm-3,2.0,R,ugm-3 (BAM)
343,343,15-01-2020,08:00,2.69108,R,ugm-3,39.48399,R,ugm-3,43.61026,R,ugm-3,0.0,R,ugm-3 (BAM)
344,344,15-01-2020,09:00,2.90844,R,ugm-3,44.80493,R,ugm-3,49.26448,R,ugm-3,5.0,R,ugm-3 (BAM)
345,345,15-01-2020,10:00,3.77787,R,ugm-3,41.28852,R,ugm-3,47.08117,R,ugm-3,6.0,R,ugm-3 (BAM)
346,346,15-01-2020,11:00,4.75597,R,ugm-3,47.79425,R,ugm-3,55.08664,R,ugm-3,6.0,R,ugm-3 (BAM)
347,347,15-01-2020,12:00,9.46537,R,ugm-3,57.36799,R,ugm-3,71.88135,R,ugm-3,5.0,R,ugm-3 (BAM)
348,348,15-01-2020,13:00,5.44427,R,ugm-3,32.0715,R,ugm-3,40.41927,R,ugm-3,4.0,R,ugm-3 (BAM)
349,349,15-01-2020,14:00,4.03145,R,ugm-3,24.32892,R,ugm-3,30.51039,R,ugm-3,3.0,R,ugm-3 (BAM)
350,350,15-01-2020,15:00,3.05335,R,ugm-3,24.4291,R,ugm-3,29.11083,R,ugm-3,5.0,R,ugm-3 (BAM)
351,351,15-01-2020,16:00,4.82843,R,ugm-3,31.11238,R,ugm-3,38.51586,R,ugm-3,5.0,R,ugm-3 (BAM)
352,352,15-01-2020,17:00,1.74921,R,ugm-3,39.9205,R,ugm-3,42.60258,R,ugm-3,6.0,R,ugm-3 (BAM)
353,353,15-01-2020,18:00,2.4375,R,ugm-3,47.48641,R,ugm-3,51.22386,R,ugm-3,8.0,R,ugm-3 (BAM)
354,354,15-01-2020,19:00,2.54618,R,ugm-3,44.12878,R,ugm-3,48.03287,R,ugm-3,6.0,R,ugm-3 (BAM)
355,355,15-01-2020,20:00,3.45183,R,ugm-3,43.41192,R,ugm-3,48.70465,R,ugm-3,10.0,R,ugm-3 (BAM)
356,356,15-01-2020,21:00,3.2707,R,ugm-3,36.29998,R,ugm-3,41.31498,R,ugm-3,11.0,R,ugm-3 (BAM)
357,357,15-01-2020,22:00,1.49562,R,ugm-3,30.96027,R,ugm-3,33.25352,R,ugm-3,10.0,R,ugm-3 (BAM)
358,358,15-01-2020,23:00,0.84355,R,ugm-3,24.68239,R,ugm-3,25.97582,R,ugm-3,14.0,R,ugm-3 (BAM)
359,359,15-01-2020,24:00,0.98846,R,ugm-3,29.44264,R,ugm-3,30.95825,R,ugm-3,10.0,R,ugm-3 (BAM)
360,360,16-01-2020,01:00,0.50803,R,ugm-3,25.32108,R,ugm-3,26.10005,R,ugm-3,8.0,R,ugm-3 (BAM)
361,361,16-01-2020,02:00,0.21773,R,ugm-3,17.31548,R,ugm-3,17.64932,R,ugm-3,8.0,R,ugm-3 (BAM)
362,362,16-01-2020,03:00,0.2903,R,ugm-3,14.69889,R,ugm-3,15.14401,R,ugm-3,5.0,R,ugm-3 (BAM)
363,363,16-01-2020,04:00,0.2903,R,ugm-3,12.96013,R,ugm-3,13.40525,R,ugm-3,5.0,R,ugm-3 (BAM)
364,364,16-01-2020,05:00,1.01605,R,ugm-3,19.5876,R,ugm-3,21.14553,R,ugm-3,7.0,R,ugm-3 (BAM)
365,365,16-01-2020,06:00,0.8709,R,ugm-3,22.33416,R,ugm-3,23.66953,R,ugm-3,6.0,R,ugm-3 (BAM)
366,366,16-01-2020,07:00,2.97559,R,ugm-3,35.42891,R,ugm-3,39.9914,R,ugm-3,6.0,R,ugm-3 (BAM)
367,367,16-01-2020,08:00,5.73344,R,ugm-3,45.16639,R,ugm-3,53.95755,R,ugm-3,7.0,R,ugm-3 (BAM)
368,368,16-01-2020,09:00,5.00769,R,ugm-3,42.91386,R,ugm-3,50.59221,R,ugm-3,9.0,R,ugm-3 (BAM)
369,369,16-01-2020,10:00,5.58829,R,ugm-3,34.84423,R,ugm-3,43.41283,R,ugm-3,6.0,R,ugm-3 (BAM)
370,370,16-01-2020,11:00,6.1689,R,ugm-3,28.12074,R,ugm-3,37.57958,R,ugm-3,6.0,R,ugm-3 (BAM)
371,371,16-01-2020,12:00,4.3908,R,ugm-3,23.38728,R,ugm-3,30.11975,R,ugm-3,7.0,R,ugm-3 (BAM)
372,372,16-01-2020,13:00,5.69716,R,ugm-3,23.51561,R,ugm-3,32.25113,R,ugm-3,8.0,R,ugm-3 (BAM)
373,373,16-01-2020,14:00,4.3908,R,ugm-3,23.16293,R,ugm-3,29.8954,R,ugm-3,9.0,R,ugm-3 (BAM)
374,374,16-01-2020,15:00,4.3908,R,ugm-3,25.18213,R,ugm-3,31.9146,R,ugm-3,9.0,R,ugm-3 (BAM)
375,375,16-01-2020,16:00,2.86672,R,ugm-3,26.22898,R,ugm-3,30.62456,R,ugm-3,10.0,R,ugm-3 (BAM)
376,376,16-01-2020,17:00,4.06421,R,ugm-3,27.53383,R,ugm-3,33.76553,R,ugm-3,10.0,R,ugm-3 (BAM)
377,377,16-01-2020,18:00,3.5199,R,ugm-3,29.0415,R,ugm-3,34.4386,R,ugm-3,11.0,R,ugm-3 (BAM)
378,378,16-01-2020,19:00,4.02793,R,ugm-3,27.4212,R,ugm-3,33.59727,R,ugm-3,13.0,R,ugm-3 (BAM)
379,379,16-01-2020,20:00,2.21355,R,ugm-3,23.75299,R,ugm-3,27.14704,R,ugm-3,9.0,R,ugm-3 (BAM)
380,380,16-01-2020,21:00,3.08445,R,ugm-3,20.84713,R,ugm-3,25.57655,R,ugm-3,8.0,R,ugm-3 (BAM)
381,381,16-01-2020,22:00,1.30636,R,ugm-3,16.5063,R,ugm-3,18.50935,R,ugm-3,8.0,R,ugm-3 (BAM)
382,382,16-01-2020,23:00,0.90719,R,ugm-3,17.51096,R,ugm-3,18.90197,R,ugm-3,5.0,R,ugm-3 (BAM)
383,383,16-01-2020,24:00,0.72575,R,ugm-3,16.66739,R,ugm-3,17.78019,R,ugm-3,5.0,R,ugm-3 (BAM)
384,384,17-01-2020,01:00,0.30464,R,ugm-3,12.94488,R,ugm-3,13.41199,R,ugm-3,4.0,R,ugm-3 (BAM)
385,385,17-01-2020,02:00,0.25617,R,ugm-3,12.04514,R,ugm-3,12.43794,R,ugm-3,6.0,R,ugm-3 (BAM)
