,Unnamed: 0,Date,time,PM<sub>10</sub> particulate matter (Hourly measured),status,unit,Nitric oxide,status.1,unit.1,Nitrogen dioxide,status.2,unit.2,Nitrogen oxides as nitrogen dioxide,status.3,unit.3,Non-volatile PM<sub>10</sub> (Hourly measured),status.4,unit.4,Non-volatile PM<sub>2.5</sub> (Hourly measured),status.5,unit.5,Ozone,status.6,unit.6,PM<sub>2.5</sub> particulate matter (Hourly measured),status.7,unit.7,Sulphur dioxide,status.8,unit.8,Volatile PM<sub>10</sub> (Hourly measured),status.9,unit.9,Volatile PM<sub>2.5</sub> (Hourly measured),status.10,unit.10
6554,6554,30-09-2020,03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6555,6555,30-09-2020,04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6556,6556,30-09-2020,05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6557,6557,30-09-2020,06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6558,6558,30-09-2020,07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6559,6559,30-09-2020,08:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6560,6560,30-09-2020,09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6561,6561,30-09-2020,10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6562,6562,30-09-2020,11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6563,6563,30-09-2020,12:00,0.966,R,ugm-3 (Ref.eq),1.21217,R,ugm-3,19.90728,R,ugm-3,21.7659,R,ugm-3,,,,,,,,,,,,,,,,,,,,,
6564,6564,30-09-2020,13:00,0.0,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6565,6565,30-09-2020,14:00,3.865,R,ugm-3 (Ref.eq),1.46173,R,ugm-3,19.41497,R,ugm-3,21.65625,R,ugm-3,,,,,,,,,,,,,,,,,,,,,
6566,6566,30-09-2020,15:00,4.831,R,ugm-3 (Ref.eq),0.32087,R,ugm-3,16.28475,R,ugm-3,16.77674,R,ugm-3,,,,,,,,,,,,,,,,,,,,,
6567,6567,30-09-2020,16:00,1.932,R,ugm-3 (Ref.eq),0.78434,R,ugm-3,20.12465,R,ugm-3,21.32729,R,ugm-3,,,,,,,45.20261,R,ugm-3,,,,,,,,,,,,
6568,6568,30-09-2020,17:00,6.763,R,ugm-3 (Ref.eq),1.49738,R,ugm-3,24.34946,R,ugm-3,26.64541,R,ugm-3,,,,,,,40.06368,R,ugm-3,,,,,,,,,,,,
6569,6569,30-09-2020,18:00,5.797,R,ugm-3 (Ref.eq),0.53478,R,ugm-3,20.28801,R,ugm-3,21.10799,R,ugm-3,,,,,,,46.94884,R,ugm-3,2.0,R,ugm-3 (BAM),,,,,,,,,
6570,6570,30-09-2020,19:00,10.628,R,ugm-3 (Ref.eq),0.42782,R,ugm-3,17.2721,R,ugm-3,17.92809,R,ugm-3,,,,,,,51.98799,R,ugm-3,1.0,R,ugm-3 (BAM),,,,,,,,,
6571,6571,30-09-2020,20:00,10.628,R,ugm-3 (Ref.eq),0.39217,R,ugm-3,17.43642,R,ugm-3,18.03774,R,ugm-3,,,,,,,54.33293,R,ugm-3,4.0,R,ugm-3 (BAM),,,,,,,,,
6572,6572,30-09-2020,21:00,8.696,R,ugm-3 (Ref.eq),0.71304,R,ugm-3,17.60234,R,ugm-3,18.69565,R,ugm-3,,,,,,,51.68863,R,ugm-3,3.0,R,ugm-3 (BAM),,,,,,,,,
6573,6573,30-09-2020,22:00,6.763,R,ugm-3 (Ref.eq),0.35652,R,ugm-3,17.43626,R,ugm-3,17.98291,R,ugm-3,,,,,,,49.79272,R,ugm-3,0.0,R,ugm-3 (BAM),,,,,,,,,
6574,6574,30-09-2020,23:00,9.662,R,ugm-3 (Ref.eq),0.49913,R,ugm-3,13.27013,R,ugm-3,14.03544,R,ugm-3,,,,,,,50.74067,R,ugm-3,1.0,R,ugm-3 (BAM),,,,,,,,,
6575,6575,30-09-2020,24:00,9.662,R,ugm-3 (Ref.eq),0.53478,R,ugm-3,11.02242,R,ugm-3,11.84241,R,ugm-3,,,,,,,47.99659,R,ugm-3,1.0,R,ugm-3 (BAM),,,,,,,,,
6576,6576,01-10-2020,01:00,7.73,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,46.96547,R,ugm-3,-2.0,R,ugm-3 (BAM),,,,,,,,,
6577,6577,01-10-2020,02:00,6.763,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,41.57708,R,ugm-3,-3.0,R,ugm-3 (BAM),,,,,,,,,
6578,6578,01-10-2020,03:00,7.73,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,39.66454,R,ugm-3,-3.0,R,ugm-3 (BAM),,,,,,,,,
6579,6579,01-10-2020,04:00,7.73,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,36.02239,R,ugm-3,-2.0,R,ugm-3 (BAM),,,,,,,,,
6580,6580,01-10-2020,05:00,5.797,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,35.12432,R,ugm-3,0.0,R,ugm-3 (BAM),,,,,,,,,
6581,6581,01-10-2020,06:00,4.831,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,31.13292,R,ugm-3,-1.0,R,ugm-3 (BAM),,,,,,,,,
6582,6582,01-10-2020,07:00,6.763,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,27.88991,R,ugm-3,0.0,R,ugm-3 (BAM),,,,,,,,,
6583,6583,01-10-2020,08:00,7.73,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,20.25636,R,ugm-3,2.0,R,ugm-3 (BAM),,,,,,,,,
6584,6584,01-10-2020,09:00,10.628,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,14.26926,R,ugm-3,3.0,R,ugm-3 (BAM),,,,,,,,,
6585,6585,01-10-2020,10:00,8.696,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,26.94195,R,ugm-3,3.0,R,ugm-3 (BAM),,,,,,,,,
6586,6586,01-10-2020,11:00,8.696,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,33.97679,R,ugm-3,3.0,R,ugm-3 (BAM),,,,,,,,,
6587,6587,01-10-2020,12:00,8.696,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,39.21551,R,ugm-3,4.0,R,ugm-3 (BAM),,,,,,,,,
6588,6588,01-10-2020,13:00,9.662,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,45.45207,R,ugm-3,3.0,R,ugm-3 (BAM),,,,,,,,,
6589,6589,01-10-2020,14:00,11.594,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,47.49766,R,ugm-3,4.0,R,ugm-3 (BAM),,,,,,,,,
6590,6590,01-10-2020,15:00,8.696,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,51.8882,R,ugm-3,3.0,R,ugm-3 (BAM),,,,,,,,,
6591,6591,01-10-2020,16:00,14.493,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,54.18326,R,ugm-3,4.0,R,ugm-3 (BAM),,,,,,,,,
6592,6592,01-10-2020,17:00,4.831,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,52.93594,R,ugm-3,5.0,R,ugm-3 (BAM),,,,,,,,,
6593,6593,01-10-2020,18:00,7.73,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,45.10282,R,ugm-3,5.0,R,ugm-3 (BAM),,,,,,,,,
6594,6594,01-10-2020,19:00,11.594,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,40.21336,R,ugm-3,7.0,R,ugm-3 (BAM),,,,,,,,,
6595,6595,01-10-2020,20:00,14.493,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,32.52991,R,ugm-3,6.0,R,ugm-3 (BAM),,,,,,,,,
6596,6596,01-10-2020,21:00,12.561,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,39.61465,R,ugm-3,7.0,R,ugm-3 (BAM),,,,,,,,,
6597,6597,01-10-2020,22:00,11.594,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,49.54325,R,ugm-3,7.0,R,ugm-3 (BAM),,,,,,,,,
6598,6598,01-10-2020,23:00,5.797,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,56.47831,R,ugm-3,5.0,R,ugm-3 (BAM),,,,,,,,,
6599,6599,01-10-2020,24:00,5.797,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,33.17851,R,ugm-3,4.0,R,ugm-3 (BAM),,,,,,,,,
6600,6600,02-10-2020,01:00,4.831,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,22.75098,R,ugm-3,1.0,R,ugm-3 (BAM),,,,,,,,,
6601,6601,02-10-2020,02:00,11.594,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,26.87543,R,ugm-3,2.0,R,ugm-3 (BAM),,,,,,,,,
6602,6602,02-10-2020,03:00,12.561,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,30.23486,R,ugm-3,4.0,R,ugm-3 (BAM),,,,,,,,,
6603,6603,02-10-2020,04:00,9.662,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,27.9398,R,ugm-3,3.0,R,ugm-3 (BAM),,,,,,,,,
6604,6604,02-10-2020,05:00,10.628,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,29.68604,R,ugm-3,3.0,R,ugm-3 (BAM),,,,,,,,,
6605,6605,02-10-2020,06:00,14.493,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,31.58195,R,ugm-3,3.0,R,ugm-3 (BAM),,,,,,,,,
6606,6606,02-10-2020,07:00,9.662,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,35.77292,R,ugm-3,3.0,R,ugm-3 (BAM),,,,,,,,,
6607,6607,02-10-2020,08:00,11.594,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,33.82712,R,ugm-3,6.0,R,ugm-3 (BAM),,,,,,,,,
6608,6608,02-10-2020,09:00,13.527,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,35.07443,R,ugm-3,5.0,R,ugm-3 (BAM),,,,,,,,,
6609,6609,02-10-2020,10:00,10.628,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,31.78152,R,ugm-3,2.0,R,ugm-3 (BAM),1.19255,R,ugm-3,,,,,,
6610,6610,02-10-2020,11:00,7.73,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,27.14152,R,ugm-3,3.0,R,ugm-3 (BAM),2.84377,R,ugm-3,,,,,,
6611,6611,02-10-2020,12:00,11.594,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,20.6555,R,ugm-3,3.0,R,ugm-3 (BAM),1.28428,R,ugm-3,,,,,,
6612,6612,02-10-2020,13:00,7.73,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,18.90926,R,ugm-3,4.0,R,ugm-3 (BAM),0.73388,R,ugm-3,,,,,,
6613,6613,02-10-2020,14:00,13.527,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,17.46238,R,ugm-3,5.0,R,ugm-3 (BAM),1.10081,R,ugm-3,,,,,,
6614,6614,02-10-2020,15:00,12.561,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,16.51442,R,ugm-3,4.0,R,ugm-3 (BAM),1.10081,R,ugm-3,,,,,,
6615,6615,02-10-2020,16:00,8.696,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,13.02194,R,ugm-3,5.0,R,ugm-3 (BAM),0.91735,R,ugm-3,,,,,,
6616,6616,02-10-2020,17:00,11.594,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,10.52732,R,ugm-3,6.0,R,ugm-3 (BAM),0.82561,R,ugm-3,,,,,,
6617,6617,02-10-2020,18:00,14.493,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,8.53162,R,ugm-3,5.0,R,ugm-3 (BAM),0.82561,R,ugm-3,,,,,,
6618,6618,02-10-2020,19:00,10.628,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,9.13033,R,ugm-3,4.0,R,ugm-3 (BAM),1.00908,R,ugm-3,,,,,,
6619,6619,02-10-2020,20:00,14.493,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,10.77678,R,ugm-3,11.0,R,ugm-3 (BAM),0.55041,R,ugm-3,,,,,,
6620,6620,02-10-2020,21:00,12.561,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,15.86582,R,ugm-3,11.0,R,ugm-3 (BAM),0.36694,R,ugm-3,,,,,,
6621,6621,02-10-2020,22:00,17.392,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,20.10668,R,ugm-3,10.0,R,ugm-3 (BAM),0.45867,R,ugm-3,,,,,,
6622,6622,02-10-2020,23:00,7.73,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,27.88991,R,ugm-3,6.0,R,ugm-3 (BAM),0.09174,R,ugm-3,,,,,,
6623,6623,02-10-2020,24:00,10.628,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,36.97034,R,ugm-3,5.0,R,ugm-3 (BAM),0.0,R,ugm-3,,,,,,
6624,6624,03-10-2020,01:00,10.628,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,33.46124,R,ugm-3,5.0,R,ugm-3 (BAM),0.9785,R,ugm-3,,,,,,
6625,6625,03-10-2020,02:00,5.797,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,35.72303,R,ugm-3,6.0,R,ugm-3 (BAM),1.34544,R,ugm-3,,,,,,
6626,6626,03-10-2020,03:00,7.73,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,34.32604,R,ugm-3,6.0,R,ugm-3 (BAM),1.00908,R,ugm-3,,,,,,
6627,6627,03-10-2020,04:00,8.696,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,34.52561,R,ugm-3,4.0,R,ugm-3 (BAM),0.82561,R,ugm-3,,,,,,
6628,6628,03-10-2020,05:00,16.425,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,28.53851,R,ugm-3,9.0,R,ugm-3 (BAM),0.55041,R,ugm-3,,,,,,
6629,6629,03-10-2020,06:00,21.256,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,24.34754,R,ugm-3,13.0,R,ugm-3 (BAM),1.00908,R,ugm-3,,,,,,
6630,6630,03-10-2020,07:00,20.29,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,16.91356,R,ugm-3,17.0,R,ugm-3 (BAM),1.19255,R,ugm-3,,,,,,
6631,6631,03-10-2020,08:00,16.425,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,10.17807,R,ugm-3,13.0,R,ugm-3 (BAM),1.10081,R,ugm-3,,,,,,
6632,6632,03-10-2020,09:00,8.696,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,30.18496,R,ugm-3,6.0,R,ugm-3 (BAM),0.73388,R,ugm-3,,,,,,
6633,6633,03-10-2020,10:00,6.763,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,34.42583,R,ugm-3,2.0,R,ugm-3 (BAM),0.73388,R,ugm-3,,,,,,
6634,6634,03-10-2020,11:00,4.831,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,42.70798,R,ugm-3,2.0,R,ugm-3 (BAM),0.55041,R,ugm-3,,,,,,
6635,6635,03-10-2020,12:00,4.831,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,45.2525,R,ugm-3,3.0,R,ugm-3 (BAM),0.36694,R,ugm-3,,,,,,
6636,6636,03-10-2020,13:00,5.797,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,47.79702,R,ugm-3,3.0,R,ugm-3 (BAM),0.64214,R,ugm-3,,,,,,
6637,6637,03-10-2020,14:00,5.797,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,49.2439,R,ugm-3,3.0,R,ugm-3 (BAM),0.73388,R,ugm-3,,,,,,
6638,6638,03-10-2020,15:00,8.696,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,48.49551,R,ugm-3,5.0,R,ugm-3 (BAM),0.73388,R,ugm-3,,,,,,
6639,6639,03-10-2020,16:00,10.628,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,39.61465,R,ugm-3,4.0,R,ugm-3 (BAM),0.55041,R,ugm-3,,,,,,
6640,6640,03-10-2020,17:00,8.696,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,40.16346,R,ugm-3,2.0,R,ugm-3 (BAM),0.55041,R,ugm-3,,,,,,
6641,6641,03-10-2020,18:00,6.763,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,40.76217,R,ugm-3,2.0,R,ugm-3 (BAM),0.64214,R,ugm-3,,,,,,
6642,6642,03-10-2020,19:00,9.662,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,50.5411,R,ugm-3,5.0,R,ugm-3 (BAM),0.55041,R,ugm-3,,,,,,
6643,6643,03-10-2020,20:00,7.73,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,49.09422,R,ugm-3,5.0,R,ugm-3 (BAM),0.45867,R,ugm-3,,,,,,
6644,6644,03-10-2020,21:00,9.662,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,38.31744,R,ugm-3,8.0,R,ugm-3 (BAM),0.55041,R,ugm-3,,,,,,
6645,6645,03-10-2020,22:00,6.763,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,45.75142,R,ugm-3,6.0,R,ugm-3 (BAM),1.00908,R,ugm-3,,,,,,
6646,6646,03-10-2020,23:00,3.865,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,53.43487,R,ugm-3,3.0,R,ugm-3 (BAM),0.91735,R,ugm-3,,,,,,
6647,6647,03-10-2020,24:00,0.966,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,54.68218,R,ugm-3,2.0,R,ugm-3 (BAM),1.00908,R,ugm-3,,,,,,
6648,6648,04-10-2020,01:00,4.831,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,61.66713,R,ugm-3,1.0,R,ugm-3 (BAM),0.61156,R,ugm-3,,,,,,
6649,6649,04-10-2020,02:00,4.831,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,63.39674,R,ugm-3,3.0,R,ugm-3 (BAM),0.73388,R,ugm-3,,,,,,
6650,6650,04-10-2020,03:00,2.899,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,64.96004,R,ugm-3,2.0,R,ugm-3 (BAM),1.37602,R,ugm-3,,,,,,
6651,6651,04-10-2020,04:00,0.0,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,66.70627,R,ugm-3,1.0,R,ugm-3 (BAM),0.73388,R,ugm-3,,,,,,
6652,6652,04-10-2020,05:00,-0.966,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,61.11831,R,ugm-3,0.0,R,ugm-3 (BAM),0.91735,R,ugm-3,,,,,,
6653,6653,04-10-2020,06:00,0.0,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,52.73637,R,ugm-3,0.0,R,ugm-3 (BAM),0.91735,R,ugm-3,,,,,,
6654,6654,04-10-2020,07:00,1.932,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,48.84476,R,ugm-3,0.0,R,ugm-3 (BAM),1.10081,R,ugm-3,,,,,,
6655,6655,04-10-2020,08:00,2.899,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,49.69293,R,ugm-3,0.0,R,ugm-3 (BAM),,,,,,,,,
6656,6656,04-10-2020,09:00,2.899,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,47.79702,R,ugm-3,3.0,R,ugm-3 (BAM),,,,,,,,,
6657,6657,04-10-2020,10:00,7.73,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,49.04433,R,ugm-3,6.0,R,ugm-3 (BAM),,,,,,,,,
6658,6658,04-10-2020,11:00,4.831,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,46.74927,R,ugm-3,5.0,R,ugm-3 (BAM),0.55041,R,ugm-3,,,,,,
6659,6659,04-10-2020,12:00,3.865,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,47.04863,R,ugm-3,4.0,R,ugm-3 (BAM),0.91735,R,ugm-3,,,,,,
6660,6660,04-10-2020,13:00,5.797,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,45.65164,R,ugm-3,3.0,R,ugm-3 (BAM),1.10081,R,ugm-3,,,,,,
6661,6661,04-10-2020,14:00,3.865,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,45.85121,R,ugm-3,3.0,R,ugm-3 (BAM),1.19255,R,ugm-3,,,,,,
6662,6662,04-10-2020,15:00,1.932,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,44.50411,R,ugm-3,2.0,R,ugm-3 (BAM),1.37602,R,ugm-3,,,,,,
6663,6663,04-10-2020,16:00,3.865,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,42.85766,R,ugm-3,3.0,R,ugm-3 (BAM),0.73388,R,ugm-3,,,,,,
6664,6664,04-10-2020,17:00,4.831,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,40.46282,R,ugm-3,3.0,R,ugm-3 (BAM),0.64214,R,ugm-3,,,,,,
6665,6665,04-10-2020,18:00,3.865,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,36.97034,R,ugm-3,2.0,R,ugm-3 (BAM),1.00908,R,ugm-3,,,,,,
6666,6666,04-10-2020,19:00,3.865,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,35.97249,R,ugm-3,3.0,R,ugm-3 (BAM),0.82561,R,ugm-3,,,,,,
6667,6667,04-10-2020,20:00,5.797,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,32.87916,R,ugm-3,4.0,R,ugm-3 (BAM),1.10081,R,ugm-3,,,,,,
6668,6668,04-10-2020,21:00,6.763,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,19.75743,R,ugm-3,3.0,R,ugm-3 (BAM),1.00908,R,ugm-3,,,,,,
6669,6669,04-10-2020,22:00,5.797,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,11.92431,R,ugm-3,4.0,R,ugm-3 (BAM),1.28428,R,ugm-3,,,,,,
6670,6670,04-10-2020,23:00,12.561,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,12.57291,R,ugm-3,8.0,R,ugm-3 (BAM),0.82561,R,ugm-3,,,,,,
6671,6671,04-10-2020,24:00,9.662,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,13.87012,R,ugm-3,6.0,R,ugm-3 (BAM),0.73388,R,ugm-3,,,,,,
6672,6672,05-10-2020,01:00,9.662,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,14.96775,R,ugm-3,3.0,R,ugm-3 (BAM),3.30244,R,ugm-3,,,,,,
6673,6673,05-10-2020,02:00,7.73,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,18.09435,R,ugm-3,6.0,R,ugm-3 (BAM),2.81319,R,ugm-3,,,,,,
6674,6674,05-10-2020,03:00,8.696,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,16.6142,R,ugm-3,8.0,R,ugm-3 (BAM),2.93551,R,ugm-3,,,,,,
6675,6675,05-10-2020,04:00,10.628,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,21.60345,R,ugm-3,5.0,R,ugm-3 (BAM),2.6603,R,ugm-3,,,,,,
6676,6676,05-10-2020,05:00,10.628,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,25.34539,R,ugm-3,3.0,R,ugm-3 (BAM),2.84377,R,ugm-3,,,,,,
6677,6677,05-10-2020,06:00,8.696,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,27.2912,R,ugm-3,5.0,R,ugm-3 (BAM),2.47683,R,ugm-3,,,,,,
6678,6678,05-10-2020,07:00,8.696,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,15.71614,R,ugm-3,4.0,R,ugm-3 (BAM),2.47683,R,ugm-3,,,,,,
6679,6679,05-10-2020,08:00,14.493,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,,,,6.0,R,ugm-3 (BAM),2.10989,R,ugm-3,,,,,,
6680,6680,05-10-2020,09:00,11.594,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,,,,7.0,R,ugm-3 (BAM),1.65122,R,ugm-3,,,,,,
6681,6681,05-10-2020,10:00,19.324,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,10.77678,R,ugm-3,7.0,R,ugm-3 (BAM),1.37602,R,ugm-3,,,,,,
6682,6682,05-10-2020,11:00,13.527,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,30.53421,R,ugm-3,7.0,R,ugm-3 (BAM),0.73388,R,ugm-3,,,,,,
6683,6683,05-10-2020,12:00,10.628,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,44.50411,R,ugm-3,5.0,R,ugm-3 (BAM),,,,,,,,,
6684,6684,05-10-2020,13:00,12.561,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,50.74067,R,ugm-3,5.0,R,ugm-3 (BAM),,,,,,,,,
6685,6685,05-10-2020,14:00,10.628,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,54.63229,R,ugm-3,9.0,R,ugm-3 (BAM),,,,,,,,,
6686,6686,05-10-2020,15:00,9.662,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,54.5824,R,ugm-3,6.0,R,ugm-3 (BAM),0.64214,R,ugm-3,,,,,,
6687,6687,05-10-2020,16:00,5.797,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,46.79917,R,ugm-3,4.0,R,ugm-3 (BAM),0.2752,R,ugm-3,,,,,,
6688,6688,05-10-2020,17:00,4.831,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,29.98539,R,ugm-3,3.0,R,ugm-3 (BAM),0.91735,R,ugm-3,,,,,,
6689,6689,05-10-2020,18:00,4.831,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,31.48217,R,ugm-3,3.0,R,ugm-3 (BAM),0.82561,R,ugm-3,,,,,,
6690,6690,05-10-2020,19:00,7.73,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,35.97249,R,ugm-3,4.0,R,ugm-3 (BAM),0.82561,R,ugm-3,,,,,,
6691,6691,05-10-2020,20:00,10.628,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,41.41078,R,ugm-3,3.0,R,ugm-3 (BAM),0.91735,R,ugm-3,,,,,,
6692,6692,05-10-2020,21:00,10.628,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,49.59315,R,ugm-3,2.0,R,ugm-3 (BAM),0.82561,R,ugm-3,,,,,,
6693,6693,05-10-2020,22:00,10.628,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,51.42254,R,ugm-3,3.0,R,ugm-3 (BAM),0.64214,R,ugm-3,,,,,,
6694,6694,05-10-2020,23:00,10.628,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,49.49336,R,ugm-3,4.0,R,ugm-3 (BAM),0.82561,R,ugm-3,,,,,,
6695,6695,05-10-2020,24:00,11.594,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,44.6039,R,ugm-3,4.0,R,ugm-3 (BAM),0.36694,R,ugm-3,,,,,,
6696,6696,06-10-2020,01:00,11.594,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,,41.57708,R,ugm-3,3.0,R,ugm-3 (BAM),1.22313,R,ugm-3,,,,,,
