,Unnamed: 0,Date,time,PM<sub>10</sub> particulate matter (Hourly measured),status,unit,Nitric oxide,status.1,unit.1,Nitrogen dioxide,status.2,unit.2,Nitrogen oxides as nitrogen dioxide,status.3,unit.3,Non-volatile PM<sub>2.5</sub> (Hourly measured),status.4,unit.4,PM<sub>2.5</sub> particulate matter (Hourly measured),status.5,unit.5,Volatile PM<sub>2.5</sub> (Hourly measured),status.6,unit.6
2835,2835,28-04-2020,04:00,,,,0.23801,R,ugm-3,10.4588,R,ugm-3,10.82374,R,ugm-3,5.8,R,ugm-3 (TEOM FDMS),7.6,R,ugm-3 (TEOM FDMS),1.8,R,ugm-3 (TEOM FDMS)
2836,2836,28-04-2020,05:00,,,,0.78204,R,ugm-3,27.82575,R,ugm-3,29.02486,R,ugm-3,3.2,R,ugm-3 (TEOM FDMS),6.1,R,ugm-3 (TEOM FDMS),2.9,R,ugm-3 (TEOM FDMS)
2837,2837,28-04-2020,06:00,,,,0.71404,R,ugm-3,10.85974,R,ugm-3,11.95458,R,ugm-3,1.4,R,ugm-3 (TEOM FDMS),5.9,R,ugm-3 (TEOM FDMS),4.5,R,ugm-3 (TEOM FDMS)
2838,2838,28-04-2020,07:00,,,,1.46208,R,ugm-3,12.56678,R,ugm-3,14.8086,R,ugm-3,2.1,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3 (TEOM FDMS),3.9,R,ugm-3 (TEOM FDMS)
2839,2839,28-04-2020,08:00,,,,1.8021,R,ugm-3,17.37652,R,ugm-3,20.1397,R,ugm-3,2.4,R,ugm-3 (TEOM FDMS),4.7,R,ugm-3 (TEOM FDMS),2.3,R,ugm-3 (TEOM FDMS)
2840,2840,28-04-2020,09:00,,,,1.05406,R,ugm-3,11.68462,R,ugm-3,13.30082,R,ugm-3,0.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS)
2841,2841,28-04-2020,10:00,,,,1.36007,R,ugm-3,13.15398,R,ugm-3,15.2394,R,ugm-3,2.3,R,ugm-3 (TEOM FDMS),4.8,R,ugm-3 (TEOM FDMS),2.5,R,ugm-3 (TEOM FDMS)
2842,2842,28-04-2020,11:00,,,,1.8361,R,ugm-3,12.26254,R,ugm-3,15.07785,R,ugm-3,5.6,R,ugm-3 (TEOM FDMS),7.6,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
2843,2843,28-04-2020,12:00,,,,1.15606,R,ugm-3,10.72047,R,ugm-3,12.49308,R,ugm-3,3.4,R,ugm-3 (TEOM FDMS),7.7,R,ugm-3 (TEOM FDMS),4.3,R,ugm-3 (TEOM FDMS)
2844,2844,28-04-2020,13:00,,,,2.00611,R,ugm-3,13.1327,R,ugm-3,16.20869,R,ugm-3,4.0,R,ugm-3 (TEOM FDMS),6.2,R,ugm-3 (TEOM FDMS),2.2,R,ugm-3 (TEOM FDMS)
2845,2845,28-04-2020,14:00,,,,1.66609,R,ugm-3,12.68476,R,ugm-3,15.2394,R,ugm-3,2.8,R,ugm-3 (TEOM FDMS),6.4,R,ugm-3 (TEOM FDMS),3.6,R,ugm-3 (TEOM FDMS)
2846,2846,28-04-2020,15:00,,,,1.59809,R,ugm-3,15.15841,R,ugm-3,17.60878,R,ugm-3,4.2,R,ugm-3 (TEOM FDMS),6.9,R,ugm-3 (TEOM FDMS),2.7,R,ugm-3 (TEOM FDMS)
2847,2847,28-04-2020,16:00,,,,2.21012,R,ugm-3,17.12785,R,ugm-3,20.51665,R,ugm-3,5.8,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3 (TEOM FDMS),2.2,R,ugm-3 (TEOM FDMS)
2848,2848,28-04-2020,17:00,,,,1.25807,R,ugm-3,13.95658,R,ugm-3,15.88559,R,ugm-3,2.6,R,ugm-3 (TEOM FDMS),7.9,R,ugm-3 (TEOM FDMS),5.3,R,ugm-3 (TEOM FDMS)
2849,2849,28-04-2020,18:00,,,,0.85005,R,ugm-3,15.06685,R,ugm-3,16.37024,R,ugm-3,4.3,R,ugm-3 (TEOM FDMS),7.3,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS)
2850,2850,28-04-2020,19:00,,,,0.61203,R,ugm-3,12.68548,R,ugm-3,13.62392,R,ugm-3,4.1,R,ugm-3 (TEOM FDMS),7.1,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS)
2851,2851,28-04-2020,20:00,,,,0.54403,R,ugm-3,10.95887,R,ugm-3,11.79303,R,ugm-3,3.4,R,ugm-3 (TEOM FDMS),5.5,R,ugm-3 (TEOM FDMS),2.1,R,ugm-3 (TEOM FDMS)
2852,2852,28-04-2020,21:00,,,,0.91805,R,ugm-3,10.87002,R,ugm-3,12.27768,R,ugm-3,1.0,R,ugm-3 (TEOM FDMS),4.2,R,ugm-3 (TEOM FDMS),3.2,R,ugm-3 (TEOM FDMS)
2853,2853,28-04-2020,22:00,,,,0.71404,R,ugm-3,9.67505,R,ugm-3,10.76989,R,ugm-3,3.6,R,ugm-3 (TEOM FDMS),5.1,R,ugm-3 (TEOM FDMS),1.5,R,ugm-3 (TEOM FDMS)
2854,2854,28-04-2020,23:00,,,,0.78204,R,ugm-3,8.54764,R,ugm-3,9.74675,R,ugm-3,1.9,R,ugm-3 (TEOM FDMS),6.8,R,ugm-3 (TEOM FDMS),4.9,R,ugm-3 (TEOM FDMS)
2855,2855,28-04-2020,24:00,,,,0.40802,R,ugm-3,5.89016,R,ugm-3,6.51579,R,ugm-3,1.8,R,ugm-3 (TEOM FDMS),5.1,R,ugm-3 (TEOM FDMS),3.3,R,ugm-3 (TEOM FDMS)
2856,2856,29-04-2020,01:00,,,,0.31766,R,ugm-3,3.61677,R,ugm-3,4.10384,R,ugm-3,4.2,R,ugm-3 (TEOM FDMS),6.6,R,ugm-3 (TEOM FDMS),2.4,R,ugm-3 (TEOM FDMS)
2857,2857,29-04-2020,02:00,,,,0.1021,R,ugm-3,5.67521,R,ugm-3,5.83177,R,ugm-3,2.7,R,ugm-3 (TEOM FDMS),6.5,R,ugm-3 (TEOM FDMS),3.8,R,ugm-3 (TEOM FDMS)
2858,2858,29-04-2020,03:00,,,,0.27228,R,ugm-3,7.3582,R,ugm-3,7.77569,R,ugm-3,2.5,R,ugm-3 (TEOM FDMS),5.3,R,ugm-3 (TEOM FDMS),2.8,R,ugm-3 (TEOM FDMS)
2859,2859,29-04-2020,04:00,,,,0.30631,R,ugm-3,13.13779,R,ugm-3,13.60746,R,ugm-3,4.2,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3 (TEOM FDMS),3.8,R,ugm-3 (TEOM FDMS)
2860,2860,29-04-2020,05:00,,,,0.57859,R,ugm-3,15.69018,R,ugm-3,16.57734,R,ugm-3,4.3,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3 (TEOM FDMS),3.7,R,ugm-3 (TEOM FDMS)
2861,2861,29-04-2020,06:00,,,,2.89296,R,ugm-3,24.83103,R,ugm-3,29.26684,R,ugm-3,5.2,R,ugm-3 (TEOM FDMS),8.1,R,ugm-3 (TEOM FDMS),2.9,R,ugm-3 (TEOM FDMS)
2862,2862,29-04-2020,07:00,,,,3.53962,R,ugm-3,24.54147,R,ugm-3,29.96881,R,ugm-3,3.0,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS)
2863,2863,29-04-2020,08:00,,,,2.62068,R,ugm-3,11.31707,R,ugm-3,15.33539,R,ugm-3,1.5,R,ugm-3 (TEOM FDMS),6.7,R,ugm-3 (TEOM FDMS),5.2,R,ugm-3 (TEOM FDMS)
2864,2864,29-04-2020,09:00,,,,2.07612,R,ugm-3,9.61415,R,ugm-3,12.79749,R,ugm-3,4.7,R,ugm-3 (TEOM FDMS),7.7,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS)
2865,2865,29-04-2020,10:00,,,,1.90595,R,ugm-3,7.98515,R,ugm-3,10.90757,R,ugm-3,3.1,R,ugm-3 (TEOM FDMS),7.1,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS)
2866,2866,29-04-2020,11:00,,,,1.5656,R,ugm-3,8.12903,R,ugm-3,10.52958,R,ugm-3,3.2,R,ugm-3 (TEOM FDMS),7.1,R,ugm-3 (TEOM FDMS),3.9,R,ugm-3 (TEOM FDMS)
2867,2867,29-04-2020,12:00,,,,1.76981,R,ugm-3,8.35589,R,ugm-3,11.06956,R,ugm-3,2.5,R,ugm-3 (TEOM FDMS),6.9,R,ugm-3 (TEOM FDMS),4.4,R,ugm-3 (TEOM FDMS)
2868,2868,29-04-2020,13:00,,,,2.04209,R,ugm-3,7.9924,R,ugm-3,11.12356,R,ugm-3,2.5,R,ugm-3 (TEOM FDMS),5.7,R,ugm-3 (TEOM FDMS),3.2,R,ugm-3 (TEOM FDMS)
2869,2869,29-04-2020,14:00,,,,1.29332,R,ugm-3,7.89854,R,ugm-3,9.88161,R,ugm-3,3.3,R,ugm-3 (TEOM FDMS),5.6,R,ugm-3 (TEOM FDMS),2.3,R,ugm-3 (TEOM FDMS)
2870,2870,29-04-2020,15:00,,,,1.87191,R,ugm-3,9.0633,R,ugm-3,11.93353,R,ugm-3,1.0,R,ugm-3 (TEOM FDMS),4.9,R,ugm-3 (TEOM FDMS),3.9,R,ugm-3 (TEOM FDMS)
2871,2871,29-04-2020,16:00,,,,1.5656,R,ugm-3,9.47898,R,ugm-3,11.87953,R,ugm-3,4.9,R,ugm-3 (TEOM FDMS),7.9,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS)
2872,2872,29-04-2020,17:00,,,,1.02104,R,ugm-3,7.66805,R,ugm-3,9.23363,R,ugm-3,9.4,R,ugm-3 (TEOM FDMS),11.8,R,ugm-3 (TEOM FDMS),2.4,R,ugm-3 (TEOM FDMS)
2873,2873,29-04-2020,18:00,,,,0.8849,R,ugm-3,7.17483,R,ugm-3,8.53166,R,ugm-3,5.2,R,ugm-3 (TEOM FDMS),9.6,R,ugm-3 (TEOM FDMS),4.4,R,ugm-3 (TEOM FDMS)
2874,2874,29-04-2020,19:00,,,,0.54456,R,ugm-3,6.07675,R,ugm-3,6.91173,R,ugm-3,2.9,R,ugm-3 (TEOM FDMS),8.2,R,ugm-3 (TEOM FDMS),5.3,R,ugm-3 (TEOM FDMS)
2875,2875,29-04-2020,20:00,,,,0.17017,R,ugm-3,10.21465,R,ugm-3,10.47558,R,ugm-3,6.9,R,ugm-3 (TEOM FDMS),8.6,R,ugm-3 (TEOM FDMS),1.7,R,ugm-3 (TEOM FDMS)
2876,2876,29-04-2020,21:00,,,,0.23824,R,ugm-3,8.59834,R,ugm-3,8.96364,R,ugm-3,4.8,R,ugm-3 (TEOM FDMS),8.2,R,ugm-3 (TEOM FDMS),3.4,R,ugm-3 (TEOM FDMS)
2877,2877,29-04-2020,22:00,,,,0.23824,R,ugm-3,6.11444,R,ugm-3,6.47974,R,ugm-3,5.1,R,ugm-3 (TEOM FDMS),8.2,R,ugm-3 (TEOM FDMS),3.1,R,ugm-3 (TEOM FDMS)
2878,2878,29-04-2020,23:00,,,,0.34035,R,ugm-3,6.33587,R,ugm-3,6.85773,R,ugm-3,6.1,R,ugm-3 (TEOM FDMS),8.6,R,ugm-3 (TEOM FDMS),2.5,R,ugm-3 (TEOM FDMS)
2879,2879,29-04-2020,24:00,,,,0.23824,R,ugm-3,5.52046,R,ugm-3,5.88577,R,ugm-3,5.3,R,ugm-3 (TEOM FDMS),6.5,R,ugm-3 (TEOM FDMS),1.2,R,ugm-3 (TEOM FDMS)
2880,2880,30-04-2020,01:00,,,,0.27254,R,ugm-3,2.5421,R,ugm-3,2.95999,R,ugm-3,-1.7,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS),3.7,R,ugm-3 (TEOM FDMS)
2881,2881,30-04-2020,02:00,,,,0.13627,R,ugm-3,3.63544,R,ugm-3,3.84438,R,ugm-3,-2.4,R,ugm-3 (TEOM FDMS),3.1,R,ugm-3 (TEOM FDMS),5.5,R,ugm-3 (TEOM FDMS)
2882,2882,30-04-2020,03:00,,,,0.20441,R,ugm-3,3.47682,R,ugm-3,3.79024,R,ugm-3,0.4,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS),2.6,R,ugm-3 (TEOM FDMS)
2883,2883,30-04-2020,04:00,,,,0.47695,R,ugm-3,4.52088,R,ugm-3,5.25218,R,ugm-3,2.3,R,ugm-3 (TEOM FDMS),4.6,R,ugm-3 (TEOM FDMS),2.3,R,ugm-3 (TEOM FDMS)
2884,2884,30-04-2020,05:00,,,,0.64729,R,ugm-3,8.91627,R,ugm-3,9.90876,R,ugm-3,1.6,R,ugm-3 (TEOM FDMS),4.4,R,ugm-3 (TEOM FDMS),2.8,R,ugm-3 (TEOM FDMS)
2885,2885,30-04-2020,06:00,,,,4.05406,R,ugm-3,15.17163,R,ugm-3,21.38776,R,ugm-3,2.6,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS),1.4,R,ugm-3 (TEOM FDMS)
2886,2886,30-04-2020,07:00,,,,2.72542,R,ugm-3,10.06155,R,ugm-3,14.24046,R,ugm-3,2.6,R,ugm-3 (TEOM FDMS),4.7,R,ugm-3 (TEOM FDMS),2.1,R,ugm-3 (TEOM FDMS)
2887,2887,30-04-2020,08:00,,,,2.79355,R,ugm-3,9.95707,R,ugm-3,14.24046,R,ugm-3,2.5,R,ugm-3 (TEOM FDMS),5.4,R,ugm-3 (TEOM FDMS),2.9,R,ugm-3 (TEOM FDMS)
2888,2888,30-04-2020,09:00,,,,1.53305,R,ugm-3,5.01325,R,ugm-3,7.36389,R,ugm-3,4.5,R,ugm-3 (TEOM FDMS),6.8,R,ugm-3 (TEOM FDMS),2.3,R,ugm-3 (TEOM FDMS)
2889,2889,30-04-2020,10:00,,,,1.97593,R,ugm-3,5.36295,R,ugm-3,8.39267,R,ugm-3,2.3,R,ugm-3 (TEOM FDMS),6.8,R,ugm-3 (TEOM FDMS),4.5,R,ugm-3 (TEOM FDMS)
2890,2890,30-04-2020,11:00,,,,1.46491,R,ugm-3,3.2226,R,ugm-3,5.46877,R,ugm-3,3.0,R,ugm-3 (TEOM FDMS),7.6,R,ugm-3 (TEOM FDMS),4.6,R,ugm-3 (TEOM FDMS)
2891,2891,30-04-2020,12:00,,,,1.36271,R,ugm-3,3.92077,R,ugm-3,6.01023,R,ugm-3,3.1,R,ugm-3 (TEOM FDMS),4.4,R,ugm-3 (TEOM FDMS),1.3,R,ugm-3 (TEOM FDMS)
2892,2892,30-04-2020,13:00,,,,1.43084,R,ugm-3,4.19533,R,ugm-3,6.38926,R,ugm-3,6.4,R,ugm-3 (TEOM FDMS),8.1,R,ugm-3 (TEOM FDMS),1.7,R,ugm-3 (TEOM FDMS)
2893,2893,30-04-2020,14:00,,,,1.63525,R,ugm-3,4.91069,R,ugm-3,7.41803,R,ugm-3,1.5,R,ugm-3 (TEOM FDMS),6.4,R,ugm-3 (TEOM FDMS),4.9,R,ugm-3 (TEOM FDMS)
2894,2894,30-04-2020,15:00,,,,1.32864,R,ugm-3,7.60081,R,ugm-3,9.63803,R,ugm-3,4.4,R,ugm-3 (TEOM FDMS),5.1,R,ugm-3 (TEOM FDMS),0.7,R,ugm-3 (TEOM FDMS)
2895,2895,30-04-2020,16:00,,,,2.1122,R,ugm-3,7.91547,R,ugm-3,11.15413,R,ugm-3,2.9,R,ugm-3 (TEOM FDMS),4.7,R,ugm-3 (TEOM FDMS),1.8,R,ugm-3 (TEOM FDMS)
2896,2896,30-04-2020,17:00,,,,0.81763,R,ugm-3,7.78875,R,ugm-3,9.04242,R,ugm-3,-1.3,R,ugm-3 (TEOM FDMS),1.1,R,ugm-3 (TEOM FDMS),2.4,R,ugm-3 (TEOM FDMS)
2897,2897,30-04-2020,18:00,,,,1.19237,R,ugm-3,9.65073,R,ugm-3,11.479,R,ugm-3,5.2,R,ugm-3 (TEOM FDMS),5.1,R,ugm-3 (TEOM FDMS),-0.1,R,ugm-3 (TEOM FDMS)
2898,2898,30-04-2020,19:00,,,,0.9539,R,ugm-3,10.01638,R,ugm-3,11.479,R,ugm-3,3.8,R,ugm-3 (TEOM FDMS),4.5,R,ugm-3 (TEOM FDMS),0.7,R,ugm-3 (TEOM FDMS)
2899,2899,30-04-2020,20:00,,,,0.61322,R,ugm-3,8.31875,R,ugm-3,9.25901,R,ugm-3,3.7,R,ugm-3 (TEOM FDMS),4.9,R,ugm-3 (TEOM FDMS),1.2,R,ugm-3 (TEOM FDMS)
2900,2900,30-04-2020,21:00,,,,0.47695,R,ugm-3,10.53111,R,ugm-3,11.26242,R,ugm-3,4.1,R,ugm-3 (TEOM FDMS),5.2,R,ugm-3 (TEOM FDMS),1.1,R,ugm-3 (TEOM FDMS)
2901,2901,30-04-2020,22:00,,,,0.57915,R,ugm-3,10.3744,R,ugm-3,11.26242,R,ugm-3,2.5,R,ugm-3 (TEOM FDMS),5.6,R,ugm-3 (TEOM FDMS),3.1,R,ugm-3 (TEOM FDMS)
2902,2902,30-04-2020,23:00,,,,0.44288,R,ugm-3,5.71018,R,ugm-3,6.38926,R,ugm-3,3.4,R,ugm-3 (TEOM FDMS),5.7,R,ugm-3 (TEOM FDMS),2.3,R,ugm-3 (TEOM FDMS)
2903,2903,30-04-2020,24:00,,,,0.30661,R,ugm-3,5.70254,R,ugm-3,6.17267,R,ugm-3,3.4,R,ugm-3 (TEOM FDMS),5.6,R,ugm-3 (TEOM FDMS),2.2,R,ugm-3 (TEOM FDMS)
2904,2904,01-05-2020,01:00,,,,0.1364,R,ugm-3,6.74056,R,ugm-3,6.94971,R,ugm-3,2.5,R,ugm-3 (TEOM FDMS),4.3,R,ugm-3 (TEOM FDMS),1.8,R,ugm-3 (TEOM FDMS)
2905,2905,01-05-2020,02:00,,,,0.36374,R,ugm-3,4.07541,R,ugm-3,4.63314,R,ugm-3,2.2,R,ugm-3 (TEOM FDMS),5.7,R,ugm-3 (TEOM FDMS),3.5,R,ugm-3 (TEOM FDMS)
2906,2906,01-05-2020,03:00,,,,0.27281,R,ugm-3,3.16515,R,ugm-3,3.58345,R,ugm-3,3.5,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3 (TEOM FDMS),1.5,R,ugm-3 (TEOM FDMS)
2907,2907,01-05-2020,04:00,,,,0.51151,R,ugm-3,3.34209,R,ugm-3,4.12639,R,ugm-3,3.2,R,ugm-3 (TEOM FDMS),5.7,R,ugm-3 (TEOM FDMS),2.5,R,ugm-3 (TEOM FDMS)
2908,2908,01-05-2020,05:00,,,,0.44331,R,ugm-3,6.48716,R,ugm-3,7.16689,R,ugm-3,2.2,R,ugm-3 (TEOM FDMS),4.7,R,ugm-3 (TEOM FDMS),2.5,R,ugm-3 (TEOM FDMS)
2909,2909,01-05-2020,06:00,,,,1.80733,R,ugm-3,11.34539,R,ugm-3,14.1166,R,ugm-3,5.0,R,ugm-3 (TEOM FDMS),6.2,R,ugm-3 (TEOM FDMS),1.2,R,ugm-3 (TEOM FDMS)
2910,2910,01-05-2020,07:00,,,,1.73913,R,ugm-3,10.25549,R,ugm-3,12.92212,R,ugm-3,4.2,R,ugm-3 (TEOM FDMS),5.3,R,ugm-3 (TEOM FDMS),1.1,R,ugm-3 (TEOM FDMS)
2911,2911,01-05-2020,08:00,,,,1.80733,R,ugm-3,8.63066,R,ugm-3,11.40187,R,ugm-3,5.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3 (TEOM FDMS)
2912,2912,01-05-2020,09:00,,,,1.90964,R,ugm-3,6.62778,R,ugm-3,9.55585,R,ugm-3,3.8,R,ugm-3 (TEOM FDMS),7.1,R,ugm-3 (TEOM FDMS),3.3,R,ugm-3 (TEOM FDMS)
2913,2913,01-05-2020,10:00,,,,1.56863,R,ugm-3,6.49912,R,ugm-3,8.90432,R,ugm-3,4.8,R,ugm-3 (TEOM FDMS),7.4,R,ugm-3 (TEOM FDMS),2.6,R,ugm-3 (TEOM FDMS)
2914,2914,01-05-2020,11:00,,,,1.60273,R,ugm-3,6.98978,R,ugm-3,9.44726,R,ugm-3,4.8,R,ugm-3 (TEOM FDMS),7.1,R,ugm-3 (TEOM FDMS),2.3,R,ugm-3 (TEOM FDMS)
2915,2915,01-05-2020,12:00,,,,2.01194,R,ugm-3,6.36234,R,ugm-3,9.44726,R,ugm-3,3.1,R,ugm-3 (TEOM FDMS),5.9,R,ugm-3 (TEOM FDMS),2.8,R,ugm-3 (TEOM FDMS)
2916,2916,01-05-2020,13:00,,,,1.84144,R,ugm-3,10.09862,R,ugm-3,12.92212,R,ugm-3,5.6,R,ugm-3 (TEOM FDMS),5.5,R,ugm-3 (TEOM FDMS),-0.1,R,ugm-3 (TEOM FDMS)
2917,2917,01-05-2020,14:00,,,,2.04604,R,ugm-3,9.40484,R,ugm-3,12.54206,R,ugm-3,2.6,R,ugm-3 (TEOM FDMS),5.3,R,ugm-3 (TEOM FDMS),2.7,R,ugm-3 (TEOM FDMS)
2918,2918,01-05-2020,15:00,,,,2.25064,R,ugm-3,8.81965,R,ugm-3,12.27058,R,ugm-3,2.1,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3 (TEOM FDMS),2.9,R,ugm-3 (TEOM FDMS)
2919,2919,01-05-2020,16:00,,,,1.73913,R,ugm-3,9.16959,R,ugm-3,11.83623,R,ugm-3,2.7,R,ugm-3 (TEOM FDMS),7.0,R,ugm-3 (TEOM FDMS),4.3,R,ugm-3 (TEOM FDMS)
2920,2920,01-05-2020,17:00,,,,1.56863,R,ugm-3,10.24545,R,ugm-3,12.65064,R,ugm-3,7.7,R,ugm-3 (TEOM FDMS),5.6,R,ugm-3 (TEOM FDMS),-2.1,R,ugm-3 (TEOM FDMS)
2921,2921,01-05-2020,18:00,,,,1.22762,R,ugm-3,10.11678,R,ugm-3,11.99911,R,ugm-3,4.8,R,ugm-3 (TEOM FDMS),6.7,R,ugm-3 (TEOM FDMS),1.9,R,ugm-3 (TEOM FDMS)
2922,2922,01-05-2020,19:00,,,,1.12532,R,ugm-3,15.64881,R,ugm-3,17.37428,R,ugm-3,3.0,R,ugm-3 (TEOM FDMS),4.4,R,ugm-3 (TEOM FDMS),1.4,R,ugm-3 (TEOM FDMS)
2923,2923,01-05-2020,20:00,,,,0.78432,R,ugm-3,17.47475,R,ugm-3,18.67735,R,ugm-3,5.1,R,ugm-3 (TEOM FDMS),5.9,R,ugm-3 (TEOM FDMS),0.8,R,ugm-3 (TEOM FDMS)
2924,2924,01-05-2020,21:00,,,,0.51151,R,ugm-3,13.00653,R,ugm-3,13.79083,R,ugm-3,5.4,R,ugm-3 (TEOM FDMS),6.5,R,ugm-3 (TEOM FDMS),1.1,R,ugm-3 (TEOM FDMS)
2925,2925,01-05-2020,22:00,,,,0.47741,R,ugm-3,9.85543,R,ugm-3,10.58745,R,ugm-3,5.5,R,ugm-3 (TEOM FDMS),6.1,R,ugm-3 (TEOM FDMS),0.6,R,ugm-3 (TEOM FDMS)
2926,2926,01-05-2020,23:00,,,,0.40921,R,ugm-3,6.9738,R,ugm-3,7.60125,R,ugm-3,7.4,R,ugm-3 (TEOM FDMS),6.2,R,ugm-3 (TEOM FDMS),-1.2,R,ugm-3 (TEOM FDMS)
2927,2927,01-05-2020,24:00,,,,0.51151,R,ugm-3,6.76265,R,ugm-3,7.54695,R,ugm-3,5.2,R,ugm-3 (TEOM FDMS),6.5,R,ugm-3 (TEOM FDMS),1.3,R,ugm-3 (TEOM FDMS)
2928,2928,02-05-2020,01:00,,,,0.09102,R,ugm-3,5.74028,R,ugm-3,5.87984,R,ugm-3,3.0,R,ugm-3 (TEOM FDMS),7.1,R,ugm-3 (TEOM FDMS),4.1,R,ugm-3 (TEOM FDMS)
2929,2929,02-05-2020,02:00,,,,0.3072,R,ugm-3,6.22545,R,ugm-3,6.69649,R,ugm-3,4.9,R,ugm-3 (TEOM FDMS),4.5,R,ugm-3 (TEOM FDMS),-0.4,R,ugm-3 (TEOM FDMS)
2930,2930,02-05-2020,03:00,,,,0.1024,R,ugm-3,3.87177,R,ugm-3,4.02878,R,ugm-3,1.3,R,ugm-3 (TEOM FDMS),4.8,R,ugm-3 (TEOM FDMS),3.5,R,ugm-3 (TEOM FDMS)
2931,2931,02-05-2020,04:00,,,,0.27307,R,ugm-3,3.71897,R,ugm-3,4.13767,R,ugm-3,4.1,R,ugm-3 (TEOM FDMS),4.3,R,ugm-3 (TEOM FDMS),0.2,R,ugm-3 (TEOM FDMS)
2932,2932,02-05-2020,05:00,,,,0.4096,R,ugm-3,6.34066,R,ugm-3,6.9687,R,ugm-3,1.8,R,ugm-3 (TEOM FDMS),4.9,R,ugm-3 (TEOM FDMS),3.1,R,ugm-3 (TEOM FDMS)
2933,2933,02-05-2020,06:00,,,,0.78507,R,ugm-3,8.86819,R,ugm-3,10.07195,R,ugm-3,2.5,R,ugm-3 (TEOM FDMS),2.5,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3 (TEOM FDMS)
2934,2934,02-05-2020,07:00,,,,1.53601,R,ugm-3,9.84005,R,ugm-3,12.19523,R,ugm-3,3.4,R,ugm-3 (TEOM FDMS),3.7,R,ugm-3 (TEOM FDMS),0.3,R,ugm-3 (TEOM FDMS)
2935,2935,02-05-2020,08:00,,,,1.80908,R,ugm-3,8.2236,R,ugm-3,10.99749,R,ugm-3,4.4,R,ugm-3 (TEOM FDMS),5.9,R,ugm-3 (TEOM FDMS),1.5,R,ugm-3 (TEOM FDMS)
2936,2936,02-05-2020,09:00,,,,1.53601,R,ugm-3,7.44456,R,ugm-3,9.79974,R,ugm-3,1.4,R,ugm-3 (TEOM FDMS),3.7,R,ugm-3 (TEOM FDMS),2.3,R,ugm-3 (TEOM FDMS)
2937,2937,02-05-2020,10:00,,,,1.36534,R,ugm-3,5.69185,R,ugm-3,7.78535,R,ugm-3,0.5,R,ugm-3 (TEOM FDMS),2.6,R,ugm-3 (TEOM FDMS),2.1,R,ugm-3 (TEOM FDMS)
2938,2938,02-05-2020,11:00,,,,1.05814,R,ugm-3,4.63848,R,ugm-3,6.26095,R,ugm-3,0.3,R,ugm-3 (TEOM FDMS),3.9,R,ugm-3 (TEOM FDMS),3.6,R,ugm-3 (TEOM FDMS)
2939,2939,02-05-2020,12:00,,,,0.98987,R,ugm-3,5.06982,R,ugm-3,6.5876,R,ugm-3,3.4,R,ugm-3 (TEOM FDMS),4.5,R,ugm-3 (TEOM FDMS),1.1,R,ugm-3 (TEOM FDMS)
2940,2940,02-05-2020,13:00,,,,1.09227,R,ugm-3,5.83834,R,ugm-3,7.51313,R,ugm-3,2.5,R,ugm-3 (TEOM FDMS),4.8,R,ugm-3 (TEOM FDMS),2.3,R,ugm-3 (TEOM FDMS)
2941,2941,02-05-2020,14:00,,,,0.95574,R,ugm-3,6.53767,R,ugm-3,8.00312,R,ugm-3,2.6,R,ugm-3 (TEOM FDMS),6.5,R,ugm-3 (TEOM FDMS),3.9,R,ugm-3 (TEOM FDMS)
2942,2942,02-05-2020,15:00,,,,1.12641,R,ugm-3,6.11266,R,ugm-3,7.83979,R,ugm-3,2.6,R,ugm-3 (TEOM FDMS),3.8,R,ugm-3 (TEOM FDMS),1.2,R,ugm-3 (TEOM FDMS)
2943,2943,02-05-2020,16:00,,,,0.85334,R,ugm-3,5.49694,R,ugm-3,6.80538,R,ugm-3,3.0,R,ugm-3 (TEOM FDMS),5.5,R,ugm-3 (TEOM FDMS),2.5,R,ugm-3 (TEOM FDMS)
