,Unnamed: 0,Date,time,Carbon monoxide,status,unit,PM<sub>10</sub> particulate matter (Hourly measured),status.1,unit.1,Nitric oxide,status.2,unit.2,Nitrogen dioxide,status.3,unit.3,Nitrogen oxides as nitrogen dioxide,status.4,unit.4,Ozone,status.5,unit.5,PM<sub>2.5</sub> particulate matter (Hourly measured),status.6,unit.6,Sulphur dioxide,status.7,unit.7,Black Carbon (880nm),status.8,unit.8,Blue Particulate matter (470nm),status.9,unit.9,Infra Red Particulate matter (950nm),status.10,unit.10,Red Particulate matter (660nm),status.11,unit.11,UV Particulate Matter (UV-BC),status.12,unit.12,UV Particulate Matter (370nm),status.13,unit.13,Yellow Particulate matter (590nm),status.14,unit.14
3430,3430,22-05-2020,23:00,0.124944,R,mgm-3,26.975,R,ugm-3 (FIDAS),0.31963,R,ugm-3,7.28875,R,ugm-3,7.77884,R,ugm-3,,,,14.929,R,ugm-3 (Ref.eq),0.59027,R,ugm-3,0.3,R,ugm-3,0.4,R,ugm-3,0.4,R,ugm-3,0.3,R,ugm-3,0.1,R,ugm-3,0.5,R,ugm-3,0.4,R,ugm-3
3431,3431,22-05-2020,24:00,0.10751,R,mgm-3,25.7,R,ugm-3 (FIDAS),0.35514,R,ugm-3,5.99184,R,ugm-3,6.53639,R,ugm-3,66.05767,R,ugm-3,13.774,R,ugm-3 (Ref.eq),0.78702,R,ugm-3,0.2,R,ugm-3,0.3,R,ugm-3,0.3,R,ugm-3,0.2,R,ugm-3,0.1,R,ugm-3,0.3,R,ugm-3,0.3,R,ugm-3
3432,3432,23-05-2020,01:00,0.116193,R,mgm-3,24.425,R,ugm-3 (FIDAS),0.33167,R,ugm-3,5.1866,R,ugm-3,5.69515,R,ugm-3,65.72505,R,ugm-3,12.972,R,ugm-3 (Ref.eq),2.62256,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3,0.0,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3
3433,3433,23-05-2020,02:00,0.120066,R,mgm-3,22.325,R,ugm-3 (FIDAS),0.42643,R,ugm-3,3.88786,R,ugm-3,4.5417,R,ugm-3,65.12634,R,ugm-3,12.264,R,ugm-3 (Ref.eq),2.88482,R,ugm-3,0.1,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3,0.1,R,ugm-3,0.0,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3
3434,3434,23-05-2020,03:00,0.110384,R,mgm-3,19.525,R,ugm-3 (FIDAS),0.39089,R,ugm-3,3.61794,R,ugm-3,4.2173,R,ugm-3,65.65853,R,ugm-3,10.472,R,ugm-3 (Ref.eq),3.01595,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.0,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3
3435,3435,23-05-2020,04:00,0.113288,R,mgm-3,21.325,R,ugm-3 (FIDAS),0.28429,R,ugm-3,3.07852,R,ugm-3,3.51441,R,ugm-3,65.65853,R,ugm-3,10.849,R,ugm-3 (Ref.eq),3.08151,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.0,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3
3436,3436,23-05-2020,05:00,0.107479,R,mgm-3,20.175,R,ugm-3 (FIDAS),0.39089,R,ugm-3,3.5098,R,ugm-3,4.10916,R,ugm-3,65.55875,R,ugm-3,10.59,R,ugm-3 (Ref.eq),2.49144,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.0,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3
3437,3437,23-05-2020,06:00,0.122004,R,mgm-3,20.3,R,ugm-3 (FIDAS),0.46196,R,ugm-3,4.04964,R,ugm-3,4.75798,R,ugm-3,65.05982,R,ugm-3,10.731,R,ugm-3 (Ref.eq),2.36031,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3,0.1,R,ugm-3,0.3,R,ugm-3,0.2,R,ugm-3
3438,3438,23-05-2020,07:00,0.113288,R,mgm-3,18.275,R,ugm-3 (FIDAS),0.71071,R,ugm-3,3.77637,R,ugm-3,4.86611,R,ugm-3,67.70412,R,ugm-3,9.882,R,ugm-3 (Ref.eq),2.29474,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3,0.1,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3
3439,3439,23-05-2020,08:00,0.098765,R,mgm-3,17.6,R,ugm-3 (FIDAS),0.42643,R,ugm-3,3.29311,R,ugm-3,3.94696,R,ugm-3,68.75187,R,ugm-3,8.514,R,ugm-3 (Ref.eq),1.70467,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.0,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3
3440,3440,23-05-2020,09:00,0.087145,R,mgm-3,15.4,R,ugm-3 (FIDAS),0.46196,R,ugm-3,3.07642,R,ugm-3,3.78475,R,ugm-3,69.45036,R,ugm-3,6.769,R,ugm-3 (Ref.eq),1.50798,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.0,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3
3441,3441,23-05-2020,10:00,0.08424,R,mgm-3,13.55,R,ugm-3 (FIDAS),0.74625,R,ugm-3,3.34341,R,ugm-3,4.48764,R,ugm-3,68.25294,R,ugm-3,5.755,R,ugm-3 (Ref.eq),0.65564,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.0,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3
3442,3442,23-05-2020,11:00,0.081336,R,mgm-3,12.625,R,ugm-3 (FIDAS),0.56857,R,ugm-3,3.23737,R,ugm-3,4.10916,R,ugm-3,68.95144,R,ugm-3,5.071,R,ugm-3 (Ref.eq),1.37685,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.0,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3
3443,3443,23-05-2020,12:00,0.075526,R,mgm-3,14.525,R,ugm-3 (FIDAS),0.56857,R,ugm-3,3.45364,R,ugm-3,4.32543,R,ugm-3,69.40047,R,ugm-3,4.292,R,ugm-3 (Ref.eq),1.04903,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.2,R,ugm-3,0.1,R,ugm-3,0.0,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3
3444,3444,23-05-2020,13:00,0.107479,R,mgm-3,14.05,R,ugm-3 (FIDAS),0.67518,R,ugm-3,4.47967,R,ugm-3,5.51493,R,ugm-3,68.35273,R,ugm-3,4.953,R,ugm-3 (Ref.eq),1.50798,R,ugm-3,0.4,R,ugm-3,0.3,R,ugm-3,0.6,R,ugm-3,0.3,R,ugm-3,-0.1,R,ugm-3,0.4,R,ugm-3,0.3,R,ugm-3
3445,3445,23-05-2020,14:00,0.09005,R,mgm-3,13.575,R,ugm-3 (FIDAS),0.78178,R,ugm-3,3.61333,R,ugm-3,4.81204,R,ugm-3,69.25079,R,ugm-3,4.363,R,ugm-3 (Ref.eq),0.98346,R,ugm-3,0.0,R,ugm-3,0.1,R,ugm-3,0.2,R,ugm-3,0.0,R,ugm-3,0.0,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3
3446,3446,23-05-2020,15:00,0.069716,R,mgm-3,12.575,R,ugm-3 (FIDAS),0.78178,R,ugm-3,3.07265,R,ugm-3,4.27136,R,ugm-3,72.79316,R,ugm-3,4.151,R,ugm-3 (Ref.eq),1.44241,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.2,R,ugm-3,0.1,R,ugm-3,0.0,R,ugm-3,0.2,R,ugm-3,0.1,R,ugm-3
3447,3447,23-05-2020,16:00,0.069716,R,mgm-3,14.95,R,ugm-3 (FIDAS),0.46196,R,ugm-3,2.91422,R,ugm-3,3.62255,R,ugm-3,73.54155,R,ugm-3,4.859,R,ugm-3 (Ref.eq),0.59008,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.0,R,ugm-3,0.2,R,ugm-3,0.1,R,ugm-3
3448,3448,23-05-2020,17:00,0.066811,R,mgm-3,11.5,R,ugm-3 (FIDAS),0.4975,R,ugm-3,2.75159,R,ugm-3,3.51441,R,ugm-3,74.28993,R,ugm-3,3.821,R,ugm-3 (Ref.eq),0.65564,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.0,R,ugm-3,0.2,R,ugm-3,0.1,R,ugm-3
3449,3449,23-05-2020,18:00,0.061002,R,mgm-3,11.55,R,ugm-3 (FIDAS),0.4975,R,ugm-3,2.80566,R,ugm-3,3.56848,R,ugm-3,74.19015,R,ugm-3,4.127,R,ugm-3 (Ref.eq),0.98346,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.2,R,ugm-3,0.1,R,ugm-3
3450,3450,23-05-2020,19:00,0.058097,R,mgm-3,11.225,R,ugm-3 (FIDAS),0.39089,R,ugm-3,3.94235,R,ugm-3,4.5417,R,ugm-3,74.19015,R,ugm-3,4.528,R,ugm-3 (Ref.eq),0.78677,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.2,R,ugm-3,0.1,R,ugm-3
3451,3451,23-05-2020,20:00,0.058097,R,mgm-3,10.775,R,ugm-3 (FIDAS),0.31982,R,ugm-3,4.42979,R,ugm-3,4.92018,R,ugm-3,73.50828,R,ugm-3,4.717,R,ugm-3 (Ref.eq),,,,0.1,R,ugm-3,0.2,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.2,R,ugm-3,0.1,R,ugm-3
3452,3452,23-05-2020,21:00,0.07262,R,mgm-3,11.5,R,ugm-3 (FIDAS),0.28429,R,ugm-3,4.59242,R,ugm-3,5.02831,R,ugm-3,,,,5.259,R,ugm-3 (Ref.eq),0.59008,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.0,R,ugm-3,0.2,R,ugm-3,0.1,R,ugm-3
3453,3453,23-05-2020,22:00,0.092954,R,mgm-3,14.125,R,ugm-3 (FIDAS),0.24875,R,ugm-3,6.43115,R,ugm-3,6.81256,R,ugm-3,68.11989,R,ugm-3,6.816,R,ugm-3 (Ref.eq),0.59008,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3,0.1,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3
3454,3454,23-05-2020,23:00,0.098765,R,mgm-3,15.525,R,ugm-3 (FIDAS),0.28429,R,ugm-3,5.72784,R,ugm-3,6.16374,R,ugm-3,68.35273,R,ugm-3,7.807,R,ugm-3 (Ref.eq),0.26226,R,ugm-3,0.1,R,ugm-3,0.2,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.0,R,ugm-3,0.2,R,ugm-3,0.1,R,ugm-3
3455,3455,23-05-2020,24:00,0.10167,R,mgm-3,17.575,R,ugm-3 (FIDAS),0.17768,R,ugm-3,4.2152,R,ugm-3,4.48764,R,ugm-3,70.09896,R,ugm-3,8.632,R,ugm-3 (Ref.eq),0.0,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.0,R,ugm-3,0.2,R,ugm-3,0.1,R,ugm-3
3456,3456,24-05-2020,01:00,0.061952,R,mgm-3,16.4,R,ugm-3 (FIDAS),0.23705,R,ugm-3,4.11013,R,ugm-3,4.47359,R,ugm-3,69.05122,R,ugm-3,8.467,R,ugm-3 (Ref.eq),2.27216,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.0,R,ugm-3,0.2,R,ugm-3,0.1,R,ugm-3
3457,3457,24-05-2020,02:00,0.065824,R,mgm-3,16.95,R,ugm-3 (FIDAS),0.23705,R,ugm-3,4.18228,R,ugm-3,4.54575,R,ugm-3,66.92247,R,ugm-3,8.561,R,ugm-3 (Ref.eq),2.35955,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.0,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3
3458,3458,24-05-2020,03:00,0.063888,R,mgm-3,16.625,R,ugm-3 (FIDAS),0.17779,R,ugm-3,4.81431,R,ugm-3,5.08691,R,ugm-3,64.31143,R,ugm-3,8.726,R,ugm-3 (Ref.eq),2.35955,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3,0.0,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3
3459,3459,24-05-2020,04:00,0.066792,R,mgm-3,16.225,R,ugm-3 (FIDAS),0.2489,R,ugm-3,4.92174,R,ugm-3,5.30337,R,ugm-3,62.46541,R,ugm-3,8.396,R,ugm-3 (Ref.eq),1.37641,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3,0.0,R,ugm-3,0.1,R,ugm-3,0.1,R,ugm-3
3460,3460,24-05-2020,05:00,0.066792,R,mgm-3,16.275,R,ugm-3 (FIDAS),0.28446,R,ugm-3,4.70487,R,ugm-3,5.14103,R,ugm-3,61.91659,R,ugm-3,8.75,R,ugm-3 (Ref.eq),1.24532,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3,0.0,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3
3461,3461,24-05-2020,06:00,0.0726,R,mgm-3,15.75,R,ugm-3 (FIDAS),0.4978,R,ugm-3,5.67653,R,ugm-3,6.43981,R,ugm-3,59.2224,R,ugm-3,8.75,R,ugm-3 (Ref.eq),0.98315,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3,0.0,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3
3462,3462,24-05-2020,07:00,0.090024,R,mgm-3,16.225,R,ugm-3 (FIDAS),0.64003,R,ugm-3,6.32431,R,ugm-3,7.30567,R,ugm-3,59.27229,R,ugm-3,9.222,R,ugm-3 (Ref.eq),1.17978,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3,0.0,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3
3463,3463,24-05-2020,08:00,0.087119,R,mgm-3,16.6,R,ugm-3 (FIDAS),0.64003,R,ugm-3,5.51257,R,ugm-3,6.49393,R,ugm-3,62.36563,R,ugm-3,10.047,R,ugm-3 (Ref.eq),1.31086,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3,0.0,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3
3464,3464,24-05-2020,09:00,0.081312,R,mgm-3,14.925,R,ugm-3 (FIDAS),0.71114,R,ugm-3,3.9424,R,ugm-3,5.03279,R,ugm-3,66.80606,R,ugm-3,9.528,R,ugm-3 (Ref.eq),1.50749,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3,0.0,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3
3465,3465,24-05-2020,10:00,0.078408,R,mgm-3,14.325,R,ugm-3 (FIDAS),0.60447,R,ugm-3,3.40245,R,ugm-3,4.32928,R,ugm-3,68.15316,R,ugm-3,9.198,R,ugm-3 (Ref.eq),1.50749,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3,0.0,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3
3466,3466,24-05-2020,11:00,0.081312,R,mgm-3,12.2,R,ugm-3 (FIDAS),0.71114,R,ugm-3,4.21298,R,ugm-3,5.30337,R,ugm-3,69.50025,R,ugm-3,7.877,R,ugm-3 (Ref.eq),1.44195,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3,0.0,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3
3467,3467,24-05-2020,12:00,0.075504,R,mgm-3,11.0,R,ugm-3 (FIDAS),0.78225,R,ugm-3,4.3204,R,ugm-3,5.51984,R,ugm-3,71.94499,R,ugm-3,6.84,R,ugm-3 (Ref.eq),1.37641,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3,0.0,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3
3468,3468,24-05-2020,13:00,0.078408,R,mgm-3,9.825,R,ugm-3 (FIDAS),0.81781,R,ugm-3,5.13174,R,ugm-3,6.3857,R,ugm-3,71.24649,R,ugm-3,6.179,R,ugm-3 (Ref.eq),0.9176,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3,0.0,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3
3469,3469,24-05-2020,14:00,0.0726,R,mgm-3,8.825,R,ugm-3 (FIDAS),0.60447,R,ugm-3,4.32242,R,ugm-3,5.24926,R,ugm-3,75.73682,R,ugm-3,5.283,R,ugm-3 (Ref.eq),1.04869,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3,0.3,R,ugm-3,0.2,R,ugm-3,0.0,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3
3470,3470,24-05-2020,15:00,0.078408,R,mgm-3,8.4,R,ugm-3 (FIDAS),0.56891,R,ugm-3,3.94401,R,ugm-3,4.81633,R,ugm-3,76.68477,R,ugm-3,5.118,R,ugm-3 (Ref.eq),1.17978,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3,0.0,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3
3471,3471,24-05-2020,16:00,0.075504,R,mgm-3,7.025,R,ugm-3 (FIDAS),0.7467,R,ugm-3,4.42904,R,ugm-3,5.57395,R,ugm-3,78.08176,R,ugm-3,4.481,R,ugm-3 (Ref.eq),0.85206,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3,0.0,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3
3472,3472,24-05-2020,17:00,0.069696,R,mgm-3,9.1,R,ugm-3 (FIDAS),0.4978,R,ugm-3,4.75656,R,ugm-3,5.51984,R,ugm-3,80.07746,R,ugm-3,5.519,R,ugm-3 (Ref.eq),1.17978,R,ugm-3,0.2,R,ugm-3,0.3,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3,0.1,R,ugm-3,0.3,R,ugm-3,0.3,R,ugm-3
3473,3473,24-05-2020,18:00,0.075504,R,mgm-3,8.7,R,ugm-3 (FIDAS),0.56891,R,ugm-3,4.70164,R,ugm-3,5.57395,R,ugm-3,82.42241,R,ugm-3,5.283,R,ugm-3 (Ref.eq),0.65543,R,ugm-3,0.3,R,ugm-3,0.3,R,ugm-3,0.3,R,ugm-3,0.3,R,ugm-3,0.0,R,ugm-3,0.3,R,ugm-3,0.3,R,ugm-3
3474,3474,24-05-2020,19:00,0.075504,R,mgm-3,9.275,R,ugm-3 (FIDAS),0.4978,R,ugm-3,4.5401,R,ugm-3,5.30337,R,ugm-3,81.8237,R,ugm-3,5.472,R,ugm-3 (Ref.eq),0.9176,R,ugm-3,0.3,R,ugm-3,0.3,R,ugm-3,0.2,R,ugm-3,0.3,R,ugm-3,0.1,R,ugm-3,0.3,R,ugm-3,0.3,R,ugm-3
3475,3475,24-05-2020,20:00,0.110352,R,mgm-3,10.5,R,ugm-3 (FIDAS),0.64003,R,ugm-3,11.62768,R,ugm-3,12.60904,R,ugm-3,73.44176,R,ugm-3,6.439,R,ugm-3 (Ref.eq),0.58989,R,ugm-3,0.5,R,ugm-3,0.5,R,ugm-3,0.4,R,ugm-3,0.5,R,ugm-3,0.1,R,ugm-3,0.6,R,ugm-3,0.5,R,ugm-3
3476,3476,24-05-2020,21:00,0.18876,R,mgm-3,13.15,R,ugm-3 (FIDAS),0.78225,R,ugm-3,31.64901,R,ugm-3,32.84845,R,ugm-3,45.40218,R,ugm-3,8.443,R,ugm-3 (Ref.eq),1.44195,R,ugm-3,1.0,R,ugm-3,1.2,R,ugm-3,0.9,R,ugm-3,1.0,R,ugm-3,0.3,R,ugm-3,1.3,R,ugm-3,1.0,R,ugm-3
3477,3477,24-05-2020,22:00,0.272976,R,mgm-3,20.875,R,ugm-3 (FIDAS),1.70673,R,ugm-3,53.1767,R,ugm-3,55.79366,R,ugm-3,18.36044,R,ugm-3,13.231,R,ugm-3 (Ref.eq),1.70412,R,ugm-3,2.0,R,ugm-3,2.4,R,ugm-3,2.0,R,ugm-3,2.1,R,ugm-3,0.7,R,ugm-3,2.7,R,ugm-3,2.2,R,ugm-3
3478,3478,24-05-2020,23:00,0.18876,R,mgm-3,16.675,R,ugm-3 (FIDAS),1.28005,R,ugm-3,36.8385,R,ugm-3,38.80122,R,ugm-3,34.52561,R,ugm-3,10.967,R,ugm-3 (Ref.eq),1.83521,R,ugm-3,1.4,R,ugm-3,1.8,R,ugm-3,1.5,R,ugm-3,1.5,R,ugm-3,0.4,R,ugm-3,1.9,R,ugm-3,1.6,R,ugm-3
3479,3479,24-05-2020,24:00,0.15972,R,mgm-3,15.15,R,ugm-3 (FIDAS),1.03115,R,ugm-3,21.47236,R,ugm-3,23.05344,R,ugm-3,48.79487,R,ugm-3,10.024,R,ugm-3 (Ref.eq),1.63858,R,ugm-3,1.0,R,ugm-3,1.2,R,ugm-3,1.0,R,ugm-3,1.0,R,ugm-3,0.3,R,ugm-3,1.2,R,ugm-3,1.0,R,ugm-3
3480,3480,25-05-2020,01:00,0.139351,R,mgm-3,13.925,R,ugm-3 (FIDAS),1.04363,R,ugm-3,16.88785,R,ugm-3,18.48806,R,ugm-3,50.15859,R,ugm-3,9.033,R,ugm-3 (Ref.eq),1.04836,R,ugm-3,0.7,R,ugm-3,0.8,R,ugm-3,0.7,R,ugm-3,0.7,R,ugm-3,0.2,R,ugm-3,0.8,R,ugm-3,0.7,R,ugm-3
3481,3481,25-05-2020,02:00,0.150964,R,mgm-3,13.175,R,ugm-3 (FIDAS),1.04363,R,ugm-3,18.47666,R,ugm-3,20.07687,R,ugm-3,41.9097,R,ugm-3,8.892,R,ugm-3 (Ref.eq),0.78627,R,ugm-3,0.7,R,ugm-3,0.9,R,ugm-3,0.8,R,ugm-3,0.7,R,ugm-3,0.2,R,ugm-3,0.9,R,ugm-3,0.8,R,ugm-3
3482,3482,25-05-2020,03:00,0.162577,R,mgm-3,14.075,R,ugm-3 (FIDAS),1.24524,R,ugm-3,23.98116,R,ugm-3,25.8905,R,ugm-3,31.23271,R,ugm-3,9.788,R,ugm-3 (Ref.eq),0.85179,R,ugm-3,0.8,R,ugm-3,1.0,R,ugm-3,0.9,R,ugm-3,0.8,R,ugm-3,0.3,R,ugm-3,1.1,R,ugm-3,0.9,R,ugm-3
3483,3483,25-05-2020,04:00,0.179996,R,mgm-3,14.375,R,ugm-3 (FIDAS),1.06735,R,ugm-3,25.55386,R,ugm-3,27.19045,R,ugm-3,24.84647,R,ugm-3,9.976,R,ugm-3 (Ref.eq),0.98283,R,ugm-3,0.9,R,ugm-3,1.0,R,ugm-3,0.9,R,ugm-3,0.9,R,ugm-3,0.3,R,ugm-3,1.1,R,ugm-3,0.9,R,ugm-3
3484,3484,25-05-2020,05:00,0.177092,R,mgm-3,13.75,R,ugm-3 (FIDAS),14.83617,R,ugm-3,43.16939,R,ugm-3,65.91787,R,ugm-3,7.68345,R,ugm-3,9.175,R,ugm-3 (Ref.eq),1.63806,R,ugm-3,1.0,R,ugm-3,1.3,R,ugm-3,1.2,R,ugm-3,1.1,R,ugm-3,0.3,R,ugm-3,1.3,R,ugm-3,1.1,R,ugm-3
3485,3485,25-05-2020,06:00,0.113223,R,mgm-3,11.1,R,ugm-3 (FIDAS),1.85007,R,ugm-3,17.74567,R,ugm-3,20.58241,R,ugm-3,40.41293,R,ugm-3,6.981,R,ugm-3 (Ref.eq),0.45866,R,ugm-3,0.6,R,ugm-3,0.8,R,ugm-3,0.7,R,ugm-3,0.7,R,ugm-3,0.1,R,ugm-3,0.8,R,ugm-3,0.7,R,ugm-3
3486,3486,25-05-2020,07:00,0.116127,R,mgm-3,12.325,R,ugm-3 (FIDAS),3.30879,R,ugm-3,17.51308,R,ugm-3,22.58649,R,ugm-3,43.00734,R,ugm-3,7.783,R,ugm-3 (Ref.eq),1.11388,R,ugm-3,0.7,R,ugm-3,0.9,R,ugm-3,0.8,R,ugm-3,0.7,R,ugm-3,0.1,R,ugm-3,0.9,R,ugm-3,0.8,R,ugm-3
3487,3487,25-05-2020,08:00,0.159674,R,mgm-3,12.95,R,ugm-3 (FIDAS),4.7675,R,ugm-3,19.88038,R,ugm-3,27.19045,R,ugm-3,45.05293,R,ugm-3,8.184,R,ugm-3 (Ref.eq),1.96567,R,ugm-3,0.8,R,ugm-3,0.9,R,ugm-3,0.9,R,ugm-3,0.8,R,ugm-3,0.3,R,ugm-3,1.1,R,ugm-3,0.9,R,ugm-3
3488,3488,25-05-2020,09:00,0.124836,R,mgm-3,13.9,R,ugm-3 (FIDAS),4.05593,R,ugm-3,17.93824,R,ugm-3,24.15725,R,ugm-3,54.38283,R,ugm-3,8.443,R,ugm-3 (Ref.eq),1.7691,R,ugm-3,0.8,R,ugm-3,0.9,R,ugm-3,0.8,R,ugm-3,0.8,R,ugm-3,0.2,R,ugm-3,1.0,R,ugm-3,0.8,R,ugm-3
3489,3489,25-05-2020,10:00,0.121932,R,mgm-3,13.775,R,ugm-3 (FIDAS),1.77892,R,ugm-3,10.16345,R,ugm-3,12.89109,R,ugm-3,73.44176,R,ugm-3,8.278,R,ugm-3 (Ref.eq),1.57253,R,ugm-3,0.6,R,ugm-3,0.7,R,ugm-3,0.6,R,ugm-3,0.6,R,ugm-3,0.1,R,ugm-3,0.7,R,ugm-3,0.7,R,ugm-3
3490,3490,25-05-2020,11:00,0.11032,R,mgm-3,12.325,R,ugm-3 (FIDAS),0.71157,R,ugm-3,5.73364,R,ugm-3,6.82469,R,ugm-3,82.4723,R,ugm-3,7.5,R,ugm-3 (Ref.eq),1.24492,R,ugm-3,0.4,R,ugm-3,0.5,R,ugm-3,0.4,R,ugm-3,0.4,R,ugm-3,0.1,R,ugm-3,0.5,R,ugm-3,0.4,R,ugm-3
3491,3491,25-05-2020,12:00,0.107417,R,mgm-3,10.175,R,ugm-3 (FIDAS),0.64041,R,ugm-3,5.3011,R,ugm-3,6.28305,R,ugm-3,84.468,R,ugm-3,6.297,R,ugm-3 (Ref.eq),1.70358,R,ugm-3,0.4,R,ugm-3,0.4,R,ugm-3,0.4,R,ugm-3,0.4,R,ugm-3,0.1,R,ugm-3,0.5,R,ugm-3,0.4,R,ugm-3
