,Unnamed: 0,Date,time,PM<sub>10</sub> particulate matter (Hourly measured),status,unit,Nitric oxide,status.1,unit.1,Nitrogen dioxide,status.2,unit.2,Nitrogen oxides as nitrogen dioxide,status.3,unit.3
8423,8423,16-12-2020,24:00,15.459,R,ugm-3 (Ref.eq),1.35827,R,ugm-3,22.76795,R,ugm-3,24.8506,R,ugm-3
8424,8424,17-12-2020,01:00,14.493,R,ugm-3 (Ref.eq),1.0092,R,ugm-3,14.17323,R,ugm-3,15.72065,R,ugm-3
8425,8425,17-12-2020,02:00,8.696,R,ugm-3 (Ref.eq),0.522,R,ugm-3,11.96928,R,ugm-3,12.76967,R,ugm-3
8426,8426,17-12-2020,03:00,9.662,R,ugm-3 (Ref.eq),0.3132,R,ugm-3,7.46057,R,ugm-3,7.94081,R,ugm-3
8427,8427,17-12-2020,04:00,7.73,R,ugm-3 (Ref.eq),0.0696,R,ugm-3,4.13195,R,ugm-3,4.23867,R,ugm-3
8428,8428,17-12-2020,05:00,6.763,R,ugm-3 (Ref.eq),0.3132,R,ugm-3,6.54845,R,ugm-3,7.02869,R,ugm-3
8429,8429,17-12-2020,06:00,8.696,R,ugm-3 (Ref.eq),0.7308,R,ugm-3,9.61027,R,ugm-3,10.73082,R,ugm-3
8430,8430,17-12-2020,07:00,8.696,R,ugm-3 (Ref.eq),2.088,R,ugm-3,14.45064,R,ugm-3,17.6522,R,ugm-3
8431,8431,17-12-2020,08:00,8.696,R,ugm-3 (Ref.eq),3.4452,R,ugm-3,30.12914,R,ugm-3,35.4117,R,ugm-3
8432,8432,17-12-2020,09:00,8.696,R,ugm-3 (Ref.eq),12.91079,R,ugm-3,39.65246,R,ugm-3,59.44873,R,ugm-3
8433,8433,17-12-2020,10:00,7.73,R,ugm-3 (Ref.eq),8.1084,R,ugm-3,29.63211,R,ugm-3,42.0648,R,ugm-3
8434,8434,17-12-2020,11:00,12.561,R,ugm-3 (Ref.eq),5.4636,R,ugm-3,18.5033,R,ugm-3,26.8807,R,ugm-3
8435,8435,17-12-2020,12:00,11.594,R,ugm-3 (Ref.eq),5.3244,R,ugm-3,15.33653,R,ugm-3,23.50049,R,ugm-3
8436,8436,17-12-2020,13:00,14.493,R,ugm-3 (Ref.eq),6.1248,R,ugm-3,17.75774,R,ugm-3,27.14897,R,ugm-3
8437,8437,17-12-2020,14:00,14.493,R,ugm-3 (Ref.eq),5.3244,R,ugm-3,17.53635,R,ugm-3,25.70031,R,ugm-3
8438,8438,17-12-2020,15:00,17.392,R,ugm-3 (Ref.eq),4.4892,R,ugm-3,17.36831,R,ugm-3,24.25165,R,ugm-3
8439,8439,17-12-2020,16:00,15.459,R,ugm-3 (Ref.eq),4.4544,R,ugm-3,25.89901,R,ugm-3,32.72899,R,ugm-3
8440,8440,17-12-2020,17:00,23.189,R,ugm-3 (Ref.eq),6.264,R,ugm-3,38.68402,R,ugm-3,48.28868,R,ugm-3
8441,8441,17-12-2020,18:00,13.527,R,ugm-3 (Ref.eq),5.4984,R,ugm-3,30.25384,R,ugm-3,38.6846,R,ugm-3
8442,8442,17-12-2020,19:00,18.358,R,ugm-3 (Ref.eq),4.7328,R,ugm-3,23.11136,R,ugm-3,30.36822,R,ugm-3
8443,8443,17-12-2020,20:00,22.223,R,ugm-3 (Ref.eq),4.6284,R,ugm-3,23.80798,R,ugm-3,30.90476,R,ugm-3
8444,8444,17-12-2020,21:00,14.493,R,ugm-3 (Ref.eq),3.3408,R,ugm-3,16.55377,R,ugm-3,21.67625,R,ugm-3
8445,8445,17-12-2020,22:00,16.425,R,ugm-3 (Ref.eq),1.9836,R,ugm-3,12.67917,R,ugm-3,15.72065,R,ugm-3
8446,8446,17-12-2020,23:00,10.628,R,ugm-3 (Ref.eq),1.4268,R,ugm-3,10.09906,R,ugm-3,12.28679,R,ugm-3
8447,8447,17-12-2020,24:00,18.358,R,ugm-3 (Ref.eq),1.0788,R,ugm-3,7.52071,R,ugm-3,9.17485,R,ugm-3
8448,8448,18-12-2020,01:00,10.628,R,ugm-3 (Ref.eq),0.62591,R,ugm-3,5.36924,R,ugm-3,6.32895,R,ugm-3
8449,8449,18-12-2020,02:00,20.29,R,ugm-3 (Ref.eq),0.3825,R,ugm-3,3.8116,R,ugm-3,4.39808,R,ugm-3
8450,8450,18-12-2020,03:00,13.527,R,ugm-3 (Ref.eq),0.0,R,ugm-3,2.57449,R,ugm-3,2.57449,R,ugm-3
8451,8451,18-12-2020,04:00,13.527,R,ugm-3 (Ref.eq),0.17386,R,ugm-3,2.68335,R,ugm-3,2.94994,R,ugm-3
8452,8452,18-12-2020,05:00,6.763,R,ugm-3 (Ref.eq),0.34773,R,ugm-3,2.84585,R,ugm-3,3.37902,R,ugm-3
8453,8453,18-12-2020,06:00,13.527,R,ugm-3 (Ref.eq),0.45204,R,ugm-3,4.24132,R,ugm-3,4.93444,R,ugm-3
8454,8454,18-12-2020,07:00,8.696,R,ugm-3 (Ref.eq),0.90408,R,ugm-3,6.49813,R,ugm-3,7.88437,R,ugm-3
8455,8455,18-12-2020,08:00,8.696,R,ugm-3 (Ref.eq),1.14749,R,ugm-3,8.48486,R,ugm-3,10.24432,R,ugm-3
8456,8456,18-12-2020,09:00,7.73,R,ugm-3 (Ref.eq),2.19067,R,ugm-3,12.3025,R,ugm-3,15.66147,R,ugm-3
8457,8457,18-12-2020,10:00,11.594,R,ugm-3 (Ref.eq),2.81657,R,ugm-3,14.88271,R,ugm-3,19.20139,R,ugm-3
8458,8458,18-12-2020,11:00,10.628,R,ugm-3 (Ref.eq),2.43407,R,ugm-3,13.37743,R,ugm-3,17.10962,R,ugm-3
8459,8459,18-12-2020,12:00,14.493,R,ugm-3 (Ref.eq),2.64271,R,ugm-3,10.32213,R,ugm-3,14.37423,R,ugm-3
8460,8460,18-12-2020,13:00,8.696,R,ugm-3 (Ref.eq),3.85975,R,ugm-3,13.06866,R,ugm-3,18.98685,R,ugm-3
8461,8461,18-12-2020,14:00,4.831,R,ugm-3 (Ref.eq),3.82497,R,ugm-3,14.62376,R,ugm-3,20.48864,R,ugm-3
8462,8462,18-12-2020,15:00,4.831,R,ugm-3 (Ref.eq),3.33816,R,ugm-3,15.47747,R,ugm-3,20.59591,R,ugm-3
8463,8463,18-12-2020,16:00,10.628,R,ugm-3 (Ref.eq),3.75543,R,ugm-3,17.41215,R,ugm-3,23.1704,R,ugm-3
8464,8464,18-12-2020,17:00,7.73,R,ugm-3 (Ref.eq),2.26021,R,ugm-3,14.01946,R,ugm-3,17.48507,R,ugm-3
8465,8465,18-12-2020,18:00,5.797,R,ugm-3 (Ref.eq),2.15589,R,ugm-3,11.98037,R,ugm-3,15.28603,R,ugm-3
8466,8466,18-12-2020,19:00,6.763,R,ugm-3 (Ref.eq),2.81657,R,ugm-3,11.45006,R,ugm-3,15.76874,R,ugm-3
8467,8467,18-12-2020,20:00,15.459,R,ugm-3 (Ref.eq),3.02521,R,ugm-3,11.23743,R,ugm-3,15.87601,R,ugm-3
8468,8468,18-12-2020,21:00,13.527,R,ugm-3 (Ref.eq),1.66908,R,ugm-3,9.40143,R,ugm-3,11.96065,R,ugm-3
8469,8469,18-12-2020,22:00,13.527,R,ugm-3 (Ref.eq),1.56476,R,ugm-3,8.70321,R,ugm-3,11.10248,R,ugm-3
8470,8470,18-12-2020,23:00,17.392,R,ugm-3 (Ref.eq),0.93886,R,ugm-3,7.89296,R,ugm-3,9.33252,R,ugm-3
8471,8471,18-12-2020,24:00,13.527,R,ugm-3 (Ref.eq),0.48682,R,ugm-3,6.70885,R,ugm-3,7.45529,R,ugm-3
8472,8472,19-12-2020,01:00,9.662,R,ugm-3 (Ref.eq),0.3822,R,ugm-3,5.63346,R,ugm-3,6.21949,R,ugm-3
8473,8473,19-12-2020,02:00,13.527,R,ugm-3 (Ref.eq),0.3127,R,ugm-3,4.02429,R,ugm-3,4.50377,R,ugm-3
8474,8474,19-12-2020,03:00,11.594,R,ugm-3 (Ref.eq),0.27796,R,ugm-3,3.21971,R,ugm-3,3.64591,R,ugm-3
8475,8475,19-12-2020,04:00,10.628,R,ugm-3 (Ref.eq),0.34745,R,ugm-3,2.46976,R,ugm-3,3.00251,R,ugm-3
8476,8476,19-12-2020,05:00,13.527,R,ugm-3 (Ref.eq),0.3127,R,ugm-3,2.41581,R,ugm-3,2.89528,R,ugm-3
8477,8477,19-12-2020,06:00,11.594,R,ugm-3 (Ref.eq),0.45169,R,ugm-3,2.5244,R,ugm-3,3.21698,R,ugm-3
8478,8478,19-12-2020,07:00,8.696,R,ugm-3 (Ref.eq),0.6949,R,ugm-3,3.81358,R,ugm-3,4.87908,R,ugm-3
8479,8479,19-12-2020,08:00,7.73,R,ugm-3 (Ref.eq),0.83388,R,ugm-3,5.9596,R,ugm-3,7.2382,R,ugm-3
8480,8480,19-12-2020,09:00,10.628,R,ugm-3 (Ref.eq),1.63301,R,ugm-3,10.79292,R,ugm-3,13.29683,R,ugm-3
8481,8481,19-12-2020,10:00,22.223,R,ugm-3 (Ref.eq),3.37026,R,ugm-3,15.68906,R,ugm-3,20.85673,R,ugm-3
8482,8482,19-12-2020,11:00,15.459,R,ugm-3 (Ref.eq),3.82195,R,ugm-3,16.06881,R,ugm-3,21.92905,R,ugm-3
8483,8483,19-12-2020,12:00,15.459,R,ugm-3 (Ref.eq),3.85669,R,ugm-3,15.96192,R,ugm-3,21.87544,R,ugm-3
8484,8484,19-12-2020,13:00,16.425,R,ugm-3 (Ref.eq),3.40501,R,ugm-3,12.41881,R,ugm-3,17.63975,R,ugm-3
8485,8485,19-12-2020,14:00,16.425,R,ugm-3 (Ref.eq),2.98807,R,ugm-3,10.0556,R,ugm-3,14.63724,R,ugm-3
8486,8486,19-12-2020,15:00,13.527,R,ugm-3 (Ref.eq),3.12705,R,ugm-3,12.63055,R,ugm-3,17.42529,R,ugm-3
8487,8487,19-12-2020,16:00,13.527,R,ugm-3 (Ref.eq),6.46257,R,ugm-3,20.27683,R,ugm-3,30.18596,R,ugm-3
8488,8488,19-12-2020,17:00,17.392,R,ugm-3 (Ref.eq),5.80241,R,ugm-3,24.50603,R,ugm-3,33.40293,R,ugm-3
8489,8489,19-12-2020,18:00,6.763,R,ugm-3 (Ref.eq),3.16179,R,ugm-3,14.23938,R,ugm-3,19.08739,R,ugm-3
8490,8490,19-12-2020,19:00,5.797,R,ugm-3 (Ref.eq),2.88383,R,ugm-3,18.09702,R,ugm-3,22.51883,R,ugm-3
8491,8491,19-12-2020,20:00,16.425,R,ugm-3 (Ref.eq),3.16179,R,ugm-3,20.2444,R,ugm-3,25.09241,R,ugm-3
8492,8492,19-12-2020,21:00,6.763,R,ugm-3 (Ref.eq),2.18893,R,ugm-3,15.57022,R,ugm-3,18.92654,R,ugm-3
8493,8493,19-12-2020,22:00,10.628,R,ugm-3 (Ref.eq),3.43975,R,ugm-3,17.88801,R,ugm-3,23.16223,R,ugm-3
8494,8494,19-12-2020,23:00,16.425,R,ugm-3 (Ref.eq),2.74485,R,ugm-3,14.23528,R,ugm-3,18.444,R,ugm-3
8495,8495,19-12-2020,24:00,16.425,R,ugm-3 (Ref.eq),0.59067,R,ugm-3,12.60563,R,ugm-3,13.5113,R,ugm-3
8496,8496,20-12-2020,01:00,8.696,R,ugm-3 (Ref.eq),0.45133,R,ugm-3,9.16989,R,ugm-3,9.86191,R,ugm-3
8497,8497,20-12-2020,02:00,10.628,R,ugm-3 (Ref.eq),0.45133,R,ugm-3,6.75801,R,ugm-3,7.45003,R,ugm-3
8498,8498,20-12-2020,03:00,9.662,R,ugm-3 (Ref.eq),0.41661,R,ugm-3,4.50655,R,ugm-3,5.14535,R,ugm-3
8499,8499,20-12-2020,04:00,6.763,R,ugm-3 (Ref.eq),0.27774,R,ugm-3,3.00437,R,ugm-3,3.43023,R,ugm-3
8500,8500,20-12-2020,05:00,8.696,R,ugm-3 (Ref.eq),0.24302,R,ugm-3,3.0576,R,ugm-3,3.43023,R,ugm-3
8501,8501,20-12-2020,06:00,6.763,R,ugm-3 (Ref.eq),0.20831,R,ugm-3,5.7907,R,ugm-3,6.1101,R,ugm-3
8502,8502,20-12-2020,07:00,2.899,R,ugm-3 (Ref.eq),0.48604,R,ugm-3,5.04326,R,ugm-3,5.78851,R,ugm-3
8503,8503,20-12-2020,08:00,2.899,R,ugm-3 (Ref.eq),0.34718,R,ugm-3,6.16734,R,ugm-3,6.69967,R,ugm-3
8504,8504,20-12-2020,09:00,6.763,R,ugm-3 (Ref.eq),0.72907,R,ugm-3,9.81597,R,ugm-3,10.93386,R,ugm-3
8505,8505,20-12-2020,10:00,6.763,R,ugm-3 (Ref.eq),0.97209,R,ugm-3,10.72968,R,ugm-3,12.2202,R,ugm-3
8506,8506,20-12-2020,11:00,5.797,R,ugm-3 (Ref.eq),2.15248,R,ugm-3,12.61799,R,ugm-3,15.91841,R,ugm-3
8507,8507,20-12-2020,12:00,7.73,R,ugm-3 (Ref.eq),3.12457,R,ugm-3,11.18107,R,ugm-3,15.97201,R,ugm-3
8508,8508,20-12-2020,13:00,7.73,R,ugm-3 (Ref.eq),3.43703,R,ugm-3,10.43398,R,ugm-3,15.70402,R,ugm-3
8509,8509,20-12-2020,14:00,7.73,R,ugm-3 (Ref.eq),3.81892,R,ugm-3,11.45635,R,ugm-3,17.31194,R,ugm-3
8510,8510,20-12-2020,15:00,9.662,R,ugm-3 (Ref.eq),3.95779,R,ugm-3,14.08408,R,ugm-3,20.1526,R,ugm-3
8511,8511,20-12-2020,16:00,11.594,R,ugm-3 (Ref.eq),6.28386,R,ugm-3,19.89702,R,ugm-3,29.53214,R,ugm-3
8512,8512,20-12-2020,17:00,10.628,R,ugm-3 (Ref.eq),6.76991,R,ugm-3,27.88813,R,ugm-3,38.26851,R,ugm-3
8513,8513,20-12-2020,18:00,10.628,R,ugm-3 (Ref.eq),5.31177,R,ugm-3,32.32139,R,ugm-3,40.466,R,ugm-3
8514,8514,20-12-2020,19:00,13.527,R,ugm-3 (Ref.eq),2.04833,R,ugm-3,23.01478,R,ugm-3,26.15551,R,ugm-3
8515,8515,20-12-2020,20:00,11.594,R,ugm-3 (Ref.eq),2.04833,R,ugm-3,23.01478,R,ugm-3,26.15551,R,ugm-3
8516,8516,20-12-2020,21:00,17.392,R,ugm-3 (Ref.eq),1.73587,R,ugm-3,23.0115,R,ugm-3,25.67313,R,ugm-3
8517,8517,20-12-2020,22:00,17.392,R,ugm-3 (Ref.eq),1.21511,R,ugm-3,20.91573,R,ugm-3,22.77887,R,ugm-3
8518,8518,20-12-2020,23:00,14.493,R,ugm-3 (Ref.eq),1.28455,R,ugm-3,20.0589,R,ugm-3,22.02851,R,ugm-3
8519,8519,20-12-2020,24:00,10.628,R,ugm-3 (Ref.eq),0.93737,R,ugm-3,15.92826,R,ugm-3,17.36554,R,ugm-3
8520,8520,21-12-2020,01:00,8.696,R,ugm-3 (Ref.eq),1.17946,R,ugm-3,10.24667,R,ugm-3,12.05515,R,ugm-3
8521,8521,21-12-2020,02:00,11.594,R,ugm-3 (Ref.eq),0.38159,R,ugm-3,7.02304,R,ugm-3,7.60814,R,ugm-3
8522,8522,21-12-2020,03:00,10.628,R,ugm-3 (Ref.eq),0.52035,R,ugm-3,4.82788,R,ugm-3,5.62574,R,ugm-3
8523,8523,21-12-2020,04:00,12.561,R,ugm-3 (Ref.eq),0.58973,R,ugm-3,4.29287,R,ugm-3,5.19711,R,ugm-3
8524,8524,21-12-2020,05:00,10.628,R,ugm-3 (Ref.eq),1.59574,R,ugm-3,6.66157,R,ugm-3,9.10834,R,ugm-3
8525,8525,21-12-2020,06:00,6.763,R,ugm-3 (Ref.eq),5.06474,R,ugm-3,10.39727,R,ugm-3,18.16309,R,ugm-3
8526,8526,21-12-2020,07:00,4.831,R,ugm-3 (Ref.eq),8.77656,R,ugm-3,16.76103,R,ugm-3,30.21824,R,ugm-3
8527,8527,21-12-2020,08:00,2.899,R,ugm-3 (Ref.eq),7.11144,R,ugm-3,21.88594,R,ugm-3,32.79,R,ugm-3
8528,8528,21-12-2020,09:00,3.865,R,ugm-3 (Ref.eq),2.04671,R,ugm-3,9.55985,R,ugm-3,12.69809,R,ugm-3
8529,8529,21-12-2020,10:00,2.899,R,ugm-3 (Ref.eq),2.22016,R,ugm-3,11.16914,R,ugm-3,14.57334,R,ugm-3
8530,8530,21-12-2020,11:00,-0.966,R,ugm-3 (Ref.eq),3.36493,R,ugm-3,13.43224,R,ugm-3,18.59172,R,ugm-3
8531,8531,21-12-2020,12:00,-2.899,R,ugm-3 (Ref.eq),4.19749,R,ugm-3,15.58468,R,ugm-3,22.02074,R,ugm-3
8532,8532,21-12-2020,13:00,1.932,R,ugm-3 (Ref.eq),5.37695,R,ugm-3,18.759,R,ugm-3,27.00353,R,ugm-3
8533,8533,21-12-2020,14:00,5.797,R,ugm-3 (Ref.eq),5.37695,R,ugm-3,16.34797,R,ugm-3,24.5925,R,ugm-3
8534,8534,21-12-2020,15:00,4.831,R,ugm-3 (Ref.eq),4.75253,R,ugm-3,15.21584,R,ugm-3,22.50294,R,ugm-3
8535,8535,21-12-2020,16:00,8.696,R,ugm-3 (Ref.eq),3.60776,R,ugm-3,17.45333,R,ugm-3,22.98515,R,ugm-3
8536,8536,21-12-2020,17:00,5.797,R,ugm-3 (Ref.eq),4.71784,R,ugm-3,17.25143,R,ugm-3,24.48535,R,ugm-3
8537,8537,21-12-2020,18:00,5.797,R,ugm-3 (Ref.eq),3.39962,R,ugm-3,13.91483,R,ugm-3,19.1275,R,ugm-3
8538,8538,21-12-2020,19:00,4.831,R,ugm-3 (Ref.eq),3.22617,R,ugm-3,15.46667,R,ugm-3,20.41338,R,ugm-3
8539,8539,21-12-2020,20:00,5.797,R,ugm-3 (Ref.eq),2.63644,R,ugm-3,15.67438,R,ugm-3,19.71687,R,ugm-3
8540,8540,21-12-2020,21:00,7.73,R,ugm-3 (Ref.eq),1.7345,R,ugm-3,12.1817,R,ugm-3,14.84123,R,ugm-3
8541,8541,21-12-2020,22:00,4.831,R,ugm-3 (Ref.eq),1.35291,R,ugm-3,9.39135,R,ugm-3,11.46579,R,ugm-3
8542,8542,21-12-2020,23:00,1.932,R,ugm-3 (Ref.eq),0.83256,R,ugm-3,7.88534,R,ugm-3,9.16191,R,ugm-3
8543,8543,21-12-2020,24:00,1.932,R,ugm-3 (Ref.eq),0.62442,R,ugm-3,6.81144,R,ugm-3,7.76887,R,ugm-3
8544,8544,22-12-2020,01:00,1.932,R,ugm-3 (Ref.eq),0.48528,R,ugm-3,5.14747,R,ugm-3,5.89155,R,ugm-3
8545,8545,22-12-2020,02:00,0.0,R,ugm-3 (Ref.eq),0.20798,R,ugm-3,3.43028,R,ugm-3,3.74917,R,ugm-3
8546,8546,22-12-2020,03:00,3.865,R,ugm-3 (Ref.eq),-0.03466,R,ugm-3,2.8918,R,ugm-3,2.83866,R,ugm-3
8547,8547,22-12-2020,04:00,6.763,R,ugm-3 (Ref.eq),0.13865,R,ugm-3,3.80437,R,ugm-3,4.01697,R,ugm-3
8548,8548,22-12-2020,05:00,5.797,R,ugm-3 (Ref.eq),0.24264,R,ugm-3,3.64493,R,ugm-3,4.01697,R,ugm-3
8549,8549,22-12-2020,06:00,5.797,R,ugm-3 (Ref.eq),0.86656,R,ugm-3,4.72352,R,ugm-3,6.05223,R,ugm-3
8550,8550,22-12-2020,07:00,11.594,R,ugm-3 (Ref.eq),1.97576,R,ugm-3,8.75364,R,ugm-3,11.7831,R,ugm-3
8551,8551,22-12-2020,08:00,7.73,R,ugm-3 (Ref.eq),11.88923,R,ugm-3,21.99331,R,ugm-3,40.22321,R,ugm-3
8552,8552,22-12-2020,09:00,7.73,R,ugm-3 (Ref.eq),10.05212,R,ugm-3,30.91596,R,ugm-3,46.32899,R,ugm-3
8553,8553,22-12-2020,10:00,7.73,R,ugm-3 (Ref.eq),6.10059,R,ugm-3,31.88672,R,ugm-3,41.24083,R,ugm-3
8554,8554,22-12-2020,11:00,13.527,R,ugm-3 (Ref.eq),23.70913,R,ugm-3,38.79053,R,ugm-3,75.14402,R,ugm-3
8555,8555,22-12-2020,12:00,12.561,R,ugm-3 (Ref.eq),16.18737,R,ugm-3,34.7379,R,ugm-3,59.55819,R,ugm-3
8556,8556,22-12-2020,13:00,10.628,R,ugm-3 (Ref.eq),11.33463,R,ugm-3,24.98607,R,ugm-3,42.36559,R,ugm-3
8557,8557,22-12-2020,14:00,64.735,R,ugm-3 (Ref.eq),58.40626,R,ugm-3,46.37907,R,ugm-3,135.93408,R,ugm-3
8558,8558,22-12-2020,15:00,51.209,R,ugm-3 (Ref.eq),109.91468,R,ugm-3,62.73654,R,ugm-3,231.27003,R,ugm-3
8559,8559,22-12-2020,16:00,61.837,R,ugm-3 (Ref.eq),82.77397,R,ugm-3,58.29052,R,ugm-3,185.20884,R,ugm-3
8560,8560,22-12-2020,17:00,37.682,R,ugm-3 (Ref.eq),82.87796,R,ugm-3,61.45177,R,ugm-3,188.52953,R,ugm-3
8561,8561,22-12-2020,18:00,28.02,R,ugm-3 (Ref.eq),88.42395,R,ugm-3,59.37517,R,ugm-3,194.95667,R,ugm-3
8562,8562,22-12-2020,19:00,30.918,R,ugm-3 (Ref.eq),86.30954,R,ugm-3,59.67145,R,ugm-3,192.0109,R,ugm-3
8563,8563,22-12-2020,20:00,28.02,R,ugm-3 (Ref.eq),97.22822,R,ugm-3,57.97994,R,ugm-3,207.06113,R,ugm-3
8564,8564,22-12-2020,21:00,28.02,R,ugm-3 (Ref.eq),119.20422,R,ugm-3,64.77487,R,ugm-3,247.55213,R,ugm-3
8565,8565,22-12-2020,22:00,24.155,R,ugm-3 (Ref.eq),65.16544,R,ugm-3,58.13522,R,ugm-3,158.05416,R,ugm-3
8566,8566,22-12-2020,23:00,14.493,R,ugm-3 (Ref.eq),5.75397,R,ugm-3,42.27316,R,ugm-3,51.09579,R,ugm-3
8567,8567,22-12-2020,24:00,16.425,R,ugm-3 (Ref.eq),2.70367,R,ugm-3,33.66745,R,ugm-3,37.81303,R,ugm-3
8568,8568,23-12-2020,01:00,11.594,R,ugm-3 (Ref.eq),1.66248,R,ugm-3,19.9915,R,ugm-3,22.5406,R,ugm-3
8569,8569,23-12-2020,02:00,7.73,R,ugm-3 (Ref.eq),16.52088,R,ugm-3,18.2504,R,ugm-3,43.58206,R,ugm-3
8570,8570,23-12-2020,03:00,3.865,R,ugm-3 (Ref.eq),0.72733,R,ugm-3,10.1283,R,ugm-3,11.24353,R,ugm-3
8571,8571,23-12-2020,04:00,2.899,R,ugm-3 (Ref.eq),0.55416,R,ugm-3,7.7168,R,ugm-3,8.5665,R,ugm-3
8572,8572,23-12-2020,05:00,6.763,R,ugm-3 (Ref.eq),1.35076,R,ugm-3,10.88569,R,ugm-3,12.95683,R,ugm-3
8573,8573,23-12-2020,06:00,4.831,R,ugm-3 (Ref.eq),1.87029,R,ugm-3,11.26699,R,ugm-3,14.13472,R,ugm-3
