,Unnamed: 0,Date,time,PM<sub>10</sub> particulate matter (Hourly measured),status,unit,Nitric oxide,status.1,unit.1,Nitrogen dioxide,status.2,unit.2,Nitrogen oxides as nitrogen dioxide,status.3,unit.3,Ozone,status.4,unit.4,PM<sub>2.5</sub> particulate matter (Hourly measured),status.5,unit.5
7546,7546,10-11-2020,11:00,9.971,R,ugm-3 (FIDAS),9.25146,R,ugm-3,34.1494,R,ugm-3,48.33477,R,ugm-3,23.64905,R,ugm-3,6.848,R,ugm-3 (Ref.eq)
7547,7547,10-11-2020,12:00,,,,25.31443,R,ugm-3,46.45096,R,ugm-3,85.26588,R,ugm-3,16.01549,R,ugm-3,,,
7548,7548,10-11-2020,13:00,8.11,R,ugm-3 (FIDAS),,,,,,,,,,21.3041,R,ugm-3,4.822,R,ugm-3 (Ref.eq)
7549,7549,10-11-2020,14:00,8.817,R,ugm-3 (FIDAS),4.03269,R,ugm-3,20.12874,R,ugm-3,26.31211,R,ugm-3,37.46927,R,ugm-3,5.134,R,ugm-3 (Ref.eq)
7550,7550,10-11-2020,15:00,7.936,R,ugm-3 (FIDAS),4.47323,R,ugm-3,24.2658,R,ugm-3,31.12466,R,ugm-3,37.71873,R,ugm-3,4.117,R,ugm-3 (Ref.eq)
7551,7551,10-11-2020,16:00,8.246,R,ugm-3 (FIDAS),3.21937,R,ugm-3,33.56412,R,ugm-3,38.50042,R,ugm-3,25.9441,R,ugm-3,3.614,R,ugm-3 (Ref.eq)
7552,7552,10-11-2020,17:00,12.183,R,ugm-3 (FIDAS),4.74434,R,ugm-3,54.76553,R,ugm-3,62.04008,R,ugm-3,10.07829,R,ugm-3,6.603,R,ugm-3 (Ref.eq)
7553,7553,10-11-2020,18:00,13.903,R,ugm-3 (FIDAS),11.08142,R,ugm-3,62.20661,R,ugm-3,79.19788,R,ugm-3,3.54237,R,ugm-3,7.928,R,ugm-3 (Ref.eq)
7554,7554,10-11-2020,19:00,14.875,R,ugm-3 (FIDAS),18.94346,R,ugm-3,61.0322,R,ugm-3,90.07843,R,ugm-3,1.9957,R,ugm-3,9.94,R,ugm-3 (Ref.eq)
7555,7555,10-11-2020,20:00,16.883,R,ugm-3 (FIDAS),8.70925,R,ugm-3,52.87092,R,ugm-3,66.22491,R,ugm-3,2.6443,R,ugm-3,12.04,R,ugm-3 (Ref.eq)
7556,7556,10-11-2020,21:00,16.575,R,ugm-3 (FIDAS),50.45942,R,ugm-3,56.17831,R,ugm-3,133.54834,R,ugm-3,1.04774,R,ugm-3,11.894,R,ugm-3 (Ref.eq)
7557,7557,10-11-2020,22:00,15.965,R,ugm-3 (FIDAS),38.49691,R,ugm-3,44.96522,R,ugm-3,103.99299,R,ugm-3,0.79828,R,ugm-3,11.526,R,ugm-3 (Ref.eq)
7558,7558,10-11-2020,23:00,11.453,R,ugm-3 (FIDAS),30.26209,R,ugm-3,41.06168,R,ugm-3,87.46292,R,ugm-3,1.24731,R,ugm-3,8.759,R,ugm-3 (Ref.eq)
7559,7559,10-11-2020,24:00,11.265,R,ugm-3 (FIDAS),14.70745,R,ugm-3,43.98767,R,ugm-3,66.53877,R,ugm-3,1.74624,R,ugm-3,8.684,R,ugm-3 (Ref.eq)
7560,7560,11-11-2020,01:00,10.673,R,ugm-3 (FIDAS),36.2732,R,ugm-3,40.55068,R,ugm-3,96.16882,R,ugm-3,1.79613,R,ugm-3,8.71,R,ugm-3 (Ref.eq)
7561,7561,11-11-2020,02:00,9.373,R,ugm-3 (FIDAS),2.17096,R,ugm-3,26.47101,R,ugm-3,29.79977,R,ugm-3,7.31757,R,ugm-3,8.185,R,ugm-3 (Ref.eq)
7562,7562,11-11-2020,03:00,6.164,R,ugm-3 (FIDAS),14.21304,R,ugm-3,25.0003,R,ugm-3,46.79332,R,ugm-3,15.86582,R,ugm-3,5.355,R,ugm-3 (Ref.eq)
7563,7563,11-11-2020,04:00,10.219,R,ugm-3 (FIDAS),1.89959,R,ugm-3,18.8614,R,ugm-3,21.77407,R,ugm-3,10.77678,R,ugm-3,8.283,R,ugm-3 (Ref.eq)
7564,7564,11-11-2020,05:00,8.725,R,ugm-3 (FIDAS),3.76527,R,ugm-3,20.39743,R,ugm-3,26.17076,R,ugm-3,14.96775,R,ugm-3,6.533,R,ugm-3 (Ref.eq)
7565,7565,11-11-2020,06:00,6.174,R,ugm-3 (FIDAS),22.69337,R,ugm-3,36.80719,R,ugm-3,71.6032,R,ugm-3,9.92861,R,ugm-3,3.935,R,ugm-3 (Ref.eq)
7566,7566,11-11-2020,07:00,8.155,R,ugm-3 (FIDAS),22.52376,R,ugm-3,38.58515,R,ugm-3,73.1211,R,ugm-3,6.88517,R,ugm-3,5.086,R,ugm-3 (Ref.eq)
7567,7567,11-11-2020,08:00,10.191,R,ugm-3 (FIDAS),29.2741,R,ugm-3,40.74439,R,ugm-3,85.63073,R,ugm-3,4.24086,R,ugm-3,6.978,R,ugm-3 (Ref.eq)
7568,7568,11-11-2020,09:00,12.56,R,ugm-3 (FIDAS),27.44235,R,ugm-3,43.97177,R,ugm-3,86.04946,R,ugm-3,6.43613,R,ugm-3,8.101,R,ugm-3 (Ref.eq)
7569,7569,11-11-2020,10:00,11.378,R,ugm-3 (FIDAS),20.38672,R,ugm-3,36.36605,R,ugm-3,67.62525,R,ugm-3,15.36689,R,ugm-3,7.511,R,ugm-3 (Ref.eq)
7570,7570,11-11-2020,11:00,8.855,R,ugm-3 (FIDAS),9.49797,R,ugm-3,28.77543,R,ugm-3,43.33878,R,ugm-3,26.94195,R,ugm-3,5.222,R,ugm-3 (Ref.eq)
7571,7571,11-11-2020,12:00,8.501,R,ugm-3 (FIDAS),7.73406,R,ugm-3,26.66463,R,ugm-3,38.52336,R,ugm-3,31.48217,R,ugm-3,4.727,R,ugm-3 (Ref.eq)
7572,7572,11-11-2020,13:00,7.748,R,ugm-3 (FIDAS),3.29037,R,ugm-3,19.76472,R,ugm-3,24.80988,R,ugm-3,39.11572,R,ugm-3,3.936,R,ugm-3 (Ref.eq)
7573,7573,11-11-2020,14:00,5.541,R,ugm-3 (FIDAS),1.83175,R,ugm-3,16.45303,R,ugm-3,19.26168,R,ugm-3,43.75572,R,ugm-3,2.798,R,ugm-3 (Ref.eq)
7574,7574,11-11-2020,15:00,5.402,R,ugm-3 (FIDAS),2.57802,R,ugm-3,22.79361,R,ugm-3,26.74652,R,ugm-3,39.56475,R,ugm-3,2.975,R,ugm-3 (Ref.eq)
7575,7575,11-11-2020,16:00,6.553,R,ugm-3 (FIDAS),1.49254,R,ugm-3,18.96213,R,ugm-3,21.25066,R,ugm-3,41.51056,R,ugm-3,3.87,R,ugm-3 (Ref.eq)
7576,7576,11-11-2020,17:00,7.819,R,ugm-3 (FIDAS),5.05428,R,ugm-3,25.06835,R,ugm-3,32.81813,R,ugm-3,30.18496,R,ugm-3,4.805,R,ugm-3 (Ref.eq)
7577,7577,11-11-2020,18:00,7.149,R,ugm-3 (FIDAS),3.08684,R,ugm-3,21.8564,R,ugm-3,26.58949,R,ugm-3,35.37378,R,ugm-3,4.231,R,ugm-3 (Ref.eq)
7578,7578,11-11-2020,19:00,6.597,R,ugm-3 (FIDAS),1.86567,R,ugm-3,16.61039,R,ugm-3,19.47105,R,ugm-3,41.46067,R,ugm-3,4.025,R,ugm-3 (Ref.eq)
7579,7579,11-11-2020,20:00,6.978,R,ugm-3 (FIDAS),1.86567,R,ugm-3,13.20819,R,ugm-3,16.06885,R,ugm-3,42.65809,R,ugm-3,4.623,R,ugm-3 (Ref.eq)
7580,7580,11-11-2020,21:00,8.641,R,ugm-3 (FIDAS),1.79783,R,ugm-3,12.26538,R,ugm-3,15.02202,R,ugm-3,42.90755,R,ugm-3,5.6,R,ugm-3 (Ref.eq)
7581,7581,11-11-2020,22:00,6.948,R,ugm-3 (FIDAS),2.37449,R,ugm-3,13.31781,R,ugm-3,16.95865,R,ugm-3,41.9097,R,ugm-3,4.728,R,ugm-3 (Ref.eq)
7582,7582,11-11-2020,23:00,4.762,R,ugm-3 (FIDAS),2.27273,R,ugm-3,11.17082,R,ugm-3,14.65563,R,ugm-3,43.60605,R,ugm-3,3.583,R,ugm-3 (Ref.eq)
7583,7583,11-11-2020,24:00,4.103,R,ugm-3 (FIDAS),0.54274,R,ugm-3,3.8262,R,ugm-3,4.6584,R,ugm-3,57.32648,R,ugm-3,2.655,R,ugm-3 (Ref.eq)
7584,7584,12-11-2020,01:00,4.316,R,ugm-3 (FIDAS),0.76964,R,ugm-3,2.59074,R,ugm-3,3.77083,R,ugm-3,66.19072,R,ugm-3,2.175,R,ugm-3 (Ref.eq)
7585,7585,12-11-2020,02:00,5.36,R,ugm-3 (FIDAS),0.54327,R,ugm-3,2.44902,R,ugm-3,3.28202,R,ugm-3,64.26154,R,ugm-3,2.679,R,ugm-3 (Ref.eq)
7586,7586,12-11-2020,03:00,7.895,R,ugm-3 (FIDAS),0.40745,R,ugm-3,1.83676,R,ugm-3,2.46152,R,ugm-3,63.61294,R,ugm-3,3.549,R,ugm-3 (Ref.eq)
7587,7587,12-11-2020,04:00,8.992,R,ugm-3 (FIDAS),0.3735,R,ugm-3,4.2456,R,ugm-3,4.81829,R,ugm-3,59.32218,R,ugm-3,4.503,R,ugm-3 (Ref.eq)
7588,7588,12-11-2020,05:00,8.819,R,ugm-3 (FIDAS),0.57723,R,ugm-3,3.35712,R,ugm-3,4.24219,R,ugm-3,63.26369,R,ugm-3,4.874,R,ugm-3 (Ref.eq)
7589,7589,12-11-2020,06:00,6.094,R,ugm-3 (FIDAS),0.3735,R,ugm-3,3.51238,R,ugm-3,4.08507,R,ugm-3,62.5652,R,ugm-3,3.54,R,ugm-3 (Ref.eq)
7590,7590,12-11-2020,07:00,4.764,R,ugm-3 (FIDAS),0.67909,R,ugm-3,8.75243,R,ugm-3,9.79369,R,ugm-3,58.17466,R,ugm-3,2.783,R,ugm-3 (Ref.eq)
7591,7591,12-11-2020,08:00,5.101,R,ugm-3 (FIDAS),0.84886,R,ugm-3,15.92904,R,ugm-3,17.23061,R,ugm-3,51.63874,R,ugm-3,3.088,R,ugm-3 (Ref.eq)
7592,7592,12-11-2020,09:00,5.716,R,ugm-3 (FIDAS),1.494,R,ugm-3,14.73036,R,ugm-3,17.02112,R,ugm-3,52.5368,R,ugm-3,2.992,R,ugm-3 (Ref.eq)
7593,7593,12-11-2020,10:00,5.682,R,ugm-3 (FIDAS),1.69773,R,ugm-3,6.82394,R,ugm-3,9.42708,R,ugm-3,58.82326,R,ugm-3,2.867,R,ugm-3 (Ref.eq)
7594,7594,12-11-2020,11:00,5.864,R,ugm-3 (FIDAS),1.56191,R,ugm-3,6.97982,R,ugm-3,9.37471,R,ugm-3,59.47186,R,ugm-3,2.882,R,ugm-3 (Ref.eq)
7595,7595,12-11-2020,12:00,5.776,R,ugm-3 (FIDAS),1.46004,R,ugm-3,6.61228,R,ugm-3,8.85098,R,ugm-3,59.82111,R,ugm-3,2.888,R,ugm-3 (Ref.eq)
7596,7596,12-11-2020,13:00,10.559,R,ugm-3 (FIDAS),1.76564,R,ugm-3,7.45303,R,ugm-3,10.1603,R,ugm-3,59.72132,R,ugm-3,4.943,R,ugm-3 (Ref.eq)
7597,7597,12-11-2020,14:00,11.778,R,ugm-3 (FIDAS),1.76564,R,ugm-3,10.01929,R,ugm-3,12.72656,R,ugm-3,58.37423,R,ugm-3,5.363,R,ugm-3 (Ref.eq)
7598,7598,12-11-2020,15:00,11.79,R,ugm-3 (FIDAS),2.20705,R,ugm-3,19.50278,R,ugm-3,22.88686,R,ugm-3,51.53895,R,ugm-3,5.354,R,ugm-3 (Ref.eq)
7599,7599,12-11-2020,16:00,11.137,R,ugm-3 (FIDAS),1.32423,R,ugm-3,18.97099,R,ugm-3,21.00145,R,ugm-3,53.73422,R,ugm-3,5.334,R,ugm-3 (Ref.eq)
7600,7600,12-11-2020,17:00,15.145,R,ugm-3 (FIDAS),1.32423,R,ugm-3,29.81214,R,ugm-3,31.84259,R,ugm-3,41.9097,R,ugm-3,6.876,R,ugm-3 (Ref.eq)
7601,7601,12-11-2020,18:00,16.575,R,ugm-3 (FIDAS),3.05591,R,ugm-3,50.88176,R,ugm-3,55.56742,R,ugm-3,22.95055,R,ugm-3,8.686,R,ugm-3 (Ref.eq)
7602,7602,12-11-2020,19:00,13.0,R,ugm-3 (FIDAS),1.8675,R,ugm-3,36.67792,R,ugm-3,39.54138,R,ugm-3,37.12002,R,ugm-3,7.231,R,ugm-3 (Ref.eq)
7603,7603,12-11-2020,20:00,12.81,R,ugm-3 (FIDAS),0.95073,R,ugm-3,29.07551,R,ugm-3,30.53328,R,ugm-3,41.31099,R,ugm-3,7.021,R,ugm-3 (Ref.eq)
7604,7604,12-11-2020,21:00,14.07,R,ugm-3 (FIDAS),1.42609,R,ugm-3,31.22713,R,ugm-3,33.41377,R,ugm-3,36.52131,R,ugm-3,7.744,R,ugm-3 (Ref.eq)
7605,7605,12-11-2020,22:00,13.1,R,ugm-3 (FIDAS),3.735,R,ugm-3,40.88477,R,ugm-3,46.61169,R,ugm-3,29.13722,R,ugm-3,7.248,R,ugm-3 (Ref.eq)
7606,7606,12-11-2020,23:00,11.028,R,ugm-3 (FIDAS),0.81491,R,ugm-3,13.51959,R,ugm-3,14.7691,R,ugm-3,52.5867,R,ugm-3,6.095,R,ugm-3 (Ref.eq)
7607,7607,12-11-2020,24:00,10.585,R,ugm-3 (FIDAS),1.42609,R,ugm-3,14.52025,R,ugm-3,16.70689,R,ugm-3,48.29594,R,ugm-3,5.628,R,ugm-3 (Ref.eq)
7608,7608,13-11-2020,01:00,11.64,R,ugm-3 (FIDAS),2.08458,R,ugm-3,19.30241,R,ugm-3,22.49872,R,ugm-3,44.70368,R,ugm-3,5.927,R,ugm-3 (Ref.eq)
7609,7609,13-11-2020,02:00,10.761,R,ugm-3 (FIDAS),0.36254,R,ugm-3,7.82874,R,ugm-3,8.38462,R,ugm-3,54.48261,R,ugm-3,5.851,R,ugm-3 (Ref.eq)
7610,7610,13-11-2020,03:00,11.655,R,ugm-3 (FIDAS),0.33988,R,ugm-3,9.488,R,ugm-3,10.00914,R,ugm-3,53.03573,R,ugm-3,6.03,R,ugm-3 (Ref.eq)
7611,7611,13-11-2020,04:00,12.918,R,ugm-3 (FIDAS),9.27865,R,ugm-3,31.67871,R,ugm-3,45.90577,R,ugm-3,31.08303,R,ugm-3,6.233,R,ugm-3 (Ref.eq)
7612,7612,13-11-2020,05:00,11.465,R,ugm-3 (FIDAS),1.35951,R,ugm-3,17.14766,R,ugm-3,19.23221,R,ugm-3,45.75142,R,ugm-3,5.87,R,ugm-3 (Ref.eq)
7613,7613,13-11-2020,06:00,9.68,R,ugm-3 (FIDAS),2.51509,R,ugm-3,18.46762,R,ugm-3,22.32404,R,ugm-3,45.55185,R,ugm-3,5.303,R,ugm-3 (Ref.eq)
7614,7614,13-11-2020,07:00,8.25,R,ugm-3 (FIDAS),0.78172,R,ugm-3,14.15571,R,ugm-3,15.35433,R,ugm-3,48.69508,R,ugm-3,4.905,R,ugm-3 (Ref.eq)
7615,7615,13-11-2020,08:00,8.996,R,ugm-3 (FIDAS),1.18957,R,ugm-3,21.1289,R,ugm-3,22.95289,R,ugm-3,42.45852,R,ugm-3,5.083,R,ugm-3 (Ref.eq)
7616,7616,13-11-2020,09:00,7.622,R,ugm-3 (FIDAS),1.35951,R,ugm-3,23.54093,R,ugm-3,25.62548,R,ugm-3,45.10282,R,ugm-3,3.911,R,ugm-3 (Ref.eq)
7617,7617,13-11-2020,10:00,2.476,R,ugm-3 (FIDAS),1.35951,R,ugm-3,14.10824,R,ugm-3,16.19279,R,ugm-3,57.92519,R,ugm-3,1.1,R,ugm-3 (Ref.eq)
7618,7618,13-11-2020,11:00,3.262,R,ugm-3 (FIDAS),1.52945,R,ugm-3,10.54623,R,ugm-3,12.89135,R,ugm-3,59.62154,R,ugm-3,1.446,R,ugm-3 (Ref.eq)
7619,7619,13-11-2020,12:00,3.279,R,ugm-3 (FIDAS),3.02491,R,ugm-3,11.92149,R,ugm-3,16.55962,R,ugm-3,57.72562,R,ugm-3,1.492,R,ugm-3 (Ref.eq)
7620,7620,13-11-2020,13:00,4.433,R,ugm-3 (FIDAS),1.83534,R,ugm-3,6.88057,R,ugm-3,9.69471,R,ugm-3,63.11401,R,ugm-3,2.228,R,ugm-3 (Ref.eq)
7621,7621,13-11-2020,14:00,6.424,R,ugm-3 (FIDAS),1.32552,R,ugm-3,7.87189,R,ugm-3,9.90433,R,ugm-3,63.91229,R,ugm-3,2.931,R,ugm-3 (Ref.eq)
7622,7622,13-11-2020,15:00,7.334,R,ugm-3 (FIDAS),1.73337,R,ugm-3,12.17249,R,ugm-3,14.83029,R,ugm-3,59.97079,R,ugm-3,3.473,R,ugm-3 (Ref.eq)
7623,7623,13-11-2020,16:00,10.138,R,ugm-3 (FIDAS),1.35951,R,ugm-3,21.65439,R,ugm-3,23.73895,R,ugm-3,47.79702,R,ugm-3,4.441,R,ugm-3 (Ref.eq)
7624,7624,13-11-2020,17:00,13.29,R,ugm-3 (FIDAS),1.49546,R,ugm-3,48.53873,R,ugm-3,50.83174,R,ugm-3,23.34969,R,ugm-3,6.715,R,ugm-3 (Ref.eq)
7625,7625,13-11-2020,18:00,14.16,R,ugm-3 (FIDAS),5.06417,R,ugm-3,58.84034,R,ugm-3,66.60529,R,ugm-3,13.67055,R,ugm-3,7.663,R,ugm-3 (Ref.eq)
7626,7626,13-11-2020,19:00,13.19,R,ugm-3 (FIDAS),6.96749,R,ugm-3,65.30226,R,ugm-3,75.98558,R,ugm-3,8.38194,R,ugm-3,8.015,R,ugm-3 (Ref.eq)
7627,7627,13-11-2020,20:00,15.145,R,ugm-3 (FIDAS),4.96221,R,ugm-3,56.5337,R,ugm-3,64.14231,R,ugm-3,11.82452,R,ugm-3,10.417,R,ugm-3 (Ref.eq)
7628,7628,13-11-2020,21:00,13.91,R,ugm-3 (FIDAS),2.14123,R,ugm-3,43.09424,R,ugm-3,46.37741,R,ugm-3,23.10023,R,ugm-3,8.224,R,ugm-3 (Ref.eq)
7629,7629,13-11-2020,22:00,13.345,R,ugm-3 (FIDAS),8.15706,R,ugm-3,53.41673,R,ugm-3,65.92404,R,ugm-3,14.31915,R,ugm-3,8.086,R,ugm-3 (Ref.eq)
7630,7630,13-11-2020,23:00,14.98,R,ugm-3 (FIDAS),2.82098,R,ugm-3,46.34908,R,ugm-3,50.67452,R,ugm-3,17.3127,R,ugm-3,8.755,R,ugm-3 (Ref.eq)
7631,7631,13-11-2020,24:00,14.865,R,ugm-3 (FIDAS),19.33902,R,ugm-3,49.47707,R,ugm-3,79.12981,R,ugm-3,14.96775,R,ugm-3,8.993,R,ugm-3 (Ref.eq)
7632,7632,14-11-2020,01:00,12.69,R,ugm-3 (FIDAS),36.65188,R,ugm-3,55.1732,R,ugm-3,111.37197,R,ugm-3,7.78323,R,ugm-3,7.267,R,ugm-3 (Ref.eq)
7633,7633,14-11-2020,02:00,11.54,R,ugm-3 (FIDAS),13.38157,R,ugm-3,33.59482,R,ugm-3,54.11294,R,ugm-3,31.46554,R,ugm-3,6.877,R,ugm-3 (Ref.eq)
7634,7634,14-11-2020,03:00,10.863,R,ugm-3 (FIDAS),4.04849,R,ugm-3,21.05861,R,ugm-3,27.26621,R,ugm-3,40.41293,R,ugm-3,6.715,R,ugm-3 (Ref.eq)
7635,7635,14-11-2020,04:00,6.925,R,ugm-3 (FIDAS),2.34745,R,ugm-3,18.26604,R,ugm-3,21.8654,R,ugm-3,49.54325,R,ugm-3,4.359,R,ugm-3 (Ref.eq)
7636,7636,14-11-2020,05:00,4.799,R,ugm-3 (FIDAS),0.74846,R,ugm-3,6.03597,R,ugm-3,7.1836,R,ugm-3,57.8753,R,ugm-3,2.782,R,ugm-3 (Ref.eq)
7637,7637,14-11-2020,06:00,2.964,R,ugm-3 (FIDAS),1.19073,R,ugm-3,13.695,R,ugm-3,15.52076,R,ugm-3,45.60175,R,ugm-3,2.013,R,ugm-3 (Ref.eq)
7638,7638,14-11-2020,07:00,6.799,R,ugm-3 (FIDAS),5.40933,R,ugm-3,23.00952,R,ugm-3,31.3037,R,ugm-3,32.52991,R,ugm-3,4.823,R,ugm-3 (Ref.eq)
7639,7639,14-11-2020,08:00,9.436,R,ugm-3 (FIDAS),0.6464,R,ugm-3,12.64198,R,ugm-3,13.6331,R,ugm-3,51.04003,R,ugm-3,6.671,R,ugm-3 (Ref.eq)
7640,7640,14-11-2020,09:00,10.411,R,ugm-3 (FIDAS),0.91857,R,ugm-3,15.63293,R,ugm-3,17.04138,R,ugm-3,49.74282,R,ugm-3,7.148,R,ugm-3 (Ref.eq)
7641,7641,14-11-2020,10:00,10.787,R,ugm-3 (FIDAS),1.73507,R,ugm-3,17.73682,R,ugm-3,20.39722,R,ugm-3,50.09207,R,ugm-3,7.605,R,ugm-3 (Ref.eq)
7642,7642,14-11-2020,11:00,10.74,R,ugm-3 (FIDAS),1.76909,R,ugm-3,19.20527,R,ugm-3,21.91784,R,ugm-3,49.84261,R,ugm-3,7.893,R,ugm-3 (Ref.eq)
7643,7643,14-11-2020,12:00,9.321,R,ugm-3 (FIDAS),2.24538,R,ugm-3,21.83081,R,ugm-3,25.27368,R,ugm-3,49.74282,R,ugm-3,7.125,R,ugm-3 (Ref.eq)
7644,7644,14-11-2020,13:00,8.714,R,ugm-3 (FIDAS),2.85776,R,ugm-3,25.97804,R,ugm-3,30.35987,R,ugm-3,47.14841,R,ugm-3,6.401,R,ugm-3 (Ref.eq)
7645,7645,14-11-2020,14:00,8.459,R,ugm-3 (FIDAS),1.70105,R,ugm-3,18.94256,R,ugm-3,21.55079,R,ugm-3,49.74282,R,ugm-3,5.819,R,ugm-3 (Ref.eq)
7646,7646,14-11-2020,15:00,9.835,R,ugm-3 (FIDAS),3.40209,R,ugm-3,22.78383,R,ugm-3,28.0003,R,ugm-3,42.95744,R,ugm-3,6.867,R,ugm-3 (Ref.eq)
7647,7647,14-11-2020,16:00,12.075,R,ugm-3 (FIDAS),1.87115,R,ugm-3,19.62556,R,ugm-3,22.49462,R,ugm-3,44.85336,R,ugm-3,8.534,R,ugm-3 (Ref.eq)
7648,7648,14-11-2020,17:00,12.518,R,ugm-3 (FIDAS),0.98661,R,ugm-3,14.16529,R,ugm-3,15.67807,R,ugm-3,48.44562,R,ugm-3,9.184,R,ugm-3 (Ref.eq)
7649,7649,14-11-2020,18:00,15.175,R,ugm-3 (FIDAS),1.2928,R,ugm-3,16.10782,R,ugm-3,18.09008,R,ugm-3,45.85121,R,ugm-3,11.344,R,ugm-3 (Ref.eq)
7650,7650,14-11-2020,19:00,11.442,R,ugm-3 (FIDAS),0.54434,R,ugm-3,10.49133,R,ugm-3,11.32596,R,ugm-3,50.79057,R,ugm-3,8.839,R,ugm-3 (Ref.eq)
7651,7651,14-11-2020,20:00,4.339,R,ugm-3 (FIDAS),0.54434,R,ugm-3,13.06064,R,ugm-3,13.89528,R,ugm-3,58.82326,R,ugm-3,3.234,R,ugm-3 (Ref.eq)
7652,7652,14-11-2020,21:00,12.016,R,ugm-3 (FIDAS),0.8165,R,ugm-3,10.86054,R,ugm-3,12.11249,R,ugm-3,56.47831,R,ugm-3,8.521,R,ugm-3 (Ref.eq)
7653,7653,14-11-2020,22:00,16.048,R,ugm-3 (FIDAS),0.8165,R,ugm-3,15.84186,R,ugm-3,17.09381,R,ugm-3,53.98369,R,ugm-3,9.637,R,ugm-3 (Ref.eq)
7654,7654,14-11-2020,23:00,16.603,R,ugm-3 (FIDAS),0.44227,R,ugm-3,11.74896,R,ugm-3,12.4271,R,ugm-3,54.93164,R,ugm-3,9.317,R,ugm-3 (Ref.eq)
7655,7655,14-11-2020,24:00,15.153,R,ugm-3 (FIDAS),0.40825,R,ugm-3,11.43408,R,ugm-3,12.06005,R,ugm-3,50.94024,R,ugm-3,8.733,R,ugm-3 (Ref.eq)
7656,7656,15-11-2020,01:00,14.012,R,ugm-3 (FIDAS),0.27243,R,ugm-3,5.94817,R,ugm-3,6.3659,R,ugm-3,59.67143,R,ugm-3,8.067,R,ugm-3 (Ref.eq)
7657,7657,15-11-2020,02:00,3.72,R,ugm-3 (FIDAS),0.49946,R,ugm-3,6.50948,R,ugm-3,7.27531,R,ugm-3,59.60491,R,ugm-3,2.528,R,ugm-3 (Ref.eq)
7658,7658,15-11-2020,03:00,1.84,R,ugm-3 (FIDAS),0.54487,R,ugm-3,4.6735,R,ugm-3,5.50895,R,ugm-3,61.46756,R,ugm-3,0.923,R,ugm-3 (Ref.eq)
7659,7659,15-11-2020,04:00,3.351,R,ugm-3 (FIDAS),0.47676,R,ugm-3,3.57121,R,ugm-3,4.30223,R,ugm-3,60.5695,R,ugm-3,1.424,R,ugm-3 (Ref.eq)
7660,7660,15-11-2020,05:00,2.132,R,ugm-3 (FIDAS),0.61297,R,ugm-3,3.20495,R,ugm-3,4.14483,R,ugm-3,62.5652,R,ugm-3,1.225,R,ugm-3 (Ref.eq)
7661,7661,15-11-2020,06:00,2.341,R,ugm-3 (FIDAS),0.27243,R,ugm-3,3.93697,R,ugm-3,4.35469,R,ugm-3,61.76692,R,ugm-3,1.13,R,ugm-3 (Ref.eq)
7662,7662,15-11-2020,07:00,3.176,R,ugm-3 (FIDAS),0.64703,R,ugm-3,9.76347,R,ugm-3,10.75557,R,ugm-3,61.31788,R,ugm-3,2.031,R,ugm-3 (Ref.eq)
7663,7663,15-11-2020,08:00,1.87,R,ugm-3 (FIDAS),2.0773,R,ugm-3,15.12554,R,ugm-3,18.3107,R,ugm-3,60.32003,R,ugm-3,0.989,R,ugm-3 (Ref.eq)
7664,7664,15-11-2020,09:00,1.587,R,ugm-3 (FIDAS),0.88541,R,ugm-3,10.44728,R,ugm-3,11.80489,R,ugm-3,64.81036,R,ugm-3,0.731,R,ugm-3 (Ref.eq)
7665,7665,15-11-2020,10:00,2.207,R,ugm-3 (FIDAS),1.08973,R,ugm-3,10.60619,R,ugm-3,12.27709,R,ugm-3,58.97294,R,ugm-3,1.35,R,ugm-3 (Ref.eq)
7666,7666,15-11-2020,11:00,4.837,R,ugm-3 (FIDAS),0.78325,R,ugm-3,3.83579,R,ugm-3,5.03675,R,ugm-3,68.90154,R,ugm-3,2.729,R,ugm-3 (Ref.eq)
7667,7667,15-11-2020,12:00,8.722,R,ugm-3 (FIDAS),1.49838,R,ugm-3,5.51997,R,ugm-3,7.81746,R,ugm-3,67.75402,R,ugm-3,4.36,R,ugm-3 (Ref.eq)
7668,7668,15-11-2020,13:00,8.971,R,ugm-3 (FIDAS),1.46433,R,ugm-3,7.14618,R,ugm-3,9.39145,R,ugm-3,65.30928,R,ugm-3,4.852,R,ugm-3 (Ref.eq)
7669,7669,15-11-2020,14:00,10.457,R,ugm-3 (FIDAS),1.1919,R,ugm-3,8.19349,R,ugm-3,10.02104,R,ugm-3,65.25939,R,ugm-3,5.805,R,ugm-3 (Ref.eq)
7670,7670,15-11-2020,15:00,7.777,R,ugm-3 (FIDAS),0.91946,R,ugm-3,9.60808,R,ugm-3,11.0179,R,ugm-3,65.95789,R,ugm-3,4.426,R,ugm-3 (Ref.eq)
7671,7671,15-11-2020,16:00,4.379,R,ugm-3 (FIDAS),1.02162,R,ugm-3,15.17024,R,ugm-3,16.73671,R,ugm-3,62.01638,R,ugm-3,2.405,R,ugm-3 (Ref.eq)
7672,7672,15-11-2020,17:00,5.528,R,ugm-3 (FIDAS),0.03405,R,ugm-3,16.78943,R,ugm-3,16.84164,R,ugm-3,61.61724,R,ugm-3,3.07,R,ugm-3 (Ref.eq)
