,Unnamed: 0,Date,time,PM<sub>10</sub> particulate matter (Hourly measured),status,unit,Nitric oxide,status.1,unit.1,Nitrogen dioxide,status.2,unit.2,Nitrogen oxides as nitrogen dioxide,status.3,unit.3,Non-volatile PM<sub>10</sub> (Hourly measured),status.4,unit.4,Non-volatile PM<sub>2.5</sub> (Hourly measured),status.5,unit.5,PM<sub>2.5</sub> particulate matter (Hourly measured),status.6,unit.6,Volatile PM<sub>10</sub> (Hourly measured),status.7,unit.7,Volatile PM<sub>2.5</sub> (Hourly measured),status.8,unit.8
1715,1715,12-03-2020,12:00,10.9,R,ugm-3 (TEOM FDMS),7.45565,R,ugm-3,22.9084,R,ugm-3,34.34024,R,ugm-3,8.0,R,ugm-3 (TEOM FDMS),2.4,R,ugm-3 (TEOM FDMS),2.67,R,ugm-3 (TEOM FDMS),2.9,R,ugm-3 (TEOM FDMS),0.3,R,ugm-3 (TEOM FDMS)
1716,1716,12-03-2020,13:00,13.7,R,ugm-3 (TEOM FDMS),6.63773,R,ugm-3,21.82341,R,ugm-3,32.00112,R,ugm-3,11.0,R,ugm-3 (TEOM FDMS),2.8,R,ugm-3 (TEOM FDMS),4.352,R,ugm-3 (TEOM FDMS),2.7,R,ugm-3 (TEOM FDMS),1.6,R,ugm-3 (TEOM FDMS)
1717,1717,12-03-2020,14:00,13.6,R,ugm-3 (TEOM FDMS),7.55003,R,ugm-3,25.40142,R,ugm-3,36.97797,R,ugm-3,9.4,R,ugm-3 (TEOM FDMS),3.1,R,ugm-3 (TEOM FDMS),5.737,R,ugm-3 (TEOM FDMS),4.2,R,ugm-3 (TEOM FDMS),2.7,R,ugm-3 (TEOM FDMS)
1718,1718,12-03-2020,15:00,11.4,R,ugm-3 (TEOM FDMS),6.19732,R,ugm-3,23.04616,R,ugm-3,32.54858,R,ugm-3,9.5,R,ugm-3 (TEOM FDMS),4.3,R,ugm-3 (TEOM FDMS),4.451,R,ugm-3 (TEOM FDMS),1.9,R,ugm-3 (TEOM FDMS),0.2,R,ugm-3 (TEOM FDMS)
1719,1719,12-03-2020,16:00,9.3,R,ugm-3 (TEOM FDMS),8.05336,R,ugm-3,27.7153,R,ugm-3,40.06362,R,ugm-3,10.1,R,ugm-3 (TEOM FDMS),3.7,R,ugm-3 (TEOM FDMS),3.462,R,ugm-3 (TEOM FDMS),-0.8,R,ugm-3 (TEOM FDMS),-0.2,R,ugm-3 (TEOM FDMS)
1720,1720,12-03-2020,17:00,8.5,R,ugm-3 (TEOM FDMS),8.90274,R,ugm-3,28.90136,R,ugm-3,42.55204,R,ugm-3,7.6,R,ugm-3 (TEOM FDMS),3.2,R,ugm-3 (TEOM FDMS),3.857,R,ugm-3 (TEOM FDMS),0.9,R,ugm-3 (TEOM FDMS),0.7,R,ugm-3 (TEOM FDMS)
1721,1721,12-03-2020,18:00,11.3,R,ugm-3 (TEOM FDMS),6.95232,R,ugm-3,30.05053,R,ugm-3,40.71061,R,ugm-3,12.8,R,ugm-3 (TEOM FDMS),4.2,R,ugm-3 (TEOM FDMS),1.879,R,ugm-3 (TEOM FDMS),-1.5,R,ugm-3 (TEOM FDMS),-2.3,R,ugm-3 (TEOM FDMS)
1722,1722,12-03-2020,19:00,14.6,R,ugm-3 (TEOM FDMS),9.75212,R,ugm-3,35.9601,R,ugm-3,50.91314,R,ugm-3,12.6,R,ugm-3 (TEOM FDMS),6.3,R,ugm-3 (TEOM FDMS),5.835,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS),-0.4,R,ugm-3 (TEOM FDMS)
1723,1723,12-03-2020,20:00,13.6,R,ugm-3 (TEOM FDMS),4.78168,R,ugm-3,29.94477,R,ugm-3,37.27658,R,ugm-3,14.0,R,ugm-3 (TEOM FDMS),5.3,R,ugm-3 (TEOM FDMS),5.737,R,ugm-3 (TEOM FDMS),-0.4,R,ugm-3 (TEOM FDMS),0.5,R,ugm-3 (TEOM FDMS)
1724,1724,12-03-2020,21:00,14.6,R,ugm-3 (TEOM FDMS),4.27835,R,ugm-3,25.98853,R,ugm-3,32.54858,R,ugm-3,16.5,R,ugm-3 (TEOM FDMS),5.9,R,ugm-3 (TEOM FDMS),6.132,R,ugm-3 (TEOM FDMS),-1.9,R,ugm-3 (TEOM FDMS),0.3,R,ugm-3 (TEOM FDMS)
1725,1725,12-03-2020,22:00,14.7,R,ugm-3 (TEOM FDMS),3.55481,R,ugm-3,28.2924,R,ugm-3,33.74302,R,ugm-3,15.4,R,ugm-3 (TEOM FDMS),6.7,R,ugm-3 (TEOM FDMS),8.506,R,ugm-3 (TEOM FDMS),-0.7,R,ugm-3 (TEOM FDMS),1.9,R,ugm-3 (TEOM FDMS)
1726,1726,12-03-2020,23:00,16.6,R,ugm-3 (TEOM FDMS),3.61772,R,ugm-3,28.89268,R,ugm-3,34.43978,R,ugm-3,16.1,R,ugm-3 (TEOM FDMS),5.6,R,ugm-3 (TEOM FDMS),7.319,R,ugm-3 (TEOM FDMS),0.5,R,ugm-3 (TEOM FDMS),1.8,R,ugm-3 (TEOM FDMS)
1727,1727,12-03-2020,24:00,13.3,R,ugm-3 (TEOM FDMS),2.17063,R,ugm-3,19.16709,R,ugm-3,22.49535,R,ugm-3,13.9,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3 (TEOM FDMS),7.319,R,ugm-3 (TEOM FDMS),-0.6,R,ugm-3 (TEOM FDMS),1.4,R,ugm-3 (TEOM FDMS)
1728,1728,13-03-2020,01:00,12.3,R,ugm-3 (TEOM FDMS),1.67778,R,ugm-3,15.07865,R,ugm-3,17.65122,R,ugm-3,12.5,R,ugm-3 (TEOM FDMS),2.5,R,ugm-3 (TEOM FDMS),3.857,R,ugm-3 (TEOM FDMS),-0.2,R,ugm-3 (TEOM FDMS),1.4,R,ugm-3 (TEOM FDMS)
1729,1729,13-03-2020,02:00,10.3,R,ugm-3 (TEOM FDMS),1.17445,R,ugm-3,16.58036,R,ugm-3,18.38115,R,ugm-3,10.2,R,ugm-3 (TEOM FDMS),3.7,R,ugm-3 (TEOM FDMS),2.275,R,ugm-3 (TEOM FDMS),0.1,R,ugm-3 (TEOM FDMS),-1.4,R,ugm-3 (TEOM FDMS)
1730,1730,13-03-2020,03:00,10.3,R,ugm-3 (TEOM FDMS),1.13251,R,ugm-3,15.13503,R,ugm-3,16.87151,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),3.5,R,ugm-3 (TEOM FDMS),4.945,R,ugm-3 (TEOM FDMS),0.3,R,ugm-3 (TEOM FDMS),1.5,R,ugm-3 (TEOM FDMS)
1731,1731,13-03-2020,04:00,10.9,R,ugm-3 (TEOM FDMS),0.56625,R,ugm-3,11.77295,R,ugm-3,12.64119,R,ugm-3,9.1,R,ugm-3 (TEOM FDMS),2.6,R,ugm-3 (TEOM FDMS),3.066,R,ugm-3 (TEOM FDMS),1.8,R,ugm-3 (TEOM FDMS),0.5,R,ugm-3 (TEOM FDMS)
1732,1732,13-03-2020,05:00,12.4,R,ugm-3 (TEOM FDMS),0.34604,R,ugm-3,10.96592,R,ugm-3,11.49652,R,ugm-3,11.6,R,ugm-3 (TEOM FDMS),4.1,R,ugm-3 (TEOM FDMS),3.263,R,ugm-3 (TEOM FDMS),0.8,R,ugm-3 (TEOM FDMS),-0.8,R,ugm-3 (TEOM FDMS)
1733,1733,13-03-2020,06:00,11.8,R,ugm-3 (TEOM FDMS),1.00667,R,ugm-3,14.3326,R,ugm-3,15.87614,R,ugm-3,12.2,R,ugm-3 (TEOM FDMS),3.5,R,ugm-3 (TEOM FDMS),1.483,R,ugm-3 (TEOM FDMS),-0.4,R,ugm-3 (TEOM FDMS),-2.0,R,ugm-3 (TEOM FDMS)
1734,1734,13-03-2020,07:00,13.8,R,ugm-3 (TEOM FDMS),4.37272,R,ugm-3,28.08341,R,ugm-3,34.78816,R,ugm-3,15.1,R,ugm-3 (TEOM FDMS),6.1,R,ugm-3 (TEOM FDMS),6.23,R,ugm-3 (TEOM FDMS),-1.3,R,ugm-3 (TEOM FDMS),0.2,R,ugm-3 (TEOM FDMS)
1735,1735,13-03-2020,08:00,14.0,R,ugm-3 (TEOM FDMS),10.38129,R,ugm-3,38.28011,R,ugm-3,54.19786,R,ugm-3,15.0,R,ugm-3 (TEOM FDMS),6.7,R,ugm-3 (TEOM FDMS),5.835,R,ugm-3 (TEOM FDMS),-1.0,R,ugm-3 (TEOM FDMS),-0.8,R,ugm-3 (TEOM FDMS)
1736,1736,13-03-2020,09:00,14.7,R,ugm-3 (TEOM FDMS),9.72066,R,ugm-3,31.87755,R,ugm-3,46.78236,R,ugm-3,14.3,R,ugm-3 (TEOM FDMS),8.1,R,ugm-3 (TEOM FDMS),8.307,R,ugm-3 (TEOM FDMS),0.4,R,ugm-3 (TEOM FDMS),0.3,R,ugm-3 (TEOM FDMS)
1737,1737,13-03-2020,10:00,13.8,R,ugm-3 (TEOM FDMS),9.12295,R,ugm-3,29.60885,R,ugm-3,43.59718,R,ugm-3,13.4,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3 (TEOM FDMS),5.439,R,ugm-3 (TEOM FDMS),0.4,R,ugm-3 (TEOM FDMS),-0.5,R,ugm-3 (TEOM FDMS)
1738,1738,13-03-2020,11:00,13.9,R,ugm-3 (TEOM FDMS),8.52524,R,ugm-3,30.82394,R,ugm-3,43.89579,R,ugm-3,15.4,R,ugm-3 (TEOM FDMS),6.2,R,ugm-3 (TEOM FDMS),5.241,R,ugm-3 (TEOM FDMS),-1.5,R,ugm-3 (TEOM FDMS),-0.9,R,ugm-3 (TEOM FDMS)
1739,1739,13-03-2020,12:00,12.9,R,ugm-3 (TEOM FDMS),8.43087,R,ugm-3,29.22675,R,ugm-3,42.15389,R,ugm-3,12.3,R,ugm-3 (TEOM FDMS),5.5,R,ugm-3 (TEOM FDMS),5.736,R,ugm-3 (TEOM FDMS),0.6,R,ugm-3 (TEOM FDMS),0.3,R,ugm-3 (TEOM FDMS)
1740,1740,13-03-2020,13:00,12.5,R,ugm-3 (TEOM FDMS),9.50045,R,ugm-3,30.324,R,ugm-3,44.89116,R,ugm-3,11.8,R,ugm-3 (TEOM FDMS),5.7,R,ugm-3 (TEOM FDMS),6.824,R,ugm-3 (TEOM FDMS),0.7,R,ugm-3 (TEOM FDMS),1.2,R,ugm-3 (TEOM FDMS)
1741,1741,13-03-2020,14:00,11.8,R,ugm-3 (TEOM FDMS),10.69587,R,ugm-3,31.17854,R,ugm-3,47.57865,R,ugm-3,11.3,R,ugm-3 (TEOM FDMS),5.3,R,ugm-3 (TEOM FDMS),5.736,R,ugm-3 (TEOM FDMS),0.5,R,ugm-3 (TEOM FDMS),0.5,R,ugm-3 (TEOM FDMS)
1742,1742,13-03-2020,15:00,13.8,R,ugm-3 (TEOM FDMS),9.94087,R,ugm-3,31.78875,R,ugm-3,47.0312,R,ugm-3,11.3,R,ugm-3 (TEOM FDMS),5.5,R,ugm-3 (TEOM FDMS),5.34,R,ugm-3 (TEOM FDMS),2.5,R,ugm-3 (TEOM FDMS),-0.1,R,ugm-3 (TEOM FDMS)
1743,1743,13-03-2020,16:00,11.0,R,ugm-3 (TEOM FDMS),7.73878,R,ugm-3,29.04372,R,ugm-3,40.90968,R,ugm-3,9.2,R,ugm-3 (TEOM FDMS),5.3,R,ugm-3 (TEOM FDMS),7.021,R,ugm-3 (TEOM FDMS),1.8,R,ugm-3 (TEOM FDMS),1.8,R,ugm-3 (TEOM FDMS)
1744,1744,13-03-2020,17:00,14.6,R,ugm-3 (TEOM FDMS),12.39463,R,ugm-3,38.47774,R,ugm-3,57.48258,R,ugm-3,12.8,R,ugm-3 (TEOM FDMS),5.6,R,ugm-3 (TEOM FDMS),8.307,R,ugm-3 (TEOM FDMS),1.8,R,ugm-3 (TEOM FDMS),2.8,R,ugm-3 (TEOM FDMS)
1745,1745,13-03-2020,18:00,18.2,R,ugm-3 (TEOM FDMS),24.97801,R,ugm-3,63.37789,R,ugm-3,101.67698,R,ugm-3,16.9,R,ugm-3 (TEOM FDMS),7.5,R,ugm-3 (TEOM FDMS),8.801,R,ugm-3 (TEOM FDMS),1.3,R,ugm-3 (TEOM FDMS),1.4,R,ugm-3 (TEOM FDMS)
1746,1746,13-03-2020,19:00,,,,35.51659,R,ugm-3,68.17149,R,ugm-3,122.6295,R,ugm-3,,,,12.0,R,ugm-3 (TEOM FDMS),10.087,R,ugm-3 (TEOM FDMS),,,,-1.8,R,ugm-3 (TEOM FDMS)
1747,1747,13-03-2020,20:00,23.2,R,ugm-3 (TEOM FDMS),26.26781,R,ugm-3,61.94769,R,ugm-3,102.22443,R,ugm-3,21.3,R,ugm-3 (TEOM FDMS),9.7,R,ugm-3 (TEOM FDMS),10.68,R,ugm-3 (TEOM FDMS),1.9,R,ugm-3 (TEOM FDMS),1.1,R,ugm-3 (TEOM FDMS)
1748,1748,13-03-2020,21:00,22.9,R,ugm-3 (TEOM FDMS),21.54904,R,ugm-3,56.34277,R,ugm-3,89.38416,R,ugm-3,21.5,R,ugm-3 (TEOM FDMS),8.9,R,ugm-3 (TEOM FDMS),9.197,R,ugm-3 (TEOM FDMS),1.4,R,ugm-3 (TEOM FDMS),0.4,R,ugm-3 (TEOM FDMS)
1749,1749,13-03-2020,22:00,24.5,R,ugm-3 (TEOM FDMS),14.47089,R,ugm-3,50.17497,R,ugm-3,72.36335,R,ugm-3,23.0,R,ugm-3 (TEOM FDMS),10.7,R,ugm-3 (TEOM FDMS),11.471,R,ugm-3 (TEOM FDMS),1.5,R,ugm-3 (TEOM FDMS),0.9,R,ugm-3 (TEOM FDMS)
1750,1750,13-03-2020,23:00,18.0,R,ugm-3 (TEOM FDMS),9.06003,R,ugm-3,38.26549,R,ugm-3,52.15735,R,ugm-3,15.8,R,ugm-3 (TEOM FDMS),5.6,R,ugm-3 (TEOM FDMS),7.021,R,ugm-3 (TEOM FDMS),2.2,R,ugm-3 (TEOM FDMS),1.5,R,ugm-3 (TEOM FDMS)
1751,1751,13-03-2020,24:00,13.4,R,ugm-3 (TEOM FDMS),8.87128,R,ugm-3,37.70884,R,ugm-3,51.31129,R,ugm-3,11.5,R,ugm-3 (TEOM FDMS),3.4,R,ugm-3 (TEOM FDMS),4.252,R,ugm-3 (TEOM FDMS),1.9,R,ugm-3 (TEOM FDMS),0.9,R,ugm-3 (TEOM FDMS)
1752,1752,14-03-2020,01:00,12.3,R,ugm-3 (TEOM FDMS),5.74641,R,ugm-3,31.9991,R,ugm-3,40.81014,R,ugm-3,10.4,R,ugm-3 (TEOM FDMS),2.7,R,ugm-3 (TEOM FDMS),4.449,R,ugm-3 (TEOM FDMS),1.9,R,ugm-3 (TEOM FDMS),1.8,R,ugm-3 (TEOM FDMS)
1753,1753,14-03-2020,02:00,10.9,R,ugm-3 (TEOM FDMS),4.32029,R,ugm-3,27.88178,R,ugm-3,34.50614,R,ugm-3,8.5,R,ugm-3 (TEOM FDMS),1.7,R,ugm-3 (TEOM FDMS),3.461,R,ugm-3 (TEOM FDMS),2.4,R,ugm-3 (TEOM FDMS),1.8,R,ugm-3 (TEOM FDMS)
1754,1754,14-03-2020,03:00,10.7,R,ugm-3 (TEOM FDMS),5.2221,R,ugm-3,26.08429,R,ugm-3,34.0914,R,ugm-3,8.1,R,ugm-3 (TEOM FDMS),2.2,R,ugm-3 (TEOM FDMS),5.142,R,ugm-3 (TEOM FDMS),2.6,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS)
1755,1755,14-03-2020,04:00,11.3,R,ugm-3 (TEOM FDMS),5.2221,R,ugm-3,24.59123,R,ugm-3,32.59834,R,ugm-3,9.1,R,ugm-3 (TEOM FDMS),2.7,R,ugm-3 (TEOM FDMS),2.373,R,ugm-3 (TEOM FDMS),2.2,R,ugm-3 (TEOM FDMS),-0.3,R,ugm-3 (TEOM FDMS)
1756,1756,14-03-2020,05:00,11.0,R,ugm-3 (TEOM FDMS),4.34127,R,ugm-3,22.90595,R,ugm-3,29.56247,R,ugm-3,10.5,R,ugm-3 (TEOM FDMS),4.1,R,ugm-3 (TEOM FDMS),4.449,R,ugm-3 (TEOM FDMS),0.5,R,ugm-3 (TEOM FDMS),0.4,R,ugm-3 (TEOM FDMS)
1757,1757,14-03-2020,06:00,8.3,R,ugm-3 (TEOM FDMS),6.44898,R,ugm-3,24.75055,R,ugm-3,34.63885,R,ugm-3,7.6,R,ugm-3 (TEOM FDMS),2.9,R,ugm-3 (TEOM FDMS),4.548,R,ugm-3 (TEOM FDMS),0.7,R,ugm-3 (TEOM FDMS),1.7,R,ugm-3 (TEOM FDMS)
1758,1758,14-03-2020,07:00,7.1,R,ugm-3 (TEOM FDMS),41.39932,R,ugm-3,54.42342,R,ugm-3,117.9015,R,ugm-3,6.8,R,ugm-3 (TEOM FDMS),2.9,R,ugm-3 (TEOM FDMS),4.252,R,ugm-3 (TEOM FDMS),0.3,R,ugm-3 (TEOM FDMS),1.4,R,ugm-3 (TEOM FDMS)
1759,1759,14-03-2020,08:00,8.5,R,ugm-3 (TEOM FDMS),41.39932,R,ugm-3,58.30536,R,ugm-3,121.78344,R,ugm-3,7.7,R,ugm-3 (TEOM FDMS),1.8,R,ugm-3 (TEOM FDMS),2.67,R,ugm-3 (TEOM FDMS),0.8,R,ugm-3 (TEOM FDMS),0.9,R,ugm-3 (TEOM FDMS)
1760,1760,14-03-2020,09:00,10.7,R,ugm-3 (TEOM FDMS),50.20769,R,ugm-3,69.68362,R,ugm-3,146.66767,R,ugm-3,11.0,R,ugm-3 (TEOM FDMS),6.3,R,ugm-3 (TEOM FDMS),6.13,R,ugm-3 (TEOM FDMS),-0.3,R,ugm-3 (TEOM FDMS),-0.1,R,ugm-3 (TEOM FDMS)
1761,1761,14-03-2020,10:00,11.8,R,ugm-3 (TEOM FDMS),22.77592,R,ugm-3,48.04144,R,ugm-3,82.96403,R,ugm-3,10.3,R,ugm-3 (TEOM FDMS),4.3,R,ugm-3 (TEOM FDMS),4.153,R,ugm-3 (TEOM FDMS),1.5,R,ugm-3 (TEOM FDMS),-0.1,R,ugm-3 (TEOM FDMS)
1762,1762,14-03-2020,11:00,7.5,R,ugm-3 (TEOM FDMS),21.5805,R,ugm-3,47.13713,R,ugm-3,80.22677,R,ugm-3,8.4,R,ugm-3 (TEOM FDMS),4.8,R,ugm-3 (TEOM FDMS),4.153,R,ugm-3 (TEOM FDMS),-0.9,R,ugm-3 (TEOM FDMS),-0.6,R,ugm-3 (TEOM FDMS)
1763,1763,14-03-2020,12:00,12.6,R,ugm-3 (TEOM FDMS),18.84361,R,ugm-3,46.75493,R,ugm-3,75.64807,R,ugm-3,10.2,R,ugm-3 (TEOM FDMS),6.8,R,ugm-3 (TEOM FDMS),8.108,R,ugm-3 (TEOM FDMS),2.4,R,ugm-3 (TEOM FDMS),1.4,R,ugm-3 (TEOM FDMS)
1764,1764,14-03-2020,13:00,14.0,R,ugm-3 (TEOM FDMS),19.81883,R,ugm-3,47.49921,R,ugm-3,77.88765,R,ugm-3,13.7,R,ugm-3 (TEOM FDMS),4.6,R,ugm-3 (TEOM FDMS),5.043,R,ugm-3 (TEOM FDMS),0.3,R,ugm-3 (TEOM FDMS),0.5,R,ugm-3 (TEOM FDMS)
1765,1765,14-03-2020,14:00,16.0,R,ugm-3 (TEOM FDMS),28.37552,R,ugm-3,57.96937,R,ugm-3,101.4779,R,ugm-3,14.8,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS),5.24,R,ugm-3 (TEOM FDMS),1.2,R,ugm-3 (TEOM FDMS),1.3,R,ugm-3 (TEOM FDMS)
1766,1766,14-03-2020,15:00,13.5,R,ugm-3 (TEOM FDMS),19.56716,R,ugm-3,45.04829,R,ugm-3,75.05085,R,ugm-3,9.8,R,ugm-3 (TEOM FDMS),3.9,R,ugm-3 (TEOM FDMS),3.955,R,ugm-3 (TEOM FDMS),3.7,R,ugm-3 (TEOM FDMS),0.1,R,ugm-3 (TEOM FDMS)
1767,1767,14-03-2020,16:00,13.0,R,ugm-3 (TEOM FDMS),21.98946,R,ugm-3,54.32372,R,ugm-3,88.04042,R,ugm-3,7.5,R,ugm-3 (TEOM FDMS),2.8,R,ugm-3 (TEOM FDMS),5.834,R,ugm-3 (TEOM FDMS),5.5,R,ugm-3 (TEOM FDMS),3.1,R,ugm-3 (TEOM FDMS)
1768,1768,14-03-2020,17:00,8.7,R,ugm-3 (TEOM FDMS),13.99901,R,ugm-3,40.94481,R,ugm-3,62.40966,R,ugm-3,6.0,R,ugm-3 (TEOM FDMS),1.7,R,ugm-3 (TEOM FDMS),3.461,R,ugm-3 (TEOM FDMS),2.7,R,ugm-3 (TEOM FDMS),1.8,R,ugm-3 (TEOM FDMS)
1769,1769,14-03-2020,18:00,3.8,R,ugm-3 (TEOM FDMS),12.36317,R,ugm-3,38.22737,R,ugm-3,57.18397,R,ugm-3,2.9,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS),4.845,R,ugm-3 (TEOM FDMS),0.9,R,ugm-3 (TEOM FDMS),1.9,R,ugm-3 (TEOM FDMS)
1770,1770,14-03-2020,19:00,6.9,R,ugm-3 (TEOM FDMS),19.0009,R,ugm-3,49.05195,R,ugm-3,78.18626,R,ugm-3,7.4,R,ugm-3 (TEOM FDMS),5.6,R,ugm-3 (TEOM FDMS),5.933,R,ugm-3 (TEOM FDMS),-0.5,R,ugm-3 (TEOM FDMS),0.4,R,ugm-3 (TEOM FDMS)
1771,1771,14-03-2020,20:00,16.5,R,ugm-3 (TEOM FDMS),12.30025,R,ugm-3,39.26944,R,ugm-3,58.12957,R,ugm-3,11.4,R,ugm-3 (TEOM FDMS),6.9,R,ugm-3 (TEOM FDMS),8.207,R,ugm-3 (TEOM FDMS),5.1,R,ugm-3 (TEOM FDMS),1.4,R,ugm-3 (TEOM FDMS)
1772,1772,14-03-2020,21:00,14.6,R,ugm-3 (TEOM FDMS),9.37462,R,ugm-3,33.95097,R,ugm-3,48.32518,R,ugm-3,14.6,R,ugm-3 (TEOM FDMS),5.6,R,ugm-3 (TEOM FDMS),6.427,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3 (TEOM FDMS),0.9,R,ugm-3 (TEOM FDMS)
1773,1773,14-03-2020,22:00,13.4,R,ugm-3 (TEOM FDMS),6.16586,R,ugm-3,28.56893,R,ugm-3,38.02311,R,ugm-3,11.9,R,ugm-3 (TEOM FDMS),7.0,R,ugm-3 (TEOM FDMS),7.712,R,ugm-3 (TEOM FDMS),1.5,R,ugm-3 (TEOM FDMS),0.8,R,ugm-3 (TEOM FDMS)
1774,1774,14-03-2020,23:00,13.8,R,ugm-3 (TEOM FDMS),5.69398,R,ugm-3,25.95797,R,ugm-3,34.68862,R,ugm-3,12.0,R,ugm-3 (TEOM FDMS),4.5,R,ugm-3 (TEOM FDMS),4.944,R,ugm-3 (TEOM FDMS),1.8,R,ugm-3 (TEOM FDMS),0.5,R,ugm-3 (TEOM FDMS)
1775,1775,14-03-2020,24:00,16.3,R,ugm-3 (TEOM FDMS),8.27357,R,ugm-3,28.97024,R,ugm-3,41.65621,R,ugm-3,13.9,R,ugm-3 (TEOM FDMS),3.4,R,ugm-3 (TEOM FDMS),4.647,R,ugm-3 (TEOM FDMS),2.4,R,ugm-3 (TEOM FDMS),1.3,R,ugm-3 (TEOM FDMS)
1776,1776,15-03-2020,01:00,13.5,R,ugm-3 (TEOM FDMS),3.73307,R,ugm-3,22.87632,R,ugm-3,28.60028,R,ugm-3,10.2,R,ugm-3 (TEOM FDMS),3.4,R,ugm-3 (TEOM FDMS),6.723,R,ugm-3 (TEOM FDMS),3.3,R,ugm-3 (TEOM FDMS),3.4,R,ugm-3 (TEOM FDMS)
1777,1777,15-03-2020,02:00,12.0,R,ugm-3 (TEOM FDMS),2.3489,R,ugm-3,16.23944,R,ugm-3,19.84103,R,ugm-3,9.3,R,ugm-3 (TEOM FDMS),2.2,R,ugm-3 (TEOM FDMS),3.361,R,ugm-3 (TEOM FDMS),2.7,R,ugm-3 (TEOM FDMS),1.2,R,ugm-3 (TEOM FDMS)
1778,1778,15-03-2020,03:00,10.3,R,ugm-3 (TEOM FDMS),1.60438,R,ugm-3,13.11751,R,ugm-3,15.57753,R,ugm-3,6.8,R,ugm-3 (TEOM FDMS),1.2,R,ugm-3 (TEOM FDMS),2.768,R,ugm-3 (TEOM FDMS),3.5,R,ugm-3 (TEOM FDMS),1.6,R,ugm-3 (TEOM FDMS)
1779,1779,15-03-2020,04:00,7.6,R,ugm-3 (TEOM FDMS),1.47855,R,ugm-3,12.66347,R,ugm-3,14.93054,R,ugm-3,4.3,R,ugm-3 (TEOM FDMS),-0.7,R,ugm-3 (TEOM FDMS),1.483,R,ugm-3 (TEOM FDMS),3.3,R,ugm-3 (TEOM FDMS),2.2,R,ugm-3 (TEOM FDMS)
1780,1780,15-03-2020,05:00,5.0,R,ugm-3 (TEOM FDMS),0.78646,R,ugm-3,11.58461,R,ugm-3,12.7905,R,ugm-3,3.4,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3 (TEOM FDMS),1.384,R,ugm-3 (TEOM FDMS),1.6,R,ugm-3 (TEOM FDMS),1.4,R,ugm-3 (TEOM FDMS)
1781,1781,15-03-2020,06:00,7.2,R,ugm-3 (TEOM FDMS),1.10105,R,ugm-3,13.34183,R,ugm-3,15.03008,R,ugm-3,3.8,R,ugm-3 (TEOM FDMS),-1.5,R,ugm-3 (TEOM FDMS),-1.977,R,ugm-3 (TEOM FDMS),3.4,R,ugm-3 (TEOM FDMS),-0.5,R,ugm-3 (TEOM FDMS)
1782,1782,15-03-2020,07:00,6.5,R,ugm-3 (TEOM FDMS),1.73022,R,ugm-3,15.36323,R,ugm-3,18.01618,R,ugm-3,5.3,R,ugm-3 (TEOM FDMS),0.7,R,ugm-3 (TEOM FDMS),2.768,R,ugm-3 (TEOM FDMS),1.2,R,ugm-3 (TEOM FDMS),2.1,R,ugm-3 (TEOM FDMS)
1783,1783,15-03-2020,08:00,7.1,R,ugm-3 (TEOM FDMS),2.4223,R,ugm-3,17.43746,R,ugm-3,21.1516,R,ugm-3,5.8,R,ugm-3 (TEOM FDMS),2.1,R,ugm-3 (TEOM FDMS),2.768,R,ugm-3 (TEOM FDMS),1.3,R,ugm-3 (TEOM FDMS),0.7,R,ugm-3 (TEOM FDMS)
1784,1784,15-03-2020,09:00,7.0,R,ugm-3 (TEOM FDMS),2.98855,R,ugm-3,17.81343,R,ugm-3,22.39581,R,ugm-3,4.4,R,ugm-3 (TEOM FDMS),-0.8,R,ugm-3 (TEOM FDMS),0.692,R,ugm-3 (TEOM FDMS),2.6,R,ugm-3 (TEOM FDMS),1.5,R,ugm-3 (TEOM FDMS)
1785,1785,15-03-2020,10:00,7.6,R,ugm-3 (TEOM FDMS),3.86939,R,ugm-3,20.69315,R,ugm-3,26.62613,R,ugm-3,4.6,R,ugm-3 (TEOM FDMS),1.2,R,ugm-3 (TEOM FDMS),1.681,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS),0.5,R,ugm-3 (TEOM FDMS)
1786,1786,15-03-2020,11:00,8.1,R,ugm-3 (TEOM FDMS),5.3794,R,ugm-3,22.80723,R,ugm-3,31.05552,R,ugm-3,6.0,R,ugm-3 (TEOM FDMS),2.3,R,ugm-3 (TEOM FDMS),2.373,R,ugm-3 (TEOM FDMS),2.1,R,ugm-3 (TEOM FDMS),0.1,R,ugm-3 (TEOM FDMS)
