,Date,time,Carbon monoxide,status,unit,PM<sub>10</sub> particulate matter (Hourly measured),status.1,unit.1,Nitric oxide,status.2,unit.2,Nitrogen dioxide,status.3,unit.3,Nitrogen oxides as nitrogen dioxide,status.4,unit.4,Ozone,status.5,unit.5,PM<sub>2.5</sub> particulate matter (Hourly measured),status.6,unit.6,Sulphur dioxide,status.7,unit.7,Black carbon,status.8,unit.8,UV Particulate Matter,status.9,unit.9
4014,17-06-2019,07:00,0.093439,R,mgm-3,7.825,R,ugm-3 (FIDAS),3.44298,R,ugm-3,19.34976,R,ugm-3,24.62892,R,ugm-3,52.33723,R,ugm-3,4.859,R,ugm-3 (Ref.eq),1.14498,R,ugm-3,0.3,R,ugm-3,0.2,R,ugm-3
4015,17-06-2019,08:00,0.102198,R,mgm-3,8.6,R,ugm-3 (FIDAS),2.79742,R,ugm-3,15.60954,R,ugm-3,19.89886,R,ugm-3,59.37208,R,ugm-3,4.717,R,ugm-3 (Ref.eq),1.75564,R,ugm-3,0.3,R,ugm-3,0.2,R,ugm-3
4016,17-06-2019,09:00,0.084678,R,mgm-3,10.025,R,ugm-3 (FIDAS),2.00841,R,ugm-3,12.19803,R,ugm-3,15.27754,R,ugm-3,71.64563,R,ugm-3,4.811,R,ugm-3 (Ref.eq),0.91599,R,ugm-3,0.3,R,ugm-3,0.1,R,ugm-3
4017,17-06-2019,10:00,,,,10.5,R,ugm-3 (FIDAS),,,,,,,,,,71.59574,R,ugm-3,5.071,R,ugm-3 (Ref.eq),,,,0.2,R,ugm-3,0.2,R,ugm-3
4018,17-06-2019,11:00,,,,9.525,R,ugm-3 (FIDAS),,,,,,,,,,60.36993,R,ugm-3,4.929,R,ugm-3 (Ref.eq),,,,0.2,R,ugm-3,0.1,R,ugm-3
4019,17-06-2019,12:00,0.096359,R,mgm-3,10.325,R,ugm-3 (FIDAS),1.25525,R,ugm-3,7.64416,R,ugm-3,9.56885,R,ugm-3,69.00133,R,ugm-3,5.047,R,ugm-3 (Ref.eq),1.83197,R,ugm-3,0.2,R,ugm-3,0.1,R,ugm-3
4020,17-06-2019,13:00,0.108038,R,mgm-3,9.625,R,ugm-3 (FIDAS),1.14766,R,ugm-3,7.70039,R,ugm-3,9.46011,R,ugm-3,75.38757,R,ugm-3,4.953,R,ugm-3 (Ref.eq),1.83197,R,ugm-3,0.2,R,ugm-3,0.1,R,ugm-3
4021,17-06-2019,14:00,0.110958,R,mgm-3,8.6,R,ugm-3 (FIDAS),0.93247,R,ugm-3,6.23618,R,ugm-3,7.66595,R,ugm-3,79.52865,R,ugm-3,4.693,R,ugm-3 (Ref.eq),0.76332,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3
4022,17-06-2019,15:00,0.102198,R,mgm-3,9.55,R,ugm-3 (FIDAS),1.14766,R,ugm-3,6.77613,R,ugm-3,8.53585,R,ugm-3,82.12306,R,ugm-3,4.599,R,ugm-3 (Ref.eq),2.06097,R,ugm-3,0.2,R,ugm-3,0.1,R,ugm-3
4023,17-06-2019,16:00,0.125558,R,mgm-3,9.925,R,ugm-3 (FIDAS),1.0042,R,ugm-3,8.89899,R,ugm-3,10.43875,R,ugm-3,82.17295,R,ugm-3,4.929,R,ugm-3 (Ref.eq),0.68699,R,ugm-3,0.3,R,ugm-3,0.1,R,ugm-3
4024,17-06-2019,17:00,0.099278,R,mgm-3,8.025,R,ugm-3 (FIDAS),1.04007,R,ugm-3,9.38768,R,ugm-3,10.98243,R,ugm-3,80.02757,R,ugm-3,4.104,R,ugm-3 (Ref.eq),1.9083,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3
4025,17-06-2019,18:00,0.084678,R,mgm-3,6.675,R,ugm-3 (FIDAS),1.07593,R,ugm-3,8.02785,R,ugm-3,9.67759,R,ugm-3,80.32693,R,ugm-3,3.632,R,ugm-3 (Ref.eq),2.06097,R,ugm-3,0.2,R,ugm-3,0.1,R,ugm-3
4026,17-06-2019,19:00,0.122638,R,mgm-3,7.025,R,ugm-3 (FIDAS),0.64556,R,ugm-3,7.70911,R,ugm-3,8.69896,R,ugm-3,83.8194,R,ugm-3,4.458,R,ugm-3 (Ref.eq),1.98464,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3
4027,17-06-2019,20:00,0.093439,R,mgm-3,7.25,R,ugm-3 (FIDAS),0.28692,R,ugm-3,9.67261,R,ugm-3,10.11254,R,ugm-3,81.32478,R,ugm-3,4.693,R,ugm-3 (Ref.eq),2.3663,R,ugm-3,0.2,R,ugm-3,0.2,R,ugm-3
4028,17-06-2019,21:00,0.096359,R,mgm-3,7.1,R,ugm-3 (FIDAS),0.32278,R,ugm-3,12.33604,R,ugm-3,12.83096,R,ugm-3,75.8366,R,ugm-3,4.481,R,ugm-3 (Ref.eq),2.21363,R,ugm-3,0.3,R,ugm-3,0.1,R,ugm-3
4029,17-06-2019,22:00,0.134317,R,mgm-3,7.55,R,ugm-3 (FIDAS),0.53797,R,ugm-3,14.45267,R,ugm-3,15.27754,R,ugm-3,68.65208,R,ugm-3,5.0,R,ugm-3 (Ref.eq),2.1373,R,ugm-3,0.3,R,ugm-3,0.2,R,ugm-3
4030,17-06-2019,23:00,0.125558,R,mgm-3,7.5,R,ugm-3 (FIDAS),0.53797,R,ugm-3,13.80025,R,ugm-3,14.62512,R,ugm-3,66.5067,R,ugm-3,4.976,R,ugm-3 (Ref.eq),2.3663,R,ugm-3,0.2,R,ugm-3,0.3,R,ugm-3
4031,17-06-2019,24:00,0.125558,R,mgm-3,7.9,R,ugm-3 (FIDAS),0.57383,R,ugm-3,14.07147,R,ugm-3,14.95133,R,ugm-3,62.46541,R,ugm-3,5.024,R,ugm-3 (Ref.eq),2.28996,R,ugm-3,0.2,R,ugm-3,0.3,R,ugm-3
4032,18-06-2019,01:00,0.085718,R,mgm-3,7.65,R,ugm-3 (FIDAS),0.66971,R,ugm-3,13.6883,R,ugm-3,14.71517,R,ugm-3,58.60706,R,ugm-3,5.401,R,ugm-3 (Ref.eq),0.71306,R,ugm-3,0.3,R,ugm-3,0.3,R,ugm-3
4033,18-06-2019,02:00,0.089614,R,mgm-3,7.575,R,ugm-3 (FIDAS),0.66971,R,ugm-3,11.94858,R,ugm-3,12.97545,R,ugm-3,55.28089,R,ugm-3,5.472,R,ugm-3 (Ref.eq),0.20373,R,ugm-3,0.2,R,ugm-3,0.3,R,ugm-3
4034,18-06-2019,03:00,0.087667,R,mgm-3,7.625,R,ugm-3 (FIDAS),0.7893,R,ugm-3,18.36167,R,ugm-3,19.5719,R,ugm-3,47.49766,R,ugm-3,5.401,R,ugm-3 (Ref.eq),0.84039,R,ugm-3,0.3,R,ugm-3,0.4,R,ugm-3
4035,18-06-2019,04:00,0.096433,R,mgm-3,8.025,R,ugm-3 (FIDAS),1.2557,R,ugm-3,26.50825,R,ugm-3,28.43363,R,ugm-3,40.06368,R,ugm-3,5.448,R,ugm-3 (Ref.eq),0.91679,R,ugm-3,0.4,R,ugm-3,0.3,R,ugm-3
4036,18-06-2019,05:00,0.084744,R,mgm-3,7.2,R,ugm-3 (FIDAS),1.11219,R,ugm-3,15.63755,R,ugm-3,17.34288,R,ugm-3,53.68433,R,ugm-3,4.882,R,ugm-3 (Ref.eq),1.45158,R,ugm-3,0.3,R,ugm-3,0.1,R,ugm-3
4037,18-06-2019,06:00,0.075978,R,mgm-3,6.325,R,ugm-3 (FIDAS),1.57859,R,ugm-3,13.99818,R,ugm-3,16.41865,R,ugm-3,57.02713,R,ugm-3,4.41,R,ugm-3 (Ref.eq),0.99319,R,ugm-3,0.3,R,ugm-3,0.1,R,ugm-3
4038,18-06-2019,07:00,0.111044,R,mgm-3,7.25,R,ugm-3 (FIDAS),4.01824,R,ugm-3,23.90341,R,ugm-3,30.06462,R,ugm-3,48.44562,R,ugm-3,4.929,R,ugm-3 (Ref.eq),1.22239,R,ugm-3,0.5,R,ugm-3,0.1,R,ugm-3
4039,18-06-2019,08:00,0.122732,R,mgm-3,8.575,R,ugm-3 (FIDAS),6.09911,R,ugm-3,26.31252,R,ugm-3,35.66436,R,ugm-3,52.23745,R,ugm-3,5.094,R,ugm-3 (Ref.eq),1.45158,R,ugm-3,0.7,R,ugm-3,0.1,R,ugm-3
4040,18-06-2019,09:00,0.087667,R,mgm-3,7.625,R,ugm-3 (FIDAS),3.48008,R,ugm-3,16.30178,R,ugm-3,21.63783,R,ugm-3,62.76477,R,ugm-3,4.033,R,ugm-3 (Ref.eq),1.14599,R,ugm-3,0.5,R,ugm-3,0.0,R,ugm-3
4041,18-06-2019,10:00,0.090589,R,mgm-3,7.6,R,ugm-3 (FIDAS),3.26482,R,ugm-3,16.25128,R,ugm-3,21.25726,R,ugm-3,64.11186,R,ugm-3,4.08,R,ugm-3 (Ref.eq),1.29878,R,ugm-3,0.5,R,ugm-3,0.0,R,ugm-3
4042,18-06-2019,11:00,0.116888,R,mgm-3,10.35,R,ugm-3 (FIDAS),3.87473,R,ugm-3,20.9702,R,ugm-3,26.91137,R,ugm-3,58.5738,R,ugm-3,4.929,R,ugm-3 (Ref.eq),1.37518,R,ugm-3,0.6,R,ugm-3,0.1,R,ugm-3
4043,18-06-2019,12:00,0.111044,R,mgm-3,9.075,R,ugm-3 (FIDAS),2.43964,R,ugm-3,18.76696,R,ugm-3,22.50769,R,ugm-3,59.37208,R,ugm-3,4.528,R,ugm-3 (Ref.eq),1.37518,R,ugm-3,0.7,R,ugm-3,0.1,R,ugm-3
4044,18-06-2019,13:00,0.0789,R,mgm-3,10.35,R,ugm-3 (FIDAS),5.52508,R,ugm-3,27.89946,R,ugm-3,36.37112,R,ugm-3,49.94239,R,ugm-3,5.495,R,ugm-3 (Ref.eq),0.84039,R,ugm-3,0.9,R,ugm-3,0.1,R,ugm-3
4045,18-06-2019,14:00,0.148058,R,mgm-3,12.9,R,ugm-3 (FIDAS),11.80357,R,ugm-3,42.68308,R,ugm-3,60.78164,R,ugm-3,36.77077,R,ugm-3,7.193,R,ugm-3 (Ref.eq),1.45158,R,ugm-3,1.4,R,ugm-3,0.2,R,ugm-3
4046,18-06-2019,15:00,0.175332,R,mgm-3,16.675,R,ugm-3 (FIDAS),14.38672,R,ugm-3,53.72743,R,ugm-3,75.78676,R,ugm-3,29.43658,R,ugm-3,9.481,R,ugm-3 (Ref.eq),1.14599,R,ugm-3,1.8,R,ugm-3,0.2,R,ugm-3
4047,18-06-2019,16:00,0.122732,R,mgm-3,14.25,R,ugm-3 (FIDAS),9.25629,R,ugm-3,55.99423,R,ugm-3,70.18702,R,ugm-3,27.54066,R,ugm-3,9.41,R,ugm-3 (Ref.eq),1.29878,R,ugm-3,1.6,R,ugm-3,0.3,R,ugm-3
4048,18-06-2019,17:00,0.166566,R,mgm-3,14.825,R,ugm-3 (FIDAS),12.95164,R,ugm-3,61.79943,R,ugm-3,81.65833,R,ugm-3,19.45808,R,ugm-3,10.802,R,ugm-3 (Ref.eq),1.75718,R,ugm-3,2.1,R,ugm-3,0.3,R,ugm-3
4049,18-06-2019,18:00,0.134422,R,mgm-3,14.225,R,ugm-3 (FIDAS),12.48524,R,ugm-3,52.83736,R,ugm-3,71.98111,R,ugm-3,23.49937,R,ugm-3,10.802,R,ugm-3 (Ref.eq),1.60438,R,ugm-3,1.9,R,ugm-3,0.4,R,ugm-3
4050,18-06-2019,19:00,0.125656,R,mgm-3,15.175,R,ugm-3 (FIDAS),5.30981,R,ugm-3,49.43242,R,ugm-3,57.57402,R,ugm-3,26.5927,R,ugm-3,11.132,R,ugm-3 (Ref.eq),1.45158,R,ugm-3,1.7,R,ugm-3,0.3,R,ugm-3
4051,18-06-2019,20:00,0.146111,R,mgm-3,15.4,R,ugm-3 (FIDAS),5.77622,R,ugm-3,52.90349,R,ugm-3,61.76023,R,ugm-3,18.6598,R,ugm-3,11.533,R,ugm-3 (Ref.eq),1.60438,R,ugm-3,1.9,R,ugm-3,0.3,R,ugm-3
4052,18-06-2019,21:00,0.099355,R,mgm-3,15.375,R,ugm-3 (FIDAS),2.87017,R,ugm-3,44.5289,R,ugm-3,48.92976,R,ugm-3,21.05464,R,ugm-3,11.533,R,ugm-3 (Ref.eq),0.84039,R,ugm-3,1.7,R,ugm-3,0.3,R,ugm-3
4053,18-06-2019,22:00,0.11981,R,mgm-3,16.2,R,ugm-3 (FIDAS),2.9778,R,ugm-3,43.11344,R,ugm-3,47.67933,R,ugm-3,19.10883,R,ugm-3,12.17,R,ugm-3 (Ref.eq),1.06959,R,ugm-3,1.5,R,ugm-3,0.4,R,ugm-3
4054,18-06-2019,23:00,0.111044,R,mgm-3,17.675,R,ugm-3 (FIDAS),3.91061,R,ugm-3,43.15105,R,ugm-3,49.14723,R,ugm-3,16.56431,R,ugm-3,12.995,R,ugm-3 (Ref.eq),1.98638,R,ugm-3,1.6,R,ugm-3,0.2,R,ugm-3
4055,18-06-2019,24:00,0.081822,R,mgm-3,17.25,R,ugm-3 (FIDAS),2.15263,R,ugm-3,32.14625,R,ugm-3,35.44689,R,ugm-3,24.49722,R,ugm-3,12.948,R,ugm-3 (Ref.eq),1.83358,R,ugm-3,1.2,R,ugm-3,0.2,R,ugm-3
4056,19-06-2019,01:00,0.093583,R,mgm-3,16.9,R,ugm-3 (FIDAS),1.57915,R,ugm-3,26.86292,R,ugm-3,29.28425,R,ugm-3,34.85823,R,ugm-3,11.651,R,ugm-3 (Ref.eq),0.71368,R,ugm-3,1.1,R,ugm-3,0.1,R,ugm-3
4057,19-06-2019,02:00,,,,16.75,R,ugm-3 (FIDAS),1.48345,R,ugm-3,18.6738,R,ugm-3,20.94839,R,ugm-3,39.58138,R,ugm-3,11.226,R,ugm-3 (Ref.eq),0.71368,R,ugm-3,0.8,R,ugm-3,0.1,R,ugm-3
4058,19-06-2019,03:00,0.105281,R,mgm-3,15.325,R,ugm-3 (FIDAS),1.29203,R,ugm-3,18.24244,R,ugm-3,20.22353,R,ugm-3,42.85766,R,ugm-3,9.929,R,ugm-3 (Ref.eq),0.99406,R,ugm-3,0.6,R,ugm-3,0.1,R,ugm-3
4059,19-06-2019,04:00,0.099432,R,mgm-3,17.125,R,ugm-3 (FIDAS),1.50738,R,ugm-3,19.05391,R,ugm-3,21.36518,R,ugm-3,40.86196,R,ugm-3,10.024,R,ugm-3 (Ref.eq),0.84113,R,ugm-3,0.7,R,ugm-3,0.0,R,ugm-3
4060,19-06-2019,05:00,0.093583,R,mgm-3,19.0,R,ugm-3 (FIDAS),1.54326,R,ugm-3,14.64973,R,ugm-3,17.01604,R,ugm-3,38.21766,R,ugm-3,10.212,R,ugm-3 (Ref.eq),1.14699,R,ugm-3,0.6,R,ugm-3,0.1,R,ugm-3
4061,19-06-2019,06:00,0.081885,R,mgm-3,17.25,R,ugm-3 (FIDAS),2.36873,R,ugm-3,16.70026,R,ugm-3,20.33226,R,ugm-3,42.6082,R,ugm-3,8.679,R,ugm-3 (Ref.eq),1.29992,R,ugm-3,0.5,R,ugm-3,0.1,R,ugm-3
4062,19-06-2019,07:00,0.096508,R,mgm-3,17.7,R,ugm-3 (FIDAS),2.94297,R,ugm-3,22.1804,R,ugm-3,26.69289,R,ugm-3,39.21551,R,ugm-3,9.057,R,ugm-3 (Ref.eq),1.22346,R,ugm-3,0.7,R,ugm-3,0.1,R,ugm-3
4063,19-06-2019,08:00,0.152072,R,mgm-3,16.45,R,ugm-3 (FIDAS),5.85005,R,ugm-3,30.82474,R,ugm-3,39.79469,R,ugm-3,33.67744,R,ugm-3,9.175,R,ugm-3 (Ref.eq),0.71368,R,ugm-3,1.0,R,ugm-3,0.1,R,ugm-3
4064,19-06-2019,09:00,0.128677,R,mgm-3,18.45,R,ugm-3 (FIDAS),6.99852,R,ugm-3,30.20542,R,ugm-3,40.93634,R,ugm-3,39.86411,R,ugm-3,9.788,R,ugm-3 (Ref.eq),0.99406,R,ugm-3,1.1,R,ugm-3,0.1,R,ugm-3
4065,19-06-2019,10:00,0.187166,R,mgm-3,19.475,R,ugm-3 (FIDAS),6.89085,R,ugm-3,28.4134,R,ugm-3,38.97923,R,ugm-3,37.16991,R,ugm-3,10.118,R,ugm-3 (Ref.eq),0.84113,R,ugm-3,1.1,R,ugm-3,0.2,R,ugm-3
4066,19-06-2019,11:00,0.159871,R,mgm-3,15.625,R,ugm-3 (FIDAS),4.9528,R,ugm-3,18.93561,R,ugm-3,26.52979,R,ugm-3,53.03573,R,ugm-3,9.693,R,ugm-3 (Ref.eq),1.07052,R,ugm-3,0.8,R,ugm-3,0.3,R,ugm-3
4067,19-06-2019,12:00,0.149148,R,mgm-3,16.775,R,ugm-3 (FIDAS),4.45034,R,ugm-3,20.84768,R,ugm-3,27.67144,R,ugm-3,52.83616,R,ugm-3,10.118,R,ugm-3 (Ref.eq),0.61173,R,ugm-3,1.2,R,ugm-3,0.2,R,ugm-3
4068,19-06-2019,13:00,0.146224,R,mgm-3,15.55,R,ugm-3 (FIDAS),2.18928,R,ugm-3,19.20435,R,ugm-3,22.5612,R,ugm-3,58.77337,R,ugm-3,9.67,R,ugm-3 (Ref.eq),0.61173,R,ugm-3,0.9,R,ugm-3,0.0,R,ugm-3
4069,19-06-2019,14:00,0.099432,R,mgm-3,15.075,R,ugm-3 (FIDAS),2.36873,R,ugm-3,17.95064,R,ugm-3,21.58264,R,ugm-3,63.8624,R,ugm-3,9.505,R,ugm-3 (Ref.eq),0.4588,R,ugm-3,0.8,R,ugm-3,0.0,R,ugm-3
4070,19-06-2019,15:00,0.114054,R,mgm-3,16.15,R,ugm-3 (FIDAS),3.5531,R,ugm-3,30.48682,R,ugm-3,35.93482,R,ugm-3,49.19401,R,ugm-3,10.826,R,ugm-3 (Ref.eq),-0.53526,R,ugm-3,1.2,R,ugm-3,0.1,R,ugm-3
4071,19-06-2019,16:00,0.125752,R,mgm-3,15.5,R,ugm-3 (FIDAS),6.31662,R,ugm-3,32.7732,R,ugm-3,42.45854,R,ugm-3,46.35013,R,ugm-3,10.967,R,ugm-3 (Ref.eq),0.91759,R,ugm-3,1.3,R,ugm-3,0.1,R,ugm-3
4072,19-06-2019,17:00,0.119903,R,mgm-3,12.025,R,ugm-3 (FIDAS),3.98377,R,ugm-3,27.9237,R,ugm-3,34.03207,R,ugm-3,52.28734,R,ugm-3,9.057,R,ugm-3 (Ref.eq),0.84113,R,ugm-3,1.1,R,ugm-3,0.1,R,ugm-3
4073,19-06-2019,18:00,0.096508,R,mgm-3,9.0,R,ugm-3 (FIDAS),3.26598,R,ugm-3,24.13152,R,ugm-3,29.13928,R,ugm-3,57.82541,R,ugm-3,6.958,R,ugm-3 (Ref.eq),0.68819,R,ugm-3,0.8,R,ugm-3,0.2,R,ugm-3
4074,19-06-2019,19:00,0.105281,R,mgm-3,8.2,R,ugm-3 (FIDAS),3.37365,R,ugm-3,30.00087,R,ugm-3,35.17372,R,ugm-3,52.78627,R,ugm-3,6.038,R,ugm-3 (Ref.eq),0.4588,R,ugm-3,0.9,R,ugm-3,0.0,R,ugm-3
4075,19-06-2019,20:00,0.181317,R,mgm-3,9.025,R,ugm-3 (FIDAS),3.76844,R,ugm-3,43.69335,R,ugm-3,49.47154,R,ugm-3,34.27615,R,ugm-3,6.533,R,ugm-3 (Ref.eq),0.4588,R,ugm-3,1.0,R,ugm-3,0.1,R,ugm-3
4076,19-06-2019,21:00,0.134526,R,mgm-3,9.75,R,ugm-3 (FIDAS),2.15339,R,ugm-3,44.59315,R,ugm-3,47.89498,R,ugm-3,23.24991,R,ugm-3,6.745,R,ugm-3 (Ref.eq),0.4588,R,ugm-3,1.0,R,ugm-3,0.1,R,ugm-3
4077,19-06-2019,22:00,0.13745,R,mgm-3,11.9,R,ugm-3 (FIDAS),2.18928,R,ugm-3,37.68822,R,ugm-3,41.04507,R,ugm-3,22.75098,R,ugm-3,7.547,R,ugm-3 (Ref.eq),0.4588,R,ugm-3,0.9,R,ugm-3,0.1,R,ugm-3
4078,19-06-2019,23:00,0.128677,R,mgm-3,10.975,R,ugm-3 (FIDAS),2.54818,R,ugm-3,37.24664,R,ugm-3,41.1538,R,ugm-3,19.05894,R,ugm-3,7.665,R,ugm-3 (Ref.eq),0.84113,R,ugm-3,0.8,R,ugm-3,0.1,R,ugm-3
4079,19-06-2019,24:00,0.125752,R,mgm-3,11.875,R,ugm-3 (FIDAS),1.7586,R,ugm-3,28.23682,R,ugm-3,30.9333,R,ugm-3,20.6555,R,ugm-3,7.689,R,ugm-3 (Ref.eq),0.68819,R,ugm-3,0.7,R,ugm-3,0.1,R,ugm-3
4080,20-06-2019,01:00,0.089753,R,mgm-3,10.825,R,ugm-3 (FIDAS),1.91481,R,ugm-3,28.44915,R,ugm-3,31.38514,R,ugm-3,17.42911,R,ugm-3,7.359,R,ugm-3 (Ref.eq),1.53066,R,ugm-3,0.6,R,ugm-3,0.1,R,ugm-3
4081,20-06-2019,02:00,0.070242,R,mgm-3,10.525,R,ugm-3 (FIDAS),1.7712,R,ugm-3,21.6385,R,ugm-3,24.35429,R,ugm-3,19.35829,R,ugm-3,7.076,R,ugm-3 (Ref.eq),1.02044,R,ugm-3,0.5,R,ugm-3,0.1,R,ugm-3
4082,20-06-2019,03:00,0.105362,R,mgm-3,11.525,R,ugm-3 (FIDAS),1.61562,R,ugm-3,17.09317,R,ugm-3,19.57041,R,ugm-3,31.98109,R,ugm-3,7.052,R,ugm-3 (Ref.eq),1.37759,R,ugm-3,0.3,R,ugm-3,0.1,R,ugm-3
4083,20-06-2019,04:00,0.084875,R,mgm-3,12.0,R,ugm-3 (FIDAS),1.3643,R,ugm-3,16.39127,R,ugm-3,18.48317,R,ugm-3,34.22626,R,ugm-3,7.241,R,ugm-3 (Ref.eq),1.37759,R,ugm-3,0.4,R,ugm-3,0.0,R,ugm-3
4084,20-06-2019,05:00,0.093655,R,mgm-3,10.9,R,ugm-3 (FIDAS),2.19006,R,ugm-3,20.28954,R,ugm-3,23.64758,R,ugm-3,27.04174,R,ugm-3,6.557,R,ugm-3 (Ref.eq),1.07146,R,ugm-3,0.4,R,ugm-3,0.1,R,ugm-3
4085,20-06-2019,06:00,0.181457,R,mgm-3,9.625,R,ugm-3 (FIDAS),3.23123,R,ugm-3,16.0837,R,ugm-3,21.03819,R,ugm-3,34.5755,R,ugm-3,5.283,R,ugm-3 (Ref.eq),0.99493,R,ugm-3,0.5,R,ugm-3,0.1,R,ugm-3
4086,20-06-2019,07:00,0.199018,R,mgm-3,7.725,R,ugm-3 (FIDAS),3.26714,R,ugm-3,13.69108,R,ugm-3,18.70062,R,ugm-3,47.69723,R,ugm-3,4.434,R,ugm-3 (Ref.eq),1.60719,R,ugm-3,0.5,R,ugm-3,0.0,R,ugm-3
4087,20-06-2019,08:00,0.17853,R,mgm-3,9.65,R,ugm-3 (FIDAS),3.01582,R,ugm-3,10.97778,R,ugm-3,15.60197,R,ugm-3,53.63444,R,ugm-3,5.189,R,ugm-3 (Ref.eq),0.9184,R,ugm-3,0.4,R,ugm-3,0.0,R,ugm-3
4088,20-06-2019,09:00,0.166824,R,mgm-3,10.325,R,ugm-3 (FIDAS),2.97992,R,ugm-3,11.52209,R,ugm-3,16.09123,R,ugm-3,56.5781,R,ugm-3,4.953,R,ugm-3 (Ref.eq),0.99493,R,ugm-3,0.4,R,ugm-3,0.0,R,ugm-3
4089,20-06-2019,10:00,0.158044,R,mgm-3,9.325,R,ugm-3 (FIDAS),2.83631,R,ugm-3,12.39463,R,ugm-3,16.74358,R,ugm-3,60.07057,R,ugm-3,4.764,R,ugm-3 (Ref.eq),1.30106,R,ugm-3,0.4,R,ugm-3,0.0,R,ugm-3
4090,20-06-2019,11:00,0.155117,R,mgm-3,9.0,R,ugm-3 (FIDAS),2.94401,R,ugm-3,14.9476,R,ugm-3,19.46169,R,ugm-3,61.2181,R,ugm-3,4.316,R,ugm-3 (Ref.eq),0.99493,R,ugm-3,0.3,R,ugm-3,0.1,R,ugm-3
4091,20-06-2019,12:00,0.128776,R,mgm-3,8.825,R,ugm-3 (FIDAS),2.19006,R,ugm-3,12.51574,R,ugm-3,15.87378,R,ugm-3,65.45896,R,ugm-3,4.363,R,ugm-3 (Ref.eq),0.99493,R,ugm-3,0.4,R,ugm-3,0.0,R,ugm-3
4092,20-06-2019,13:00,0.196091,R,mgm-3,6.275,R,ugm-3 (FIDAS),1.68742,R,ugm-3,12.19919,R,ugm-3,14.78653,R,ugm-3,67.8538,R,ugm-3,3.113,R,ugm-3 (Ref.eq),0.84186,R,ugm-3,0.2,R,ugm-3,0.1,R,ugm-3
4093,20-06-2019,14:00,0.163897,R,mgm-3,6.225,R,ugm-3 (FIDAS),1.97464,R,ugm-3,13.82456,R,ugm-3,16.8523,R,ugm-3,64.66068,R,ugm-3,2.618,R,ugm-3 (Ref.eq),1.07146,R,ugm-3,0.3,R,ugm-3,0.0,R,ugm-3
4094,20-06-2019,15:00,0.204871,R,mgm-3,4.95,R,ugm-3 (FIDAS),3.05172,R,ugm-3,15.65224,R,ugm-3,20.33149,R,ugm-3,65.05982,R,ugm-3,2.075,R,ugm-3 (Ref.eq),1.37759,R,ugm-3,0.3,R,ugm-3,0.1,R,ugm-3
4095,20-06-2019,16:00,0.146336,R,mgm-3,6.4,R,ugm-3 (FIDAS),2.08235,R,ugm-3,12.46344,R,ugm-3,15.65633,R,ugm-3,67.65423,R,ugm-3,2.689,R,ugm-3 (Ref.eq),1.148,R,ugm-3,0.3,R,ugm-3,0.0,R,ugm-3
4096,20-06-2019,17:00,0.204871,R,mgm-3,5.575,R,ugm-3 (FIDAS),1.29249,R,ugm-3,10.79334,R,ugm-3,12.77513,R,ugm-3,71.99488,R,ugm-3,1.934,R,ugm-3 (Ref.eq),1.148,R,ugm-3,0.3,R,ugm-3,0.0,R,ugm-3
4097,20-06-2019,18:00,0.146336,R,mgm-3,5.525,R,ugm-3 (FIDAS),1.25659,R,ugm-3,12.15308,R,ugm-3,14.07983,R,ugm-3,65.30928,R,ugm-3,2.476,R,ugm-3 (Ref.eq),0.84186,R,ugm-3,0.3,R,ugm-3,0.1,R,ugm-3
4098,20-06-2019,19:00,0.122923,R,mgm-3,3.625,R,ugm-3 (FIDAS),0.82576,R,ugm-3,14.00965,R,ugm-3,15.2758,R,ugm-3,62.16606,R,ugm-3,1.863,R,ugm-3 (Ref.eq),0.53573,R,ugm-3,0.3,R,ugm-3,0.1,R,ugm-3
4099,20-06-2019,20:00,0.14341,R,mgm-3,4.15,R,ugm-3 (FIDAS),0.64625,R,ugm-3,18.30771,R,ugm-3,19.2986,R,ugm-3,56.97724,R,ugm-3,2.005,R,ugm-3 (Ref.eq),0.99493,R,ugm-3,0.4,R,ugm-3,0.0,R,ugm-3
4100,20-06-2019,21:00,0.146336,R,mgm-3,3.775,R,ugm-3 (FIDAS),0.64625,R,ugm-3,17.38354,R,ugm-3,18.37444,R,ugm-3,55.92949,R,ugm-3,2.17,R,ugm-3 (Ref.eq),0.76533,R,ugm-3,0.4,R,ugm-3,0.0,R,ugm-3
4101,20-06-2019,22:00,0.137556,R,mgm-3,3.65,R,ugm-3 (FIDAS),0.53854,R,ugm-3,13.14535,R,ugm-3,13.9711,R,ugm-3,59.52175,R,ugm-3,1.958,R,ugm-3 (Ref.eq),1.148,R,ugm-3,0.3,R,ugm-3,0.0,R,ugm-3
4102,20-06-2019,23:00,0.155117,R,mgm-3,3.85,R,ugm-3 (FIDAS),0.61034,R,ugm-3,16.73189,R,ugm-3,17.66773,R,ugm-3,51.93809,R,ugm-3,2.099,R,ugm-3 (Ref.eq),1.30106,R,ugm-3,0.3,R,ugm-3,0.1,R,ugm-3
