,Date,time,PM<sub>10</sub> particulate matter (Hourly measured),status,unit,Nitric oxide,status.1,unit.1,Nitrogen dioxide,status.2,unit.2,Nitrogen oxides as nitrogen dioxide,status.3,unit.3,Ozone,status.4,unit.4,PM<sub>2.5</sub> particulate matter (Hourly measured),status.5,unit.5
4169,23-06-2019,18:00,23.225,R,ugm-3 (FIDAS),2.22185,R,ugm-3,27.14794,R,ugm-3,30.55473,R,ugm-3,93.89769,R,ugm-3,16.135,R,ugm-3 (Ref.eq)
4170,23-06-2019,19:00,25.08,R,ugm-3 (FIDAS),3.95359,R,ugm-3,37.62239,R,ugm-3,43.68448,R,ugm-3,82.32263,R,ugm-3,16.755,R,ugm-3 (Ref.eq)
4171,23-06-2019,20:00,28.69,R,ugm-3 (FIDAS),2.4179,R,ugm-3,35.73066,R,ugm-3,39.43805,R,ugm-3,94.64607,R,ugm-3,20.373,R,ugm-3 (Ref.eq)
4172,23-06-2019,21:00,30.46,R,ugm-3 (FIDAS),1.40499,R,ugm-3,36.20995,R,ugm-3,38.36424,R,ugm-3,97.88909,R,ugm-3,23.182,R,ugm-3 (Ref.eq)
4173,23-06-2019,22:00,30.19,R,ugm-3 (FIDAS),1.56837,R,ugm-3,33.17731,R,ugm-3,35.58211,R,ugm-3,87.76091,R,ugm-3,23.021,R,ugm-3 (Ref.eq)
4174,23-06-2019,23:00,30.42,R,ugm-3 (FIDAS),0.88221,R,ugm-3,37.84131,R,ugm-3,39.194,R,ugm-3,66.05767,R,ugm-3,23.102,R,ugm-3 (Ref.eq)
4175,23-06-2019,24:00,31.56,R,ugm-3 (FIDAS),1.73174,R,ugm-3,46.7887,R,ugm-3,49.44399,R,ugm-3,48.29594,R,ugm-3,25.212,R,ugm-3 (Ref.eq)
4176,24-06-2019,01:00,35.59,R,ugm-3 (FIDAS),0.56655,R,ugm-3,40.52039,R,ugm-3,41.38908,R,ugm-3,43.10712,R,ugm-3,27.885,R,ugm-3 (Ref.eq)
4177,24-06-2019,02:00,35.893,R,ugm-3 (FIDAS),7.27792,R,ugm-3,46.04351,R,ugm-3,57.20283,R,ugm-3,13.30467,R,ugm-3,28.073,R,ugm-3 (Ref.eq)
4178,24-06-2019,03:00,36.048,R,ugm-3 (FIDAS),1.04593,R,ugm-3,34.75813,R,ugm-3,36.36187,R,ugm-3,21.65335,R,ugm-3,29.321,R,ugm-3 (Ref.eq)
4179,24-06-2019,04:00,39.595,R,ugm-3 (FIDAS),1.47084,R,ugm-3,35.18039,R,ugm-3,37.43564,R,ugm-3,18.41033,R,ugm-3,31.724,R,ugm-3 (Ref.eq)
4180,24-06-2019,05:00,45.003,R,ugm-3 (FIDAS),5.71992,R,ugm-3,42.77069,R,ugm-3,51.54112,R,ugm-3,11.37549,R,ugm-3,33.149,R,ugm-3 (Ref.eq)
4181,24-06-2019,06:00,45.673,R,ugm-3 (FIDAS),15.95042,R,ugm-3,46.80254,R,ugm-3,71.2595,R,ugm-3,10.12818,R,ugm-3,32.977,R,ugm-3 (Ref.eq)
4182,24-06-2019,07:00,38.648,R,ugm-3 (FIDAS),18.56524,R,ugm-3,46.45379,R,ugm-3,74.92009,R,ugm-3,16.6142,R,ugm-3,28.127,R,ugm-3 (Ref.eq)
4183,24-06-2019,08:00,26.263,R,ugm-3 (FIDAS),10.8842,R,ugm-3,35.43794,R,ugm-3,52.12681,R,ugm-3,28.48862,R,ugm-3,18.778,R,ugm-3 (Ref.eq)
4184,24-06-2019,09:00,20.22,R,ugm-3 (FIDAS),6.439,R,ugm-3,32.88271,R,ugm-3,42.7557,R,ugm-3,30.13507,R,ugm-3,13.774,R,ugm-3 (Ref.eq)
4185,24-06-2019,10:00,20.05,R,ugm-3 (FIDAS),7.15808,R,ugm-3,38.27158,R,ugm-3,49.24715,R,ugm-3,27.69034,R,ugm-3,12.002,R,ugm-3 (Ref.eq)
4186,24-06-2019,11:00,27.61,R,ugm-3 (FIDAS),6.14483,R,ugm-3,31.47906,R,ugm-3,40.901,R,ugm-3,20.20646,R,ugm-3,15.906,R,ugm-3 (Ref.eq)
4187,24-06-2019,12:00,23.27,R,ugm-3 (FIDAS),10.29586,R,ugm-3,37.85309,R,ugm-3,53.63986,R,ugm-3,28.43873,R,ugm-3,13.785,R,ugm-3 (Ref.eq)
4188,24-06-2019,13:00,19.615,R,ugm-3 (FIDAS),4.02029,R,ugm-3,24.97507,R,ugm-3,31.13943,R,ugm-3,44.70368,R,ugm-3,11.441,R,ugm-3 (Ref.eq)
4189,24-06-2019,14:00,17.623,R,ugm-3 (FIDAS),3.13779,R,ugm-3,23.98544,R,ugm-3,28.79665,R,ugm-3,45.95099,R,ugm-3,11.361,R,ugm-3 (Ref.eq)
4190,24-06-2019,15:00,20.495,R,ugm-3 (FIDAS),3.30121,R,ugm-3,25.00386,R,ugm-3,30.06565,R,ugm-3,54.5824,R,ugm-3,12.62,R,ugm-3 (Ref.eq)
4191,24-06-2019,16:00,20.29,R,ugm-3 (FIDAS),7.81178,R,ugm-3,39.17276,R,ugm-3,51.15066,R,ugm-3,44.10497,R,ugm-3,12.771,R,ugm-3 (Ref.eq)
4192,24-06-2019,17:00,20.38,R,ugm-3 (FIDAS),3.49732,R,ugm-3,32.80527,R,ugm-3,38.16776,R,ugm-3,55.77982,R,ugm-3,12.936,R,ugm-3 (Ref.eq)
4193,24-06-2019,18:00,17.16,R,ugm-3 (FIDAS),2.61482,R,ugm-3,32.64538,R,ugm-3,36.65472,R,ugm-3,56.77767,R,ugm-3,11.022,R,ugm-3 (Ref.eq)
4194,24-06-2019,19:00,15.945,R,ugm-3 (FIDAS),3.1051,R,ugm-3,44.43725,R,ugm-3,49.19834,R,ugm-3,45.40218,R,ugm-3,10.518,R,ugm-3 (Ref.eq)
4195,24-06-2019,20:00,17.455,R,ugm-3 (FIDAS),5.49113,R,ugm-3,47.75826,R,ugm-3,56.17787,R,ugm-3,35.17421,R,ugm-3,12.311,R,ugm-3 (Ref.eq)
4196,24-06-2019,21:00,14.29,R,ugm-3 (FIDAS),5.16427,R,ugm-3,47.77135,R,ugm-3,55.68979,R,ugm-3,29.98539,R,ugm-3,10.005,R,ugm-3 (Ref.eq)
4197,24-06-2019,22:00,17.408,R,ugm-3 (FIDAS),10.94957,R,ugm-3,63.10939,R,ugm-3,79.8985,R,ugm-3,8.18237,R,ugm-3,12.333,R,ugm-3 (Ref.eq)
4198,24-06-2019,23:00,17.123,R,ugm-3 (FIDAS),12.02818,R,ugm-3,55.0129,R,ugm-3,73.45586,R,ugm-3,7.88302,R,ugm-3,12.276,R,ugm-3 (Ref.eq)
4199,24-06-2019,24:00,15.893,R,ugm-3 (FIDAS),2.25528,R,ugm-3,32.46454,R,ugm-3,35.9226,R,ugm-3,18.70969,R,ugm-3,11.745,R,ugm-3 (Ref.eq)
4200,25-06-2019,01:00,16.645,R,ugm-3 (FIDAS),4.44669,R,ugm-3,35.02509,R,ugm-3,41.84325,R,ugm-3,,,,12.429,R,ugm-3 (Ref.eq)
4201,25-06-2019,02:00,19.588,R,ugm-3 (FIDAS),3.05165,R,ugm-3,38.791,R,ugm-3,43.47013,R,ugm-3,2.32832,R,ugm-3,14.547,R,ugm-3 (Ref.eq)
4202,25-06-2019,03:00,19.43,R,ugm-3 (FIDAS),8.53373,R,ugm-3,37.1368,R,ugm-3,50.22167,R,ugm-3,2.92703,R,ugm-3,14.976,R,ugm-3 (Ref.eq)
4203,25-06-2019,04:00,20.575,R,ugm-3 (FIDAS),30.89799,R,ugm-3,40.18222,R,ugm-3,87.55847,R,ugm-3,1.26394,R,ugm-3,15.375,R,ugm-3 (Ref.eq)
4204,25-06-2019,05:00,24.173,R,ugm-3 (FIDAS),27.46488,R,ugm-3,42.7131,R,ugm-3,84.82532,R,ugm-3,0.89807,R,ugm-3,17.934,R,ugm-3 (Ref.eq)
4205,25-06-2019,06:00,25.428,R,ugm-3 (FIDAS),15.13838,R,ugm-3,42.4326,R,ugm-3,65.64445,R,ugm-3,4.78968,R,ugm-3,19.835,R,ugm-3 (Ref.eq)
4206,25-06-2019,07:00,24.613,R,ugm-3 (FIDAS),16.57701,R,ugm-3,46.81557,R,ugm-3,72.2333,R,ugm-3,4.6899,R,ugm-3,18.609,R,ugm-3 (Ref.eq)
4207,25-06-2019,08:00,17.865,R,ugm-3 (FIDAS),15.26916,R,ugm-3,41.93922,R,ugm-3,65.35161,R,ugm-3,9.87872,R,ugm-3,14.078,R,ugm-3 (Ref.eq)
4208,25-06-2019,09:00,18.958,R,ugm-3 (FIDAS),10.75708,R,ugm-3,27.09006,R,ugm-3,43.58401,R,ugm-3,13.27141,R,ugm-3,13.625,R,ugm-3 (Ref.eq)
4209,25-06-2019,10:00,16.868,R,ugm-3 (FIDAS),6.86622,R,ugm-3,16.94988,R,ugm-3,27.47794,R,ugm-3,17.46238,R,ugm-3,10.223,R,ugm-3 (Ref.eq)
4210,25-06-2019,11:00,17.155,R,ugm-3 (FIDAS),5.65646,R,ugm-3,19.73214,R,ugm-3,28.40526,R,ugm-3,29.53636,R,ugm-3,9.222,R,ugm-3 (Ref.eq)
4211,25-06-2019,12:00,15.28,R,ugm-3 (FIDAS),5.98342,R,ugm-3,15.08228,R,ugm-3,24.25672,R,ugm-3,31.88131,R,ugm-3,8.017,R,ugm-3 (Ref.eq)
4212,25-06-2019,13:00,13.768,R,ugm-3 (FIDAS),5.10062,R,ugm-3,13.06825,R,ugm-3,20.88909,R,ugm-3,31.43228,R,ugm-3,7.825,R,ugm-3 (Ref.eq)
4213,25-06-2019,14:00,37.813,R,ugm-3 (FIDAS),6.44117,R,ugm-3,18.08968,R,ugm-3,27.966,R,ugm-3,31.2826,R,ugm-3,22.782,R,ugm-3 (Ref.eq)
4214,25-06-2019,15:00,25.353,R,ugm-3 (FIDAS),6.73543,R,ugm-3,22.95836,R,ugm-3,33.28588,R,ugm-3,31.43228,R,ugm-3,15.151,R,ugm-3 (Ref.eq)
4215,25-06-2019,16:00,16.635,R,ugm-3 (FIDAS),6.11421,R,ugm-3,21.5682,R,ugm-3,30.94318,R,ugm-3,34.12647,R,ugm-3,9.833,R,ugm-3 (Ref.eq)
4216,25-06-2019,17:00,18.425,R,ugm-3 (FIDAS),21.84112,R,ugm-3,26.00562,R,ugm-3,59.49486,R,ugm-3,33.42798,R,ugm-3,11.331,R,ugm-3 (Ref.eq)
4217,25-06-2019,18:00,20.003,R,ugm-3 (FIDAS),4.64287,R,ugm-3,18.01626,R,ugm-3,25.13524,R,ugm-3,36.87056,R,ugm-3,14.271,R,ugm-3 (Ref.eq)
4218,25-06-2019,19:00,19.93,R,ugm-3 (FIDAS),3.95625,R,ugm-3,19.21549,R,ugm-3,25.28166,R,ugm-3,37.41938,R,ugm-3,14.46,R,ugm-3 (Ref.eq)
4219,25-06-2019,20:00,23.645,R,ugm-3 (FIDAS),2.81188,R,ugm-3,20.14046,R,ugm-3,24.45195,R,ugm-3,35.72303,R,ugm-3,17.031,R,ugm-3 (Ref.eq)
4220,25-06-2019,21:00,20.223,R,ugm-3 (FIDAS),2.32144,R,ugm-3,17.52483,R,ugm-3,21.08431,R,ugm-3,35.67314,R,ugm-3,13.991,R,ugm-3 (Ref.eq)
4221,25-06-2019,22:00,18.413,R,ugm-3 (FIDAS),2.32144,R,ugm-3,12.05853,R,ugm-3,15.61801,R,ugm-3,41.01164,R,ugm-3,13.609,R,ugm-3 (Ref.eq)
4222,25-06-2019,23:00,19.063,R,ugm-3 (FIDAS),0.94819,R,ugm-3,8.99067,R,ugm-3,10.44455,R,ugm-3,44.75357,R,ugm-3,13.826,R,ugm-3 (Ref.eq)
4223,25-06-2019,24:00,18.553,R,ugm-3 (FIDAS),0.35966,R,ugm-3,7.15992,R,ugm-3,7.71139,R,ugm-3,44.15486,R,ugm-3,13.91,R,ugm-3 (Ref.eq)
4224,26-06-2019,01:00,18.728,R,ugm-3 (FIDAS),0.74137,R,ugm-3,5.43562,R,ugm-3,6.57237,R,ugm-3,42.64146,R,ugm-3,14.201,R,ugm-3 (Ref.eq)
4225,26-06-2019,02:00,11.798,R,ugm-3 (FIDAS),0.69776,R,ugm-3,4.2661,R,ugm-3,5.33598,R,ugm-3,56.7444,R,ugm-3,8.927,R,ugm-3 (Ref.eq)
4226,26-06-2019,03:00,9.508,R,ugm-3 (FIDAS),1.21017,R,ugm-3,3.80578,R,ugm-3,5.66134,R,ugm-3,58.5239,R,ugm-3,6.768,R,ugm-3 (Ref.eq)
4227,26-06-2019,04:00,10.424,R,ugm-3 (FIDAS),0.98122,R,ugm-3,4.01042,R,ugm-3,5.51493,R,ugm-3,57.82541,R,ugm-3,7.333,R,ugm-3 (Ref.eq)
4228,26-06-2019,05:00,11.9,R,ugm-3 (FIDAS),1.30829,R,ugm-3,6.09556,R,ugm-3,8.10158,R,ugm-3,53.43487,R,ugm-3,8.556,R,ugm-3 (Ref.eq)
4229,26-06-2019,06:00,10.89,R,ugm-3 (FIDAS),2.682,R,ugm-3,11.06592,R,ugm-3,15.17826,R,ugm-3,50.39143,R,ugm-3,7.862,R,ugm-3 (Ref.eq)
4230,26-06-2019,07:00,9.175,R,ugm-3 (FIDAS),5.88731,R,ugm-3,17.37625,R,ugm-3,26.40334,R,ugm-3,48.49551,R,ugm-3,6.261,R,ugm-3 (Ref.eq)
4231,26-06-2019,08:00,10.546,R,ugm-3 (FIDAS),4.97151,R,ugm-3,18.87808,R,ugm-3,26.50095,R,ugm-3,48.44562,R,ugm-3,6.907,R,ugm-3 (Ref.eq)
4232,26-06-2019,09:00,12.895,R,ugm-3 (FIDAS),4.74256,R,ugm-3,13.07974,R,ugm-3,20.35156,R,ugm-3,49.04433,R,ugm-3,8.218,R,ugm-3 (Ref.eq)
4233,26-06-2019,10:00,15.013,R,ugm-3 (FIDAS),5.20046,R,ugm-3,13.69536,R,ugm-3,21.66928,R,ugm-3,45.9011,R,ugm-3,9.126,R,ugm-3 (Ref.eq)
4234,26-06-2019,11:00,16.595,R,ugm-3 (FIDAS),5.49482,R,ugm-3,13.92727,R,ugm-3,22.35255,R,ugm-3,47.8968,R,ugm-3,8.509,R,ugm-3 (Ref.eq)
4235,26-06-2019,12:00,17.16,R,ugm-3 (FIDAS),4.35007,R,ugm-3,11.24131,R,ugm-3,17.91132,R,ugm-3,49.54325,R,ugm-3,8.942,R,ugm-3 (Ref.eq)
4236,26-06-2019,13:00,15.113,R,ugm-3 (FIDAS),4.84068,R,ugm-3,10.9283,R,ugm-3,18.35056,R,ugm-3,52.23745,R,ugm-3,8.646,R,ugm-3 (Ref.eq)
4237,26-06-2019,14:00,17.553,R,ugm-3 (FIDAS),4.12112,R,ugm-3,10.46986,R,ugm-3,16.78881,R,ugm-3,56.32863,R,ugm-3,8.031,R,ugm-3 (Ref.eq)
4238,26-06-2019,15:00,17.878,R,ugm-3 (FIDAS),5.46212,R,ugm-3,8.41369,R,ugm-3,16.78881,R,ugm-3,57.77552,R,ugm-3,8.112,R,ugm-3 (Ref.eq)
4239,26-06-2019,16:00,18.133,R,ugm-3 (FIDAS),5.00421,R,ugm-3,9.1646,R,ugm-3,16.83762,R,ugm-3,54.93164,R,ugm-3,8.604,R,ugm-3 (Ref.eq)
4240,26-06-2019,17:00,14.818,R,ugm-3 (FIDAS),3.43427,R,ugm-3,10.83975,R,ugm-3,16.10555,R,ugm-3,57.72562,R,ugm-3,7.958,R,ugm-3 (Ref.eq)
4241,26-06-2019,18:00,13.14,R,ugm-3 (FIDAS),4.18653,R,ugm-3,11.29684,R,ugm-3,17.7161,R,ugm-3,53.08562,R,ugm-3,7.285,R,ugm-3 (Ref.eq)
4242,26-06-2019,19:00,12.031,R,ugm-3 (FIDAS),3.5978,R,ugm-3,13.02923,R,ugm-3,18.54578,R,ugm-3,50.74067,R,ugm-3,6.368,R,ugm-3 (Ref.eq)
4243,26-06-2019,20:00,9.519,R,ugm-3 (FIDAS),3.5978,R,ugm-3,12.88282,R,ugm-3,18.39937,R,ugm-3,49.2439,R,ugm-3,5.152,R,ugm-3 (Ref.eq)
4244,26-06-2019,21:00,8.703,R,ugm-3 (FIDAS),1.92973,R,ugm-3,12.21938,R,ugm-3,15.17826,R,ugm-3,52.43702,R,ugm-3,4.47,R,ugm-3 (Ref.eq)
4245,26-06-2019,22:00,9.986,R,ugm-3 (FIDAS),1.89702,R,ugm-3,9.73169,R,ugm-3,12.64041,R,ugm-3,56.12906,R,ugm-3,4.26,R,ugm-3 (Ref.eq)
4246,26-06-2019,23:00,9.404,R,ugm-3 (FIDAS),2.02785,R,ugm-3,4.89464,R,ugm-3,8.00397,R,ugm-3,59.72132,R,ugm-3,4.009,R,ugm-3 (Ref.eq)
4247,26-06-2019,24:00,6.981,R,ugm-3 (FIDAS),1.30829,R,ugm-3,5.26588,R,ugm-3,7.2719,R,ugm-3,55.77982,R,ugm-3,4.229,R,ugm-3 (Ref.eq)
4248,27-06-2019,01:00,8.061,R,ugm-3 (FIDAS),1.09061,R,ugm-3,3.27314,R,ugm-3,4.94538,R,ugm-3,60.86885,R,ugm-3,4.401,R,ugm-3 (Ref.eq)
4249,27-06-2019,02:00,8.534,R,ugm-3 (FIDAS),0.95974,R,ugm-3,3.99437,R,ugm-3,5.46595,R,ugm-3,58.7401,R,ugm-3,4.88,R,ugm-3 (Ref.eq)
4250,27-06-2019,03:00,8.888,R,ugm-3 (FIDAS),0.81796,R,ugm-3,4.35817,R,ugm-3,5.61236,R,ugm-3,57.92519,R,ugm-3,5.288,R,ugm-3 (Ref.eq)
4251,27-06-2019,04:00,10.371,R,ugm-3 (FIDAS),1.17786,R,ugm-3,4.05035,R,ugm-3,5.85637,R,ugm-3,59.02283,R,ugm-3,5.83,R,ugm-3 (Ref.eq)
4252,27-06-2019,05:00,13.14,R,ugm-3 (FIDAS),1.63591,R,ugm-3,6.95944,R,ugm-3,9.4678,R,ugm-3,54.63229,R,ugm-3,6.54,R,ugm-3 (Ref.eq)
4253,27-06-2019,06:00,18.63,R,ugm-3 (FIDAS),3.79532,R,ugm-3,10.188,R,ugm-3,16.00742,R,ugm-3,52.68648,R,ugm-3,7.292,R,ugm-3 (Ref.eq)
4254,27-06-2019,07:00,17.113,R,ugm-3 (FIDAS),5.88929,R,ugm-3,14.39537,R,ugm-3,23.42549,R,ugm-3,45.50196,R,ugm-3,7.559,R,ugm-3 (Ref.eq)
4255,27-06-2019,08:00,16.463,R,ugm-3 (FIDAS),8.7685,R,ugm-3,15.83701,R,ugm-3,29.28186,R,ugm-3,35.82282,R,ugm-3,7.985,R,ugm-3 (Ref.eq)
4256,27-06-2019,09:00,18.528,R,ugm-3 (FIDAS),6.64181,R,ugm-3,14.85202,R,ugm-3,25.03599,R,ugm-3,37.9183,R,ugm-3,8.099,R,ugm-3 (Ref.eq)
4257,27-06-2019,10:00,17.508,R,ugm-3 (FIDAS),6.38007,R,ugm-3,12.56919,R,ugm-3,22.35182,R,ugm-3,43.2568,R,ugm-3,7.682,R,ugm-3 (Ref.eq)
4258,27-06-2019,11:00,19.435,R,ugm-3 (FIDAS),5.56211,R,ugm-3,14.3114,R,ugm-3,22.83985,R,ugm-3,48.5953,R,ugm-3,8.063,R,ugm-3 (Ref.eq)
4259,27-06-2019,12:00,22.338,R,ugm-3 (FIDAS),5.03862,R,ugm-3,12.3323,R,ugm-3,20.05807,R,ugm-3,58.07487,R,ugm-3,8.384,R,ugm-3 (Ref.eq)
4260,27-06-2019,13:00,20.468,R,ugm-3 (FIDAS),3.7626,R,ugm-3,13.41037,R,ugm-3,19.17962,R,ugm-3,66.5566,R,ugm-3,7.848,R,ugm-3 (Ref.eq)
4261,27-06-2019,14:00,16.723,R,ugm-3 (FIDAS),5.0059,R,ugm-3,13.01691,R,ugm-3,20.69251,R,ugm-3,72.39402,R,ugm-3,6.718,R,ugm-3 (Ref.eq)
4262,27-06-2019,15:00,19.058,R,ugm-3 (FIDAS),6.11832,R,ugm-3,11.40883,R,ugm-3,20.79012,R,ugm-3,72.14456,R,ugm-3,6.954,R,ugm-3 (Ref.eq)
4263,27-06-2019,16:00,18.208,R,ugm-3 (FIDAS),4.87503,R,ugm-3,10.87503,R,ugm-3,18.34996,R,ugm-3,71.59574,R,ugm-3,7.082,R,ugm-3 (Ref.eq)
4264,27-06-2019,17:00,17.108,R,ugm-3 (FIDAS),4.71143,R,ugm-3,13.27321,R,ugm-3,20.4973,R,ugm-3,61.76692,R,ugm-3,7.369,R,ugm-3 (Ref.eq)
4265,27-06-2019,18:00,16.583,R,ugm-3 (FIDAS),5.13677,R,ugm-3,13.84111,R,ugm-3,21.71738,R,ugm-3,48.29594,R,ugm-3,7.569,R,ugm-3 (Ref.eq)
4266,27-06-2019,19:00,14.288,R,ugm-3 (FIDAS),4.44969,R,ugm-3,14.30898,R,ugm-3,21.13174,R,ugm-3,44.45422,R,ugm-3,7.184,R,ugm-3 (Ref.eq)
4267,27-06-2019,20:00,15.71,R,ugm-3 (FIDAS),3.66445,R,ugm-3,17.0259,R,ugm-3,22.64464,R,ugm-3,43.40648,R,ugm-3,8.718,R,ugm-3 (Ref.eq)
4268,27-06-2019,21:00,14.518,R,ugm-3 (FIDAS),2.35572,R,ugm-3,14.93313,R,ugm-3,18.54518,R,ugm-3,42.50841,R,ugm-3,8.665,R,ugm-3 (Ref.eq)
4269,27-06-2019,22:00,14.25,R,ugm-3 (FIDAS),1.99582,R,ugm-3,11.67833,R,ugm-3,14.73854,R,ugm-3,42.45852,R,ugm-3,8.08,R,ugm-3 (Ref.eq)
4270,27-06-2019,23:00,13.405,R,ugm-3 (FIDAS),1.86494,R,ugm-3,8.7556,R,ugm-3,11.61514,R,ugm-3,45.70153,R,ugm-3,7.361,R,ugm-3 (Ref.eq)
4271,27-06-2019,24:00,11.623,R,ugm-3 (FIDAS),1.30873,R,ugm-3,7.55871,R,ugm-3,9.56541,R,ugm-3,45.50196,R,ugm-3,7.196,R,ugm-3 (Ref.eq)
4272,28-06-2019,01:00,11.665,R,ugm-3 (FIDAS),1.39645,R,ugm-3,8.39993,R,ugm-3,10.54112,R,ugm-3,43.0406,R,ugm-3,7.118,R,ugm-3 (Ref.eq)
4273,28-06-2019,02:00,11.098,R,ugm-3 (FIDAS),1.09098,R,ugm-3,6.85119,R,ugm-3,8.524,R,ugm-3,41.9097,R,ugm-3,6.367,R,ugm-3 (Ref.eq)
4274,28-06-2019,03:00,11.04,R,ugm-3 (FIDAS),1.17825,R,ugm-3,5.22079,R,ugm-3,7.02742,R,ugm-3,44.85336,R,ugm-3,6.523,R,ugm-3 (Ref.eq)
4275,28-06-2019,04:00,12.623,R,ugm-3 (FIDAS),0.85096,R,ugm-3,6.30825,R,ugm-3,7.61304,R,ugm-3,44.05508,R,ugm-3,7.176,R,ugm-3 (Ref.eq)
4276,28-06-2019,05:00,15.813,R,ugm-3 (FIDAS),2.88018,R,ugm-3,9.54102,R,ugm-3,13.95723,R,ugm-3,39.76432,R,ugm-3,8.475,R,ugm-3 (Ref.eq)
4277,28-06-2019,06:00,17.735,R,ugm-3 (FIDAS),4.15662,R,ugm-3,15.92889,R,ugm-3,22.30229,R,ugm-3,32.92905,R,ugm-3,9.369,R,ugm-3 (Ref.eq)
4278,28-06-2019,07:00,17.753,R,ugm-3 (FIDAS),6.90588,R,ugm-3,15.12953,R,ugm-3,25.71839,R,ugm-3,34.67529,R,ugm-3,8.789,R,ugm-3 (Ref.eq)
4279,28-06-2019,08:00,22.548,R,ugm-3 (FIDAS),8.9351,R,ugm-3,14.995,R,ugm-3,28.69528,R,ugm-3,30.33464,R,ugm-3,9.317,R,ugm-3 (Ref.eq)
4280,28-06-2019,09:00,22.55,R,ugm-3 (FIDAS),8.90237,R,ugm-3,14.75237,R,ugm-3,28.40247,R,ugm-3,32.28045,R,ugm-3,9.619,R,ugm-3 (Ref.eq)
