,Date,time,PM<sub>10</sub> particulate matter (Hourly measured),status,unit,Nitric oxide,status.1,unit.1,Nitrogen dioxide,status.2,unit.2,Nitrogen oxides as nitrogen dioxide,status.3,unit.3,Non-volatile PM<sub>10</sub> (Hourly measured),status.4,unit.4,Non-volatile PM<sub>2.5</sub> (Hourly measured),status.5,unit.5,PM<sub>2.5</sub> particulate matter (Hourly measured),status.6,unit.6,Volatile PM<sub>10</sub> (Hourly measured),status.7,unit.7,Volatile PM<sub>2.5</sub> (Hourly measured),status.8,unit.8
7104,24-10-2019,01:00,35.4,R,ugm-3 (TEOM FDMS),46.91878,R,ugm-3,47.38266,R,ugm-3,119.32379,R,ugm-3,27.7,R,ugm-3 (TEOM FDMS),18.4,R,ugm-3 (TEOM FDMS),24.0,R,ugm-3 (TEOM FDMS),7.7,R,ugm-3 (TEOM FDMS),5.6,R,ugm-3 (TEOM FDMS)
7105,24-10-2019,02:00,36.3,R,ugm-3 (TEOM FDMS),41.83471,R,ugm-3,46.73577,R,ugm-3,110.88142,R,ugm-3,28.6,R,ugm-3 (TEOM FDMS),16.1,R,ugm-3 (TEOM FDMS),24.0,R,ugm-3 (TEOM FDMS),7.7,R,ugm-3 (TEOM FDMS),7.9,R,ugm-3 (TEOM FDMS)
7106,24-10-2019,03:00,35.8,R,ugm-3 (TEOM FDMS),42.59732,R,ugm-3,43.90813,R,ugm-3,109.2231,R,ugm-3,27.4,R,ugm-3 (TEOM FDMS),16.5,R,ugm-3 (TEOM FDMS),22.3,R,ugm-3 (TEOM FDMS),8.4,R,ugm-3 (TEOM FDMS),5.8,R,ugm-3 (TEOM FDMS)
7107,24-10-2019,04:00,36.9,R,ugm-3 (TEOM FDMS),49.6424,R,ugm-3,43.39495,R,ugm-3,119.51224,R,ugm-3,29.2,R,ugm-3 (TEOM FDMS),16.4,R,ugm-3 (TEOM FDMS),22.3,R,ugm-3 (TEOM FDMS),7.7,R,ugm-3 (TEOM FDMS),5.9,R,ugm-3 (TEOM FDMS)
7108,24-10-2019,05:00,35.9,R,ugm-3 (TEOM FDMS),55.38014,R,ugm-3,44.43406,R,ugm-3,129.3491,R,ugm-3,27.4,R,ugm-3 (TEOM FDMS),18.3,R,ugm-3 (TEOM FDMS),24.5,R,ugm-3 (TEOM FDMS),8.5,R,ugm-3 (TEOM FDMS),6.2,R,ugm-3 (TEOM FDMS)
7109,24-10-2019,06:00,39.2,R,ugm-3 (TEOM FDMS),115.69911,R,ugm-3,49.01463,R,ugm-3,226.41746,R,ugm-3,29.6,R,ugm-3 (TEOM FDMS),21.7,R,ugm-3 (TEOM FDMS),28.6,R,ugm-3 (TEOM FDMS),9.6,R,ugm-3 (TEOM FDMS),6.9,R,ugm-3 (TEOM FDMS)
7110,24-10-2019,07:00,44.0,R,ugm-3 (TEOM FDMS),195.80966,R,ugm-3,67.74054,R,ugm-3,367.97783,R,ugm-3,34.9,R,ugm-3 (TEOM FDMS),27.1,R,ugm-3 (TEOM FDMS),38.5,R,ugm-3 (TEOM FDMS),9.1,R,ugm-3 (TEOM FDMS),11.4,R,ugm-3 (TEOM FDMS)
7111,24-10-2019,08:00,38.7,R,ugm-3 (TEOM FDMS),141.55528,R,ugm-3,59.51445,R,ugm-3,276.56284,R,ugm-3,30.3,R,ugm-3 (TEOM FDMS),21.8,R,ugm-3 (TEOM FDMS),30.6,R,ugm-3 (TEOM FDMS),8.4,R,ugm-3 (TEOM FDMS),8.8,R,ugm-3 (TEOM FDMS)
7112,24-10-2019,09:00,40.3,R,ugm-3 (TEOM FDMS),136.14437,R,ugm-3,55.59978,R,ugm-3,264.35157,R,ugm-3,30.5,R,ugm-3 (TEOM FDMS),23.1,R,ugm-3 (TEOM FDMS),32.1,R,ugm-3 (TEOM FDMS),9.8,R,ugm-3 (TEOM FDMS),9.0,R,ugm-3 (TEOM FDMS)
7113,24-10-2019,10:00,48.2,R,ugm-3 (TEOM FDMS),110.94186,R,ugm-3,58.17459,R,ugm-3,228.28307,R,ugm-3,38.7,R,ugm-3 (TEOM FDMS),27.3,R,ugm-3 (TEOM FDMS),36.3,R,ugm-3 (TEOM FDMS),9.5,R,ugm-3 (TEOM FDMS),9.0,R,ugm-3 (TEOM FDMS)
7114,24-10-2019,11:00,49.3,R,ugm-3 (TEOM FDMS),104.65939,R,ugm-3,52.65654,R,ugm-3,213.13204,R,ugm-3,38.6,R,ugm-3 (TEOM FDMS),27.6,R,ugm-3 (TEOM FDMS),38.1,R,ugm-3 (TEOM FDMS),10.7,R,ugm-3 (TEOM FDMS),10.5,R,ugm-3 (TEOM FDMS)
7115,24-10-2019,12:00,41.5,R,ugm-3 (TEOM FDMS),93.83757,R,ugm-3,70.71965,R,ugm-3,214.60191,R,ugm-3,30.6,R,ugm-3 (TEOM FDMS),24.3,R,ugm-3 (TEOM FDMS),33.9,R,ugm-3 (TEOM FDMS),10.9,R,ugm-3 (TEOM FDMS),9.6,R,ugm-3 (TEOM FDMS)
7116,24-10-2019,13:00,32.8,R,ugm-3 (TEOM FDMS),30.54079,R,ugm-3,46.96085,R,ugm-3,93.7894,R,ugm-3,20.2,R,ugm-3 (TEOM FDMS),14.9,R,ugm-3 (TEOM FDMS),24.4,R,ugm-3 (TEOM FDMS),12.6,R,ugm-3 (TEOM FDMS),9.5,R,ugm-3 (TEOM FDMS)
7117,24-10-2019,14:00,19.2,R,ugm-3 (TEOM FDMS),21.71628,R,ugm-3,52.52032,R,ugm-3,85.81815,R,ugm-3,8.3,R,ugm-3 (TEOM FDMS),4.6,R,ugm-3 (TEOM FDMS),12.0,R,ugm-3 (TEOM FDMS),10.9,R,ugm-3 (TEOM FDMS),7.4,R,ugm-3 (TEOM FDMS)
7118,24-10-2019,15:00,21.6,R,ugm-3 (TEOM FDMS),19.75528,R,ugm-3,47.66897,R,ugm-3,77.95997,R,ugm-3,16.5,R,ugm-3 (TEOM FDMS),10.4,R,ugm-3 (TEOM FDMS),14.3,R,ugm-3 (TEOM FDMS),5.1,R,ugm-3 (TEOM FDMS),3.9,R,ugm-3 (TEOM FDMS)
7119,24-10-2019,16:00,11.9,R,ugm-3 (TEOM FDMS),18.84741,R,ugm-3,50.24822,R,ugm-3,79.14718,R,ugm-3,9.9,R,ugm-3 (TEOM FDMS),6.9,R,ugm-3 (TEOM FDMS),10.2,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS),3.3,R,ugm-3 (TEOM FDMS)
7120,24-10-2019,17:00,11.4,R,ugm-3 (TEOM FDMS),19.50107,R,ugm-3,50.60276,R,ugm-3,80.50399,R,ugm-3,8.9,R,ugm-3 (TEOM FDMS),6.4,R,ugm-3 (TEOM FDMS),8.8,R,ugm-3 (TEOM FDMS),2.5,R,ugm-3 (TEOM FDMS),2.4,R,ugm-3 (TEOM FDMS)
7121,24-10-2019,18:00,14.1,R,ugm-3 (TEOM FDMS),47.79034,R,ugm-3,61.15963,R,ugm-3,134.43713,R,ugm-3,12.0,R,ugm-3 (TEOM FDMS),8.1,R,ugm-3 (TEOM FDMS),9.4,R,ugm-3 (TEOM FDMS),2.1,R,ugm-3 (TEOM FDMS),1.3,R,ugm-3 (TEOM FDMS)
7122,24-10-2019,19:00,19.3,R,ugm-3 (TEOM FDMS),61.58998,R,ugm-3,55.60377,R,ugm-3,150.04043,R,ugm-3,18.7,R,ugm-3 (TEOM FDMS),13.8,R,ugm-3 (TEOM FDMS),14.1,R,ugm-3 (TEOM FDMS),0.6,R,ugm-3 (TEOM FDMS),0.3,R,ugm-3 (TEOM FDMS)
7123,24-10-2019,20:00,15.7,R,ugm-3 (TEOM FDMS),13.14597,R,ugm-3,39.31657,R,ugm-3,59.47345,R,ugm-3,13.8,R,ugm-3 (TEOM FDMS),10.0,R,ugm-3 (TEOM FDMS),11.8,R,ugm-3 (TEOM FDMS),1.9,R,ugm-3 (TEOM FDMS),1.8,R,ugm-3 (TEOM FDMS)
7124,24-10-2019,21:00,17.5,R,ugm-3 (TEOM FDMS),13.76333,R,ugm-3,39.10491,R,ugm-3,60.20839,R,ugm-3,14.5,R,ugm-3 (TEOM FDMS),8.8,R,ugm-3 (TEOM FDMS),8.4,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS),-0.4,R,ugm-3 (TEOM FDMS)
7125,24-10-2019,22:00,15.8,R,ugm-3 (TEOM FDMS),17.64902,R,ugm-3,39.13951,R,ugm-3,66.20096,R,ugm-3,15.1,R,ugm-3 (TEOM FDMS),8.7,R,ugm-3 (TEOM FDMS),8.7,R,ugm-3 (TEOM FDMS),0.7,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3 (TEOM FDMS)
7126,24-10-2019,23:00,13.6,R,ugm-3 (TEOM FDMS),11.11234,R,ugm-3,33.33283,R,ugm-3,50.37152,R,ugm-3,12.2,R,ugm-3 (TEOM FDMS),6.8,R,ugm-3 (TEOM FDMS),9.2,R,ugm-3 (TEOM FDMS),1.4,R,ugm-3 (TEOM FDMS),2.4,R,ugm-3 (TEOM FDMS)
7127,24-10-2019,24:00,10.9,R,ugm-3 (TEOM FDMS),3.81306,R,ugm-3,21.23303,R,ugm-3,27.07964,R,ugm-3,8.4,R,ugm-3 (TEOM FDMS),3.4,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3 (TEOM FDMS),2.5,R,ugm-3 (TEOM FDMS),1.6,R,ugm-3 (TEOM FDMS)
7128,25-10-2019,01:00,12.5,R,ugm-3 (TEOM FDMS),4.76186,R,ugm-3,20.58295,R,ugm-3,27.88437,R,ugm-3,10.1,R,ugm-3 (TEOM FDMS),3.4,R,ugm-3 (TEOM FDMS),4.3,R,ugm-3 (TEOM FDMS),2.4,R,ugm-3 (TEOM FDMS),0.9,R,ugm-3 (TEOM FDMS)
7129,25-10-2019,02:00,8.5,R,ugm-3 (TEOM FDMS),2.28375,R,ugm-3,16.07025,R,ugm-3,19.57196,R,ugm-3,8.3,R,ugm-3 (TEOM FDMS),2.1,R,ugm-3 (TEOM FDMS),1.4,R,ugm-3 (TEOM FDMS),0.2,R,ugm-3 (TEOM FDMS),-0.7,R,ugm-3 (TEOM FDMS)
7130,25-10-2019,03:00,6.5,R,ugm-3 (TEOM FDMS),1.89503,R,ugm-3,13.02016,R,ugm-3,15.92583,R,ugm-3,5.9,R,ugm-3 (TEOM FDMS),0.9,R,ugm-3 (TEOM FDMS),2.4,R,ugm-3 (TEOM FDMS),0.6,R,ugm-3 (TEOM FDMS),1.5,R,ugm-3 (TEOM FDMS)
7131,25-10-2019,04:00,7.9,R,ugm-3 (TEOM FDMS),2.18657,R,ugm-3,13.64997,R,ugm-3,17.00266,R,ugm-3,6.3,R,ugm-3 (TEOM FDMS),2.8,R,ugm-3 (TEOM FDMS),3.4,R,ugm-3 (TEOM FDMS),1.6,R,ugm-3 (TEOM FDMS),0.6,R,ugm-3 (TEOM FDMS)
7132,25-10-2019,05:00,8.6,R,ugm-3 (TEOM FDMS),5.13844,R,ugm-3,18.9287,R,ugm-3,26.80753,R,ugm-3,7.2,R,ugm-3 (TEOM FDMS),1.3,R,ugm-3 (TEOM FDMS),1.1,R,ugm-3 (TEOM FDMS),1.4,R,ugm-3 (TEOM FDMS),-0.2,R,ugm-3 (TEOM FDMS)
7133,25-10-2019,06:00,10.6,R,ugm-3 (TEOM FDMS),31.85103,R,ugm-3,41.04985,R,ugm-3,89.88741,R,ugm-3,7.9,R,ugm-3 (TEOM FDMS),3.1,R,ugm-3 (TEOM FDMS),4.3,R,ugm-3 (TEOM FDMS),2.7,R,ugm-3 (TEOM FDMS),1.2,R,ugm-3 (TEOM FDMS)
7134,25-10-2019,07:00,15.0,R,ugm-3 (TEOM FDMS),72.08392,R,ugm-3,52.01833,R,ugm-3,162.54546,R,ugm-3,13.1,R,ugm-3 (TEOM FDMS),6.1,R,ugm-3 (TEOM FDMS),6.2,R,ugm-3 (TEOM FDMS),1.9,R,ugm-3 (TEOM FDMS),0.1,R,ugm-3 (TEOM FDMS)
7135,25-10-2019,08:00,19.5,R,ugm-3 (TEOM FDMS),86.73394,R,ugm-3,63.73064,R,ugm-3,196.72082,R,ugm-3,17.9,R,ugm-3 (TEOM FDMS),7.8,R,ugm-3 (TEOM FDMS),8.7,R,ugm-3 (TEOM FDMS),1.6,R,ugm-3 (TEOM FDMS),0.9,R,ugm-3 (TEOM FDMS)
7136,25-10-2019,09:00,18.9,R,ugm-3 (TEOM FDMS),63.59274,R,ugm-3,56.93336,R,ugm-3,154.44086,R,ugm-3,18.6,R,ugm-3 (TEOM FDMS),5.6,R,ugm-3 (TEOM FDMS),5.5,R,ugm-3 (TEOM FDMS),0.3,R,ugm-3 (TEOM FDMS),-0.1,R,ugm-3 (TEOM FDMS)
7137,25-10-2019,10:00,20.5,R,ugm-3 (TEOM FDMS),43.00254,R,ugm-3,50.64529,R,ugm-3,116.5816,R,ugm-3,18.1,R,ugm-3 (TEOM FDMS),6.2,R,ugm-3 (TEOM FDMS),8.1,R,ugm-3 (TEOM FDMS),2.4,R,ugm-3 (TEOM FDMS),1.9,R,ugm-3 (TEOM FDMS)
7138,25-10-2019,11:00,20.3,R,ugm-3 (TEOM FDMS),46.24595,R,ugm-3,53.1533,R,ugm-3,124.06277,R,ugm-3,18.7,R,ugm-3 (TEOM FDMS),3.7,R,ugm-3 (TEOM FDMS),5.1,R,ugm-3 (TEOM FDMS),1.6,R,ugm-3 (TEOM FDMS),1.4,R,ugm-3 (TEOM FDMS)
7139,25-10-2019,12:00,19.2,R,ugm-3 (TEOM FDMS),33.96472,R,ugm-3,44.5533,R,ugm-3,96.63181,R,ugm-3,14.4,R,ugm-3 (TEOM FDMS),4.6,R,ugm-3 (TEOM FDMS),7.4,R,ugm-3 (TEOM FDMS),4.8,R,ugm-3 (TEOM FDMS),2.8,R,ugm-3 (TEOM FDMS)
7140,25-10-2019,13:00,15.4,R,ugm-3 (TEOM FDMS),22.44878,R,ugm-3,35.57331,R,ugm-3,69.9943,R,ugm-3,11.8,R,ugm-3 (TEOM FDMS),2.2,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3 (TEOM FDMS),3.6,R,ugm-3 (TEOM FDMS),2.8,R,ugm-3 (TEOM FDMS)
7141,25-10-2019,14:00,6.7,R,ugm-3 (TEOM FDMS),18.2943,R,ugm-3,33.4421,R,ugm-3,61.49297,R,ugm-3,5.4,R,ugm-3 (TEOM FDMS),2.1,R,ugm-3 (TEOM FDMS),4.4,R,ugm-3 (TEOM FDMS),1.3,R,ugm-3 (TEOM FDMS),2.3,R,ugm-3 (TEOM FDMS)
7142,25-10-2019,15:00,8.6,R,ugm-3 (TEOM FDMS),14.978,R,ugm-3,28.43877,R,ugm-3,51.40472,R,ugm-3,8.3,R,ugm-3 (TEOM FDMS),3.2,R,ugm-3 (TEOM FDMS),4.3,R,ugm-3 (TEOM FDMS),0.3,R,ugm-3 (TEOM FDMS),1.1,R,ugm-3 (TEOM FDMS)
7143,25-10-2019,16:00,11.8,R,ugm-3 (TEOM FDMS),12.64566,R,ugm-3,28.89782,R,ugm-3,48.28757,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),2.9,R,ugm-3 (TEOM FDMS),3.3,R,ugm-3 (TEOM FDMS),1.8,R,ugm-3 (TEOM FDMS),0.4,R,ugm-3 (TEOM FDMS)
7144,25-10-2019,17:00,14.2,R,ugm-3 (TEOM FDMS),9.29292,R,ugm-3,24.23375,R,ugm-3,38.4827,R,ugm-3,11.1,R,ugm-3 (TEOM FDMS),3.8,R,ugm-3 (TEOM FDMS),5.6,R,ugm-3 (TEOM FDMS),3.1,R,ugm-3 (TEOM FDMS),1.8,R,ugm-3 (TEOM FDMS)
7145,25-10-2019,18:00,16.1,R,ugm-3 (TEOM FDMS),9.22004,R,ugm-3,22.07848,R,ugm-3,36.21567,R,ugm-3,14.3,R,ugm-3 (TEOM FDMS),5.3,R,ugm-3 (TEOM FDMS),4.8,R,ugm-3 (TEOM FDMS),1.8,R,ugm-3 (TEOM FDMS),-0.5,R,ugm-3 (TEOM FDMS)
7146,25-10-2019,19:00,15.5,R,ugm-3 (TEOM FDMS),9.40225,R,ugm-3,21.28901,R,ugm-3,35.70559,R,ugm-3,14.3,R,ugm-3 (TEOM FDMS),5.2,R,ugm-3 (TEOM FDMS),7.4,R,ugm-3 (TEOM FDMS),1.2,R,ugm-3 (TEOM FDMS),2.2,R,ugm-3 (TEOM FDMS)
7147,25-10-2019,20:00,14.0,R,ugm-3 (TEOM FDMS),4.15448,R,ugm-3,13.9764,R,ugm-3,20.34652,R,ugm-3,12.7,R,ugm-3 (TEOM FDMS),6.3,R,ugm-3 (TEOM FDMS),7.1,R,ugm-3 (TEOM FDMS),1.3,R,ugm-3 (TEOM FDMS),0.8,R,ugm-3 (TEOM FDMS)
7148,25-10-2019,21:00,13.0,R,ugm-3 (TEOM FDMS),3.8265,R,ugm-3,13.62917,R,ugm-3,19.49639,R,ugm-3,11.5,R,ugm-3 (TEOM FDMS),4.8,R,ugm-3 (TEOM FDMS),6.2,R,ugm-3 (TEOM FDMS),1.5,R,ugm-3 (TEOM FDMS),1.4,R,ugm-3 (TEOM FDMS)
7149,25-10-2019,22:00,9.3,R,ugm-3 (TEOM FDMS),4.70113,R,ugm-3,12.91153,R,ugm-3,20.11982,R,ugm-3,7.6,R,ugm-3 (TEOM FDMS),3.2,R,ugm-3 (TEOM FDMS),3.5,R,ugm-3 (TEOM FDMS),1.7,R,ugm-3 (TEOM FDMS),0.3,R,ugm-3 (TEOM FDMS)
7150,25-10-2019,23:00,12.5,R,ugm-3 (TEOM FDMS),5.3571,R,ugm-3,13.37928,R,ugm-3,21.59338,R,ugm-3,11.3,R,ugm-3 (TEOM FDMS),4.5,R,ugm-3 (TEOM FDMS),6.3,R,ugm-3 (TEOM FDMS),1.2,R,ugm-3 (TEOM FDMS),1.8,R,ugm-3 (TEOM FDMS)
7151,25-10-2019,24:00,13.8,R,ugm-3 (TEOM FDMS),3.02476,R,ugm-3,10.32445,R,ugm-3,14.96234,R,ugm-3,12.3,R,ugm-3 (TEOM FDMS),3.7,R,ugm-3 (TEOM FDMS),5.1,R,ugm-3 (TEOM FDMS),1.5,R,ugm-3 (TEOM FDMS),1.4,R,ugm-3 (TEOM FDMS)
7152,26-10-2019,01:00,12.9,R,ugm-3 (TEOM FDMS),1.65788,R,ugm-3,6.47298,R,ugm-3,9.01503,R,ugm-3,11.4,R,ugm-3 (TEOM FDMS),2.7,R,ugm-3 (TEOM FDMS),3.1,R,ugm-3 (TEOM FDMS),1.5,R,ugm-3 (TEOM FDMS),0.4,R,ugm-3 (TEOM FDMS)
7153,26-10-2019,02:00,16.5,R,ugm-3 (TEOM FDMS),1.65788,R,ugm-3,8.3669,R,ugm-3,10.90894,R,ugm-3,14.4,R,ugm-3 (TEOM FDMS),4.7,R,ugm-3 (TEOM FDMS),5.4,R,ugm-3 (TEOM FDMS),2.1,R,ugm-3 (TEOM FDMS),0.7,R,ugm-3 (TEOM FDMS)
7154,26-10-2019,03:00,15.8,R,ugm-3 (TEOM FDMS),1.02398,R,ugm-3,5.07755,R,ugm-3,6.64764,R,ugm-3,14.9,R,ugm-3 (TEOM FDMS),2.7,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS),0.9,R,ugm-3 (TEOM FDMS),0.3,R,ugm-3 (TEOM FDMS)
7155,26-10-2019,04:00,14.3,R,ugm-3 (TEOM FDMS),0.8777,R,ugm-3,5.18821,R,ugm-3,6.534,R,ugm-3,12.7,R,ugm-3 (TEOM FDMS),3.7,R,ugm-3 (TEOM FDMS),4.4,R,ugm-3 (TEOM FDMS),1.6,R,ugm-3 (TEOM FDMS),0.7,R,ugm-3 (TEOM FDMS)
7156,26-10-2019,05:00,15.8,R,ugm-3 (TEOM FDMS),2.23082,R,ugm-3,7.8293,R,ugm-3,11.24984,R,ugm-3,13.5,R,ugm-3 (TEOM FDMS),4.1,R,ugm-3 (TEOM FDMS),4.2,R,ugm-3 (TEOM FDMS),2.3,R,ugm-3 (TEOM FDMS),0.1,R,ugm-3 (TEOM FDMS)
7157,26-10-2019,06:00,14.5,R,ugm-3 (TEOM FDMS),3.18166,R,ugm-3,8.81451,R,ugm-3,13.69299,R,ugm-3,12.5,R,ugm-3 (TEOM FDMS),5.1,R,ugm-3 (TEOM FDMS),5.8,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS),0.7,R,ugm-3 (TEOM FDMS)
7158,26-10-2019,07:00,13.5,R,ugm-3 (TEOM FDMS),4.20564,R,ugm-3,14.57387,R,ugm-3,21.02244,R,ugm-3,11.8,R,ugm-3 (TEOM FDMS),3.7,R,ugm-3 (TEOM FDMS),5.5,R,ugm-3 (TEOM FDMS),1.7,R,ugm-3 (TEOM FDMS),1.8,R,ugm-3 (TEOM FDMS)
7159,26-10-2019,08:00,15.1,R,ugm-3 (TEOM FDMS),6.39989,R,ugm-3,16.66388,R,ugm-3,26.47691,R,ugm-3,13.9,R,ugm-3 (TEOM FDMS),4.8,R,ugm-3 (TEOM FDMS),4.3,R,ugm-3 (TEOM FDMS),1.2,R,ugm-3 (TEOM FDMS),-0.5,R,ugm-3 (TEOM FDMS)
7160,26-10-2019,09:00,14.9,R,ugm-3 (TEOM FDMS),7.78958,R,ugm-3,18.22618,R,ugm-3,30.17004,R,ugm-3,14.7,R,ugm-3 (TEOM FDMS),3.2,R,ugm-3 (TEOM FDMS),2.1,R,ugm-3 (TEOM FDMS),0.2,R,ugm-3 (TEOM FDMS),-1.1,R,ugm-3 (TEOM FDMS)
7161,26-10-2019,10:00,14.9,R,ugm-3 (TEOM FDMS),5.22963,R,ugm-3,16.18556,R,ugm-3,24.20421,R,ugm-3,13.0,R,ugm-3 (TEOM FDMS),3.5,R,ugm-3 (TEOM FDMS),3.6,R,ugm-3 (TEOM FDMS),1.9,R,ugm-3 (TEOM FDMS),0.1,R,ugm-3 (TEOM FDMS)
7162,26-10-2019,11:00,13.7,R,ugm-3 (TEOM FDMS),7.09474,R,ugm-3,18.72342,R,ugm-3,29.60186,R,ugm-3,10.3,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3 (TEOM FDMS),7.1,R,ugm-3 (TEOM FDMS),3.4,R,ugm-3 (TEOM FDMS),2.1,R,ugm-3 (TEOM FDMS)
7163,26-10-2019,12:00,15.8,R,ugm-3 (TEOM FDMS),9.3987,R,ugm-3,21.44064,R,ugm-3,35.85178,R,ugm-3,10.8,R,ugm-3 (TEOM FDMS),4.7,R,ugm-3 (TEOM FDMS),6.5,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3 (TEOM FDMS),1.8,R,ugm-3 (TEOM FDMS)
7164,26-10-2019,13:00,12.8,R,ugm-3 (TEOM FDMS),10.78839,R,ugm-3,20.04844,R,ugm-3,36.5904,R,ugm-3,13.0,R,ugm-3 (TEOM FDMS),4.9,R,ugm-3 (TEOM FDMS),3.5,R,ugm-3 (TEOM FDMS),-0.2,R,ugm-3 (TEOM FDMS),-1.4,R,ugm-3 (TEOM FDMS)
7165,26-10-2019,14:00,10.3,R,ugm-3 (TEOM FDMS),13.64091,R,ugm-3,26.3563,R,ugm-3,47.27207,R,ugm-3,8.7,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS),5.3,R,ugm-3 (TEOM FDMS),1.6,R,ugm-3 (TEOM FDMS),1.3,R,ugm-3 (TEOM FDMS)
7166,26-10-2019,15:00,7.9,R,ugm-3 (TEOM FDMS),17.15171,R,ugm-3,28.75713,R,ugm-3,55.05605,R,ugm-3,7.4,R,ugm-3 (TEOM FDMS),3.9,R,ugm-3 (TEOM FDMS),4.7,R,ugm-3 (TEOM FDMS),0.5,R,ugm-3 (TEOM FDMS),0.8,R,ugm-3 (TEOM FDMS)
7167,26-10-2019,16:00,8.1,R,ugm-3 (TEOM FDMS),18.24884,R,ugm-3,31.05212,R,ugm-3,59.03327,R,ugm-3,7.5,R,ugm-3 (TEOM FDMS),4.3,R,ugm-3 (TEOM FDMS),4.9,R,ugm-3 (TEOM FDMS),0.6,R,ugm-3 (TEOM FDMS),0.6,R,ugm-3 (TEOM FDMS)
7168,26-10-2019,17:00,4.7,R,ugm-3 (TEOM FDMS),30.06121,R,ugm-3,39.07606,R,ugm-3,85.16927,R,ugm-3,5.7,R,ugm-3 (TEOM FDMS),6.5,R,ugm-3 (TEOM FDMS),6.3,R,ugm-3 (TEOM FDMS),-1.0,R,ugm-3 (TEOM FDMS),-0.2,R,ugm-3 (TEOM FDMS)
7169,26-10-2019,18:00,7.7,R,ugm-3 (TEOM FDMS),54.01509,R,ugm-3,44.16489,R,ugm-3,126.98688,R,ugm-3,7.7,R,ugm-3 (TEOM FDMS),8.1,R,ugm-3 (TEOM FDMS),5.7,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3 (TEOM FDMS),-2.4,R,ugm-3 (TEOM FDMS)
7170,26-10-2019,19:00,11.8,R,ugm-3 (TEOM FDMS),62.38981,R,ugm-3,55.98259,R,ugm-3,151.64562,R,ugm-3,12.9,R,ugm-3 (TEOM FDMS),10.9,R,ugm-3 (TEOM FDMS),8.3,R,ugm-3 (TEOM FDMS),-1.1,R,ugm-3 (TEOM FDMS),-2.6,R,ugm-3 (TEOM FDMS)
7171,26-10-2019,20:00,11.0,R,ugm-3 (TEOM FDMS),41.61758,R,ugm-3,56.01515,R,ugm-3,119.82788,R,ugm-3,11.9,R,ugm-3 (TEOM FDMS),8.8,R,ugm-3 (TEOM FDMS),7.7,R,ugm-3 (TEOM FDMS),-0.9,R,ugm-3 (TEOM FDMS),-1.1,R,ugm-3 (TEOM FDMS)
7172,26-10-2019,21:00,15.6,R,ugm-3 (TEOM FDMS),35.03484,R,ugm-3,51.84738,R,ugm-3,105.56672,R,ugm-3,13.5,R,ugm-3 (TEOM FDMS),10.3,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3 (TEOM FDMS),2.1,R,ugm-3 (TEOM FDMS),-2.3,R,ugm-3 (TEOM FDMS)
7173,26-10-2019,22:00,13.1,R,ugm-3 (TEOM FDMS),16.12773,R,ugm-3,37.7703,R,ugm-3,62.49913,R,ugm-3,11.2,R,ugm-3 (TEOM FDMS),8.8,R,ugm-3 (TEOM FDMS),10.6,R,ugm-3 (TEOM FDMS),1.9,R,ugm-3 (TEOM FDMS),1.8,R,ugm-3 (TEOM FDMS)
7174,26-10-2019,23:00,13.8,R,ugm-3 (TEOM FDMS),5.77819,R,ugm-3,25.79885,R,ugm-3,34.65861,R,ugm-3,11.8,R,ugm-3 (TEOM FDMS),9.3,R,ugm-3 (TEOM FDMS),10.1,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS),0.8,R,ugm-3 (TEOM FDMS)
7175,26-10-2019,24:00,11.3,R,ugm-3 (TEOM FDMS),6.07076,R,ugm-3,24.10027,R,ugm-3,33.40863,R,ugm-3,10.4,R,ugm-3 (TEOM FDMS),8.5,R,ugm-3 (TEOM FDMS),9.6,R,ugm-3 (TEOM FDMS),0.9,R,ugm-3 (TEOM FDMS),1.1,R,ugm-3 (TEOM FDMS)
7176,27-10-2019,01:00,6.5,R,ugm-3 (TEOM FDMS),3.81667,R,ugm-3,17.61505,R,ugm-3,23.46721,R,ugm-3,7.6,R,ugm-3 (TEOM FDMS),2.3,R,ugm-3 (TEOM FDMS),0.7,R,ugm-3 (TEOM FDMS),-1.1,R,ugm-3 (TEOM FDMS),-1.6,R,ugm-3 (TEOM FDMS)
