,Date,time,Nitric oxide,status,unit,Nitrogen dioxide,status.1,unit.1,Nitrogen oxides as nitrogen dioxide,status.2,unit.2,Non-volatile PM<sub>2.5</sub> (Hourly measured),status.3,unit.3,PM<sub>2.5</sub> particulate matter (Hourly measured),status.4,unit.4,Volatile PM<sub>2.5</sub> (Hourly measured),status.5,unit.5
2711,23-04-2019,24:00,5.98505,R,ugm-3,71.84867,R,ugm-3,81.02562,R,ugm-3,24.8,R,ugm-3 (TEOM FDMS),33.786,R,ugm-3 (TEOM FDMS),11.1,R,ugm-3 (TEOM FDMS)
2712,24-04-2019,01:00,3.97303,R,ugm-3,68.41545,R,ugm-3,74.50734,R,ugm-3,27.8,R,ugm-3 (TEOM FDMS),37.764,R,ugm-3 (TEOM FDMS),12.1,R,ugm-3 (TEOM FDMS)
2713,24-04-2019,02:00,0.5489,R,ugm-3,56.44197,R,ugm-3,57.28362,R,ugm-3,29.6,R,ugm-3 (TEOM FDMS),40.464,R,ugm-3 (TEOM FDMS),13.0,R,ugm-3 (TEOM FDMS)
2714,24-04-2019,03:00,1.25464,R,ugm-3,55.17685,R,ugm-3,57.1006,R,ugm-3,29.4,R,ugm-3 (TEOM FDMS),40.864,R,ugm-3 (TEOM FDMS),13.6,R,ugm-3 (TEOM FDMS)
2715,24-04-2019,04:00,0.98019,R,ugm-3,41.74955,R,ugm-3,43.25249,R,ugm-3,27.9,R,ugm-3 (TEOM FDMS),40.264,R,ugm-3 (TEOM FDMS),14.5,R,ugm-3 (TEOM FDMS)
2716,24-04-2019,05:00,19.29008,R,ugm-3,61.80765,R,ugm-3,91.38536,R,ugm-3,30.4,R,ugm-3 (TEOM FDMS),42.364,R,ugm-3 (TEOM FDMS),14.1,R,ugm-3 (TEOM FDMS)
2717,24-04-2019,06:00,32.85587,R,ugm-3,56.56332,R,ugm-3,106.94162,R,ugm-3,30.8,R,ugm-3 (TEOM FDMS),41.964,R,ugm-3 (TEOM FDMS),13.3,R,ugm-3 (TEOM FDMS)
2718,24-04-2019,07:00,36.89424,R,ugm-3,55.86168,R,ugm-3,112.43206,R,ugm-3,33.9,R,ugm-3 (TEOM FDMS),45.164,R,ugm-3 (TEOM FDMS),13.4,R,ugm-3 (TEOM FDMS)
2719,24-04-2019,08:00,35.1299,R,ugm-3,50.02627,R,ugm-3,103.89137,R,ugm-3,37.6,R,ugm-3 (TEOM FDMS),50.864,R,ugm-3 (TEOM FDMS),15.4,R,ugm-3 (TEOM FDMS)
2720,24-04-2019,09:00,13.44817,R,ugm-3,40.01865,R,ugm-3,60.63889,R,ugm-3,22.9,R,ugm-3 (TEOM FDMS),38.164,R,ugm-3 (TEOM FDMS),17.4,R,ugm-3 (TEOM FDMS)
2721,24-04-2019,10:00,11.48779,R,ugm-3,41.43839,R,ugm-3,59.05276,R,ugm-3,22.0,R,ugm-3 (TEOM FDMS),33.664,R,ugm-3 (TEOM FDMS),13.8,R,ugm-3 (TEOM FDMS)
2722,24-04-2019,11:00,4.15599,R,ugm-3,19.67667,R,ugm-3,26.0491,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),17.164,R,ugm-3 (TEOM FDMS),9.3,R,ugm-3 (TEOM FDMS)
2723,24-04-2019,12:00,3.76392,R,ugm-3,20.33884,R,ugm-3,26.1101,R,ugm-3,13.0,R,ugm-3 (TEOM FDMS),22.764,R,ugm-3 (TEOM FDMS),11.9,R,ugm-3 (TEOM FDMS)
2724,24-04-2019,13:00,2.35245,R,ugm-3,10.24108,R,ugm-3,13.84812,R,ugm-3,1.0,R,ugm-3 (TEOM FDMS),7.064,R,ugm-3 (TEOM FDMS),8.2,R,ugm-3 (TEOM FDMS)
2725,24-04-2019,14:00,2.66611,R,ugm-3,10.85823,R,ugm-3,14.94621,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),7.664,R,ugm-3 (TEOM FDMS),7.8,R,ugm-3 (TEOM FDMS)
2726,24-04-2019,15:00,3.29343,R,ugm-3,10.68942,R,ugm-3,15.73927,R,ugm-3,-0.6,R,ugm-3 (TEOM FDMS),5.164,R,ugm-3 (TEOM FDMS),7.9,R,ugm-3 (TEOM FDMS)
2727,24-04-2019,16:00,2.03879,R,ugm-3,10.90503,R,ugm-3,14.03113,R,ugm-3,-1.3,R,ugm-3 (TEOM FDMS),2.864,R,ugm-3 (TEOM FDMS),6.3,R,ugm-3 (TEOM FDMS)
2728,24-04-2019,17:00,1.72513,R,ugm-3,11.20296,R,ugm-3,13.84812,R,ugm-3,0.2,R,ugm-3 (TEOM FDMS),3.264,R,ugm-3 (TEOM FDMS),5.2,R,ugm-3 (TEOM FDMS)
2729,24-04-2019,18:00,1.48989,R,ugm-3,11.13662,R,ugm-3,13.42108,R,ugm-3,-2.5,R,ugm-3 (TEOM FDMS),1.564,R,ugm-3 (TEOM FDMS),6.2,R,ugm-3 (TEOM FDMS)
2730,24-04-2019,19:00,1.21543,R,ugm-3,11.92348,R,ugm-3,13.78711,R,ugm-3,1.6,R,ugm-3 (TEOM FDMS),2.164,R,ugm-3 (TEOM FDMS),2.7,R,ugm-3 (TEOM FDMS)
2731,24-04-2019,20:00,0.47049,R,ugm-3,13.49274,R,ugm-3,14.21415,R,ugm-3,5.7,R,ugm-3 (TEOM FDMS),4.764,R,ugm-3 (TEOM FDMS),1.2,R,ugm-3 (TEOM FDMS)
2732,24-04-2019,21:00,0.19604,R,ugm-3,9.76523,R,ugm-3,10.06581,R,ugm-3,0.4,R,ugm-3 (TEOM FDMS),1.464,R,ugm-3 (TEOM FDMS),3.2,R,ugm-3 (TEOM FDMS)
2733,24-04-2019,22:00,0.31366,R,ugm-3,14.52627,R,ugm-3,15.00721,R,ugm-3,1.1,R,ugm-3 (TEOM FDMS),4.264,R,ugm-3 (TEOM FDMS),5.3,R,ugm-3 (TEOM FDMS)
2734,24-04-2019,23:00,0.15683,R,ugm-3,14.52272,R,ugm-3,14.76319,R,ugm-3,2.7,R,ugm-3 (TEOM FDMS),6.764,R,ugm-3 (TEOM FDMS),6.2,R,ugm-3 (TEOM FDMS)
2735,24-04-2019,24:00,0.19604,R,ugm-3,11.41236,R,ugm-3,11.71294,R,ugm-3,1.6,R,ugm-3 (TEOM FDMS),4.064,R,ugm-3 (TEOM FDMS),4.6,R,ugm-3 (TEOM FDMS)
2736,25-04-2019,01:00,0.26198,R,ugm-3,8.23212,R,ugm-3,8.63382,R,ugm-3,4.0,R,ugm-3 (TEOM FDMS),5.341,R,ugm-3 (TEOM FDMS),3.5,R,ugm-3 (TEOM FDMS)
2737,25-04-2019,02:00,0.43227,R,ugm-3,9.90548,R,ugm-3,10.56828,R,ugm-3,2.3,R,ugm-3 (TEOM FDMS),4.641,R,ugm-3 (TEOM FDMS),4.5,R,ugm-3 (TEOM FDMS)
2738,25-04-2019,03:00,0.19649,R,ugm-3,10.45027,R,ugm-3,10.75154,R,ugm-3,1.1,R,ugm-3 (TEOM FDMS),5.241,R,ugm-3 (TEOM FDMS),6.3,R,ugm-3 (TEOM FDMS)
2739,25-04-2019,04:00,0.39297,R,ugm-3,15.83021,R,ugm-3,16.43276,R,ugm-3,0.1,R,ugm-3 (TEOM FDMS),2.141,R,ugm-3 (TEOM FDMS),4.2,R,ugm-3 (TEOM FDMS)
2740,25-04-2019,05:00,1.13961,R,ugm-3,20.18332,R,ugm-3,21.9307,R,ugm-3,2.2,R,ugm-3 (TEOM FDMS),4.141,R,ugm-3 (TEOM FDMS),4.1,R,ugm-3 (TEOM FDMS)
2741,25-04-2019,06:00,4.04759,R,ugm-3,35.15057,R,ugm-3,41.35679,R,ugm-3,4.2,R,ugm-3 (TEOM FDMS),6.741,R,ugm-3 (TEOM FDMS),4.7,R,ugm-3 (TEOM FDMS)
2742,25-04-2019,07:00,2.82938,R,ugm-3,21.19659,R,ugm-3,25.53492,R,ugm-3,4.1,R,ugm-3 (TEOM FDMS),6.241,R,ugm-3 (TEOM FDMS),4.3,R,ugm-3 (TEOM FDMS)
2743,25-04-2019,08:00,3.22236,R,ugm-3,17.96725,R,ugm-3,22.90812,R,ugm-3,3.4,R,ugm-3 (TEOM FDMS),3.841,R,ugm-3 (TEOM FDMS),2.6,R,ugm-3 (TEOM FDMS)
2744,25-04-2019,09:00,3.9297,R,ugm-3,13.82825,R,ugm-3,19.8537,R,ugm-3,2.1,R,ugm-3 (TEOM FDMS),3.241,R,ugm-3 (TEOM FDMS),3.3,R,ugm-3 (TEOM FDMS)
2745,25-04-2019,10:00,2.04344,R,ugm-3,12.01667,R,ugm-3,15.1499,R,ugm-3,4.2,R,ugm-3 (TEOM FDMS),3.841,R,ugm-3 (TEOM FDMS),1.8,R,ugm-3 (TEOM FDMS)
2746,25-04-2019,11:00,2.51501,R,ugm-3,11.45651,R,ugm-3,15.3128,R,ugm-3,0.8,R,ugm-3 (TEOM FDMS),2.841,R,ugm-3 (TEOM FDMS),4.2,R,ugm-3 (TEOM FDMS)
2747,25-04-2019,12:00,2.16134,R,ugm-3,9.08693,R,ugm-3,12.40093,R,ugm-3,1.3,R,ugm-3 (TEOM FDMS),4.841,R,ugm-3 (TEOM FDMS),5.7,R,ugm-3 (TEOM FDMS)
2748,25-04-2019,13:00,2.08274,R,ugm-3,8.53547,R,ugm-3,11.72896,R,ugm-3,1.7,R,ugm-3 (TEOM FDMS),5.141,R,ugm-3 (TEOM FDMS),5.6,R,ugm-3 (TEOM FDMS)
2749,25-04-2019,14:00,2.16134,R,ugm-3,8.10951,R,ugm-3,11.42352,R,ugm-3,2.9,R,ugm-3 (TEOM FDMS),4.441,R,ugm-3 (TEOM FDMS),3.7,R,ugm-3 (TEOM FDMS)
2750,25-04-2019,15:00,2.27923,R,ugm-3,9.08943,R,ugm-3,12.58419,R,ugm-3,2.8,R,ugm-3 (TEOM FDMS),5.041,R,ugm-3 (TEOM FDMS),4.4,R,ugm-3 (TEOM FDMS)
2751,25-04-2019,16:00,2.98657,R,ugm-3,8.86008,R,ugm-3,13.43943,R,ugm-3,4.0,R,ugm-3 (TEOM FDMS),5.441,R,ugm-3 (TEOM FDMS),3.6,R,ugm-3 (TEOM FDMS)
2752,25-04-2019,17:00,1.88626,R,ugm-3,8.59238,R,ugm-3,11.4846,R,ugm-3,1.6,R,ugm-3 (TEOM FDMS),2.541,R,ugm-3 (TEOM FDMS),3.1,R,ugm-3 (TEOM FDMS)
2753,25-04-2019,18:00,1.65047,R,ugm-3,9.13718,R,ugm-3,11.66787,R,ugm-3,1.8,R,ugm-3 (TEOM FDMS),2.341,R,ugm-3 (TEOM FDMS),2.7,R,ugm-3 (TEOM FDMS)
2754,25-04-2019,19:00,1.57188,R,ugm-3,10.78489,R,ugm-3,13.19508,R,ugm-3,,,,,,,,,
2755,25-04-2019,20:00,0.35367,R,ugm-3,14.85196,R,ugm-3,15.39426,R,ugm-3,4.3,R,ugm-3 (TEOM FDMS),1.841,R,ugm-3 (TEOM FDMS),-0.3,R,ugm-3 (TEOM FDMS)
2756,25-04-2019,21:00,0.15719,R,ugm-3,15.64194,R,ugm-3,15.88296,R,ugm-3,4.5,R,ugm-3 (TEOM FDMS),4.541,R,ugm-3 (TEOM FDMS),2.2,R,ugm-3 (TEOM FDMS)
2757,25-04-2019,22:00,0.19649,R,ugm-3,15.33734,R,ugm-3,15.63861,R,ugm-3,5.7,R,ugm-3 (TEOM FDMS),4.441,R,ugm-3 (TEOM FDMS),0.9,R,ugm-3 (TEOM FDMS)
2758,25-04-2019,23:00,0.19649,R,ugm-3,13.38251,R,ugm-3,13.68378,R,ugm-3,3.3,R,ugm-3 (TEOM FDMS),4.241,R,ugm-3 (TEOM FDMS),3.1,R,ugm-3 (TEOM FDMS)
2759,25-04-2019,24:00,0.35367,R,ugm-3,16.37917,R,ugm-3,16.92146,R,ugm-3,3.2,R,ugm-3 (TEOM FDMS),4.041,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS)
2760,26-04-2019,01:00,0.36719,R,ugm-3,13.37844,R,ugm-3,13.94145,R,ugm-3,2.5,R,ugm-3 (TEOM FDMS),3.418,R,ugm-3 (TEOM FDMS),3.1,R,ugm-3 (TEOM FDMS)
2761,26-04-2019,02:00,0.15737,R,ugm-3,10.19442,R,ugm-3,10.43571,R,ugm-3,2.9,R,ugm-3 (TEOM FDMS),3.418,R,ugm-3 (TEOM FDMS),2.7,R,ugm-3 (TEOM FDMS)
2762,26-04-2019,03:00,0.39342,R,ugm-3,15.60066,R,ugm-3,16.20388,R,ugm-3,4.3,R,ugm-3 (TEOM FDMS),4.518,R,ugm-3 (TEOM FDMS),2.4,R,ugm-3 (TEOM FDMS)
2763,26-04-2019,04:00,1.57366,R,ugm-3,26.99866,R,ugm-3,29.41158,R,ugm-3,5.4,R,ugm-3 (TEOM FDMS),6.118,R,ugm-3 (TEOM FDMS),2.9,R,ugm-3 (TEOM FDMS)
2764,26-04-2019,05:00,21.24444,R,ugm-3,41.53549,R,ugm-3,74.10984,R,ugm-3,5.5,R,ugm-3 (TEOM FDMS),7.118,R,ugm-3 (TEOM FDMS),3.8,R,ugm-3 (TEOM FDMS)
2765,26-04-2019,06:00,49.60969,R,ugm-3,53.62508,R,ugm-3,129.69222,R,ugm-3,10.8,R,ugm-3 (TEOM FDMS),11.418,R,ugm-3 (TEOM FDMS),2.8,R,ugm-3 (TEOM FDMS)
2766,26-04-2019,07:00,10.30749,R,ugm-3,35.92554,R,ugm-3,51.73013,R,ugm-3,10.2,R,ugm-3 (TEOM FDMS),7.718,R,ugm-3 (TEOM FDMS),-0.3,R,ugm-3 (TEOM FDMS)
2767,26-04-2019,08:00,4.1702,R,ugm-3,17.94217,R,ugm-3,24.3364,R,ugm-3,5.0,R,ugm-3 (TEOM FDMS),7.618,R,ugm-3 (TEOM FDMS),4.8,R,ugm-3 (TEOM FDMS)
2768,26-04-2019,09:00,12.74666,R,ugm-3,21.24026,R,ugm-3,40.78487,R,ugm-3,1.6,R,ugm-3 (TEOM FDMS),4.618,R,ugm-3 (TEOM FDMS),5.2,R,ugm-3 (TEOM FDMS)
2769,26-04-2019,10:00,3.58008,R,ugm-3,12.54891,R,ugm-3,18.03829,R,ugm-3,3.6,R,ugm-3 (TEOM FDMS),5.318,R,ugm-3 (TEOM FDMS),3.9,R,ugm-3 (TEOM FDMS)
2770,26-04-2019,11:00,14.04493,R,ugm-3,10.68906,R,ugm-3,32.22433,R,ugm-3,2.2,R,ugm-3 (TEOM FDMS),6.018,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3 (TEOM FDMS)
2771,26-04-2019,12:00,2.51786,R,ugm-3,6.41199,R,ugm-3,10.27265,R,ugm-3,-0.1,R,ugm-3 (TEOM FDMS),4.618,R,ugm-3 (TEOM FDMS),6.9,R,ugm-3 (TEOM FDMS)
2772,26-04-2019,13:00,2.47852,R,ugm-3,8.12327,R,ugm-3,11.92361,R,ugm-3,3.3,R,ugm-3 (TEOM FDMS),5.618,R,ugm-3 (TEOM FDMS),4.5,R,ugm-3 (TEOM FDMS)
2773,26-04-2019,14:00,3.69811,R,ugm-3,8.51569,R,ugm-3,14.18604,R,ugm-3,3.9,R,ugm-3 (TEOM FDMS),4.918,R,ugm-3 (TEOM FDMS),3.2,R,ugm-3 (TEOM FDMS)
2774,26-04-2019,15:00,3.0293,R,ugm-3,8.56283,R,ugm-3,13.20769,R,ugm-3,2.5,R,ugm-3 (TEOM FDMS),6.118,R,ugm-3 (TEOM FDMS),5.8,R,ugm-3 (TEOM FDMS)
2775,26-04-2019,16:00,2.00642,R,ugm-3,9.33632,R,ugm-3,12.41279,R,ugm-3,5.7,R,ugm-3 (TEOM FDMS),3.118,R,ugm-3 (TEOM FDMS),-0.4,R,ugm-3 (TEOM FDMS)
2776,26-04-2019,17:00,2.00642,R,ugm-3,10.6204,R,ugm-3,13.69687,R,ugm-3,4.7,R,ugm-3 (TEOM FDMS),5.518,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS)
2777,26-04-2019,18:00,2.28181,R,ugm-3,12.03254,R,ugm-3,15.53127,R,ugm-3,3.5,R,ugm-3 (TEOM FDMS),6.118,R,ugm-3 (TEOM FDMS),4.8,R,ugm-3 (TEOM FDMS)
2778,26-04-2019,19:00,1.25893,R,ugm-3,7.6697,R,ugm-3,9.60004,R,ugm-3,1.4,R,ugm-3 (TEOM FDMS),4.818,R,ugm-3 (TEOM FDMS),5.6,R,ugm-3 (TEOM FDMS)
2779,26-04-2019,20:00,0.74749,R,ugm-3,6.43606,R,ugm-3,7.58219,R,ugm-3,1.0,R,ugm-3 (TEOM FDMS),3.718,R,ugm-3 (TEOM FDMS),4.9,R,ugm-3 (TEOM FDMS)
2780,26-04-2019,21:00,0.78683,R,ugm-3,7.90441,R,ugm-3,9.11086,R,ugm-3,5.0,R,ugm-3 (TEOM FDMS),5.518,R,ugm-3 (TEOM FDMS),2.7,R,ugm-3 (TEOM FDMS)
2781,26-04-2019,22:00,0.98354,R,ugm-3,6.31871,R,ugm-3,7.82678,R,ugm-3,4.4,R,ugm-3 (TEOM FDMS),6.018,R,ugm-3 (TEOM FDMS),3.8,R,ugm-3 (TEOM FDMS)
2782,26-04-2019,23:00,0.66881,R,ugm-3,2.76561,R,ugm-3,3.7911,R,ugm-3,4.0,R,ugm-3 (TEOM FDMS),5.418,R,ugm-3 (TEOM FDMS),3.6,R,ugm-3 (TEOM FDMS)
2783,26-04-2019,24:00,0.03934,R,ugm-3,2.07981,R,ugm-3,2.14014,R,ugm-3,1.4,R,ugm-3 (TEOM FDMS),2.618,R,ugm-3 (TEOM FDMS),3.4,R,ugm-3 (TEOM FDMS)
2784,27-04-2019,01:00,-0.05251,R,ugm-3,2.03909,R,ugm-3,1.95856,R,ugm-3,0.5,R,ugm-3 (TEOM FDMS),2.395,R,ugm-3 (TEOM FDMS),4.1,R,ugm-3 (TEOM FDMS)
2785,27-04-2019,02:00,0.07877,R,ugm-3,3.1843,R,ugm-3,3.30508,R,ugm-3,3.6,R,ugm-3 (TEOM FDMS),7.495,R,ugm-3 (TEOM FDMS),6.1,R,ugm-3 (TEOM FDMS)
2786,27-04-2019,03:00,0.07877,R,ugm-3,0.24645,R,ugm-3,0.36723,R,ugm-3,3.6,R,ugm-3 (TEOM FDMS),7.995,R,ugm-3 (TEOM FDMS),6.6,R,ugm-3 (TEOM FDMS)
2787,27-04-2019,04:00,0.07877,R,ugm-3,0.61368,R,ugm-3,0.73446,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),4.795,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3 (TEOM FDMS)
2788,27-04-2019,05:00,0.11816,R,ugm-3,1.59378,R,ugm-3,1.77495,R,ugm-3,3.3,R,ugm-3 (TEOM FDMS),4.895,R,ugm-3 (TEOM FDMS),3.8,R,ugm-3 (TEOM FDMS)
2789,27-04-2019,06:00,0.43325,R,ugm-3,1.7227,R,ugm-3,2.387,R,ugm-3,3.7,R,ugm-3 (TEOM FDMS),5.395,R,ugm-3 (TEOM FDMS),3.9,R,ugm-3 (TEOM FDMS)
2790,27-04-2019,07:00,0.63018,R,ugm-3,2.70605,R,ugm-3,3.67231,R,ugm-3,4.3,R,ugm-3 (TEOM FDMS),5.795,R,ugm-3 (TEOM FDMS),3.7,R,ugm-3 (TEOM FDMS)
2791,27-04-2019,08:00,0.82711,R,ugm-3,4.05663,R,ugm-3,5.32485,R,ugm-3,3.0,R,ugm-3 (TEOM FDMS),2.295,R,ugm-3 (TEOM FDMS),1.5,R,ugm-3 (TEOM FDMS)
2792,27-04-2019,09:00,1.22097,R,ugm-3,5.83972,R,ugm-3,7.71185,R,ugm-3,4.1,R,ugm-3 (TEOM FDMS),4.695,R,ugm-3 (TEOM FDMS),2.8,R,ugm-3 (TEOM FDMS)
2793,27-04-2019,10:00,1.33913,R,ugm-3,5.41373,R,ugm-3,7.46703,R,ugm-3,4.6,R,ugm-3 (TEOM FDMS),5.795,R,ugm-3 (TEOM FDMS),3.4,R,ugm-3 (TEOM FDMS)
2794,27-04-2019,11:00,1.1422,R,ugm-3,3.94074,R,ugm-3,5.69208,R,ugm-3,5.2,R,ugm-3 (TEOM FDMS),6.395,R,ugm-3 (TEOM FDMS),3.4,R,ugm-3 (TEOM FDMS)
2795,27-04-2019,12:00,1.1422,R,ugm-3,5.04243,R,ugm-3,6.79377,R,ugm-3,5.9,R,ugm-3 (TEOM FDMS),5.295,R,ugm-3 (TEOM FDMS),1.6,R,ugm-3 (TEOM FDMS)
2796,27-04-2019,13:00,1.10281,R,ugm-3,5.89849,R,ugm-3,7.58944,R,ugm-3,2.2,R,ugm-3 (TEOM FDMS),4.095,R,ugm-3 (TEOM FDMS),4.1,R,ugm-3 (TEOM FDMS)
2797,27-04-2019,14:00,1.02404,R,ugm-3,4.24432,R,ugm-3,5.81449,R,ugm-3,4.4,R,ugm-3 (TEOM FDMS),3.995,R,ugm-3 (TEOM FDMS),1.8,R,ugm-3 (TEOM FDMS)
2798,27-04-2019,15:00,0.86649,R,ugm-3,5.15914,R,ugm-3,6.48775,R,ugm-3,4.5,R,ugm-3 (TEOM FDMS),3.295,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3 (TEOM FDMS)
2799,27-04-2019,16:00,0.82711,R,ugm-3,5.28074,R,ugm-3,6.54895,R,ugm-3,5.5,R,ugm-3 (TEOM FDMS),5.595,R,ugm-3 (TEOM FDMS),2.3,R,ugm-3 (TEOM FDMS)
2800,27-04-2019,17:00,0.90588,R,ugm-3,6.81249,R,ugm-3,8.20149,R,ugm-3,5.9,R,ugm-3 (TEOM FDMS),4.795,R,ugm-3 (TEOM FDMS),1.1,R,ugm-3 (TEOM FDMS)
2801,27-04-2019,18:00,0.82711,R,ugm-3,7.54533,R,ugm-3,8.81354,R,ugm-3,5.1,R,ugm-3 (TEOM FDMS),4.795,R,ugm-3 (TEOM FDMS),1.9,R,ugm-3 (TEOM FDMS)
2802,27-04-2019,19:00,0.47263,R,ugm-3,7.66041,R,ugm-3,8.38511,R,ugm-3,4.1,R,ugm-3 (TEOM FDMS),3.095,R,ugm-3 (TEOM FDMS),1.2,R,ugm-3 (TEOM FDMS)
2803,27-04-2019,20:00,0.23632,R,ugm-3,6.98227,R,ugm-3,7.34462,R,ugm-3,7.2,R,ugm-3 (TEOM FDMS),5.795,R,ugm-3 (TEOM FDMS),0.8,R,ugm-3 (TEOM FDMS)
2804,27-04-2019,21:00,0.43325,R,ugm-3,11.14829,R,ugm-3,11.81259,R,ugm-3,8.2,R,ugm-3 (TEOM FDMS),5.895,R,ugm-3 (TEOM FDMS),-0.1,R,ugm-3 (TEOM FDMS)
2805,27-04-2019,22:00,0.2757,R,ugm-3,9.37009,R,ugm-3,9.79282,R,ugm-3,2.1,R,ugm-3 (TEOM FDMS),3.095,R,ugm-3 (TEOM FDMS),3.2,R,ugm-3 (TEOM FDMS)
2806,27-04-2019,23:00,0.19693,R,ugm-3,4.83928,R,ugm-3,5.14123,R,ugm-3,1.8,R,ugm-3 (TEOM FDMS),3.695,R,ugm-3 (TEOM FDMS),4.1,R,ugm-3 (TEOM FDMS)
2807,27-04-2019,24:00,0.2757,R,ugm-3,3.86162,R,ugm-3,4.28436,R,ugm-3,4.0,R,ugm-3 (TEOM FDMS),4.495,R,ugm-3 (TEOM FDMS),2.7,R,ugm-3 (TEOM FDMS)
2808,28-04-2019,01:00,0.10515,R,ugm-3,1.79921,R,ugm-3,1.96044,R,ugm-3,1.7,R,ugm-3 (TEOM FDMS),2.973,R,ugm-3 (TEOM FDMS),3.5,R,ugm-3 (TEOM FDMS)
2809,28-04-2019,02:00,0.0,R,ugm-3,4.65603,R,ugm-3,4.65603,R,ugm-3,5.0,R,ugm-3 (TEOM FDMS),3.373,R,ugm-3 (TEOM FDMS),0.6,R,ugm-3 (TEOM FDMS)
2810,28-04-2019,03:00,0.15772,R,ugm-3,2.69881,R,ugm-3,2.94065,R,ugm-3,7.6,R,ugm-3 (TEOM FDMS),5.773,R,ugm-3 (TEOM FDMS),0.4,R,ugm-3 (TEOM FDMS)
2811,28-04-2019,04:00,0.27602,R,ugm-3,1.84354,R,ugm-3,2.26675,R,ugm-3,3.2,R,ugm-3 (TEOM FDMS),3.073,R,ugm-3 (TEOM FDMS),2.1,R,ugm-3 (TEOM FDMS)
2812,28-04-2019,05:00,0.15772,R,ugm-3,1.10596,R,ugm-3,1.3478,R,ugm-3,4.4,R,ugm-3 (TEOM FDMS),3.473,R,ugm-3 (TEOM FDMS),1.3,R,ugm-3 (TEOM FDMS)
2813,28-04-2019,06:00,0.43374,R,ugm-3,2.45939,R,ugm-3,3.12444,R,ugm-3,4.7,R,ugm-3 (TEOM FDMS),3.073,R,ugm-3 (TEOM FDMS),0.6,R,ugm-3 (TEOM FDMS)
2814,28-04-2019,07:00,0.78861,R,ugm-3,3.81442,R,ugm-3,5.02361,R,ugm-3,5.2,R,ugm-3 (TEOM FDMS),3.473,R,ugm-3 (TEOM FDMS),0.5,R,ugm-3 (TEOM FDMS)
2815,28-04-2019,08:00,1.26178,R,ugm-3,5.72324,R,ugm-3,7.65795,R,ugm-3,4.9,R,ugm-3 (TEOM FDMS),4.673,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
2816,28-04-2019,09:00,1.73495,R,ugm-3,5.36531,R,ugm-3,8.02553,R,ugm-3,3.5,R,ugm-3 (TEOM FDMS),3.573,R,ugm-3 (TEOM FDMS),2.3,R,ugm-3 (TEOM FDMS)
2817,28-04-2019,10:00,1.69552,R,ugm-3,7.01862,R,ugm-3,9.61838,R,ugm-3,4.2,R,ugm-3 (TEOM FDMS),2.873,R,ugm-3 (TEOM FDMS),0.9,R,ugm-3 (TEOM FDMS)
2818,28-04-2019,11:00,2.12926,R,ugm-3,7.45631,R,ugm-3,10.72112,R,ugm-3,4.0,R,ugm-3 (TEOM FDMS),5.273,R,ugm-3 (TEOM FDMS),3.5,R,ugm-3 (TEOM FDMS)
2819,28-04-2019,12:00,1.73495,R,ugm-3,7.5708,R,ugm-3,10.23101,R,ugm-3,4.6,R,ugm-3 (TEOM FDMS),2.873,R,ugm-3 (TEOM FDMS),0.5,R,ugm-3 (TEOM FDMS)
2820,28-04-2019,13:00,1.81381,R,ugm-3,9.65537,R,ugm-3,12.4365,R,ugm-3,6.6,R,ugm-3 (TEOM FDMS),6.373,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
2821,28-04-2019,14:00,1.97153,R,ugm-3,8.98468,R,ugm-3,12.00766,R,ugm-3,7.1,R,ugm-3 (TEOM FDMS),5.573,R,ugm-3 (TEOM FDMS),0.7,R,ugm-3 (TEOM FDMS)
2822,28-04-2019,15:00,1.49836,R,ugm-3,7.87229,R,ugm-3,10.16975,R,ugm-3,6.0,R,ugm-3 (TEOM FDMS),8.273,R,ugm-3 (TEOM FDMS),4.5,R,ugm-3 (TEOM FDMS)
2823,28-04-2019,16:00,1.85324,R,ugm-3,9.59491,R,ugm-3,12.4365,R,ugm-3,12.3,R,ugm-3 (TEOM FDMS),13.373,R,ugm-3 (TEOM FDMS),3.3,R,ugm-3 (TEOM FDMS)
2824,28-04-2019,17:00,0.94634,R,ugm-3,6.14565,R,ugm-3,7.59668,R,ugm-3,15.8,R,ugm-3 (TEOM FDMS),16.273,R,ugm-3 (TEOM FDMS),2.7,R,ugm-3 (TEOM FDMS)
2825,28-04-2019,18:00,1.0252,R,ugm-3,7.06622,R,ugm-3,8.63816,R,ugm-3,13.9,R,ugm-3 (TEOM FDMS),13.473,R,ugm-3 (TEOM FDMS),1.8,R,ugm-3 (TEOM FDMS)
