,Date,time,PM<sub>10</sub> particulate matter (Hourly measured),status,unit,Nitric oxide,status.1,unit.1,Nitrogen dioxide,status.2,unit.2,Nitrogen oxides as nitrogen dioxide,status.3,unit.3,Non-volatile PM<sub>10</sub> (Hourly measured),status.4,unit.4,Volatile PM<sub>10</sub> (Hourly measured),status.5,unit.5
2671,22-04-2019,08:00,71.499,R,ugm-3 (Ref.eq),22.88394,R,ugm-3,58.66012,R,ugm-3,93.74834,R,ugm-3,,,,,,
2672,22-04-2019,09:00,78.262,R,ugm-3 (Ref.eq),31.18602,R,ugm-3,74.56505,R,ugm-3,122.38295,R,ugm-3,,,,,,
2673,22-04-2019,10:00,76.33,R,ugm-3 (Ref.eq),38.45921,R,ugm-3,77.2842,R,ugm-3,136.25418,R,ugm-3,,,,,,
2674,22-04-2019,11:00,65.702,R,ugm-3 (Ref.eq),29.97974,R,ugm-3,70.01595,R,ugm-3,115.98424,R,ugm-3,,,,,,
2675,22-04-2019,12:00,56.04,R,ugm-3 (Ref.eq),22.74203,R,ugm-3,59.91478,R,ugm-3,94.7854,R,ugm-3,,,,,,
2676,22-04-2019,13:00,50.242,R,ugm-3 (Ref.eq),18.0588,R,ugm-3,58.80643,R,ugm-3,86.49621,R,ugm-3,,,,,,
2677,22-04-2019,14:00,39.614,R,ugm-3 (Ref.eq),16.10746,R,ugm-3,47.54569,R,ugm-3,72.24344,R,ugm-3,,,,,,
2678,22-04-2019,15:00,57.006,R,ugm-3 (Ref.eq),13.1627,R,ugm-3,51.39132,R,ugm-3,71.57384,R,ugm-3,,,,,,
2679,22-04-2019,16:00,57.006,R,ugm-3 (Ref.eq),14.40447,R,ugm-3,54.92338,R,ugm-3,77.00992,R,ugm-3,,,,,,
2680,22-04-2019,17:00,68.6,R,ugm-3 (Ref.eq),21.53574,R,ugm-3,66.96007,R,ugm-3,99.98107,R,ugm-3,,,,,,
2681,22-04-2019,18:00,77.296,R,ugm-3 (Ref.eq),24.3031,R,ugm-3,82.60552,R,ugm-3,119.86976,R,ugm-3,,,,,,
2682,22-04-2019,19:00,80.195,R,ugm-3 (Ref.eq),38.70757,R,ugm-3,108.72587,R,ugm-3,168.07665,R,ugm-3,,,,,,
2683,22-04-2019,20:00,86.958,R,ugm-3 (Ref.eq),33.88243,R,ugm-3,110.17458,R,ugm-3,162.12691,R,ugm-3,,,,,,
2684,22-04-2019,21:00,92.755,R,ugm-3 (Ref.eq),29.62495,R,ugm-3,114.35478,R,ugm-3,159.77907,R,ugm-3,,,,,,
2685,22-04-2019,22:00,99.519,R,ugm-3 (Ref.eq),40.3396,R,ugm-3,110.96072,R,ugm-3,172.81391,R,ugm-3,,,,,,
2686,22-04-2019,23:00,96.62,R,ugm-3 (Ref.eq),25.8287,R,ugm-3,106.49343,R,ugm-3,146.09688,R,ugm-3,,,,,,
2687,22-04-2019,24:00,95.654,R,ugm-3 (Ref.eq),18.94578,R,ugm-3,93.60792,R,ugm-3,122.6577,R,ugm-3,,,,,,
2688,23-04-2019,01:00,88.89,R,ugm-3 (Ref.eq),14.30856,R,ugm-3,93.24173,R,ugm-3,115.18121,R,ugm-3,,,,,,
2689,23-04-2019,02:00,80.195,R,ugm-3 (Ref.eq),14.60468,R,ugm-3,88.91919,R,ugm-3,111.31272,R,ugm-3,,,,,,
2690,23-04-2019,03:00,73.431,R,ugm-3 (Ref.eq),13.1833,R,ugm-3,75.24682,R,ugm-3,95.46093,R,ugm-3,,,,,,
2691,23-04-2019,04:00,60.871,R,ugm-3 (Ref.eq),16.20373,R,ugm-3,60.6934,R,ugm-3,85.53877,R,ugm-3,,,,,,
2692,23-04-2019,05:00,58.938,R,ugm-3 (Ref.eq),25.05182,R,ugm-3,67.07607,R,ugm-3,105.48832,R,ugm-3,,,,,,
2693,23-04-2019,06:00,73.431,R,ugm-3 (Ref.eq),69.50547,R,ugm-3,109.40565,R,ugm-3,215.97922,R,ugm-3,,,,,,
2694,23-04-2019,07:00,69.566,R,ugm-3 (Ref.eq),76.57684,R,ugm-3,95.33526,R,ugm-3,212.75144,R,ugm-3,,,,,,
2695,23-04-2019,08:00,61.837,R,ugm-3 (Ref.eq),77.78501,R,ugm-3,88.45576,R,ugm-3,207.72445,R,ugm-3,,,,,,
2696,23-04-2019,09:00,73.431,R,ugm-3 (Ref.eq),94.6639,R,ugm-3,96.66025,R,ugm-3,241.80954,R,ugm-3,,,,,,
2697,23-04-2019,10:00,67.634,R,ugm-3 (Ref.eq),75.79508,R,ugm-3,87.02274,R,ugm-3,203.24024,R,ugm-3,,,,,,
2698,23-04-2019,11:00,70.533,R,ugm-3 (Ref.eq),68.4039,R,ugm-3,93.06751,R,ugm-3,197.95203,R,ugm-3,,,,,,
2699,23-04-2019,12:00,62.803,R,ugm-3 (Ref.eq),49.78383,R,ugm-3,79.44474,R,ugm-3,155.77888,R,ugm-3,,,,,,
2700,23-04-2019,13:00,52.175,R,ugm-3 (Ref.eq),41.43322,R,ugm-3,68.45477,R,ugm-3,131.98483,R,ugm-3,,,,,,
2701,23-04-2019,14:00,49.276,R,ugm-3 (Ref.eq),31.94551,R,ugm-3,59.5067,R,ugm-3,108.48914,R,ugm-3,,,,,,
2702,23-04-2019,15:00,53.141,R,ugm-3 (Ref.eq),36.63607,R,ugm-3,61.98942,R,ugm-3,118.16394,R,ugm-3,,,,,,
2703,23-04-2019,16:00,49.276,R,ugm-3 (Ref.eq),26.08232,R,ugm-3,57.47593,R,ugm-3,97.46827,R,ugm-3,,,,,,
2704,23-04-2019,17:00,41.547,R,ugm-3 (Ref.eq),29.38703,R,ugm-3,63.5374,R,ugm-3,108.59688,R,ugm-3,,,,,,
2705,23-04-2019,18:00,40.58,R,ugm-3 (Ref.eq),25.3361,R,ugm-3,59.92275,R,ugm-3,98.77089,R,ugm-3,,,,,,
2706,23-04-2019,19:00,48.31,R,ugm-3 (Ref.eq),25.05182,R,ugm-3,69.43449,R,ugm-3,107.84675,R,ugm-3,,,,,,
2707,23-04-2019,20:00,54.107,R,ugm-3 (Ref.eq),24.69647,R,ugm-3,77.63604,R,ugm-3,115.50344,R,ugm-3,,,,,,
2708,23-04-2019,21:00,62.803,R,ugm-3 (Ref.eq),29.06722,R,ugm-3,80.2313,R,ugm-3,124.80041,R,ugm-3,,,,,,
2709,23-04-2019,22:00,63.769,R,ugm-3 (Ref.eq),30.06218,R,ugm-3,92.08843,R,ugm-3,138.18313,R,ugm-3,,,,,,
2710,23-04-2019,23:00,71.499,R,ugm-3 (Ref.eq),34.14865,R,ugm-3,102.71423,R,ugm-3,155.07477,R,ugm-3,,,,,,
2711,23-04-2019,24:00,66.668,R,ugm-3 (Ref.eq),22.4578,R,ugm-3,94.77502,R,ugm-3,129.20984,R,ugm-3,,,,,,
2712,24-04-2019,01:00,66.668,R,ugm-3 (Ref.eq),16.60867,R,ugm-3,85.26892,R,ugm-3,110.7352,R,ugm-3,,,,,,
2713,24-04-2019,02:00,68.6,R,ugm-3 (Ref.eq),9.39576,R,ugm-3,77.15303,R,ugm-3,91.55966,R,ugm-3,,,,,,
2714,24-04-2019,03:00,71.499,R,ugm-3 (Ref.eq),6.12148,R,ugm-3,47.64325,R,ugm-3,57.02939,R,ugm-3,,,,,,
2715,24-04-2019,04:00,83.093,R,ugm-3 (Ref.eq),17.79501,R,ugm-3,59.65779,R,ugm-3,86.94309,R,ugm-3,,,,,,
2716,24-04-2019,05:00,89.857,R,ugm-3 (Ref.eq),47.79739,R,ugm-3,77.22819,R,ugm-3,150.51649,R,ugm-3,,,,,,
2717,24-04-2019,06:00,77.296,R,ugm-3 (Ref.eq),45.2705,R,ugm-3,71.2187,R,ugm-3,140.63249,R,ugm-3,,,,,,
2718,24-04-2019,07:00,86.958,R,ugm-3 (Ref.eq),125.24125,R,ugm-3,106.61913,R,ugm-3,298.65303,R,ugm-3,,,,,,
2719,24-04-2019,08:00,102.417,R,ugm-3 (Ref.eq),109.65283,R,ugm-3,86.35933,R,ugm-3,254.49132,R,ugm-3,,,,,,
2720,24-04-2019,09:00,67.634,R,ugm-3 (Ref.eq),67.05158,R,ugm-3,84.05409,R,ugm-3,186.86508,R,ugm-3,,,,,,
2721,24-04-2019,10:00,62.803,R,ugm-3 (Ref.eq),43.59777,R,ugm-3,54.83065,R,ugm-3,121.67962,R,ugm-3,,,,,,
2722,24-04-2019,11:00,34.783,R,ugm-3 (Ref.eq),7.40272,R,ugm-3,26.25538,R,ugm-3,37.60607,R,ugm-3,,,,,,
2723,24-04-2019,12:00,28.02,R,ugm-3 (Ref.eq),4.55552,R,ugm-3,17.15875,R,ugm-3,24.14379,R,ugm-3,,,,,,
2724,24-04-2019,13:00,21.256,R,ugm-3 (Ref.eq),3.30987,R,ugm-3,12.69734,R,ugm-3,17.77241,R,ugm-3,,,,,,
2725,24-04-2019,14:00,16.425,R,ugm-3 (Ref.eq),2.24217,R,ugm-3,13.03244,R,ugm-3,16.47038,R,ugm-3,,,,,,
2726,24-04-2019,15:00,17.392,R,ugm-3 (Ref.eq),2.45571,R,ugm-3,11.03616,R,ugm-3,14.80153,R,ugm-3,,,,,,
2727,24-04-2019,16:00,11.594,R,ugm-3 (Ref.eq),1.7795,R,ugm-3,11.03153,R,ugm-3,13.76006,R,ugm-3,,,,,,
2728,24-04-2019,17:00,13.527,R,ugm-3 (Ref.eq),2.27776,R,ugm-3,11.09251,R,ugm-3,14.58503,R,ugm-3,,,,,,
2729,24-04-2019,18:00,13.527,R,ugm-3 (Ref.eq),1.99304,R,ugm-3,12.2326,R,ugm-3,15.28855,R,ugm-3,,,,,,
2730,24-04-2019,19:00,11.594,R,ugm-3 (Ref.eq),1.38801,R,ugm-3,15.08327,R,ugm-3,17.21153,R,ugm-3,,,,,,
2731,24-04-2019,20:00,10.628,R,ugm-3 (Ref.eq),1.03211,R,ugm-3,14.2246,R,ugm-3,15.80714,R,ugm-3,,,,,,
2732,24-04-2019,21:00,8.696,R,ugm-3 (Ref.eq),0.81857,R,ugm-3,10.62622,R,ugm-3,11.88134,R,ugm-3,,,,,,
2733,24-04-2019,22:00,6.763,R,ugm-3 (Ref.eq),1.4236,R,ugm-3,11.48736,R,ugm-3,13.67019,R,ugm-3,,,,,,
2734,24-04-2019,23:00,13.527,R,ugm-3 (Ref.eq),8.5416,R,ugm-3,27.75608,R,ugm-3,40.85302,R,ugm-3,,,,,,
2735,24-04-2019,24:00,14.493,R,ugm-3 (Ref.eq),11.70911,R,ugm-3,33.88967,R,ugm-3,51.8434,R,ugm-3,,,,,,
2736,25-04-2019,01:00,8.696,R,ugm-3 (Ref.eq),2.28131,R,ugm-3,13.74696,R,ugm-3,17.24493,R,ugm-3,,,,,,
2737,25-04-2019,02:00,11.594,R,ugm-3 (Ref.eq),1.03372,R,ugm-3,6.64403,R,ugm-3,8.22905,R,ugm-3,,,,,,
2738,25-04-2019,03:00,9.662,R,ugm-3 (Ref.eq),1.78228,R,ugm-3,8.99553,R,ugm-3,11.72831,R,ugm-3,,,,,,
2739,25-04-2019,04:00,9.662,R,ugm-3 (Ref.eq),3.17245,R,ugm-3,19.81924,R,ugm-3,24.6836,R,ugm-3,,,,,,
2740,25-04-2019,05:00,10.628,R,ugm-3 (Ref.eq),4.24182,R,ugm-3,16.85287,R,ugm-3,23.3569,R,ugm-3,,,,,,
2741,25-04-2019,06:00,14.493,R,ugm-3 (Ref.eq),7.69943,R,ugm-3,24.8324,R,ugm-3,36.63804,R,ugm-3,,,,,,
2742,25-04-2019,07:00,11.594,R,ugm-3 (Ref.eq),2.88729,R,ugm-3,16.61444,R,ugm-3,21.04156,R,ugm-3,,,,,,
2743,25-04-2019,08:00,14.493,R,ugm-3 (Ref.eq),2.74471,R,ugm-3,15.41222,R,ugm-3,19.62071,R,ugm-3,,,,,,
2744,25-04-2019,09:00,10.628,R,ugm-3 (Ref.eq),2.4239,R,ugm-3,12.54924,R,ugm-3,16.26583,R,ugm-3,,,,,,
2745,25-04-2019,10:00,11.594,R,ugm-3 (Ref.eq),3.10116,R,ugm-3,13.52748,R,ugm-3,18.28253,R,ugm-3,,,,,,
2746,25-04-2019,11:00,12.561,R,ugm-3 (Ref.eq),2.56648,R,ugm-3,10.03324,R,ugm-3,13.96845,R,ugm-3,,,,,,
2747,25-04-2019,12:00,18.358,R,ugm-3 (Ref.eq),2.06744,R,ugm-3,9.91523,R,ugm-3,13.08526,R,ugm-3,,,,,,
2748,25-04-2019,13:00,21.256,R,ugm-3 (Ref.eq),2.17438,R,ugm-3,8.25683,R,ugm-3,11.59083,R,ugm-3,,,,,,
2749,25-04-2019,14:00,17.392,R,ugm-3 (Ref.eq),2.28131,R,ugm-3,8.88732,R,ugm-3,12.38529,R,ugm-3,,,,,,
2750,25-04-2019,15:00,12.561,R,ugm-3 (Ref.eq),2.21002,R,ugm-3,9.1159,R,ugm-3,12.50455,R,ugm-3,,,,,,
2751,25-04-2019,16:00,12.561,R,ugm-3 (Ref.eq),2.74471,R,ugm-3,10.66536,R,ugm-3,14.87385,R,ugm-3,,,,,,
2752,25-04-2019,17:00,16.425,R,ugm-3 (Ref.eq),1.5684,R,ugm-3,10.59939,R,ugm-3,13.00424,R,ugm-3,,,,,,
2753,25-04-2019,18:00,12.561,R,ugm-3 (Ref.eq),2.13873,R,ugm-3,11.1191,R,ugm-3,14.39844,R,ugm-3,,,,,,
2754,25-04-2019,19:00,9.662,R,ugm-3 (Ref.eq),1.21195,R,ugm-3,12.37138,R,ugm-3,14.22967,R,ugm-3,,,,,,
2755,25-04-2019,20:00,13.527,R,ugm-3 (Ref.eq),1.42582,R,ugm-3,16.60859,R,ugm-3,18.79482,R,ugm-3,,,,,,
2756,25-04-2019,21:00,11.594,R,ugm-3 (Ref.eq),1.39018,R,ugm-3,16.20808,R,ugm-3,18.33965,R,ugm-3,,,,,,
2757,25-04-2019,22:00,10.628,R,ugm-3 (Ref.eq),1.81792,R,ugm-3,18.04332,R,ugm-3,20.83076,R,ugm-3,,,,,,
2758,25-04-2019,23:00,10.628,R,ugm-3 (Ref.eq),1.74663,R,ugm-3,18.44388,R,ugm-3,21.12201,R,ugm-3,,,,,,
2759,25-04-2019,24:00,13.527,R,ugm-3 (Ref.eq),1.63969,R,ugm-3,18.55799,R,ugm-3,21.07215,R,ugm-3,,,,,,
2760,26-04-2019,01:00,10.628,R,ugm-3 (Ref.eq),1.33284,R,ugm-3,19.88964,R,ugm-3,21.9333,R,ugm-3,,,,,,
